period,NS,EW,UD,H
2.000000e-02,1.775221e-02,1.493110e-02,1.829310e-02,2.319652e-02
2.129572e-02,2.540759e-02,1.988038e-02,2.618840e-02,3.226105e-02
2.267538e-02,2.865078e-02,2.241869e-02,2.953141e-02,3.637945e-02
2.414443e-02,3.039583e-02,2.378367e-02,3.132956e-02,3.859494e-02
2.570865e-02,3.154606e-02,2.496269e-02,3.251456e-02,4.022798e-02
2.737421e-02,3.273966e-02,2.880981e-02,3.380890e-02,4.361067e-02
2.914768e-02,3.348691e-02,3.273205e-02,3.459196e-02,4.682692e-02
3.103604e-02,3.877019e-02,3.820944e-02,4.085345e-02,5.443426e-02
3.304674e-02,4.327581e-02,4.550056e-02,5.313931e-02,6.279408e-02
3.518770e-02,4.440167e-02,5.263279e-02,4.785468e-02,6.886014e-02
3.746737e-02,5.704386e-02,6.107426e-02,6.363432e-02,8.357073e-02
3.989473e-02,7.023049e-02,7.509219e-02,9.010413e-02,1.028161e-01
4.247935e-02,7.650978e-02,9.183551e-02,1.022961e-01,1.195304e-01
4.523142e-02,9.816043e-02,1.102664e-01,1.209414e-01,1.476284e-01
4.816178e-02,1.119849e-01,1.352573e-01,1.324111e-01,1.755994e-01
5.128199e-02,1.267061e-01,1.655253e-01,1.513316e-01,2.084539e-01
5.460434e-02,1.629145e-01,2.023550e-01,1.561042e-01,2.597858e-01
5.814194e-02,2.098858e-01,2.942517e-01,1.731019e-01,3.614362e-01
6.190872e-02,2.748286e-01,4.177508e-01,1.854796e-01,5.000465e-01
6.591954e-02,2.886258e-01,5.002924e-01,2.239134e-01,5.775788e-01
7.019020e-02,3.499190e-01,5.589989e-01,2.522190e-01,6.594870e-01
7.473754e-02,4.153355e-01,5.829145e-01,2.588619e-01,7.157464e-01
7.957948e-02,5.426286e-01,7.200583e-01,2.548329e-01,9.016261e-01
8.473512e-02,6.947949e-01,7.811391e-01,3.158176e-01,1.045427e+00
9.022476e-02,6.382571e-01,6.937383e-01,3.465184e-01,9.426797e-01
9.607006e-02,7.819234e-01,7.520564e-01,3.217979e-01,1.084893e+00
1.022941e-01,1.056820e+00,9.780051e-01,4.111843e-01,1.439917e+00
1.089213e-01,1.203513e+00,1.213462e+00,5.000365e-01,1.709074e+00
1.159778e-01,1.528297e+00,1.346580e+00,5.912648e-01,2.036902e+00
1.234916e-01,2.064601e+00,1.468494e+00,6.843059e-01,2.533585e+00
1.314921e-01,1.735267e+00,1.955808e+00,7.752161e-01,2.614639e+00
1.400110e-01,1.715015e+00,2.709150e+00,8.282098e-01,3.206364e+00
1.490817e-01,2.149322e+00,2.326147e+00,8.771131e-01,3.167104e+00
1.587401e-01,2.736880e+00,2.152733e+00,8.867189e-01,3.482064e+00
1.690242e-01,2.626018e+00,2.662114e+00,7.797132e-01,3.739361e+00
1.799746e-01,2.809837e+00,2.440723e+00,1.011185e+00,3.721869e+00
1.916345e-01,3.716317e+00,2.150356e+00,1.251086e+00,4.293605e+00
2.040497e-01,5.280246e+00,2.821893e+00,1.593780e+00,5.986992e+00
2.172693e-01,5.843038e+00,3.564628e+00,1.439163e+00,6.844536e+00
2.313453e-01,5.779595e+00,4.152088e+00,1.506865e+00,7.116428e+00
2.463332e-01,6.169976e+00,3.794140e+00,1.654310e+00,7.243211e+00
2.622921e-01,6.483774e+00,4.158007e+00,2.004398e+00,7.702490e+00
2.792850e-01,5.457391e+00,4.390721e+00,2.035907e+00,7.004395e+00
2.973787e-01,5.072551e+00,4.282017e+00,1.715999e+00,6.638255e+00
3.166447e-01,5.109895e+00,4.321529e+00,1.964141e+00,6.692282e+00
3.371588e-01,5.183605e+00,4.087880e+00,1.693407e+00,6.601554e+00
3.590020e-01,5.114883e+00,4.273704e+00,1.767929e+00,6.665326e+00
3.822603e-01,5.417454e+00,3.964995e+00,1.428539e+00,6.713419e+00
4.070254e-01,4.560028e+00,5.286015e+00,2.061899e+00,6.981104e+00
4.333949e-01,4.343939e+00,6.111964e+00,2.075975e+00,7.498394e+00
4.614729e-01,5.154808e+00,7.575289e+00,1.806762e+00,9.162808e+00
4.913698e-01,5.355535e+00,8.691117e+00,1.788512e+00,1.020869e+01
5.232037e-01,7.208541e+00,7.997766e+00,1.991935e+00,1.076696e+01
5.571000e-01,7.067064e+00,7.346935e+00,2.632349e+00,1.019416e+01
5.931922e-01,7.420471e+00,7.705294e+00,2.587725e+00,1.069743e+01
6.316228e-01,7.085845e+00,6.050620e+00,2.501800e+00,9.317682e+00
6.725431e-01,6.861098e+00,7.100782e+00,2.255245e+00,9.873995e+00
7.161144e-01,7.857651e+00,7.482131e+00,2.443089e+00,1.085011e+01
7.625086e-01,8.632526e+00,6.657739e+00,2.383556e+00,1.090165e+01
8.119085e-01,5.976858e+00,6.514769e+00,2.203869e+00,8.841100e+00
8.645087e-01,6.011769e+00,7.009833e+00,2.076637e+00,9.234670e+00
9.205168e-01,6.456213e+00,8.502749e+00,2.304605e+00,1.067611e+01
9.801534e-01,6.860023e+00,7.510065e+00,3.068080e+00,1.017158e+01
1.043654e+00,5.722314e+00,5.146934e+00,3.611903e+00,7.696480e+00
1.111268e+00,5.069028e+00,5.760603e+00,3.149296e+00,7.673304e+00
1.183262e+00,6.097725e+00,6.840614e+00,3.726201e+00,9.163856e+00
1.259921e+00,5.958365e+00,7.142243e+00,2.856033e+00,9.301277e+00
1.341546e+00,4.963097e+00,6.153926e+00,2.679110e+00,7.905892e+00
1.428460e+00,5.081856e+00,6.993760e+00,2.419028e+00,8.645111e+00
1.521004e+00,4.647249e+00,6.751803e+00,2.363910e+00,8.196570e+00
1.619544e+00,4.216324e+00,5.277277e+00,2.189809e+00,6.754779e+00
