period,NS,EW,UD,H
2.000000e-02,1.148956e-02,5.367472e-03,3.866212e-02,1.268148e-02
2.129572e-02,1.644896e-02,6.111251e-03,5.534617e-02,1.754753e-02
2.267538e-02,1.854908e-02,6.970555e-03,6.241211e-02,1.981558e-02
2.414443e-02,1.967863e-02,8.020016e-03,6.621300e-02,2.125016e-02
2.570865e-02,2.042295e-02,9.222384e-03,6.871778e-02,2.240869e-02
2.737421e-02,2.123210e-02,1.051371e-02,7.142515e-02,2.369262e-02
2.914768e-02,2.173081e-02,1.235487e-02,7.309103e-02,2.499742e-02
3.103604e-02,2.509602e-02,1.456429e-02,8.445449e-02,2.901601e-02
3.304674e-02,2.802198e-02,1.715303e-02,9.429355e-02,3.285511e-02
3.518770e-02,2.876076e-02,1.961992e-02,9.677255e-02,3.481555e-02
3.746737e-02,2.739457e-02,2.261738e-02,9.216836e-02,3.552476e-02
3.989473e-02,2.595285e-02,2.709945e-02,8.736432e-02,3.752240e-02
4.247935e-02,3.079303e-02,3.250986e-02,1.036520e-01,4.477836e-02
4.523142e-02,3.733827e-02,4.743136e-02,1.190493e-01,6.036456e-02
4.816178e-02,4.981333e-02,5.885121e-02,1.334832e-01,7.710274e-02
5.128199e-02,6.656657e-02,6.262812e-02,1.469196e-01,9.139688e-02
5.460434e-02,7.665237e-02,7.228468e-02,1.593540e-01,1.053597e-01
5.814194e-02,9.985710e-02,8.969609e-02,1.708043e-01,1.342268e-01
6.190872e-02,1.182637e-01,1.107754e-01,1.813039e-01,1.620417e-01
6.591954e-02,1.449763e-01,1.291064e-01,1.908975e-01,1.941304e-01
7.019020e-02,2.002656e-01,1.438537e-01,1.996367e-01,2.465770e-01
7.473754e-02,2.635189e-01,1.729851e-01,2.075770e-01,3.152238e-01
7.957948e-02,2.562943e-01,2.276902e-01,2.147758e-01,3.428259e-01
8.473512e-02,2.516669e-01,2.907301e-01,2.212901e-01,3.845260e-01
9.022476e-02,2.779950e-01,2.846707e-01,2.400355e-01,3.978927e-01
