period,NS,EW,UD,H
2.000000e-02,9.315358e-03,1.480141e-02,7.476028e-02,1.748879e-02
2.129572e-02,1.333724e-02,2.118920e-02,1.070213e-01,2.503726e-02
2.267538e-02,1.504013e-02,2.389487e-02,1.206837e-01,2.823420e-02
2.414443e-02,1.595593e-02,2.535027e-02,1.280330e-01,2.995376e-02
2.570865e-02,1.655935e-02,2.630933e-02,1.328763e-01,3.108686e-02
2.737421e-02,1.721433e-02,2.738452e-02,1.381052e-01,3.234571e-02
2.914768e-02,1.762277e-02,2.802935e-02,1.413141e-01,3.310901e-02
3.103604e-02,2.033204e-02,3.234559e-02,1.633415e-01,3.820509e-02
3.304674e-02,2.270436e-02,3.611815e-02,1.823652e-01,4.266156e-02
3.518770e-02,2.330345e-02,3.707310e-02,1.871566e-01,4.378887e-02
3.746737e-02,2.219596e-02,3.531630e-02,1.782512e-01,4.171213e-02
3.989473e-02,2.103796e-02,3.342304e-02,1.689515e-01,3.949298e-02
4.247935e-02,2.496217e-02,3.965817e-02,2.004470e-01,4.686022e-02
4.523142e-02,2.867187e-02,4.555251e-02,2.302208e-01,5.382478e-02
4.816178e-02,3.214947e-02,5.107804e-02,2.581317e-01,6.035358e-02
5.128199e-02,3.538672e-02,5.622172e-02,2.841136e-01,6.643118e-02
5.460434e-02,3.838258e-02,6.098183e-02,3.081581e-01,7.205558e-02
5.814194e-02,4.114130e-02,6.536518e-02,3.302994e-01,7.723479e-02
6.190872e-02,4.367100e-02,6.938462e-02,3.506025e-01,8.198404e-02
6.591954e-02,4.598241e-02,7.305723e-02,3.691537e-01,8.632346e-02
7.019020e-02,4.808796e-02,7.640275e-02,3.860526e-01,9.027642e-02
7.473754e-02,5.000104e-02,7.944246e-02,4.014068e-01,9.386803e-02
7.957948e-02,5.173545e-02,8.219827e-02,4.153270e-01,9.712421e-02
8.473512e-02,5.330497e-02,8.469209e-02,4.279239e-01,1.000708e-01
9.022476e-02,5.782633e-02,9.180869e-02,4.641520e-01,1.085022e-01
9.607006e-02,6.260410e-02,9.939941e-02,5.025031e-01,1.174713e-01
1.022941e-01,7.097498e-02,1.064018e-01,5.378817e-01,1.279015e-01
1.089213e-01,7.770889e-02,1.128336e-01,5.703769e-01,1.370040e-01
1.159778e-01,1.051324e-01,1.187193e-01,6.001131e-01,1.585783e-01
1.234916e-01,1.285863e-01,1.262490e-01,6.380688e-01,1.802033e-01
1.314921e-01,1.286115e-01,1.371992e-01,6.934019e-01,1.880547e-01
1.400110e-01,1.355968e-01,1.650959e-01,7.446257e-01,2.136425e-01
1.490817e-01,1.483412e-01,1.566756e-01,7.918174e-01,2.157599e-01
1.587401e-01,2.000687e-01,2.111272e-01,8.351154e-01,2.908645e-01
1.690242e-01,2.434549e-01,2.372359e-01,8.774880e-01,3.399281e-01
1.799746e-01,2.956536e-01,2.768064e-01,9.435298e-01,4.050097e-01
1.916345e-01,2.975663e-01,3.515582e-01,1.004410e+00,4.605854e-01
2.040497e-01,3.228822e-01,3.816839e-01,1.062036e+00,4.999355e-01
2.172693e-01,3.746392e-01,3.962077e-01,1.144080e+00,5.452843e-01
2.313453e-01,4.718977e-01,4.186387e-01,1.219805e+00,6.308295e-01
2.463332e-01,4.775514e-01,5.190036e-01,1.289392e+00,7.052802e-01
2.622921e-01,5.662419e-01,6.344530e-01,1.375356e+00,8.503884e-01
2.792850e-01,6.651505e-01,7.099609e-01,1.462438e+00,9.728667e-01
2.973787e-01,7.517775e-01,6.753660e-01,1.561996e+00,1.010588e+00
3.166447e-01,8.672247e-01,7.509201e-01,1.664885e+00,1.147153e+00
3.371588e-01,1.001085e+00,7.056533e-01,1.765544e+00,1.224793e+00
3.590020e-01,9.380972e-01,6.920695e-01,1.882134e+00,1.165756e+00
3.822603e-01,9.098125e-01,9.934790e-01,2.007724e+00,1.347130e+00
4.070254e-01,1.305614e+00,1.451102e+00,2.135618e+00,1.952005e+00
4.333949e-01,1.610892e+00,1.182547e+00,2.273688e+00,1.998347e+00
4.614729e-01,1.890149e+00,1.358363e+00,2.421962e+00,2.327619e+00
4.913698e-01,1.802312e+00,1.739734e+00,2.577394e+00,2.504996e+00
5.232037e-01,2.467276e+00,1.730941e+00,2.744193e+00,3.013903e+00
5.571000e-01,3.336934e+00,1.968053e+00,2.925387e+00,3.874063e+00
5.931922e-01,3.285517e+00,2.091194e+00,3.111855e+00,3.894575e+00
6.316228e-01,3.446249e+00,2.445799e+00,3.315472e+00,4.225940e+00
6.725431e-01,3.079587e+00,2.530739e+00,3.527818e+00,3.986038e+00
7.161144e-01,3.981785e+00,3.027079e+00,3.758752e+00,5.001782e+00
7.625086e-01,5.158544e+00,3.675637e+00,4.000253e+00,6.334105e+00
8.119085e-01,6.064581e+00,3.159334e+00,4.260667e+00,6.838167e+00
8.645087e-01,5.642087e+00,2.947442e+00,4.533000e+00,6.365576e+00
9.205168e-01,5.529616e+00,2.984011e+00,4.828084e+00,6.283389e+00
9.801534e-01,4.790906e+00,3.549607e+00,5.141893e+00,5.962591e+00
1.043654e+00,4.525688e+00,3.130125e+00,5.474684e+00,5.502685e+00
1.111268e+00,3.872458e+00,3.825383e+00,5.826425e+00,5.443297e+00
1.183262e+00,4.114427e+00,5.847293e+00,6.205277e+00,7.149780e+00
1.259921e+00,4.481570e+00,6.628017e+00,6.607596e+00,8.000942e+00
1.341546e+00,6.211058e+00,5.851925e+00,7.035967e+00,8.533596e+00
1.428460e+00,6.497096e+00,6.926159e+00,7.492250e+00,9.496522e+00
1.521004e+00,7.572048e+00,8.605603e+00,7.977682e+00,1.146265e+01
1.619544e+00,7.224412e+00,7.274717e+00,8.497626e+00,1.025249e+01
1.724467e+00,8.364856e+00,5.842142e+00,9.049181e+00,1.020301e+01
