period,NS,EW,UD,H
2.000000e-02,1.896527e-02,1.639567e-02,2.562805e-02,2.506989e-02
2.129572e-02,2.163289e-02,1.866997e-02,3.668748e-02,2.857533e-02
2.267538e-02,2.472568e-02,2.126823e-02,4.137117e-02,3.261437e-02
2.414443e-02,2.847033e-02,2.425217e-02,4.389050e-02,3.739957e-02
2.570865e-02,3.304358e-02,2.770707e-02,4.555074e-02,4.312262e-02
2.737421e-02,3.801567e-02,3.105029e-02,4.732070e-02,4.908474e-02
2.914768e-02,4.253852e-02,3.502845e-02,4.841914e-02,5.510460e-02
3.103604e-02,4.673342e-02,4.125002e-02,5.598289e-02,6.233439e-02
3.304674e-02,5.497106e-02,4.806758e-02,6.250213e-02,7.302267e-02
3.518770e-02,6.273528e-02,5.123741e-02,6.414251e-02,8.099993e-02
3.746737e-02,7.613250e-02,6.616492e-02,6.108761e-02,1.008660e-01
3.989473e-02,9.093787e-02,7.802038e-02,5.792392e-02,1.198202e-01
4.247935e-02,1.060773e-01,8.711145e-02,7.233294e-02,1.372618e-01
4.523142e-02,1.286882e-01,1.044811e-01,9.474229e-02,1.657617e-01
4.816178e-02,1.505869e-01,1.246539e-01,9.643791e-02,1.954866e-01
5.128199e-02,1.742729e-01,1.576743e-01,9.740232e-02,2.350154e-01
5.460434e-02,2.064308e-01,1.761818e-01,1.182364e-01,2.713922e-01
5.814194e-02,2.496093e-01,2.188327e-01,1.511605e-01,3.319526e-01
6.190872e-02,2.496582e-01,2.729118e-01,2.051118e-01,3.698784e-01
6.591954e-02,3.333295e-01,3.151201e-01,2.780806e-01,4.587039e-01
7.019020e-02,4.511533e-01,3.543254e-01,2.691405e-01,5.736600e-01
7.473754e-02,5.532940e-01,4.816536e-01,3.248397e-01,7.335697e-01
7.957948e-02,4.875564e-01,5.017683e-01,4.477555e-01,6.996304e-01
8.473512e-02,5.275910e-01,6.576547e-01,5.335119e-01,8.431263e-01
9.022476e-02,6.080343e-01,6.312840e-01,6.077556e-01,8.764846e-01
9.607006e-02,7.717545e-01,7.722929e-01,6.540359e-01,1.091806e+00
1.022941e-01,9.263533e-01,8.821980e-01,8.106758e-01,1.279220e+00
1.089213e-01,1.243817e+00,1.010278e+00,1.014950e+00,1.602418e+00
1.159778e-01,1.456974e+00,1.260294e+00,1.031774e+00,1.926425e+00
1.234916e-01,1.706164e+00,1.354967e+00,9.980077e-01,2.178745e+00
1.314921e-01,1.836004e+00,1.617335e+00,1.092655e+00,2.446770e+00
1.400110e-01,1.942932e+00,2.166922e+00,1.054379e+00,2.910418e+00
1.490817e-01,2.580179e+00,2.800936e+00,1.182067e+00,3.808224e+00
1.587401e-01,3.707811e+00,2.922374e+00,1.428104e+00,4.721031e+00
1.690242e-01,6.100978e+00,3.282712e+00,1.450673e+00,6.928068e+00
1.799746e-01,7.295780e+00,4.095862e+00,1.720708e+00,8.366869e+00
1.916345e-01,8.170512e+00,6.329585e+00,1.551326e+00,1.033542e+01
2.040497e-01,1.083956e+01,6.031161e+00,1.153964e+00,1.240447e+01
2.172693e-01,1.091547e+01,6.676718e+00,1.021162e+00,1.279555e+01
2.313453e-01,1.017371e+01,5.502800e+00,1.190655e+00,1.156655e+01
2.463332e-01,6.987015e+00,4.175820e+00,1.230906e+00,8.139770e+00
2.622921e-01,6.197676e+00,4.430634e+00,1.081145e+00,7.618510e+00
2.792850e-01,5.833900e+00,5.224301e+00,1.217644e+00,7.831201e+00
2.973787e-01,4.680318e+00,4.710228e+00,1.422410e+00,6.640152e+00
3.166447e-01,4.406562e+00,3.734177e+00,1.484757e+00,5.775973e+00
3.371588e-01,4.522192e+00,2.804300e+00,1.619924e+00,5.321120e+00
3.590020e-01,4.404225e+00,3.253511e+00,1.557893e+00,5.475630e+00
3.822603e-01,4.041507e+00,2.881422e+00,1.790266e+00,4.963504e+00
4.070254e-01,4.382095e+00,3.082936e+00,1.839234e+00,5.357915e+00
4.333949e-01,4.530567e+00,3.330019e+00,1.634775e+00,5.622728e+00
4.614729e-01,4.700198e+00,3.653264e+00,1.444460e+00,5.952999e+00
4.913698e-01,4.263098e+00,3.101606e+00,1.572153e+00,5.271998e+00
5.232037e-01,3.720486e+00,3.619112e+00,1.780084e+00,5.190375e+00
5.571000e-01,3.443979e+00,3.254190e+00,1.738040e+00,4.738222e+00
5.931922e-01,3.814323e+00,2.829877e+00,1.893723e+00,4.749449e+00
6.316228e-01,3.814445e+00,3.362605e+00,2.175863e+00,5.084988e+00
6.725431e-01,4.520897e+00,3.501661e+00,2.531140e+00,5.718403e+00
7.161144e-01,4.468367e+00,3.213990e+00,2.793379e+00,5.504183e+00
7.625086e-01,4.363633e+00,2.961011e+00,2.563502e+00,5.273413e+00
8.119085e-01,4.055565e+00,3.427934e+00,3.284731e+00,5.310211e+00
8.645087e-01,4.386795e+00,4.170349e+00,4.013076e+00,6.052750e+00
9.205168e-01,4.212025e+00,4.214989e+00,5.130574e+00,5.958799e+00
9.801534e-01,3.746390e+00,3.989514e+00,4.308692e+00,5.472811e+00
1.043654e+00,3.744030e+00,3.683139e+00,3.386706e+00,5.251978e+00
1.111268e+00,4.328786e+00,4.011326e+00,3.943241e+00,5.901621e+00
1.183262e+00,4.660667e+00,4.544249e+00,4.154232e+00,6.509379e+00
1.259921e+00,4.260127e+00,5.557313e+00,3.435780e+00,7.002315e+00
1.341546e+00,3.775646e+00,4.922533e+00,3.222809e+00,6.203776e+00
1.428460e+00,3.345478e+00,3.912670e+00,2.973850e+00,5.147932e+00
