period,NS,EW,UD,H
2.000000e-02,5.338946e-03,6.509663e-03,2.689655e-03,8.419029e-03
2.129572e-02,6.066680e-03,7.404246e-03,3.066217e-03,9.572223e-03
2.267538e-02,6.898709e-03,8.421424e-03,3.488963e-03,1.088635e-02
2.414443e-02,7.846571e-03,9.593475e-03,3.982460e-03,1.239369e-02
2.570865e-02,8.937982e-03,1.092788e-02,4.546923e-03,1.411758e-02
2.737421e-02,1.018044e-02,1.245885e-02,5.197056e-03,1.608927e-02
2.914768e-02,1.159988e-02,1.422171e-02,5.944514e-03,1.835250e-02
3.103604e-02,1.323436e-02,1.624921e-02,6.811996e-03,2.095675e-02
3.304674e-02,1.510386e-02,1.857985e-02,7.817146e-03,2.394447e-02
3.518770e-02,1.726120e-02,2.126240e-02,8.990128e-03,2.738683e-02
3.746737e-02,2.013157e-02,2.433608e-02,1.042293e-02,3.158362e-02
3.989473e-02,2.377912e-02,2.764364e-02,1.196762e-02,3.646392e-02
4.247935e-02,2.810905e-02,3.152845e-02,1.417589e-02,4.223934e-02
4.523142e-02,3.392698e-02,3.856077e-02,1.881313e-02,5.136121e-02
4.816178e-02,4.269092e-02,5.164225e-02,2.487458e-02,6.700326e-02
5.128199e-02,5.212002e-02,6.022003e-02,2.590017e-02,7.964263e-02
5.460434e-02,7.496527e-02,6.433804e-02,3.493042e-02,9.878854e-02
5.814194e-02,8.350439e-02,8.282281e-02,3.662064e-02,1.176121e-01
6.190872e-02,8.631974e-02,1.008636e-01,4.149741e-02,1.327575e-01
6.591954e-02,1.083349e-01,1.388708e-01,4.823900e-02,1.761294e-01
7.019020e-02,1.273716e-01,1.863382e-01,6.143903e-02,2.257110e-01
7.473754e-02,1.676686e-01,1.936326e-01,7.397795e-02,2.561373e-01
7.957948e-02,1.807283e-01,1.899000e-01,9.560371e-02,2.621541e-01
8.473512e-02,2.201535e-01,2.907554e-01,1.222604e-01,3.647003e-01
9.022476e-02,2.320701e-01,2.884770e-01,1.221758e-01,3.702371e-01
9.607006e-02,3.198382e-01,3.341177e-01,1.418670e-01,4.625269e-01
1.022941e-01,4.205707e-01,4.032761e-01,1.743063e-01,5.826760e-01
1.089213e-01,5.582108e-01,4.528125e-01,1.968223e-01,7.187757e-01
1.159778e-01,4.704377e-01,5.014040e-01,2.242826e-01,6.875446e-01
1.234916e-01,5.167960e-01,5.597355e-01,2.600441e-01,7.618280e-01
1.314921e-01,5.278546e-01,6.260227e-01,2.837713e-01,8.188619e-01
1.400110e-01,6.136576e-01,8.645829e-01,3.249046e-01,1.060226e+00
1.490817e-01,6.303519e-01,9.599850e-01,3.044183e-01,1.148440e+00
1.587401e-01,7.317427e-01,1.038488e+00,4.143520e-01,1.270395e+00
1.690242e-01,9.232251e-01,1.314618e+00,4.940212e-01,1.606413e+00
1.799746e-01,1.071595e+00,1.584293e+00,5.009176e-01,1.912668e+00
1.916345e-01,1.158188e+00,1.777593e+00,5.766459e-01,2.121612e+00
2.040497e-01,1.374208e+00,1.956591e+00,7.037433e-01,2.390962e+00
2.172693e-01,1.646447e+00,2.102001e+00,8.374117e-01,2.670055e+00
2.313453e-01,2.003383e+00,2.503959e+00,7.858774e-01,3.206767e+00
2.463332e-01,2.085488e+00,2.836665e+00,7.907458e-01,3.520785e+00
2.622921e-01,3.053682e+00,3.438583e+00,7.429465e-01,4.598785e+00
2.792850e-01,3.388595e+00,3.096564e+00,8.202814e-01,4.590346e+00
2.973787e-01,2.872940e+00,3.649389e+00,8.057837e-01,4.644547e+00
3.166447e-01,2.549343e+00,4.097622e+00,9.438287e-01,4.825936e+00
3.371588e-01,3.369600e+00,4.964523e+00,1.168532e+00,6.000058e+00
3.590020e-01,3.232863e+00,5.176484e+00,1.273215e+00,6.103064e+00
3.822603e-01,3.087910e+00,5.847874e+00,1.716913e+00,6.613079e+00
4.070254e-01,3.300566e+00,6.577436e+00,1.407491e+00,7.359103e+00
4.333949e-01,3.268581e+00,4.564708e+00,1.404579e+00,5.614284e+00
4.614729e-01,4.440482e+00,3.889760e+00,1.516205e+00,5.903229e+00
4.913698e-01,3.759342e+00,3.590267e+00,1.265635e+00,5.198333e+00
5.232037e-01,3.029017e+00,2.769587e+00,1.228974e+00,4.104334e+00
5.571000e-01,2.508509e+00,3.142819e+00,1.404855e+00,4.021185e+00
5.931922e-01,2.538402e+00,3.048748e+00,1.793076e+00,3.967158e+00
6.316228e-01,2.929317e+00,3.368143e+00,1.792791e+00,4.463775e+00
6.725431e-01,3.101342e+00,3.193591e+00,1.544602e+00,4.451667e+00
7.161144e-01,2.965623e+00,3.339466e+00,1.631428e+00,4.466202e+00
7.625086e-01,3.443923e+00,3.583397e+00,1.887915e+00,4.970045e+00
8.119085e-01,3.667657e+00,3.510822e+00,2.275116e+00,5.077162e+00
8.645087e-01,4.007895e+00,2.939705e+00,2.787839e+00,4.970421e+00
9.205168e-01,3.137392e+00,2.814104e+00,2.622601e+00,4.214547e+00
9.801534e-01,3.766234e+00,2.655067e+00,1.826778e+00,4.608025e+00
1.043654e+00,3.197202e+00,3.004526e+00,1.503307e+00,4.387400e+00
