frequency,NS,EW,UD
0.000000e+00,1.731517e+03,1.050928e+02,7.453848e+03
6.060606e-03,1.886385e-01,1.948798e-01,6.987353e-02
1.212121e-02,1.686207e-01,8.147285e-02,1.060687e-01
1.818182e-02,2.136470e-01,3.819493e-01,7.228099e-02
2.424242e-02,4.385765e-01,4.085534e-01,1.857996e-01
3.030303e-02,1.112473e+00,7.869525e-01,7.540103e-01
3.636364e-02,1.198731e+00,9.097888e-01,7.188343e-01
4.242424e-02,4.468241e-01,1.427367e+00,4.680327e-01
4.848485e-02,6.656071e-01,4.271019e-01,9.864933e-01
5.454545e-02,8.445810e-01,1.298737e+00,2.291532e+00
6.060606e-02,8.636210e-01,2.878004e-01,1.402058e+00
6.666667e-02,1.646987e+00,1.812035e+00,1.048088e+00
7.272727e-02,1.233217e+00,1.694347e+00,1.428864e+00
7.878788e-02,8.932528e-01,3.110401e+00,1.516347e+00
8.484848e-02,1.030249e+00,2.326260e+00,2.636904e+00
9.090909e-02,3.320574e+00,2.716994e+00,6.844032e-01
9.696970e-02,8.734478e-01,7.157712e-01,1.350765e+00
1.030303e-01,1.483756e+00,1.112204e+00,4.553712e-01
1.090909e-01,1.899562e+00,3.371691e+00,2.054529e+00
1.151515e-01,7.767023e-01,1.846832e+00,1.837486e+00
1.212121e-01,1.360011e+00,2.097765e+00,2.288537e+00
1.272727e-01,3.676714e+00,1.653467e+00,4.180864e+00
1.333333e-01,4.238272e+00,2.253618e+00,3.059119e+00
1.393939e-01,7.321710e+00,5.920552e+00,2.171050e+00
1.454545e-01,5.978460e+00,5.084372e+00,1.997064e+00
1.515152e-01,5.094837e+00,7.276966e+00,3.443653e+00
1.575758e-01,2.466479e+00,5.270588e+00,6.928148e+00
1.636364e-01,5.741417e+00,4.146773e+00,8.106890e+00
1.696970e-01,4.569244e+00,8.312731e+00,2.409160e+00
1.757576e-01,6.530570e+00,5.761383e+00,3.531780e+00
1.818182e-01,3.315467e+00,6.468476e+00,3.946045e+00
1.878788e-01,8.744532e+00,5.740614e+00,1.822251e+00
1.939394e-01,7.419408e+00,5.407629e+00,2.647159e+00
2.000000e-01,1.052457e+01,3.612653e+00,3.401827e+00
2.060606e-01,9.231533e+00,1.819270e+01,4.206716e+00
2.121212e-01,5.313694e+00,1.007630e+01,3.789480e+00
2.181818e-01,1.336172e+00,1.162914e+01,3.717872e+00
