frequency,NS,EW,UD
0.000000e+00,5.684400e-01,2.121500e-01,1.578600e-01
3.333333e-03,2.801331e-01,3.018779e-01,1.108133e-01
6.666667e-03,1.400681e-01,4.198268e-01,1.675410e-01
1.000000e-02,1.953473e-01,3.406395e-01,7.351900e-02
1.333333e-02,1.395956e-01,2.493413e-01,1.667641e-01
1.666667e-02,9.907420e-02,3.278516e-01,1.862785e-01
2.000000e-02,1.481299e-01,4.781972e-01,2.190464e-01
2.333333e-02,1.635486e-01,4.234558e-01,8.309956e-02
2.666667e-02,1.614633e-01,3.695087e-01,1.660478e-01
3.000000e-02,4.043335e-01,4.698343e-01,6.115016e-01
3.333333e-02,7.891357e-01,5.878845e-01,8.316547e-01
3.666667e-02,8.475374e-01,9.375964e-01,5.280536e-01
4.000000e-02,9.359505e-01,1.258549e+00,4.077835e-01
4.333333e-02,8.070112e-01,1.186910e+00,2.557456e-01
4.666667e-02,7.033473e-01,5.775241e-01,9.704086e-01
5.000000e-02,8.098453e-01,1.346004e+00,1.227287e+00
5.333333e-02,1.924984e+00,4.607927e-01,1.611563e+00
5.666667e-02,9.085036e-01,2.702195e-01,4.970313e-01
6.000000e-02,1.602898e+00,1.373678e+00,2.341006e+00
6.333333e-02,9.345461e-01,1.334910e+00,1.592029e-01
6.666667e-02,1.247897e+00,3.188438e-01,4.424758e-01
7.000000e-02,2.089821e+00,4.455218e-01,1.992724e+00
7.333333e-02,9.011438e-01,1.152659e+00,7.423957e-01
7.666667e-02,3.339345e+00,2.224488e+00,2.210130e+00
8.000000e-02,1.054596e+00,1.854981e+00,6.963175e-01
8.333333e-02,5.958155e-01,9.745318e-01,1.919690e+00
8.666667e-02,2.441598e+00,2.410428e+00,1.538665e+00
9.000000e-02,1.174544e+00,1.902119e+00,1.630304e+00
9.333333e-02,2.305660e+00,3.584674e+00,2.671127e+00
9.666667e-02,2.928017e+00,1.595670e+00,9.895210e-01
1.000000e-01,3.504311e+00,1.772629e+00,2.767080e+00
1.033333e-01,9.468970e-01,2.021089e+00,8.431005e-01
