period,NS,EW,UD,H
2.000000e-02,1.033770e-03,9.938532e-04,4.280863e-04,1.434024e-03
2.129572e-02,1.338002e-03,1.130772e-03,5.822777e-04,1.751826e-03
2.267538e-02,1.510649e-03,1.282611e-03,6.131145e-04,1.981705e-03
2.414443e-02,1.602482e-03,1.466050e-03,5.836934e-04,2.171924e-03
2.570865e-02,1.777048e-03,1.673277e-03,6.205889e-04,2.440852e-03
2.737421e-02,2.042380e-03,1.912847e-03,5.819292e-04,2.798268e-03
2.914768e-02,2.347357e-03,2.190612e-03,7.514221e-04,3.210743e-03
3.103604e-02,2.701819e-03,2.515337e-03,9.607698e-04,3.691443e-03
3.304674e-02,3.120353e-03,2.890796e-03,1.124575e-03,4.253623e-03
3.518770e-02,3.628032e-03,3.333261e-03,1.238189e-03,4.926789e-03
3.746737e-02,4.239647e-03,3.859392e-03,1.301786e-03,5.733194e-03
3.989473e-02,4.985030e-03,4.492683e-03,1.503262e-03,6.710792e-03
4.247935e-02,5.918848e-03,5.273105e-03,1.808968e-03,7.927068e-03
4.523142e-02,7.128390e-03,6.246828e-03,2.253636e-03,9.478228e-03
4.816178e-02,8.493986e-03,7.628936e-03,3.415711e-03,1.141703e-02
5.128199e-02,1.057236e-02,9.681092e-03,5.829018e-03,1.433521e-02
5.460434e-02,1.309752e-02,1.225764e-02,7.163389e-03,1.793864e-02
5.814194e-02,2.067992e-02,1.507118e-02,7.930285e-03,2.558905e-02
6.190872e-02,2.960043e-02,1.966878e-02,8.906890e-03,3.553936e-02
6.591954e-02,3.524888e-02,2.823391e-02,1.038108e-02,4.516234e-02
7.019020e-02,3.586887e-02,3.324124e-02,8.506941e-03,4.890354e-02
7.473754e-02,4.803907e-02,3.840729e-02,9.929611e-03,6.150506e-02
7.957948e-02,6.403493e-02,3.991796e-02,1.138453e-02,7.545804e-02
8.473512e-02,5.747559e-02,4.866856e-02,1.289385e-02,7.531316e-02
9.022476e-02,5.790312e-02,5.517174e-02,1.674894e-02,7.997933e-02
9.607006e-02,7.331091e-02,6.830629e-02,1.986849e-02,1.002010e-01
1.022941e-01,8.986044e-02,8.397219e-02,1.898841e-02,1.229887e-01
1.089213e-01,9.810660e-02,8.560578e-02,2.125742e-02,1.302047e-01
1.159778e-01,9.605478e-02,8.469730e-02,2.536176e-02,1.280631e-01
1.234916e-01,1.249262e-01,8.614080e-02,2.720640e-02,1.517458e-01
1.314921e-01,1.143159e-01,9.592760e-02,2.847104e-02,1.492321e-01
1.400110e-01,1.328521e-01,1.322702e-01,3.361821e-02,1.874702e-01
1.490817e-01,1.443002e-01,1.369952e-01,3.434108e-02,1.989730e-01
1.587401e-01,1.389362e-01,1.676187e-01,3.800646e-02,2.177138e-01
1.690242e-01,1.456191e-01,1.792337e-01,4.217338e-02,2.309321e-01
1.799746e-01,1.397299e-01,1.739711e-01,5.168905e-02,2.231376e-01
1.916345e-01,2.001344e-01,1.635093e-01,5.379792e-02,2.584357e-01
2.040497e-01,1.930407e-01,1.731787e-01,6.115878e-02,2.593368e-01
2.172693e-01,1.939144e-01,2.022770e-01,7.134124e-02,2.802121e-01
2.313453e-01,2.427239e-01,1.996503e-01,9.253702e-02,3.142851e-01
2.463332e-01,2.364888e-01,1.962910e-01,8.606906e-02,3.073388e-01
2.622921e-01,3.153185e-01,2.437142e-01,9.041915e-02,3.985252e-01
2.792850e-01,2.787487e-01,2.902300e-01,9.757395e-02,4.024106e-01
2.973787e-01,2.974950e-01,3.170558e-01,1.210304e-01,4.347731e-01
3.166447e-01,3.811943e-01,2.745197e-01,1.265613e-01,4.697554e-01
3.371588e-01,5.079916e-01,2.993923e-01,1.375837e-01,5.896535e-01
3.590020e-01,5.366544e-01,3.623180e-01,1.554853e-01,6.475124e-01
3.822603e-01,4.548094e-01,4.599457e-01,1.825037e-01,6.468397e-01
4.070254e-01,4.677949e-01,5.750178e-01,2.301169e-01,7.412675e-01
4.333949e-01,5.271255e-01,6.117057e-01,2.301238e-01,8.074931e-01
4.614729e-01,7.038408e-01,6.069273e-01,2.646612e-01,9.293830e-01
4.913698e-01,7.234780e-01,6.624839e-01,3.045196e-01,9.809716e-01
5.232037e-01,7.072573e-01,7.555928e-01,3.727058e-01,1.034956e+00
5.571000e-01,7.197877e-01,8.405181e-01,3.983055e-01,1.106601e+00
5.931922e-01,9.715760e-01,9.792919e-01,4.675587e-01,1.379483e+00
6.316228e-01,9.702117e-01,1.156483e+00,4.634831e-01,1.509558e+00
6.725431e-01,1.085392e+00,1.119332e+00,3.648920e-01,1.559160e+00
7.161144e-01,1.363389e+00,1.429744e+00,3.594265e-01,1.975600e+00
7.625086e-01,1.264414e+00,1.390246e+00,3.642331e-01,1.879235e+00
8.119085e-01,1.385219e+00,1.075906e+00,3.765832e-01,1.753969e+00
8.645087e-01,1.374196e+00,1.246356e+00,3.608210e-01,1.855214e+00
9.205168e-01,1.184672e+00,1.454685e+00,3.695108e-01,1.876048e+00
9.801534e-01,1.219669e+00,1.550052e+00,4.138390e-01,1.972373e+00
1.043654e+00,1.171135e+00,1.114383e+00,4.561275e-01,1.616603e+00
1.111268e+00,1.120534e+00,9.985642e-01,4.150566e-01,1.500908e+00
1.183262e+00,1.035182e+00,1.016967e+00,3.476869e-01,1.451145e+00
1.259921e+00,1.079034e+00,9.870950e-01,3.614696e-01,1.462419e+00
1.341546e+00,1.221838e+00,8.292303e-01,3.402952e-01,1.476655e+00
1.428460e+00,1.008762e+00,9.050333e-01,4.015003e-01,1.355244e+00
1.521004e+00,8.604405e-01,1.018138e+00,4.018578e-01,1.333027e+00
1.619544e+00,8.739481e-01,9.982643e-01,3.417356e-01,1.326769e+00
1.724467e+00,1.199216e+00,1.146127e+00,3.549082e-01,1.658833e+00
1.836189e+00,1.523394e+00,1.168514e+00,3.587400e-01,1.919936e+00
1.955148e+00,1.356329e+00,1.208352e+00,4.282107e-01,1.816519e+00
2.081814e+00,1.386469e+00,1.391126e+00,5.645985e-01,1.964059e+00
2.216686e+00,1.372673e+00,1.121363e+00,6.419685e-01,1.772480e+00
2.360297e+00,1.287890e+00,8.870752e-01,5.978519e-01,1.563829e+00
2.513211e+00,1.167063e+00,1.074630e+00,6.821119e-01,1.586464e+00
2.676031e+00,1.165545e+00,1.296351e+00,5.906426e-01,1.743279e+00
2.849401e+00,1.050714e+00,1.434033e+00,4.701481e-01,1.777766e+00
3.034002e+00,9.423593e-01,1.452657e+00,4.830268e-01,1.731547e+00
3.230563e+00,7.955386e-01,1.332144e+00,5.462028e-01,1.551609e+00
3.439858e+00,7.604153e-01,1.266220e+00,5.417416e-01,1.477005e+00
3.662712e+00,8.389150e-01,1.092114e+00,4.928215e-01,1.377132e+00
3.900005e+00,9.233418e-01,1.078269e+00,4.646776e-01,1.419586e+00
4.152671e+00,8.032760e-01,1.081024e+00,4.654809e-01,1.346798e+00
4.421705e+00,7.707022e-01,1.217634e+00,6.027674e-01,1.441047e+00
4.708170e+00,8.542148e-01,9.976532e-01,6.586282e-01,1.313391e+00
5.013193e+00,9.393329e-01,8.628868e-01,7.756486e-01,1.275508e+00
5.337978e+00,8.844311e-01,7.643273e-01,8.321698e-01,1.168937e+00
5.683804e+00,9.663997e-01,9.548900e-01,8.507482e-01,1.358581e+00
6.052035e+00,9.574559e-01,1.123012e+00,8.650836e-01,1.475763e+00
6.444122e+00,8.943215e-01,1.106445e+00,7.163184e-01,1.422685e+00
6.861610e+00,8.802132e-01,9.970915e-01,5.267523e-01,1.330025e+00
7.306147e+00,7.899439e-01,7.937575e-01,4.529941e-01,1.119849e+00
7.779482e+00,6.602949e-01,7.915554e-01,4.609395e-01,1.030800e+00
8.283484e+00,5.737692e-01,8.046601e-01,4.421278e-01,9.882757e-01
8.820137e+00,5.485098e-01,7.643760e-01,3.912412e-01,9.408155e-01
9.391559e+00,5.379185e-01,7.008219e-01,3.498898e-01,8.834635e-01
1.000000e+01,5.071587e-01,6.766407e-01,3.456047e-01,8.456078e-01
