period,NS,EW,UD,H
2.000000e-02,7.770895e-03,3.105503e-03,6.125898e-02,8.368450e-03
2.129572e-02,1.111485e-02,4.441467e-03,8.769224e-02,1.196940e-02
2.267538e-02,1.253316e-02,5.007561e-03,9.888732e-02,1.349651e-02
2.414443e-02,1.329716e-02,5.312425e-03,1.049095e-01,1.431909e-02
2.570865e-02,1.380106e-02,5.513543e-03,1.088783e-01,1.486164e-02
2.737421e-02,1.435928e-02,5.660290e-03,1.131417e-01,1.543463e-02
2.914768e-02,1.467332e-02,5.773613e-03,1.157725e-01,1.576835e-02
3.103604e-02,1.699393e-02,6.763790e-03,1.338072e-01,1.829051e-02
3.304674e-02,1.895947e-02,7.538100e-03,1.493902e-01,2.040305e-02
3.518770e-02,1.944527e-02,7.720870e-03,1.533113e-01,2.092201e-02
3.746737e-02,1.850726e-02,7.334681e-03,1.460092e-01,1.990769e-02
3.989473e-02,1.762294e-02,7.141963e-03,1.384555e-01,1.901514e-02
4.247935e-02,2.089764e-02,9.714769e-03,1.642633e-01,2.304535e-02
4.523142e-02,2.399333e-02,1.133540e-02,1.886604e-01,2.653622e-02
4.816178e-02,2.689530e-02,1.244164e-02,2.115309e-01,2.963363e-02
5.128199e-02,2.959671e-02,1.300419e-02,2.328209e-01,3.232761e-02
5.460434e-02,3.209667e-02,1.565970e-02,2.525232e-01,3.571306e-02
5.814194e-02,3.439875e-02,2.015170e-02,2.706661e-01,3.986684e-02
6.190872e-02,3.650970e-02,2.664753e-02,2.873027e-01,4.520010e-02
6.591954e-02,3.843850e-02,3.951244e-02,3.025037e-01,5.512487e-02
7.019020e-02,4.356433e-02,4.739675e-02,3.163509e-01,6.437626e-02
7.473754e-02,5.405745e-02,6.179032e-02,3.289324e-01,8.209903e-02
7.957948e-02,7.075434e-02,5.940772e-02,3.403388e-01,9.238752e-02
8.473512e-02,7.783336e-02,5.696513e-02,3.506608e-01,9.645236e-02
9.022476e-02,7.896640e-02,8.311285e-02,3.804239e-01,1.146448e-01
9.607006e-02,9.848158e-02,1.038706e-01,4.118505e-01,1.431353e-01
1.022941e-01,1.163179e-01,1.569638e-01,4.408413e-01,1.953650e-01
1.089213e-01,1.024156e-01,1.340972e-01,4.674693e-01,1.687336e-01
1.159778e-01,9.740961e-02,1.463687e-01,4.918364e-01,1.758193e-01
1.234916e-01,1.173054e-01,1.421753e-01,5.230320e-01,1.843214e-01
1.314921e-01,1.348022e-01,1.775694e-01,5.683771e-01,2.229406e-01
1.400110e-01,1.514068e-01,1.780015e-01,6.103546e-01,2.336847e-01
1.490817e-01,1.636689e-01,1.520608e-01,6.490277e-01,2.234054e-01
1.587401e-01,1.473110e-01,1.753603e-01,6.845099e-01,2.290235e-01
1.690242e-01,1.668912e-01,2.061053e-01,7.192278e-01,2.652020e-01
1.799746e-01,1.872358e-01,2.103429e-01,7.733510e-01,2.816050e-01
1.916345e-01,2.221188e-01,2.126244e-01,8.232440e-01,3.074832e-01
2.040497e-01,2.351104e-01,2.792441e-01,8.704665e-01,3.650399e-01
2.172693e-01,1.907083e-01,2.981649e-01,9.377060e-01,3.539378e-01
2.313453e-01,2.067869e-01,2.782297e-01,9.997660e-01,3.466592e-01
2.463332e-01,2.318505e-01,2.942981e-01,1.056796e+00,3.746545e-01
2.622921e-01,2.663326e-01,3.461063e-01,1.127306e+00,4.367180e-01
