period,NS,EW,UD,H
2.000000e-02,1.143761e-02,3.550499e-03,3.250198e-02,1.197602e-02
2.129572e-02,1.637380e-02,4.033232e-03,4.652517e-02,1.686322e-02
2.267538e-02,1.846454e-02,4.578736e-03,5.246504e-02,1.902377e-02
2.414443e-02,1.958915e-02,5.193571e-03,5.566043e-02,2.026593e-02
2.570865e-02,2.033024e-02,5.888098e-03,5.776628e-02,2.116574e-02
2.737421e-02,2.118411e-02,6.703339e-03,6.003471e-02,2.221939e-02
2.914768e-02,2.168154e-02,7.588029e-03,6.142578e-02,2.297101e-02
3.103604e-02,2.501560e-02,8.602869e-03,7.103447e-02,2.645354e-02
3.304674e-02,2.793329e-02,9.795738e-03,7.930638e-02,2.960111e-02
3.518770e-02,2.867367e-02,1.108948e-02,8.139079e-02,3.074339e-02
3.746737e-02,2.731851e-02,1.275494e-02,7.752045e-02,3.014945e-02
3.989473e-02,2.582067e-02,1.459277e-02,7.345032e-02,2.965900e-02
4.247935e-02,3.063868e-02,1.731649e-02,8.714287e-02,3.519360e-02
4.523142e-02,3.519335e-02,1.929295e-02,1.000870e-01,4.013465e-02
4.816178e-02,3.946305e-02,2.157318e-02,1.122212e-01,4.497482e-02
5.128199e-02,4.343768e-02,2.554537e-02,1.235168e-01,5.039244e-02
5.460434e-02,4.711593e-02,2.945665e-02,1.339701e-01,5.556622e-02
5.814194e-02,5.050304e-02,3.365600e-02,1.435959e-01,6.069006e-02
6.190872e-02,5.360895e-02,3.838696e-02,1.524227e-01,6.593541e-02
6.591954e-02,5.644686e-02,4.365606e-02,1.604878e-01,7.135895e-02
7.019020e-02,5.903202e-02,5.217239e-02,1.678346e-01,7.878286e-02
7.473754e-02,6.200383e-02,5.851444e-02,1.745098e-01,8.525500e-02
7.957948e-02,7.550537e-02,7.027926e-02,1.805616e-01,1.031515e-01
8.473512e-02,9.178377e-02,8.644246e-02,1.860380e-01,1.260816e-01
9.022476e-02,9.610908e-02,1.065780e-01,2.017536e-01,1.435124e-01
9.607006e-02,1.315689e-01,1.237995e-01,2.184263e-01,1.806563e-01
1.022941e-01,1.421850e-01,1.236860e-01,2.338068e-01,1.884538e-01
1.089213e-01,1.419001e-01,1.306607e-01,2.479338e-01,1.928934e-01
1.159778e-01,1.508766e-01,1.751770e-01,2.608614e-01,2.311942e-01
1.234916e-01,2.081926e-01,1.975223e-01,2.772879e-01,2.869829e-01
1.314921e-01,2.672269e-01,2.780616e-01,3.013422e-01,3.856533e-01
1.400110e-01,3.390808e-01,3.513786e-01,3.236101e-01,4.883060e-01
1.490817e-01,3.569702e-01,4.096828e-01,3.441253e-01,5.433855e-01
1.587401e-01,4.299200e-01,4.872190e-01,3.629478e-01,6.497796e-01
1.690242e-01,5.399209e-01,6.864809e-01,3.812412e-01,8.733674e-01
1.799746e-01,7.656792e-01,8.410613e-01,4.099488e-01,1.137387e+00
1.916345e-01,1.034852e+00,1.112496e+00,4.364128e-01,1.519397e+00
2.040497e-01,1.183543e+00,1.168385e+00,4.612937e-01,1.663099e+00
2.172693e-01,1.152591e+00,1.749841e+00,4.969544e-01,2.095330e+00
2.313453e-01,1.410246e+00,1.881863e+00,5.298685e-01,2.351638e+00
2.463332e-01,2.089201e+00,2.275859e+00,5.601150e-01,3.089384e+00
2.622921e-01,2.522378e+00,2.300721e+00,5.974282e-01,3.414045e+00
2.792850e-01,3.114254e+00,1.929701e+00,6.352758e-01,3.663649e+00
2.973787e-01,2.630901e+00,1.819081e+00,6.786671e-01,3.198546e+00
3.166447e-01,1.956645e+00,1.955958e+00,7.233816e-01,2.766628e+00
3.371588e-01,1.978284e+00,2.059299e+00,7.672025e-01,2.855577e+00
3.590020e-01,1.882425e+00,2.318704e+00,8.178690e-01,2.986622e+00
3.822603e-01,1.705656e+00,2.119783e+00,8.724060e-01,2.720798e+00
4.070254e-01,1.822116e+00,1.404980e+00,9.279843e-01,2.300885e+00
4.333949e-01,1.789303e+00,1.330147e+00,9.879348e-01,2.229550e+00
4.614729e-01,1.533695e+00,1.307122e+00,1.052351e+00,2.015140e+00
4.913698e-01,1.408193e+00,1.309593e+00,1.119894e+00,1.923029e+00
5.232037e-01,1.423742e+00,1.244847e+00,1.192380e+00,1.891212e+00
5.571000e-01,1.520154e+00,1.036039e+00,1.271129e+00,1.839632e+00
5.931922e-01,1.635631e+00,1.096074e+00,1.352107e+00,1.968925e+00
6.316228e-01,1.411446e+00,1.355247e+00,1.440482e+00,1.956751e+00
6.725431e-01,1.287916e+00,1.400680e+00,1.532615e+00,1.902796e+00
