frequency,NS,EW,UD
0.000000e+00,7.316699e+02,2.998364e+02,2.347075e+03
9.803922e-03,1.402618e-01,1.280883e-01,2.156420e-01
1.960784e-02,2.735995e-01,2.439109e-01,3.339682e-01
2.941176e-02,7.648740e-01,5.943628e-01,6.551912e-01
3.921569e-02,9.091917e-01,1.333244e+00,1.113031e-01
4.901961e-02,6.019381e-01,1.715716e-01,7.756106e-01
5.882353e-02,6.976143e-02,1.111319e+00,9.898354e-01
6.862745e-02,7.582587e-01,7.082106e-01,4.602815e-01
7.843137e-02,1.268693e+00,4.164457e-01,5.465935e-01
8.823529e-02,1.562651e+00,7.782722e-01,1.514437e+00
9.803922e-02,1.791243e-01,1.274873e+00,8.263678e-01
1.078431e-01,3.995610e-01,5.951881e-01,7.944337e-01
1.176471e-01,6.938028e-01,1.165280e+00,7.571290e-01
1.274510e-01,1.193781e+00,1.053238e+00,1.060162e+00
1.372549e-01,5.769384e-01,1.950780e+00,9.846302e-01
1.470588e-01,1.274991e+00,3.434107e+00,2.977693e+00
1.568627e-01,1.466473e+00,6.077071e+00,4.453575e+00
1.666667e-01,7.392190e+00,1.942025e+00,4.375992e+00
1.764706e-01,4.649946e+00,3.468008e+00,1.003619e+00
1.862745e-01,1.782318e+00,2.840437e+00,2.754411e+00
1.960784e-01,3.807088e-01,6.081964e+00,2.066315e+00
2.058824e-01,4.886739e+00,5.331818e+00,1.687317e+00
2.156863e-01,3.456088e+00,4.207936e+00,1.960597e+00
2.254902e-01,2.971222e+00,3.640828e+00,7.986383e-01
2.352941e-01,2.559629e+00,4.784640e+00,8.232714e-01
2.450980e-01,6.535148e+00,2.179809e+00,1.882495e+00
2.549020e-01,1.888413e+00,4.403220e+00,1.659159e+00
2.647059e-01,2.836849e+00,6.609250e+00,1.228769e+00
2.745098e-01,2.633274e+00,4.033176e+00,2.006584e-01
2.843137e-01,1.530538e+00,2.748463e+00,1.352708e+00
2.941176e-01,3.634915e+00,9.475472e+00,8.773839e-01
3.039216e-01,1.292511e+00,1.045942e+01,1.505031e+00
3.137255e-01,1.139301e+00,4.975606e+00,8.737696e-01
3.235294e-01,3.669922e+00,5.531890e+00,2.343629e+00
3.333333e-01,6.150068e+00,4.331699e+00,8.305866e-01
3.431373e-01,8.004405e+00,7.782325e+00,2.920880e+00
3.529412e-01,4.358870e+00,1.229671e+01,3.844536e-01
3.627451e-01,2.019643e+00,1.254654e+01,1.860143e+00
3.725490e-01,2.393931e+00,6.198352e+00,1.655209e+00
3.823529e-01,1.749092e+00,1.858073e+00,1.624331e+00
3.921569e-01,3.140830e+00,4.187691e+00,1.805534e+00
4.019608e-01,2.953949e+00,4.474743e+00,3.069150e+00
4.117647e-01,3.637803e+00,2.450602e+00,1.863444e+00
4.215686e-01,3.668633e+00,2.155832e+00,3.508968e+00
4.313725e-01,4.020197e+00,2.990115e+00,3.721966e+00
4.411765e-01,3.515163e+00,1.158318e+00,3.020027e+00
4.509804e-01,5.694890e+00,4.353645e+00,2.089346e+00
4.607843e-01,4.372646e+00,8.020732e+00,2.212046e+00
4.705882e-01,5.168541e+00,5.379260e+00,4.124162e+00
4.803922e-01,1.899640e+00,1.222001e+00,1.834984e+00
4.901961e-01,6.769650e+00,6.862735e+00,4.688699e+00
5.000000e-01,3.615448e+00,2.856346e+00,3.214181e+00
5.098039e-01,1.091339e+00,3.902463e+00,3.815853e+00
5.196078e-01,7.313121e-01,1.049629e+00,3.329470e+00
5.294118e-01,4.338625e+00,2.269104e-01,2.777499e+00
5.392157e-01,2.805544e+00,1.209267e+00,2.278861e+00
5.490196e-01,3.743624e+00,3.431024e+00,1.341923e+00
5.588235e-01,4.901347e+00,5.091493e+00,3.147785e+00
5.686275e-01,3.563661e+00,2.214543e+00,5.187932e+00
5.784314e-01,2.207359e+00,8.173123e+00,2.353402e+00
5.882353e-01,3.968936e+00,5.574979e+00,4.182467e+00
5.980392e-01,2.376958e+00,3.733398e+00,5.483539e+00
6.078431e-01,6.392903e+00,3.471853e+00,3.410430e+00
6.176471e-01,5.041218e+00,2.880768e+00,9.754503e-01
6.274510e-01,5.040553e-01,7.130020e+00,3.340328e+00
6.372549e-01,2.752462e+00,3.046172e+00,2.680725e+00
6.470588e-01,5.270452e+00,5.280557e+00,3.347147e+00
6.568627e-01,2.328522e+00,2.005544e+00,2.640376e+00
6.666667e-01,7.121403e+00,1.818758e+00,5.069539e+00
6.764706e-01,5.909675e+00,8.550376e+00,2.361982e+00
6.862745e-01,2.965860e+00,6.379942e+00,1.350362e+00
6.960784e-01,1.907637e+00,2.302447e+00,5.814549e-01
7.058824e-01,7.359672e+00,6.409201e+00,1.125752e+00
7.156863e-01,5.178391e+00,7.019040e+00,1.826950e+00
7.254902e-01,6.940128e+00,9.188593e+00,3.161162e+00
7.352941e-01,4.972804e+00,4.657158e+00,1.818277e+00
7.450980e-01,8.861600e-01,1.019146e+01,2.664161e+00
7.549020e-01,4.769405e+00,1.119653e+01,2.663797e+00
7.647059e-01,1.994569e+00,1.174075e+01,4.364143e+00
7.745098e-01,1.944017e+00,1.113660e+01,4.337569e+00
7.843137e-01,3.893428e+00,9.184930e+00,1.467205e+00
7.941176e-01,2.010808e+00,1.063503e+01,1.014539e+00
8.039216e-01,2.321737e+00,9.612522e+00,2.673826e+00
8.137255e-01,1.405972e+00,5.592083e+00,1.345326e+00
8.235294e-01,2.599913e+00,3.951044e+00,5.890048e-01
8.333333e-01,3.186589e+00,2.825503e+00,2.912769e+00
8.431373e-01,7.538725e+00,5.979542e+00,1.755801e+00
8.529412e-01,7.301418e+00,2.687011e+00,9.155816e-01
8.627451e-01,4.883153e+00,6.330215e+00,1.518248e+00
8.725490e-01,5.525974e+00,4.701363e+00,2.856043e+00
8.823529e-01,5.442496e+00,4.217005e+00,3.584549e+00
8.921569e-01,1.563798e+00,1.086547e+00,3.955526e+00
9.019608e-01,5.187496e+00,3.266667e+00,3.876000e+00
9.117647e-01,1.513164e+01,3.320387e+00,4.843829e+00
9.215686e-01,1.074366e+01,3.938871e+00,1.237593e+00
9.313725e-01,1.314197e+01,2.132372e+00,1.973492e+00
9.411765e-01,7.619743e+00,2.220541e+00,1.545342e+00
9.509804e-01,8.890193e+00,4.917940e+00,2.271573e+00
9.607843e-01,1.223611e+01,1.025256e+01,4.954959e+00
9.705882e-01,7.831971e+00,2.367121e+00,3.923595e+00
9.803922e-01,5.422532e+00,5.176050e+00,1.031868e+00
9.901961e-01,6.812086e+00,1.610666e+00,1.347968e+00
1.000000e+00,7.103290e+00,3.965439e+00,6.249488e-01
1.009804e+00,4.043194e+00,6.048333e+00,1.612508e+00
1.019608e+00,2.486038e+00,8.246720e+00,3.272016e+00
1.029412e+00,2.905414e+00,5.838961e+00,1.681048e+00
1.039216e+00,4.663392e+00,8.586436e+00,7.775287e-01
1.049020e+00,3.258177e+00,4.749884e+00,1.962688e+00
1.058824e+00,2.688426e+00,2.114870e+00,2.783907e+00
1.068627e+00,4.232930e+00,1.242326e+00,1.729253e+00
1.078431e+00,1.122256e+01,8.250908e+00,2.573918e+00
1.088235e+00,1.386508e+01,6.163294e+00,4.707917e+00
1.098039e+00,1.047865e+01,4.761027e+00,3.452173e+00
1.107843e+00,1.285300e+01,2.191529e+00,4.479616e+00
1.117647e+00,1.288443e+01,3.743322e+00,5.451913e+00
1.127451e+00,5.796776e+00,6.118332e-01,3.187764e+00
1.137255e+00,5.835103e+00,3.641139e+00,4.143524e+00
1.147059e+00,7.221161e+00,2.678115e+00,4.122663e+00
1.156863e+00,1.103921e+01,6.245001e+00,3.090783e+00
1.166667e+00,1.267126e+01,4.533401e+00,3.376655e+00
1.176471e+00,3.401499e+00,4.906093e+00,4.300654e+00
1.186275e+00,6.092409e+00,7.570446e+00,2.744366e+00
1.196078e+00,5.088428e+00,5.588356e+00,9.941934e-01
1.205882e+00,9.545809e+00,2.998832e+00,3.002287e+00
1.215686e+00,9.381042e+00,1.474791e+00,3.676888e+00
1.225490e+00,7.376887e+00,1.802624e+00,2.919199e+00
1.235294e+00,7.625106e+00,3.465170e+00,2.136771e+00
1.245098e+00,4.964132e+00,4.142360e+00,2.056360e+00
1.254902e+00,7.935254e+00,5.430855e+00,1.484841e+00
1.264706e+00,4.987987e+00,3.526806e+00,2.069294e-01
1.274510e+00,2.909354e+00,2.199056e+00,1.461206e+00
1.284314e+00,1.791695e+00,3.799120e+00,1.325495e+00
1.294118e+00,3.796647e+00,2.495634e+00,1.325370e+00
1.303922e+00,2.975754e+00,5.082606e+00,3.436933e-01
1.313725e+00,1.137245e+01,8.947294e+00,1.260880e+00
1.323529e+00,7.650422e+00,4.613751e+00,1.606074e+00
1.333333e+00,3.092967e+00,4.473258e+00,2.212966e+00
1.343137e+00,8.274035e+00,3.134910e+00,1.934201e+00
1.352941e+00,4.797087e+00,1.132513e+01,1.771105e+00
1.362745e+00,5.376152e+00,9.778789e+00,1.951458e+00
