period,NS,EW,UD,H
2.000000e-02,3.909267e-03,3.066851e-03,9.433196e-03,4.968696e-03
2.129572e-02,5.593257e-03,4.413537e-03,1.350981e-02,7.124875e-03
2.267538e-02,6.307145e-03,4.979506e-03,1.523538e-02,8.035892e-03
2.414443e-02,6.691557e-03,5.281748e-03,1.616310e-02,8.524893e-03
2.570865e-02,6.945059e-03,5.479939e-03,1.677422e-02,8.846670e-03
2.737421e-02,7.129951e-03,5.807734e-03,1.746704e-02,9.195976e-03
2.914768e-02,7.272675e-03,5.986227e-03,1.787996e-02,9.419485e-03
3.103604e-02,8.744300e-03,6.915172e-03,2.072148e-02,1.114820e-02
3.304674e-02,9.753140e-03,7.765446e-03,2.314757e-02,1.246699e-02
3.518770e-02,1.001724e-02,8.032782e-03,2.377804e-02,1.284020e-02
3.746737e-02,9.564504e-03,7.737809e-03,2.267999e-02,1.230258e-02
3.989473e-02,8.811395e-03,6.935526e-03,2.122202e-02,1.121348e-02
4.247935e-02,1.045788e-02,7.936231e-03,2.519446e-02,1.312825e-02
4.523142e-02,1.201439e-02,9.153340e-03,2.894981e-02,1.510394e-02
4.816178e-02,1.347353e-02,1.029441e-02,3.247024e-02,1.695615e-02
5.128199e-02,1.483184e-02,1.135670e-02,3.574739e-02,1.868042e-02
5.460434e-02,1.608888e-02,1.233984e-02,3.878020e-02,2.027619e-02
5.814194e-02,1.724643e-02,1.324520e-02,4.157296e-02,2.174568e-02
6.190872e-02,1.830789e-02,1.407542e-02,4.413388e-02,2.309321e-02
6.591954e-02,1.927776e-02,1.483403e-02,4.647383e-02,2.432448e-02
7.019020e-02,2.016126e-02,1.552509e-02,4.860538e-02,2.544611e-02
7.473754e-02,2.096399e-02,1.615298e-02,5.054209e-02,2.646522e-02
7.957948e-02,2.169176e-02,1.672224e-02,5.229793e-02,2.738916e-02
8.473512e-02,2.235035e-02,1.723738e-02,5.388684e-02,2.822526e-02
9.022476e-02,2.392008e-02,1.794934e-02,5.813866e-02,2.990566e-02
9.607006e-02,2.592196e-02,1.949877e-02,6.296928e-02,3.243686e-02
1.022941e-01,2.776876e-02,2.092855e-02,6.742564e-02,3.477223e-02
1.089213e-01,2.946509e-02,2.224213e-02,7.151893e-02,3.691753e-02
1.159778e-01,3.101744e-02,2.344444e-02,7.526477e-02,3.888088e-02
1.234916e-01,3.243351e-02,2.454136e-02,7.965981e-02,4.067200e-02
1.314921e-01,3.491704e-02,2.642398e-02,8.661831e-02,4.378842e-02
1.400110e-01,3.757944e-02,2.846984e-02,9.306048e-02,4.714601e-02
1.490817e-01,4.003257e-02,3.666320e-02,9.899588e-02,5.428441e-02
1.587401e-01,4.228354e-02,3.950396e-02,1.044418e-01,5.786589e-02
1.690242e-01,5.262620e-02,4.639154e-02,1.094448e-01,7.015477e-02
1.799746e-01,7.456104e-02,4.714658e-02,1.177389e-01,8.821649e-02
1.916345e-01,7.648324e-02,5.533606e-02,1.253852e-01,9.440215e-02
2.040497e-01,6.091457e-02,6.211220e-02,1.325625e-01,8.699718e-02
2.172693e-01,5.496594e-02,6.479544e-02,1.428548e-01,8.496884e-02
2.313453e-01,7.132029e-02,6.855611e-02,1.523550e-01,9.892687e-02
2.463332e-01,8.816234e-02,7.927345e-02,1.610860e-01,1.185617e-01
2.622921e-01,9.092002e-02,8.760690e-02,1.721392e-01,1.262593e-01
2.792850e-01,1.251955e-01,8.527079e-02,1.830570e-01,1.514761e-01
2.973787e-01,1.434010e-01,1.331094e-01,1.961939e-01,1.956578e-01
3.166447e-01,1.253999e-01,1.606870e-01,2.090894e-01,2.038271e-01
3.371588e-01,1.289686e-01,1.328823e-01,2.226095e-01,1.851772e-01
3.590020e-01,1.694463e-01,1.331467e-01,2.372233e-01,2.154996e-01
