period,NS,EW,UD,H
2.000000e-02,3.014406e-02,1.710218e-02,4.047097e-02,3.465760e-02
2.129572e-02,4.315464e-02,1.948237e-02,5.793494e-02,4.734856e-02
2.267538e-02,4.866422e-02,2.221739e-02,6.533088e-02,5.349597e-02
2.414443e-02,5.162774e-02,2.535158e-02,6.930937e-02,5.751631e-02
2.570865e-02,5.358064e-02,2.900751e-02,7.193128e-02,6.092882e-02
2.737421e-02,5.573292e-02,3.332107e-02,7.474795e-02,6.493421e-02
2.914768e-02,5.703902e-02,3.819211e-02,7.648518e-02,6.864464e-02
3.103604e-02,6.587270e-02,4.399019e-02,8.840841e-02,7.921079e-02
3.304674e-02,7.355220e-02,5.280292e-02,9.870442e-02,9.054322e-02
3.518770e-02,7.549333e-02,6.075686e-02,1.012959e-01,9.690531e-02
3.746737e-02,7.191178e-02,7.490127e-02,9.647278e-02,1.038340e-01
3.989473e-02,6.808389e-02,9.308799e-02,9.297331e-02,1.153291e-01
4.247935e-02,8.078247e-02,1.028594e-01,1.201833e-01,1.307894e-01
4.523142e-02,9.278696e-02,1.242666e-01,1.666429e-01,1.550858e-01
4.816178e-02,1.155707e-01,1.430933e-01,2.512341e-01,1.839355e-01
5.128199e-02,1.344737e-01,1.722805e-01,3.779408e-01,2.185492e-01
5.460434e-02,1.532452e-01,2.123637e-01,5.224890e-01,2.618825e-01
5.814194e-02,1.979443e-01,2.352065e-01,4.856890e-01,3.074151e-01
6.190872e-02,2.364634e-01,3.231419e-01,5.020070e-01,4.004193e-01
6.591954e-02,2.864905e-01,3.832865e-01,4.123077e-01,4.785241e-01
7.019020e-02,4.109960e-01,4.748158e-01,4.142721e-01,6.279871e-01
7.473754e-02,5.312077e-01,5.735725e-01,3.325554e-01,7.817717e-01
7.957948e-02,6.051205e-01,7.564559e-01,3.103223e-01,9.687086e-01
8.473512e-02,6.131159e-01,8.691589e-01,3.737416e-01,1.063649e+00
9.022476e-02,8.727671e-01,1.007193e+00,4.301695e-01,1.332727e+00
9.607006e-02,9.597445e-01,1.102453e+00,4.877496e-01,1.461681e+00
1.022941e-01,8.522815e-01,1.268022e+00,4.162866e-01,1.527830e+00
1.089213e-01,1.030220e+00,1.625484e+00,4.606563e-01,1.924461e+00
1.159778e-01,1.446153e+00,2.188940e+00,4.309628e-01,2.623512e+00
1.234916e-01,1.551850e+00,2.092420e+00,5.002735e-01,2.605083e+00
1.314921e-01,1.747193e+00,2.067896e+00,6.222980e-01,2.707190e+00
1.400110e-01,1.995240e+00,2.385662e+00,6.448481e-01,3.110043e+00
1.490817e-01,2.066967e+00,2.648358e+00,5.277907e-01,3.359487e+00
1.587401e-01,2.195543e+00,3.273959e+00,6.187426e-01,3.941982e+00
1.690242e-01,2.485329e+00,3.992964e+00,6.643598e-01,4.703257e+00
1.799746e-01,3.255519e+00,4.626962e+00,8.212544e-01,5.657489e+00
1.916345e-01,3.946390e+00,6.188316e+00,9.438969e-01,7.339567e+00
2.040497e-01,4.039866e+00,5.028593e+00,8.480454e-01,6.450369e+00
2.172693e-01,4.162832e+00,4.221360e+00,6.876193e-01,5.928664e+00
2.313453e-01,3.984146e+00,3.870785e+00,6.603364e-01,5.554853e+00
2.463332e-01,3.784351e+00,3.483786e+00,6.980106e-01,5.143742e+00
2.622921e-01,4.008353e+00,2.933919e+00,7.444965e-01,4.967371e+00
2.792850e-01,4.707277e+00,3.657939e+00,7.916422e-01,5.961457e+00
2.973787e-01,3.246113e+00,2.957573e+00,8.455056e-01,4.391411e+00
3.166447e-01,3.323898e+00,2.510137e+00,9.012081e-01,4.165224e+00
3.371588e-01,2.993229e+00,2.384725e+00,9.556615e-01,3.827053e+00
3.590020e-01,2.797622e+00,2.565139e+00,1.018780e+00,3.795606e+00
3.822603e-01,2.516618e+00,2.568945e+00,1.086707e+00,3.596226e+00
4.070254e-01,2.574452e+00,2.281661e+00,1.155945e+00,3.440026e+00
4.333949e-01,2.573665e+00,2.208678e+00,1.230607e+00,3.391461e+00
4.614729e-01,2.755163e+00,2.006192e+00,1.310810e+00,3.408185e+00
4.913698e-01,2.553100e+00,1.710221e+00,1.394953e+00,3.072974e+00
5.232037e-01,2.802769e+00,1.871233e+00,1.485191e+00,3.370019e+00
5.571000e-01,3.246167e+00,2.326717e+00,1.583195e+00,3.993897e+00
5.931922e-01,2.960998e+00,2.381634e+00,1.684080e+00,3.799959e+00
6.316228e-01,3.096821e+00,2.190973e+00,1.794293e+00,3.793503e+00
6.725431e-01,3.758862e+00,2.420166e+00,1.909217e+00,4.470598e+00
7.161144e-01,3.425806e+00,2.561336e+00,2.034183e+00,4.277451e+00
7.625086e-01,3.339440e+00,2.765609e+00,2.164920e+00,4.335949e+00
8.119085e-01,4.076995e+00,2.816143e+00,2.305928e+00,4.955053e+00
8.645087e-01,3.767404e+00,2.690540e+00,2.453475e+00,4.629507e+00
9.205168e-01,2.768804e+00,2.980594e+00,2.613345e+00,4.068196e+00
9.801534e-01,2.621945e+00,2.632266e+00,2.783339e+00,3.715295e+00
1.043654e+00,2.482773e+00,2.701898e+00,2.963665e+00,3.669389e+00
1.111268e+00,2.348109e+00,2.877223e+00,3.154154e+00,3.713762e+00
1.183262e+00,2.500863e+00,3.185579e+00,3.359341e+00,4.049967e+00
1.259921e+00,2.663004e+00,3.664242e+00,3.577120e+00,4.529709e+00
1.341546e+00,2.835622e+00,2.927275e+00,3.808854e+00,4.075499e+00
1.428460e+00,3.019242e+00,2.526907e+00,4.055645e+00,3.937141e+00
1.521004e+00,3.214477e+00,2.822965e+00,4.317962e+00,4.278083e+00
1.619544e+00,3.423271e+00,2.477736e+00,4.598515e+00,4.225868e+00
1.724467e+00,3.644949e+00,2.909070e+00,4.896299e+00,4.663512e+00
1.836189e+00,3.880969e+00,2.416416e+00,5.213322e+00,4.571759e+00
1.955148e+00,4.132681e+00,2.351420e+00,5.551369e+00,4.754811e+00
2.081814e+00,4.400184e+00,2.691860e+00,5.910632e+00,5.158268e+00
2.216686e+00,4.685518e+00,2.463407e+00,6.293795e+00,5.293624e+00
2.360297e+00,4.988834e+00,2.156780e+00,6.701312e+00,5.435087e+00
2.513211e+00,5.311739e+00,1.995315e+00,7.135047e+00,5.674139e+00
2.676031e+00,5.656116e+00,2.341359e+00,7.597384e+00,6.121569e+00
2.849401e+00,6.022515e+00,2.243874e+00,8.089785e+00,6.426948e+00
3.034002e+00,6.412908e+00,2.235392e+00,8.614253e+00,6.791345e+00
3.230563e+00,6.828256e+00,2.911253e+00,9.172010e+00,7.422969e+00
3.439858e+00,7.270780e+00,3.257247e+00,9.766487e+00,7.967051e+00
3.662712e+00,7.741626e+00,3.102273e+00,1.039887e+01,8.340077e+00
3.900005e+00,8.243167e+00,2.656882e+00,1.107273e+01,8.660763e+00
4.152671e+00,8.777271e+00,2.874584e+00,1.178997e+01,9.236002e+00
4.421705e+00,9.345985e+00,3.180773e+00,1.255390e+01,9.872424e+00
4.708170e+00,9.951126e+00,3.201256e+00,1.336709e+01,1.045337e+01
5.013193e+00,1.059593e+01,3.145654e+00,1.423314e+01,1.105300e+01
5.337978e+00,1.128220e+01,2.763042e+00,1.515514e+01,1.161561e+01
5.683804e+00,1.201287e+01,2.786142e+00,1.613675e+01,1.233174e+01
6.052035e+00,1.279024e+01,2.636218e+00,1.718082e+01,1.305910e+01
6.444122e+00,1.361966e+01,2.474678e+00,1.829516e+01,1.384266e+01
6.861610e+00,1.450680e+01,2.675870e+00,1.948678e+01,1.475153e+01
7.306147e+00,1.543422e+01,2.804648e+00,2.073222e+01,1.568697e+01
7.779482e+00,1.645579e+01,2.990137e+00,2.210459e+01,1.672525e+01
8.283484e+00,1.749799e+01,3.179652e+00,2.350392e+01,1.778454e+01
8.820137e+00,1.861536e+01,3.382137e+00,2.500566e+01,1.892010e+01
9.391559e+00,1.987514e+01,3.612036e+00,2.669790e+01,2.020070e+01
1.000000e+01,2.121972e+01,3.855298e+00,2.850236e+01,2.156710e+01
