datetime,NS,EW,UD
2025-12-08T23:16:00.000,-0.09037695760113075,-0.07636531646718293,0.007689146844558306
2025-12-08T23:16:00.010,-0.09038997681901452,-0.07636028421334379,0.0076940246613122765
2025-12-08T23:16:00.020,-0.09040304025166972,-0.07635542199866453,0.0076989831202216655
2025-12-08T23:16:00.030,-0.09041620750780748,-0.07635080507896866,0.0077041097192646416
2025-12-08T23:16:00.040,-0.09042950888889671,-0.07634636775258509,0.007709496564532903
2025-12-08T23:16:00.050,-0.09044300789343106,-0.07634209344894365,0.007715142137998336
2025-12-08T23:16:00.060,-0.09045662853785992,-0.0763379967443184,0.007720955681518378
2025-12-08T23:16:00.070,-0.09047027846361196,-0.0763341555551375,0.00772684419419023
2025-12-08T23:16:00.080,-0.09048394642101375,-0.0763305704302053,0.007732809675643416
2025-12-08T23:16:00.090,-0.09049764596645456,-0.07632716080149538,0.007738929476486349
2025-12-08T23:16:00.100,-0.0905114545519989,-0.0763239150713305,0.007745217530719217
2025-12-08T23:16:00.110,-0.0905253855061064,-0.07632083367011507,0.007751658690376105
2025-12-08T23:16:00.120,-0.090539435995087,-0.07631791772399803,0.007758175343374328
2025-12-08T23:16:00.130,-0.09055360928586191,-0.07631515477848391,0.007764754534360388
2025-12-08T23:16:00.140,-0.09056789191836294,-0.07631246555549086,0.0077713959473918875
2025-12-08T23:16:00.150,-0.09058220758219575,-0.0763098479192582,0.007778110884058463
2025-12-08T23:16:00.160,-0.09059654146258532,-0.0763073934075596,0.007784976662338607
2025-12-08T23:16:00.170,-0.09061090840503387,-0.07630519254941903,0.007792005471609277
2025-12-08T23:16:00.180,-0.09062538618773179,-0.0763032453721079,0.007799194263341518
2025-12-08T23:16:00.190,-0.09063997792465454,-0.07630145927936877,0.007806544712114213
2025-12-08T23:16:00.200,-0.09065458984233386,-0.07629975353505795,0.00781404472923284
2025-12-08T23:16:00.210,-0.09066914339495515,-0.07629821009086388,0.007821604576334691
2025-12-08T23:16:00.220,-0.09068371790625872,-0.07629690603692246,0.007829130962769798
2025-12-08T23:16:00.230,-0.09069840509672962,-0.07629577696129983,0.007836625965723876
2025-12-08T23:16:00.240,-0.0907132155922903,-0.07629479347597062,0.007844166180667161
2025-12-08T23:16:00.250,-0.09072814774456954,-0.07629389337996659,0.007851775147609555
2025-12-08T23:16:00.260,-0.09074320374316401,-0.07629313940333242,0.007859530286756317
2025-12-08T23:16:00.270,-0.090758371960127,-0.07629254820701885,0.007867431156011413
2025-12-08T23:16:00.280,-0.09077356399751678,-0.07629210469873328,0.00787539824071539
2025-12-08T23:16:00.290,-0.0907886854124595,-0.07629172881817706,0.007883416792833164
2025-12-08T23:16:00.300,-0.09080375101513859,-0.07629143140493785,0.007891500916476911
2025-12-08T23:16:00.310,-0.09081891813108812,-0.07629137150014238,0.007899726486187142
2025-12-08T23:16:00.320,-0.09083420165677476,-0.07629156166025738,0.007908106554371123
2025-12-08T23:16:00.330,-0.09084950662681292,-0.07629190926517666,0.007916637330564705
2025-12-08T23:16:00.340,-0.09086475278920532,-0.07629232103858445,0.007925320646150313
2025-12-08T23:16:00.350,-0.09088004059438438,-0.07629281025749865,0.007934152154048746
2025-12-08T23:16:00.360,-0.09089563458641554,-0.07629353506450459,0.00794314670736429
2025-12-08T23:16:00.370,-0.09091161443773359,-0.07629450751348467,0.007952367862941317
2025-12-08T23:16:00.380,-0.09092771950989871,-0.07629564559336484,0.007961750728906647
2025-12-08T23:16:00.390,-0.09094367284462894,-0.07629693804628412,0.007971279340712234
2025-12-08T23:16:00.400,-0.09095947912934,-0.07629838517757445,0.007980956402245928
2025-12-08T23:16:00.410,-0.09097538720906755,-0.07629998799388704,0.007990779548584306
2025-12-08T23:16:00.420,-0.09099150483997427,-0.07630173425108176,0.008000749345938835
2025-12-08T23:16:00.430,-0.09100772429648217,-0.07630354401802313,0.008010863864376175
2025-12-08T23:16:00.440,-0.09102379722685301,-0.07630541686949519,0.008021124683382772
2025-12-08T23:16:00.450,-0.0910397104367996,-0.07630743213551945,0.008031518514777694
2025-12-08T23:16:00.460,-0.09105563790488815,-0.0763096012701613,0.008041966483016402
2025-12-08T23:16:00.470,-0.09107167198441825,-0.07631192243325081,0.008052457222987697
2025-12-08T23:16:00.480,-0.09108771860904304,-0.07631439554221288,0.008062979174204524
2025-12-08T23:16:00.490,-0.09110361813606933,-0.07631702046214085,0.008073453845622101
2025-12-08T23:16:00.500,-0.09111944915810176,-0.07631979602134335,0.008083866656860714
2025-12-08T23:16:00.510,-0.09113538638175193,-0.07632272402545422,0.008094229947980182
2025-12-08T23:16:00.520,-0.09115142734376531,-0.07632579110275584,0.008104631663412229
2025-12-08T23:16:00.530,-0.0911674122763153,-0.07632891985311795,0.008115164014558349
2025-12-08T23:16:00.540,-0.09118332884276985,-0.07633209575018404,0.008125823664115718
2025-12-08T23:16:00.550,-0.0911992598253722,-0.07633533136898392,0.008136531938156583
2025-12-08T23:16:00.560,-0.09121520468909973,-0.07633871541629761,0.008147273868300789
2025-12-08T23:16:00.570,-0.09123108244426507,-0.07634233939288804,0.00815806283731936
2025-12-08T23:16:00.580,-0.09124689270141424,-0.07634620281958893,0.00816897664129066
2025-12-08T23:16:00.590,-0.091262725127282,-0.07635021368374592,0.008180015555024359
2025-12-08T23:16:00.600,-0.09127867530647922,-0.07635428197288055,0.008191097325135066
2025-12-08T23:16:00.610,-0.09129471657766948,-0.07635839594251763,0.00820222142508982
2025-12-08T23:16:00.620,-0.091310612322872,-0.07636255748697154,0.008213468044079929
