period,NS,EW,UD,H
2.000000e-02,1.122892e-02,1.335143e-02,6.274086e-03,1.744561e-02
2.129572e-02,1.274327e-02,1.515313e-02,7.137485e-03,1.979920e-02
2.267538e-02,1.447002e-02,1.719673e-02,8.122555e-03,2.247463e-02
2.414443e-02,1.643485e-02,1.952077e-02,9.259971e-03,2.551793e-02
2.570865e-02,1.867381e-02,2.217375e-02,1.055012e-02,2.898942e-02
2.737421e-02,2.121634e-02,2.518074e-02,1.203240e-02,3.292723e-02
2.914768e-02,2.410926e-02,2.860970e-02,1.373820e-02,3.741352e-02
3.103604e-02,2.742091e-02,3.251345e-02,1.573449e-02,4.253270e-02
3.304674e-02,3.119534e-02,3.696769e-02,1.853688e-02,4.837106e-02
3.518770e-02,3.550257e-02,4.205217e-02,2.201710e-02,5.503469e-02
3.746737e-02,4.043479e-02,4.786165e-02,2.644638e-02,6.265549e-02
3.989473e-02,4.610366e-02,5.450884e-02,3.226941e-02,7.139160e-02
4.247935e-02,5.269456e-02,6.213294e-02,4.036517e-02,8.146913e-02
4.523142e-02,6.056729e-02,7.266712e-02,5.276767e-02,9.459867e-02
4.816178e-02,6.981365e-02,8.766853e-02,7.383264e-02,1.120701e-01
5.128199e-02,7.890649e-02,1.024209e-01,1.034007e-01,1.292914e-01
5.460434e-02,9.167703e-02,1.233483e-01,1.328784e-01,1.536863e-01
5.814194e-02,1.223253e-01,1.308907e-01,1.334816e-01,1.791532e-01
6.190872e-02,1.457261e-01,1.567265e-01,1.516861e-01,2.140077e-01
6.591954e-02,1.632886e-01,1.721438e-01,1.815277e-01,2.372691e-01
7.019020e-02,1.930091e-01,1.951509e-01,1.856768e-01,2.744747e-01
7.473754e-02,2.696441e-01,2.416254e-01,2.148485e-01,3.620646e-01
7.957948e-02,3.005927e-01,3.295866e-01,2.985182e-01,4.460754e-01
8.473512e-02,3.566034e-01,4.248446e-01,3.700671e-01,5.546701e-01
9.022476e-02,3.803872e-01,4.612425e-01,3.783650e-01,5.978621e-01
9.607006e-02,4.592225e-01,4.948534e-01,3.637597e-01,6.751039e-01
1.022941e-01,5.885001e-01,6.069753e-01,3.783814e-01,8.454297e-01
1.089213e-01,4.932496e-01,5.773286e-01,4.480018e-01,7.593441e-01
1.159778e-01,5.840652e-01,7.461449e-01,5.593742e-01,9.475571e-01
1.234916e-01,6.245807e-01,1.005339e+00,6.650803e-01,1.183557e+00
1.314921e-01,7.309551e-01,1.086420e+00,6.742912e-01,1.309429e+00
1.400110e-01,8.576896e-01,1.244140e+00,7.430137e-01,1.511130e+00
1.490817e-01,1.139620e+00,1.832776e+00,9.868417e-01,2.158194e+00
1.587401e-01,1.380098e+00,1.943307e+00,1.194640e+00,2.383508e+00
1.690242e-01,2.100786e+00,2.338185e+00,1.134574e+00,3.143312e+00
1.799746e-01,2.970178e+00,2.802774e+00,1.137848e+00,4.083809e+00
1.916345e-01,3.100045e+00,3.927541e+00,1.282288e+00,5.003584e+00
2.040497e-01,3.446842e+00,4.202152e+00,1.385116e+00,5.434961e+00
2.172693e-01,3.933136e+00,4.568336e+00,1.718352e+00,6.028205e+00
2.313453e-01,4.399668e+00,5.027410e+00,1.952141e+00,6.680713e+00
2.463332e-01,5.431005e+00,5.932010e+00,1.768069e+00,8.042671e+00
2.622921e-01,6.012235e+00,6.792864e+00,1.606012e+00,9.071382e+00
2.792850e-01,7.930588e+00,9.191623e+00,1.940243e+00,1.214002e+01
2.973787e-01,1.012653e+01,1.307110e+01,2.235285e+00,1.653482e+01
3.166447e-01,1.023020e+01,1.218582e+01,1.949141e+00,1.591073e+01
3.371588e-01,1.051231e+01,1.096510e+01,1.848671e+00,1.519019e+01
3.590020e-01,1.073213e+01,1.080064e+01,1.880012e+00,1.522604e+01
3.822603e-01,1.069619e+01,1.211131e+01,1.769603e+00,1.615835e+01
4.070254e-01,8.937413e+00,1.496442e+01,2.128808e+00,1.743018e+01
4.333949e-01,7.411824e+00,1.380931e+01,2.343051e+00,1.567266e+01
4.614729e-01,7.437527e+00,1.092172e+01,2.597419e+00,1.321365e+01
4.913698e-01,1.082139e+01,9.298279e+00,3.281169e+00,1.426746e+01
5.232037e-01,1.412656e+01,9.410374e+00,4.759050e+00,1.697395e+01
5.571000e-01,1.159743e+01,8.350547e+00,5.253003e+00,1.429098e+01
5.931922e-01,8.562726e+00,8.109822e+00,4.977320e+00,1.179362e+01
6.316228e-01,8.600284e+00,9.008864e+00,4.493144e+00,1.245490e+01
6.725431e-01,1.034425e+01,1.216400e+01,5.249205e+00,1.596767e+01
7.161144e-01,8.655432e+00,1.394753e+01,5.042211e+00,1.641494e+01
7.625086e-01,7.476639e+00,1.494982e+01,5.032137e+00,1.671518e+01
8.119085e-01,6.849543e+00,1.505119e+01,6.177618e+00,1.653646e+01
8.645087e-01,7.960821e+00,1.068058e+01,5.090588e+00,1.332101e+01
9.205168e-01,8.047262e+00,9.334672e+00,3.909708e+00,1.232455e+01
9.801534e-01,7.049334e+00,9.212941e+00,3.778568e+00,1.160049e+01
1.043654e+00,5.639799e+00,1.117569e+01,4.011900e+00,1.251812e+01
1.111268e+00,6.001906e+00,1.032118e+01,3.850598e+00,1.193941e+01
1.183262e+00,6.089923e+00,8.952687e+00,3.468229e+00,1.082764e+01
1.259921e+00,5.678001e+00,1.051803e+01,3.190055e+00,1.195277e+01
1.341546e+00,7.945963e+00,8.333573e+00,3.682693e+00,1.151463e+01
1.428460e+00,8.801516e+00,5.715565e+00,2.870039e+00,1.049449e+01
1.521004e+00,7.617712e+00,5.596728e+00,3.233788e+00,9.452666e+00
1.619544e+00,6.019968e+00,5.356803e+00,2.779116e+00,8.058248e+00
1.724467e+00,6.042830e+00,5.136356e+00,2.693554e+00,7.930823e+00
1.836189e+00,7.710388e+00,4.780218e+00,2.685391e+00,9.071966e+00
1.955148e+00,7.911453e+00,4.701983e+00,2.833626e+00,9.203246e+00
2.081814e+00,7.529898e+00,4.607643e+00,2.217264e+00,8.827782e+00
2.216686e+00,5.842337e+00,4.735561e+00,2.177660e+00,7.520534e+00
2.360297e+00,4.218634e+00,5.990065e+00,2.213071e+00,7.326510e+00
2.513211e+00,4.193767e+00,6.503124e+00,1.912972e+00,7.738107e+00
2.676031e+00,4.158456e+00,6.562509e+00,1.919323e+00,7.769123e+00
2.849401e+00,4.558007e+00,6.084615e+00,2.105935e+00,7.602497e+00
3.034002e+00,4.592578e+00,5.539121e+00,2.883305e+00,7.195390e+00
3.230563e+00,4.926977e+00,5.745014e+00,3.244031e+00,7.568374e+00
3.439858e+00,5.600590e+00,5.508425e+00,3.116751e+00,7.855531e+00
3.662712e+00,5.707421e+00,5.736875e+00,3.516051e+00,8.092366e+00
3.900005e+00,6.703727e+00,6.640756e+00,3.822873e+00,9.436079e+00
4.152671e+00,6.482752e+00,7.305757e+00,4.166248e+00,9.767301e+00
4.421705e+00,6.537137e+00,5.914170e+00,3.319407e+00,8.815416e+00
4.708170e+00,6.012567e+00,4.750443e+00,2.759178e+00,7.662745e+00
5.013193e+00,5.853695e+00,4.370955e+00,2.189832e+00,7.305545e+00
5.337978e+00,5.535326e+00,4.571835e+00,2.026101e+00,7.179242e+00
