period,NS,EW,UD,H
2.000000e-02,1.261819e-02,1.092053e-02,4.583952e-03,1.668762e-02
2.129572e-02,1.432564e-02,1.239614e-02,5.207696e-03,1.894434e-02
2.267538e-02,1.625163e-02,1.408013e-02,5.927844e-03,2.150269e-02
2.414443e-02,1.844304e-02,1.599806e-02,6.751928e-03,2.441482e-02
2.570865e-02,2.094544e-02,1.818493e-02,7.696588e-03,2.773812e-02
2.737421e-02,2.379093e-02,2.067864e-02,8.773040e-03,3.152165e-02
2.914768e-02,2.702362e-02,2.351584e-02,1.000569e-02,3.582277e-02
3.103604e-02,3.071084e-02,2.675349e-02,1.143826e-02,4.072965e-02
3.304674e-02,3.491425e-02,3.045196e-02,1.308268e-02,4.632847e-02
3.518770e-02,3.969679e-02,3.469275e-02,1.497369e-02,5.272023e-02
3.746737e-02,4.517332e-02,3.955309e-02,1.717624e-02,6.004229e-02
3.989473e-02,5.144252e-02,4.514005e-02,1.974842e-02,6.843944e-02
4.247935e-02,5.865624e-02,5.158437e-02,2.353536e-02,7.811211e-02
4.523142e-02,6.743979e-02,5.946172e-02,2.901601e-02,8.991008e-02
4.816178e-02,7.861254e-02,6.901912e-02,3.710041e-02,1.046115e-01
5.128199e-02,9.237106e-02,7.824277e-02,4.615572e-02,1.210551e-01
5.460434e-02,1.035319e-01,9.774785e-02,5.365236e-02,1.423850e-01
5.814194e-02,1.283027e-01,1.172367e-01,5.906284e-02,1.737988e-01
6.190872e-02,1.566345e-01,1.379844e-01,6.914787e-02,2.087440e-01
6.591954e-02,1.715438e-01,1.576704e-01,9.045239e-02,2.329962e-01
7.019020e-02,1.830556e-01,2.011945e-01,1.074713e-01,2.720084e-01
7.473754e-02,2.172858e-01,2.065145e-01,1.492773e-01,2.997689e-01
7.957948e-02,2.607310e-01,2.526236e-01,1.766114e-01,3.630418e-01
8.473512e-02,2.934390e-01,2.906933e-01,2.007885e-01,4.130485e-01
9.022476e-02,3.609792e-01,3.489313e-01,2.253849e-01,5.020548e-01
9.607006e-02,4.616048e-01,3.958337e-01,2.530278e-01,6.080816e-01
1.022941e-01,5.570281e-01,4.475579e-01,2.790529e-01,7.145547e-01
1.089213e-01,8.568378e-01,6.420107e-01,3.859738e-01,1.070677e+00
1.159778e-01,1.091977e+00,7.823543e-01,4.263172e-01,1.343314e+00
1.234916e-01,1.245863e+00,1.040671e+00,5.053992e-01,1.623321e+00
1.314921e-01,1.460190e+00,1.271018e+00,5.949893e-01,1.935883e+00
1.400110e-01,1.814858e+00,1.430554e+00,6.991611e-01,2.310886e+00
1.490817e-01,2.259801e+00,1.755144e+00,8.450746e-01,2.861334e+00
1.587401e-01,2.628547e+00,2.445496e+00,1.044623e+00,3.590225e+00
1.690242e-01,2.685435e+00,2.538326e+00,1.074879e+00,3.695221e+00
1.799746e-01,2.668914e+00,2.853327e+00,1.238094e+00,3.906991e+00
1.916345e-01,2.771166e+00,3.008456e+00,1.254653e+00,4.090253e+00
2.040497e-01,3.231333e+00,2.665822e+00,1.290807e+00,4.189048e+00
2.172693e-01,5.015373e+00,2.977652e+00,1.360706e+00,5.832699e+00
2.313453e-01,6.206315e+00,3.562916e+00,1.658367e+00,7.156306e+00
2.463332e-01,5.173619e+00,4.146998e+00,1.661673e+00,6.630530e+00
2.622921e-01,6.399168e+00,5.340689e+00,1.709667e+00,8.335005e+00
2.792850e-01,9.121504e+00,8.298875e+00,2.189176e+00,1.233179e+01
2.973787e-01,1.297254e+01,9.823194e+00,2.304979e+00,1.627212e+01
3.166447e-01,1.298526e+01,9.574317e+00,2.914513e+00,1.613333e+01
3.371588e-01,1.051580e+01,8.649322e+00,3.502829e+00,1.361590e+01
3.590020e-01,9.082072e+00,9.083348e+00,4.466969e+00,1.284489e+01
3.822603e-01,9.718838e+00,1.014498e+01,4.364960e+00,1.404907e+01
4.070254e-01,1.176860e+01,9.007358e+00,3.526249e+00,1.482000e+01
4.333949e-01,1.369308e+01,9.818908e+00,3.134080e+00,1.684967e+01
4.614729e-01,1.747327e+01,1.082031e+01,2.646989e+00,2.055223e+01
4.913698e-01,1.678428e+01,1.204347e+01,2.785448e+00,2.065810e+01
5.232037e-01,1.387027e+01,1.086493e+01,3.300510e+00,1.761906e+01
5.571000e-01,1.146959e+01,8.991790e+00,3.475454e+00,1.457408e+01
5.931922e-01,1.281919e+01,9.517296e+00,2.989459e+00,1.596592e+01
6.316228e-01,1.049948e+01,1.275883e+01,3.417484e+00,1.652352e+01
6.725431e-01,8.944460e+00,1.365240e+01,3.422045e+00,1.632150e+01
7.161144e-01,9.171760e+00,1.461049e+01,3.856811e+00,1.725073e+01
7.625086e-01,1.166376e+01,1.587155e+01,3.592579e+00,1.969643e+01
8.119085e-01,1.152894e+01,1.875250e+01,4.772269e+00,2.201301e+01
8.645087e-01,1.209711e+01,2.061556e+01,5.468477e+00,2.390275e+01
9.205168e-01,1.294962e+01,2.174073e+01,5.558033e+00,2.530518e+01
9.801534e-01,1.641745e+01,2.223783e+01,6.099860e+00,2.764152e+01
1.043654e+00,2.228585e+01,2.322222e+01,5.581584e+00,3.218588e+01
1.111268e+00,2.109726e+01,1.930977e+01,5.093110e+00,2.860003e+01
1.183262e+00,2.209521e+01,2.031801e+01,6.250357e+00,3.001699e+01
1.259921e+00,2.452982e+01,2.852706e+01,5.987236e+00,3.762320e+01
1.341546e+00,2.204608e+01,2.353483e+01,4.019478e+00,3.224776e+01
1.428460e+00,2.547106e+01,2.015273e+01,3.521863e+00,3.247934e+01
1.521004e+00,2.899042e+01,1.667910e+01,3.287803e+00,3.344602e+01
1.619544e+00,3.183571e+01,1.478619e+01,2.999218e+00,3.510191e+01
1.724467e+00,2.459681e+01,1.212692e+01,2.757349e+00,2.742380e+01
1.836189e+00,1.759503e+01,1.201764e+01,2.358161e+00,2.130748e+01
1.955148e+00,1.388366e+01,9.892836e+00,2.692939e+00,1.704770e+01
2.081814e+00,1.314486e+01,9.086948e+00,2.761518e+00,1.597998e+01
2.216686e+00,1.089151e+01,9.180210e+00,2.514100e+00,1.424434e+01
2.360297e+00,1.010781e+01,9.338833e+00,2.241280e+00,1.376160e+01
2.513211e+00,9.103405e+00,9.065907e+00,2.011035e+00,1.284767e+01
2.676031e+00,9.790492e+00,9.479021e+00,2.605338e+00,1.362738e+01
2.849401e+00,1.002238e+01,9.969109e+00,2.720243e+00,1.413617e+01
3.034002e+00,1.023840e+01,9.239003e+00,2.724686e+00,1.379072e+01
3.230563e+00,1.004019e+01,9.212953e+00,2.450653e+00,1.362659e+01
