period,NS,EW,UD,H
2.000000e-02,1.134532e-02,1.787367e-03,9.782106e-03,1.148525e-02
2.129572e-02,1.624361e-02,2.559691e-03,1.400337e-02,1.644405e-02
2.267538e-02,1.831759e-02,2.886333e-03,1.579074e-02,1.854360e-02
2.414443e-02,1.943293e-02,3.061981e-03,1.675221e-02,1.967268e-02
2.570865e-02,2.016783e-02,3.177727e-03,1.738586e-02,2.041664e-02
2.737421e-02,2.097498e-02,3.314356e-03,1.805936e-02,2.123522e-02
2.914768e-02,2.146922e-02,3.392439e-03,1.847693e-02,2.173560e-02
3.103604e-02,2.478568e-02,3.918557e-03,2.136765e-02,2.509352e-02
3.304674e-02,2.767683e-02,4.376381e-03,2.385469e-02,2.802070e-02
3.518770e-02,2.840828e-02,4.493957e-03,2.447946e-02,2.876154e-02
3.746737e-02,2.706118e-02,4.284033e-03,2.331205e-02,2.739818e-02
3.989473e-02,2.561892e-02,4.028360e-03,2.211548e-02,2.593370e-02
4.247935e-02,3.039821e-02,4.781168e-03,2.623670e-02,3.077192e-02
4.523142e-02,3.491627e-02,5.492834e-03,3.013264e-02,3.534568e-02
4.816178e-02,3.915165e-02,6.159977e-03,3.378481e-02,3.963328e-02
5.128199e-02,4.309431e-02,6.781015e-03,3.718457e-02,4.362455e-02
5.460434e-02,4.674297e-02,8.380949e-03,4.033081e-02,4.748838e-02
5.814194e-02,5.010284e-02,9.290150e-03,4.322801e-02,5.095686e-02
6.190872e-02,5.318377e-02,1.022152e-02,4.588469e-02,5.415711e-02
6.591954e-02,5.599884e-02,1.242367e-02,4.831212e-02,5.736042e-02
7.019020e-02,5.856320e-02,1.388585e-02,5.052335e-02,6.018692e-02
7.473754e-02,6.089315e-02,1.664018e-02,5.253246e-02,6.312584e-02
7.957948e-02,6.300550e-02,2.188334e-02,5.435393e-02,6.669763e-02
8.473512e-02,6.491703e-02,2.685686e-02,5.600224e-02,7.025320e-02
9.022476e-02,7.038479e-02,3.112841e-02,6.076484e-02,7.696100e-02
9.607006e-02,7.620323e-02,3.497309e-02,6.578368e-02,8.384539e-02
1.022941e-01,8.157074e-02,4.143258e-02,7.041352e-02,9.149014e-02
1.089213e-01,8.650081e-02,4.745185e-02,7.466601e-02,9.866138e-02
1.159778e-01,9.101231e-02,5.532471e-02,7.855743e-02,1.065085e-01
1.234916e-01,9.677863e-02,8.011895e-02,8.353215e-02,1.256390e-01
1.314921e-01,1.051725e-01,9.957632e-02,9.077408e-02,1.448334e-01
1.400110e-01,1.129431e-01,1.163151e-01,9.747815e-02,1.621276e-01
1.490817e-01,1.201021e-01,1.227642e-01,1.036545e-01,1.717427e-01
1.587401e-01,1.269615e-01,1.338054e-01,1.093212e-01,1.844535e-01
1.690242e-01,1.592530e-01,1.664104e-01,1.148557e-01,2.303344e-01
1.799746e-01,1.809387e-01,2.071721e-01,1.234996e-01,2.750620e-01
1.916345e-01,2.300112e-01,2.553310e-01,1.432972e-01,3.436554e-01
2.040497e-01,2.620417e-01,2.577163e-01,1.389994e-01,3.675371e-01
2.172693e-01,2.523001e-01,2.911778e-01,1.552309e-01,3.852789e-01
2.313453e-01,2.358949e-01,3.358748e-01,1.797777e-01,4.104367e-01
2.463332e-01,2.880914e-01,3.398375e-01,2.295030e-01,4.455179e-01
2.622921e-01,3.902915e-01,3.759304e-01,2.613129e-01,5.418959e-01
2.792850e-01,4.552787e-01,4.288952e-01,3.059417e-01,6.254836e-01
2.973787e-01,3.884530e-01,5.098218e-01,3.158652e-01,6.409477e-01
3.166447e-01,4.284416e-01,4.783122e-01,3.515304e-01,6.421408e-01
3.371588e-01,4.448732e-01,5.533573e-01,3.803193e-01,7.100116e-01
3.590020e-01,4.321623e-01,7.376678e-01,4.645671e-01,8.549375e-01
3.822603e-01,5.423684e-01,8.245139e-01,4.752407e-01,9.869076e-01
4.070254e-01,6.878004e-01,7.668864e-01,4.613346e-01,1.030138e+00
4.333949e-01,7.889027e-01,8.489951e-01,5.220433e-01,1.158948e+00
4.614729e-01,9.377699e-01,9.682358e-01,4.304656e-01,1.347922e+00
4.913698e-01,9.274739e-01,9.123481e-01,4.262596e-01,1.300995e+00
5.232037e-01,9.390940e-01,8.445341e-01,5.269232e-01,1.262987e+00
5.571000e-01,9.723941e-01,8.945331e-01,5.140324e-01,1.321264e+00
5.931922e-01,8.999785e-01,1.036124e+00,5.473560e-01,1.372412e+00
6.316228e-01,1.094325e+00,1.614682e+00,5.805999e-01,1.950575e+00
6.725431e-01,1.019564e+00,1.602020e+00,6.737763e-01,1.898942e+00
7.161144e-01,1.387185e+00,1.273335e+00,6.507430e-01,1.882994e+00
7.625086e-01,1.762550e+00,1.393329e+00,8.436022e-01,2.246764e+00
8.119085e-01,1.535997e+00,1.551249e+00,9.190542e-01,2.183039e+00
8.645087e-01,1.670031e+00,1.587783e+00,9.762181e-01,2.304356e+00
9.205168e-01,1.945652e+00,1.708405e+00,1.015802e+00,2.589248e+00
9.801534e-01,2.374645e+00,1.986085e+00,1.121214e+00,3.095718e+00
1.043654e+00,2.802750e+00,1.514639e+00,9.575655e-01,3.185834e+00
1.111268e+00,2.915596e+00,1.539278e+00,1.014855e+00,3.296980e+00
1.183262e+00,3.386862e+00,1.779678e+00,1.032786e+00,3.825975e+00
1.259921e+00,3.760427e+00,2.347038e+00,9.668428e-01,4.432764e+00
1.341546e+00,2.738550e+00,2.012128e+00,9.206508e-01,3.398281e+00
1.428460e+00,2.483409e+00,1.649185e+00,1.091151e+00,2.981129e+00
1.521004e+00,2.070158e+00,1.872596e+00,1.043643e+00,2.791446e+00
1.619544e+00,2.269160e+00,2.342399e+00,1.111439e+00,3.261276e+00
1.724467e+00,3.224971e+00,2.502239e+00,1.183451e+00,4.081867e+00
1.836189e+00,4.050094e+00,2.334819e+00,1.345492e+00,4.674895e+00
1.955148e+00,4.292632e+00,2.495125e+00,1.657915e+00,4.965112e+00
2.081814e+00,5.982127e+00,2.640503e+00,1.830455e+00,6.538967e+00
2.216686e+00,5.705901e+00,2.473988e+00,2.017678e+00,6.219158e+00
2.360297e+00,3.734609e+00,2.810047e+00,2.416697e+00,4.673721e+00
2.513211e+00,3.460456e+00,3.183223e+00,2.544522e+00,4.701879e+00
2.676031e+00,3.458703e+00,3.671447e+00,2.675771e+00,5.044021e+00
2.849401e+00,3.601642e+00,4.223083e+00,2.937953e+00,5.550338e+00
3.034002e+00,4.709397e+00,4.664007e+00,2.300905e+00,6.628075e+00
3.230563e+00,4.853404e+00,4.932044e+00,2.397704e+00,6.919580e+00
3.439858e+00,5.041012e+00,5.713323e+00,2.360613e+00,7.619308e+00
3.662712e+00,4.582070e+00,5.514345e+00,2.513380e+00,7.169614e+00
3.900005e+00,3.784308e+00,4.858469e+00,2.676221e+00,6.158385e+00
4.152671e+00,3.303364e+00,3.878573e+00,2.849604e+00,5.094658e+00
4.421705e+00,3.517392e+00,3.085768e+00,3.034208e+00,4.679104e+00
4.708170e+00,3.745225e+00,3.436641e+00,3.230755e+00,5.083031e+00
5.013193e+00,3.987965e+00,3.136906e+00,3.440247e+00,5.073860e+00
5.337978e+00,4.246254e+00,2.844253e+00,3.663069e+00,5.110817e+00
5.683804e+00,4.521268e+00,2.620662e+00,3.900463e+00,5.225871e+00
6.052035e+00,4.814274e+00,2.630817e+00,4.153210e+00,5.486204e+00
6.444122e+00,5.126743e+00,2.664891e+00,4.422913e+00,5.777988e+00
6.861610e+00,5.458381e+00,2.813662e+00,4.709112e+00,6.140897e+00
7.306147e+00,5.810376e+00,3.271044e+00,5.012553e+00,6.667848e+00
7.779482e+00,6.191907e+00,3.309785e+00,5.341823e+00,7.020996e+00
8.283484e+00,6.586106e+00,3.691313e+00,5.681895e+00,7.550006e+00
8.820137e+00,7.014188e+00,3.522278e+00,6.051020e+00,7.848903e+00
9.391559e+00,7.487355e+00,2.365701e+00,6.459219e+00,7.852199e+00
1.000000e+01,7.970731e+00,2.496991e+00,6.873566e+00,8.352695e+00
