frequency,NS,EW,UD
0.000000e+00,7.765711e+02,1.214521e+02,6.700335e+02
6.944444e-03,4.443554e-01,4.259575e-01,2.772633e-01
1.388889e-02,4.909472e-01,2.159071e-01,3.004272e-01
2.083333e-02,4.136498e-01,2.555764e-01,4.349399e-01
2.777778e-02,1.443830e+00,8.745809e-01,1.322173e+00
3.472222e-02,2.061325e+00,3.509593e-01,1.885383e+00
4.166667e-02,5.578036e-01,9.649160e-01,2.098548e+00
4.861111e-02,2.886601e-01,2.249398e+00,2.741072e+00
5.555556e-02,2.136966e+00,1.442077e+00,1.658075e+00
6.250000e-02,1.617662e+00,6.805442e-01,1.059621e+00
6.944444e-02,1.831788e+00,2.293111e+00,1.774549e+00
7.638889e-02,2.449548e-01,1.904419e+00,9.292646e-01
8.333333e-02,2.134123e+00,5.708719e-01,5.287148e-01
9.027778e-02,1.751413e+00,2.057441e+00,2.677094e+00
9.722222e-02,2.100154e+00,3.865449e+00,2.197001e+00
1.041667e-01,5.800809e+00,6.393200e+00,3.025564e+00
1.111111e-01,4.604629e+00,3.514675e+00,2.248919e+00
1.180556e-01,7.222451e+00,9.681393e+00,5.485465e+00
1.250000e-01,7.004927e+00,1.195549e+01,1.882560e+00
1.319444e-01,1.002491e+01,5.801798e+00,3.891110e+00
1.388889e-01,7.832612e+00,7.165118e+00,2.125325e+00
1.458333e-01,1.017677e+01,3.450439e+00,2.598274e+00
1.527778e-01,6.110163e+00,1.006721e+01,3.949609e+00
1.597222e-01,2.257283e+01,8.938342e+00,3.652042e+00
1.666667e-01,1.756012e+01,1.009253e+01,3.513862e+00
1.736111e-01,1.101525e+01,1.002121e+01,2.758847e+00
1.805556e-01,9.719579e+00,5.073096e+00,1.895295e+00
1.875000e-01,1.321478e+01,1.745814e+00,4.222313e+00
1.944444e-01,7.659042e+00,7.734949e+00,7.780947e-01
2.013889e-01,3.757342e+00,2.022591e+01,1.049020e+01
2.083333e-01,6.842713e+00,1.410401e+01,5.771177e+00
2.152778e-01,4.891624e+00,5.673191e+00,8.342219e+00
2.222222e-01,9.493313e+00,1.189604e+01,3.079301e+00
2.291667e-01,5.819023e+00,4.412755e+00,2.946087e+00
2.361111e-01,8.803884e+00,7.638649e+00,2.586707e+00
2.430556e-01,5.027592e+00,1.509149e+01,6.514484e+00
2.500000e-01,2.674881e+00,1.789416e+01,1.306717e+00
2.569444e-01,3.016307e+00,5.281394e+00,5.058230e+00
2.638889e-01,1.151850e+01,6.749787e+00,3.723485e+00
2.708333e-01,2.137943e+01,1.229447e+01,2.430763e+00
2.777778e-01,2.250002e+01,2.629285e+01,4.811280e+00
2.847222e-01,1.724360e+01,3.782906e+01,1.086839e+01
2.916667e-01,5.565526e+00,2.979149e+01,7.349254e+00
2.986111e-01,8.656244e+00,2.190128e+01,7.909672e+00
3.055556e-01,3.305703e+01,1.300099e+01,9.633099e+00
3.125000e-01,2.978339e+01,2.901112e+01,1.333109e+01
3.194444e-01,2.907758e+01,2.142282e+01,1.412816e+01
3.263889e-01,2.396369e+01,1.809213e+01,6.879453e+00
3.333333e-01,6.849108e+00,2.227675e+01,4.966831e+00
3.402778e-01,9.863176e+00,1.587192e+01,1.612476e+01
3.472222e-01,1.671190e+01,2.381987e+01,1.055762e+01
3.541667e-01,9.752992e+00,8.525189e+00,1.060495e+01
3.611111e-01,1.260662e+01,1.889033e+01,1.198753e+01
3.680556e-01,2.253661e+00,1.974563e+01,1.829617e+01
3.750000e-01,1.515293e+01,2.444951e+01,7.264893e+00
3.819444e-01,1.797325e+01,2.622954e+01,8.342674e+00
3.888889e-01,7.529544e+00,1.293946e+01,1.068877e+01
3.958333e-01,1.173225e+01,5.739655e+00,6.951074e+00
4.027778e-01,1.142221e+01,1.197239e+01,9.184290e+00
4.097222e-01,1.719832e+01,1.184365e+01,1.421287e+01
4.166667e-01,2.020428e+01,4.946320e+00,3.294553e+00
4.236111e-01,1.237946e+01,5.942637e+00,1.037823e+01
4.305556e-01,1.674744e+01,7.862777e+00,1.493958e+01
4.375000e-01,2.525655e+01,4.405701e+00,4.738919e+00
4.444444e-01,3.292787e+01,2.080998e+01,2.755927e+00
4.513889e-01,2.365154e+01,4.706216e+00,1.056720e+01
4.583333e-01,2.275163e+01,5.791346e+00,7.367877e+00
4.652778e-01,2.566650e+01,1.162649e+01,1.421631e+01
4.722222e-01,1.615848e+01,1.803959e+01,6.889034e+00
4.791667e-01,1.783278e+01,1.229728e+01,1.391920e+01
4.861111e-01,2.599340e+01,2.667301e+01,4.740809e+00
4.930556e-01,7.751352e+00,3.807930e+00,1.363230e+01
5.000000e-01,1.714869e+01,8.353134e+00,1.985928e+00
5.069444e-01,2.402831e+01,4.665683e+00,1.041077e+01
5.138889e-01,2.488738e+01,1.983155e+01,1.319425e+01
5.208333e-01,2.601752e+01,8.713522e+00,1.640317e+01
5.277778e-01,1.826274e+01,1.141945e+01,1.331010e+01
5.347222e-01,2.068007e+01,1.336753e+01,6.358614e+00
5.416667e-01,2.610384e+01,9.864363e+00,5.334689e+00
5.486111e-01,3.202402e+01,1.429857e+01,3.562360e+00
5.555556e-01,2.636426e+01,2.081693e+00,6.351009e+00
5.625000e-01,1.404646e+01,2.019143e+01,3.589817e+00
5.694444e-01,1.000154e+01,1.140167e+01,1.130646e+00
5.763889e-01,9.070794e+00,2.286724e+00,3.228141e+00
5.833333e-01,1.019083e+01,1.539311e+01,7.770948e+00
5.902778e-01,4.033953e+00,1.062379e+01,8.953010e+00
5.972222e-01,8.149018e+00,5.512638e+00,2.157857e+00
6.041667e-01,1.120267e+01,2.230914e+01,2.916933e+00
6.111111e-01,1.279523e+01,2.306833e+01,4.396634e+00
6.180556e-01,5.409590e+00,1.892109e+01,2.855878e+00
6.250000e-01,7.118621e+00,1.132793e+01,2.181266e+00
6.319444e-01,7.135390e+00,6.848947e+00,2.595781e+00
6.388889e-01,4.894126e+00,1.330398e+01,2.734699e+00
6.458333e-01,6.135365e+00,5.502870e+00,2.718077e+00
6.527778e-01,1.360396e+01,7.628088e+00,5.499972e+00
6.597222e-01,8.418823e+00,5.759799e+00,6.428702e+00
6.666667e-01,4.097260e+00,7.835065e-01,8.806768e+00
6.736111e-01,4.889914e+00,2.166758e+00,9.115973e+00
6.805556e-01,7.166466e+00,3.245628e+00,3.055703e+00
6.875000e-01,6.634004e+00,1.049373e+01,1.658086e+00
6.944444e-01,7.136584e+00,1.021565e+01,1.018464e+01
7.013889e-01,6.744912e+00,1.175723e+01,7.835531e+00
7.083333e-01,4.132597e+00,1.154243e+01,4.957394e+00
7.152778e-01,8.966101e+00,6.150367e+00,4.359141e+00
7.222222e-01,1.995623e+01,8.327080e+00,4.935580e+00
7.291667e-01,2.010625e+01,8.336068e+00,4.533974e+00
7.361111e-01,1.067581e+01,1.569279e+01,4.637542e+00
7.430556e-01,4.186361e+00,7.168716e+00,9.637007e+00
7.500000e-01,1.199308e+01,1.422149e+00,4.230857e+00
7.569444e-01,1.298933e+01,1.953274e+00,4.268302e+00
7.638889e-01,1.439113e+01,5.737382e+00,3.573182e+00
7.708333e-01,1.544812e+01,6.502928e+00,6.585331e+00
7.777778e-01,2.039430e+01,7.342870e+00,6.105075e+00
7.847222e-01,2.948159e+01,7.971467e+00,8.672886e+00
7.916667e-01,1.780656e+01,1.976112e+01,8.292984e+00
7.986111e-01,1.244804e+01,2.343255e+01,8.576821e+00
8.055556e-01,4.240855e+01,2.565332e+01,3.707755e+00
8.125000e-01,4.242427e+01,1.931324e+01,2.388075e+00
8.194444e-01,2.131392e+01,9.538219e+00,6.584555e+00
8.263889e-01,9.657075e+00,1.180513e+01,2.236916e+00
8.333333e-01,3.135739e+00,1.395743e+01,3.613416e+00
8.402778e-01,1.861570e+01,6.577192e+00,4.728534e+00
8.472222e-01,1.588758e+01,1.894362e+01,9.717062e+00
8.541667e-01,2.744835e+01,1.214481e+01,7.716376e+00
8.611111e-01,1.123001e+01,3.428583e+00,8.525445e+00
8.680556e-01,2.303391e+00,3.711377e+00,4.900737e+00
8.750000e-01,4.721691e+00,3.945347e+00,3.201108e+00
8.819444e-01,4.167439e+00,4.378808e+00,3.270179e+00
8.888889e-01,1.068943e+01,7.608557e+00,8.398191e-01
8.958333e-01,6.255172e+00,2.850199e+00,1.674185e+00
9.027778e-01,8.229284e+00,4.910933e+00,3.189165e+00
9.097222e-01,3.816518e+00,7.803364e+00,4.231393e+00
9.166667e-01,7.807595e+00,2.341941e+00,1.246762e+00
9.236111e-01,1.202640e+01,1.520381e+00,5.505028e+00
9.305556e-01,2.161814e+01,8.331676e+00,7.440573e+00
9.375000e-01,2.838788e+01,6.515391e+00,6.397794e+00
9.444444e-01,2.621854e+01,6.084033e+00,2.096112e+00
9.513889e-01,2.005207e+01,6.722045e+00,4.360237e+00
9.583333e-01,1.484758e+01,6.183588e+00,9.543498e+00
9.652778e-01,1.107602e+01,7.224804e+00,1.211876e+01
9.722222e-01,9.779704e+00,7.791478e+00,7.428064e+00
9.791667e-01,9.100026e+00,7.978487e+00,7.754993e+00
9.861111e-01,1.215949e+01,9.681826e+00,6.720427e+00
9.930556e-01,1.214957e+01,1.132787e+01,6.923007e+00
1.000000e+00,3.167222e+00,1.834842e+01,5.951331e+00
1.006944e+00,8.242037e+00,1.569652e+01,4.072968e+00
1.013889e+00,1.539182e+01,1.297712e+01,4.334494e+00
1.020833e+00,1.854467e+01,1.510156e+01,6.751771e+00
1.027778e+00,1.605429e+01,1.664268e+01,7.833882e-01
1.034722e+00,6.060109e+00,1.922921e+01,3.490780e+00
