frequency,NS,EW,UD
0.000000e+00,2.274574e+03,1.211679e+02,8.069667e+02
6.666667e-03,6.273881e-02,1.445690e-01,2.598324e-02
1.333333e-02,3.150049e-01,4.032249e-01,1.827124e-02
2.000000e-02,7.054579e-01,9.556711e-01,2.692823e-01
2.666667e-02,1.260730e+00,1.480211e+00,1.338258e+00
3.333333e-02,1.836788e+00,5.541837e-01,3.191024e+00
4.000000e-02,9.293436e-01,1.068789e+00,4.006604e+00
4.666667e-02,6.390692e-01,1.215290e+00,3.466570e+00
5.333333e-02,1.118941e+00,2.369024e+00,3.888503e+00
6.000000e-02,5.240573e-01,2.425485e+00,1.872878e+00
6.666667e-02,2.433076e+00,3.426051e-02,1.918748e+00
7.333333e-02,2.479717e+00,1.718312e+00,1.866259e+00
8.000000e-02,5.794791e-01,1.685704e+00,7.486184e-01
8.666667e-02,1.038856e+00,1.525665e+00,1.900728e+00
9.333333e-02,2.589949e+00,1.008974e+00,1.588459e+00
1.000000e-01,2.618349e+00,1.828733e+00,1.284515e+00
1.066667e-01,1.387048e+00,1.929502e+00,1.796257e+00
1.133333e-01,2.125638e+00,1.668380e+00,1.648397e+00
1.200000e-01,2.080313e+00,3.188741e-01,1.625124e+00
1.266667e-01,5.091411e+00,4.849149e+00,3.675676e+00
1.333333e-01,6.780860e+00,4.396004e+00,1.364851e+00
1.400000e-01,5.525115e+00,4.816398e+00,4.990744e+00
1.466667e-01,6.228674e+00,5.856500e+00,3.513547e+00
1.533333e-01,1.115340e+01,5.091054e+00,3.635959e+00
1.600000e-01,1.725871e+01,5.018843e+00,1.109820e+00
1.666667e-01,7.976010e+00,1.096110e+01,4.623417e+00
1.733333e-01,6.885796e+00,1.171932e+01,1.996124e+00
1.800000e-01,7.510514e-01,3.616185e+00,6.944146e+00
1.866667e-01,2.299381e+00,7.962070e+00,7.974757e+00
1.933333e-01,4.330463e+00,1.371960e+01,7.534074e+00
2.000000e-01,9.398801e+00,1.891483e+01,3.953040e+00
2.066667e-01,1.979910e+01,1.598059e+01,5.124354e+00
2.133333e-01,1.004742e+01,1.447603e+01,4.067427e+00
2.200000e-01,6.664125e+00,1.825172e+01,1.043188e+00
2.266667e-01,1.184872e+01,1.506093e+01,5.174316e+00
2.333333e-01,1.202672e+01,1.205652e+01,1.694832e+00
2.400000e-01,9.003427e+00,5.784275e+00,1.548398e+01
2.466667e-01,1.711111e+01,1.346322e+01,1.131389e+01
2.533333e-01,1.154285e+01,1.915049e+01,8.332381e+00
2.600000e-01,9.108191e-01,8.346843e+00,2.916177e+00
2.666667e-01,2.360794e+00,2.900188e+00,5.949639e+00
2.733333e-01,1.532904e+01,4.337775e+00,6.477130e+00
2.800000e-01,7.915301e+00,7.330490e+00,1.735090e+00
2.866667e-01,1.400035e+01,1.261488e+01,9.541535e+00
2.933333e-01,2.150919e+01,1.899908e+01,5.997103e+00
3.000000e-01,1.633742e+01,1.081991e+01,3.043483e+00
3.066667e-01,1.001100e+01,9.294556e+00,8.452254e+00
3.133333e-01,2.790085e+01,1.309935e+01,8.002520e+00
3.200000e-01,2.033943e+01,4.586250e+00,6.842511e+00
3.266667e-01,8.752589e+00,7.976385e+00,2.295839e+00
3.333333e-01,1.255183e+01,1.077174e+01,1.132140e+01
3.400000e-01,1.336179e+01,8.105311e+00,1.211613e+01
3.466667e-01,1.295202e+01,7.244973e+00,1.284371e+01
3.533333e-01,1.269667e+01,6.664501e+00,8.814542e+00
3.600000e-01,2.146445e+01,1.093729e+01,7.984754e+00
3.666667e-01,1.070967e+01,8.746195e+00,3.491090e+00
3.733333e-01,1.352711e+01,4.930992e+00,1.284649e+01
3.800000e-01,3.064501e+00,6.198149e+00,9.483985e+00
3.866667e-01,4.146874e+00,1.243773e+01,7.099910e+00
3.933333e-01,1.206682e+01,1.174063e+01,7.191331e+00
4.000000e-01,7.431526e+00,2.196952e+01,4.275615e+00
4.066667e-01,6.042451e-01,5.051341e+00,9.431533e+00
4.133333e-01,1.317212e+01,6.384287e+00,1.416166e+00
4.200000e-01,3.607999e+00,9.316791e+00,1.038014e+01
4.266667e-01,3.718641e+00,1.401644e+01,9.229197e+00
4.333333e-01,6.585113e+00,1.754709e+01,1.122597e+01
4.400000e-01,3.261031e+00,1.484868e+01,6.941833e+00
4.466667e-01,6.186450e-01,1.037354e+01,4.243928e+00
4.533333e-01,1.174638e+01,8.050700e+00,1.322016e+00
4.600000e-01,4.726861e+00,1.074902e+01,1.999865e+00
4.666667e-01,8.677397e+00,6.540222e+00,6.644120e+00
4.733333e-01,1.365578e+01,7.759790e+00,4.591754e+00
4.800000e-01,5.251605e+00,9.172789e+00,2.250690e+00
4.866667e-01,4.648284e+00,7.655962e+00,3.099432e+00
4.933333e-01,3.177358e+00,2.212214e+01,2.315030e+00
5.000000e-01,6.872683e+00,1.423986e+01,2.771520e+00
5.066667e-01,4.914037e+00,8.576059e+00,6.331105e+00
5.133333e-01,1.694852e+01,5.177689e+00,2.211021e+00
5.200000e-01,2.110255e+01,1.757177e+01,1.222555e+00
5.266667e-01,3.983606e+01,1.686354e+01,7.539149e+00
5.333333e-01,1.630353e+01,1.398588e+01,1.150153e+01
5.400000e-01,3.456289e+01,1.289634e+01,6.287849e+00
5.466667e-01,3.470815e+01,8.881269e+00,2.096824e+00
5.533333e-01,2.945305e+01,1.489657e+01,4.686770e+00
5.600000e-01,4.952653e+01,1.461911e+01,1.097937e+01
5.666667e-01,4.272550e+01,1.754942e+01,7.466570e+00
5.733333e-01,3.095752e+01,1.825515e+01,1.264435e+01
5.800000e-01,3.959087e+01,2.677359e+01,8.213727e+00
5.866667e-01,3.385553e+01,3.368949e+01,1.151420e+01
5.933333e-01,1.980680e+01,1.965256e+01,9.828515e+00
6.000000e-01,3.779232e+00,8.526009e+00,1.263648e+01
6.066667e-01,1.559675e+01,3.356969e+01,1.035017e+01
6.133333e-01,8.894057e+00,3.609565e+01,3.028358e+00
6.200000e-01,1.671497e+01,3.306854e+01,5.590283e-01
6.266667e-01,2.664624e+01,3.786936e+01,3.310991e+00
6.333333e-01,2.138987e+01,3.035946e+01,3.953100e+00
6.400000e-01,1.390460e+01,3.570089e+01,2.011836e+00
6.466667e-01,9.699426e+00,3.927080e+01,7.178504e+00
6.533333e-01,3.012696e+01,3.555626e+01,8.509293e+00
6.600000e-01,3.033056e+01,2.658916e+01,6.160064e+00
6.666667e-01,1.558762e+01,2.060930e+01,3.806734e+00
6.733333e-01,1.130964e+01,7.317583e+00,7.375620e+00
6.800000e-01,2.400059e+01,7.881142e+00,5.585716e+00
6.866667e-01,1.690693e+01,1.248906e+01,2.365862e+00
6.933333e-01,1.945546e+01,2.147868e+01,5.349097e+00
7.000000e-01,1.841261e+01,2.333989e+01,1.575315e+01
7.066667e-01,2.888430e+01,1.879754e+01,1.135503e+01
7.133333e-01,1.347535e+01,1.246109e+01,4.797560e+00
7.200000e-01,7.789430e+00,1.310713e+01,5.067612e+00
7.266667e-01,2.174708e+01,3.124466e+00,4.998399e+00
7.333333e-01,1.384422e+01,1.782758e+01,3.587038e+00
7.400000e-01,4.876169e+00,1.561438e+01,1.029986e+01
7.466667e-01,1.694756e+01,2.223109e+01,8.087611e+00
7.533333e-01,1.591799e+01,2.691467e+01,9.910834e+00
7.600000e-01,6.236767e+00,2.037837e+01,1.890940e+01
7.666667e-01,7.292355e+00,2.206986e+01,1.081848e+01
7.733333e-01,2.235288e+01,1.432907e+01,8.213330e+00
7.800000e-01,2.648524e+01,1.093735e+01,5.839026e+00
7.866667e-01,1.081486e+01,6.139009e+00,3.261895e+00
7.933333e-01,7.559448e+00,2.121419e+00,7.481202e+00
8.000000e-01,1.194591e+01,1.300302e+01,8.660696e+00
8.066667e-01,2.142747e+01,1.289471e+01,7.015065e+00
8.133333e-01,1.706527e+01,1.182536e+01,9.597132e+00
8.200000e-01,1.514224e+01,1.500646e+01,5.508768e+00
8.266667e-01,5.313404e+00,9.124836e+00,6.219014e+00
8.333333e-01,8.284276e+00,2.460783e+01,5.688310e+00
8.400000e-01,1.629539e+01,2.258733e+01,2.850767e+00
8.466667e-01,1.451560e+01,1.677031e+01,1.491440e+01
8.533333e-01,7.847945e+00,4.605709e+00,1.719591e+01
8.600000e-01,6.135144e+00,1.155451e+01,1.485750e+01
8.666667e-01,5.469934e+00,8.931968e+00,8.987276e+00
8.733333e-01,5.640284e+00,6.082277e+00,6.733660e+00
8.800000e-01,1.093852e+00,2.892842e+00,1.239275e+01
8.866667e-01,6.835334e+00,9.396826e+00,1.260708e+01
8.933333e-01,1.235502e+01,1.592414e+01,6.488194e+00
9.000000e-01,2.721864e+00,9.372300e+00,4.648306e+00
9.066667e-01,7.451330e+00,4.720878e+00,9.359185e+00
9.133333e-01,1.046240e+01,4.310234e+00,2.879859e+00
9.200000e-01,8.475912e+00,6.544965e+00,5.729014e+00
9.266667e-01,1.530065e+01,9.841769e+00,1.010295e+01
9.333333e-01,9.639718e+00,6.134531e-01,8.338026e+00
9.400000e-01,1.344830e+01,1.208525e+01,1.073633e+00
9.466667e-01,1.659159e+01,7.433232e+00,1.168327e+01
9.533333e-01,9.888285e+00,1.109494e+01,1.031518e+01
9.600000e-01,7.219713e+00,1.265860e+01,7.218802e+00
9.666667e-01,5.638929e+00,1.622519e+01,9.252988e+00
9.733333e-01,5.235886e+00,1.342479e+01,2.290792e+00
9.800000e-01,1.183881e+01,3.637179e+00,6.989414e+00
9.866667e-01,1.326761e+01,1.304552e+01,9.868030e+00
9.933333e-01,6.697260e+00,1.341868e+01,5.575405e+00
1.000000e+00,6.409251e+00,1.132946e+01,9.540305e+00
1.006667e+00,3.768967e+00,1.777510e+01,5.990548e+00
1.013333e+00,5.398670e+00,1.647211e+01,2.777120e+00
1.020000e+00,6.284897e+00,1.114807e+01,7.968854e+00
1.026667e+00,9.538103e+00,5.102262e+00,8.912462e+00
1.033333e+00,1.251274e+01,7.538371e-01,3.685290e+00
1.040000e+00,1.518710e+01,1.176974e+01,7.058085e+00
1.046667e+00,1.740343e+00,9.892640e+00,1.305804e+01
1.053333e+00,3.434814e+00,1.169584e+01,1.500851e+01
1.060000e+00,1.365832e+01,8.500516e+00,1.114144e+01
1.066667e+00,1.358615e+01,1.197691e+01,2.454589e+00
1.073333e+00,4.251409e+00,5.865350e+00,4.645890e+00
1.080000e+00,1.295511e+01,1.479422e+01,9.647875e+00
1.086667e+00,9.687723e+00,1.728928e+01,7.309612e+00
1.093333e+00,1.499752e+01,9.182478e+00,1.800614e+00
1.100000e+00,1.095976e+01,4.431858e+00,4.378009e+00
1.106667e+00,1.767785e+00,3.284332e+00,3.658819e+00
1.113333e+00,2.866510e+00,1.054783e+00,7.518882e+00
1.120000e+00,8.551442e+00,6.294383e+00,6.700049e+00
1.126667e+00,5.472153e+00,3.597824e+00,1.644564e+00
1.133333e+00,1.166074e+00,6.397848e+00,3.163570e+00
1.140000e+00,2.468412e+00,1.232961e+01,6.141147e+00
1.146667e+00,9.655144e-01,1.570912e+01,9.313498e+00
1.153333e+00,1.512233e+00,1.504308e+01,1.641689e+01
1.160000e+00,2.086039e+00,8.309570e+00,1.313664e+01
1.166667e+00,6.826321e+00,1.178975e+01,4.872944e+00
1.173333e+00,8.785973e+00,1.016351e+01,1.499562e+00
1.180000e+00,1.491771e+01,6.679940e+00,6.146419e+00
1.186667e+00,1.077506e+01,7.167948e+00,6.367202e+00
1.193333e+00,9.752999e+00,1.457814e+01,5.079789e+00
1.200000e+00,1.266461e+01,1.482282e+01,1.293203e+01
1.206667e+00,8.299957e+00,1.498141e+01,1.397575e+01
1.213333e+00,1.000716e+01,1.525965e+01,1.459739e+01
1.220000e+00,1.184890e+01,1.786260e+01,1.341434e+01
1.226667e+00,1.085039e+01,5.960612e+00,1.111465e+01
1.233333e+00,1.006670e+01,1.755873e+01,5.603416e-01
1.240000e+00,1.148716e+01,2.414743e+01,9.058786e+00
1.246667e+00,1.460058e+01,2.506117e+01,7.051869e+00
1.253333e+00,1.791949e+01,2.460420e+01,1.059456e+01
1.260000e+00,9.564989e+00,2.066839e+01,1.477759e+01
1.266667e+00,8.880403e+00,2.307487e+01,1.795002e+01
1.273333e+00,7.882805e+00,2.168442e+01,1.373680e+01
1.280000e+00,9.600420e+00,1.667002e+01,8.622528e+00
1.286667e+00,1.687503e+01,1.733782e+01,5.126339e+00
1.293333e+00,1.786091e+01,2.027551e+01,7.613596e+00
1.300000e+00,1.045741e+01,1.337212e+01,8.978612e+00
1.306667e+00,1.271890e+01,8.180808e+00,1.328764e+01
1.313333e+00,1.449604e+01,2.148801e+00,1.434408e+01
1.320000e+00,5.225574e+00,2.862948e+00,7.987261e+00
1.326667e+00,2.175735e+00,4.735248e+00,1.757657e+01
1.333333e+00,6.205100e+00,1.078078e+01,1.512847e+01
1.340000e+00,6.868584e+00,1.311984e+01,1.109421e+01
1.346667e+00,4.106512e+00,1.051644e+01,6.372840e+00
1.353333e+00,6.775499e+00,1.232498e+01,4.477259e+00
1.360000e+00,3.112921e+00,7.918869e+00,9.342581e+00
1.366667e+00,5.666493e+00,3.694374e+00,8.205161e+00
1.373333e+00,1.099169e+01,6.326285e+00,5.579721e+00
1.380000e+00,7.946998e+00,1.704197e+00,7.767292e+00
1.386667e+00,5.884085e+00,8.604714e+00,9.344411e+00
1.393333e+00,6.977102e+00,7.252571e+00,6.481463e+00
1.400000e+00,1.005071e+01,9.331027e+00,6.249946e+00
1.406667e+00,7.827346e+00,1.181459e+01,1.351772e+00
1.413333e+00,7.489186e+00,1.935312e+01,5.391577e+00
1.420000e+00,1.167168e+01,2.078737e+01,7.225889e+00
1.426667e+00,5.240365e+00,1.338449e+01,9.251863e+00
1.433333e+00,8.758758e+00,1.766375e+01,7.927249e+00
1.440000e+00,1.217823e+01,1.611293e+01,6.948507e+00
1.446667e+00,9.979122e+00,1.239504e+01,9.655064e+00
1.453333e+00,1.196628e+01,1.337335e+01,3.795505e+00
1.460000e+00,1.268467e+01,1.652505e+01,1.161934e+00
1.466667e+00,8.678888e+00,1.627694e+01,5.766700e+00
1.473333e+00,6.356808e+00,1.042279e+01,7.871423e+00
1.480000e+00,8.634003e+00,7.495690e+00,1.174016e+01
1.486667e+00,1.736716e+01,4.093854e+00,1.364819e+01
1.493333e+00,1.609386e+01,6.554297e+00,1.007548e+01
1.500000e+00,5.830947e+00,6.887534e-01,1.171247e+01
1.506667e+00,3.859413e+00,7.168152e+00,1.320323e+01
1.513333e+00,2.564259e+00,7.475065e+00,1.229231e+01
1.520000e+00,3.065322e+00,6.397628e+00,7.512566e+00
1.526667e+00,8.523188e+00,1.002660e+01,1.192360e+01
1.533333e+00,4.801168e+00,1.475612e+01,1.283590e+01
1.540000e+00,3.859746e+00,1.436759e+01,1.000039e+01
1.546667e+00,1.244833e+01,1.152799e+01,4.670410e+00
1.553333e+00,1.694762e+01,6.650349e+00,1.226410e+01
1.560000e+00,1.444870e+01,3.996813e+00,1.347787e+01
1.566667e+00,1.589681e+01,2.382482e+00,7.669614e+00
1.573333e+00,1.390417e+01,3.982430e+00,4.616609e+00
1.580000e+00,1.077773e+01,3.436811e+00,3.989821e+00
1.586667e+00,8.526692e+00,2.719971e+00,3.576933e+00
1.593333e+00,5.507512e+00,4.298144e+00,1.553652e+00
1.600000e+00,5.323620e+00,1.306066e+00,1.893970e+00
1.606667e+00,3.062343e+00,1.149624e+00,4.187803e+00
1.613333e+00,3.361164e+00,2.606467e+00,8.243230e+00
1.620000e+00,4.638652e+00,3.353394e+00,6.421776e+00
1.626667e+00,2.217413e+00,3.960033e+00,1.779838e+00
1.633333e+00,5.765386e+00,8.299074e+00,4.799243e+00
1.640000e+00,1.044841e+00,6.264424e+00,6.790971e+00
1.646667e+00,5.994186e+00,3.483839e+00,7.815219e+00
1.653333e+00,9.875730e+00,1.795684e+00,7.761860e+00
1.660000e+00,6.824138e+00,4.309389e+00,7.345202e+00
1.666667e+00,3.832126e+00,8.464276e+00,4.407473e+00
1.673333e+00,2.609067e+00,1.231484e+01,8.137391e+00
1.680000e+00,4.178628e+00,1.517125e+01,1.514073e+01
1.686667e+00,3.794586e+00,9.219094e+00,1.345879e+01
1.693333e+00,3.901904e+00,1.163099e+00,9.267938e+00
1.700000e+00,6.667915e+00,7.465218e+00,5.255463e+00
1.706667e+00,6.097019e+00,8.467238e+00,4.468017e+00
1.713333e+00,6.267093e+00,6.942068e+00,8.135119e+00
1.720000e+00,7.663044e+00,4.190361e+00,7.626546e+00
1.726667e+00,7.210777e+00,4.455121e+00,7.931336e+00
1.733333e+00,2.566309e+00,1.329963e+01,7.280053e+00
1.740000e+00,2.351848e+00,1.636381e+01,7.610025e+00
1.746667e+00,3.833728e+00,2.041876e+01,5.466072e+00
1.753333e+00,9.613271e+00,2.146800e+01,6.300002e+00
1.760000e+00,1.652432e+01,1.267778e+01,3.952724e+00
1.766667e+00,1.102096e+01,7.989529e+00,6.882437e+00
1.773333e+00,3.317895e+00,5.094252e+00,8.492618e+00
1.780000e+00,4.803043e+00,2.992903e+00,7.405891e+00
1.786667e+00,1.841864e+00,5.092213e+00,6.803314e+00
1.793333e+00,1.894483e+00,4.976921e+00,2.925356e+00
1.800000e+00,2.400664e+00,5.491858e+00,5.767485e+00
1.806667e+00,3.300668e+00,9.746880e+00,1.903320e+00
1.813333e+00,3.381465e+00,1.114699e+01,6.233850e+00
1.820000e+00,2.600793e+00,9.865799e+00,9.832271e+00
1.826667e+00,4.420945e+00,7.741764e+00,9.637777e+00
1.833333e+00,4.357309e+00,4.082498e+00,7.438853e+00
1.840000e+00,4.464111e+00,1.779149e+00,4.603128e+00
1.846667e+00,8.398181e+00,2.041171e+00,7.006842e+00
1.853333e+00,1.261095e+01,2.471317e+00,7.786606e+00
1.860000e+00,1.276872e+01,6.698735e+00,5.016202e+00
1.866667e+00,1.316648e+01,1.743402e+01,3.632756e+00
1.873333e+00,1.121529e+01,1.879200e+01,2.207447e+00
1.880000e+00,7.492121e+00,1.394538e+01,7.631265e+00
1.886667e+00,1.114231e+01,3.161623e+00,5.116532e+00
1.893333e+00,9.585643e+00,8.902244e+00,2.615229e+00
1.900000e+00,1.378026e+01,1.586072e+01,4.228510e+00
1.906667e+00,8.978070e+00,9.591998e+00,1.017174e+01
1.913333e+00,1.116965e+01,9.045882e+00,9.434134e+00
1.920000e+00,9.301558e+00,1.081622e+01,8.307315e+00
1.926667e+00,1.327845e+01,1.629833e+01,1.075488e+01
1.933333e+00,1.141557e+01,9.119948e+00,4.819015e+00
1.940000e+00,1.024274e+01,1.598593e+01,4.165256e+00
1.946667e+00,7.390046e+00,1.984876e+01,1.338977e+00
1.953333e+00,5.057921e-01,1.434712e+01,2.452047e+00
1.960000e+00,4.283373e+00,5.432488e+00,4.452641e+00
1.966667e+00,7.979181e+00,1.368337e+01,3.603036e-01
