period,NS,EW,UD,H
2.000000e-02,2.019535e-03,7.562288e-03,5.414535e-02,7.827306e-03
2.129572e-02,2.871412e-03,1.086325e-02,7.753435e-02,1.123633e-02
2.267538e-02,3.235795e-03,1.225468e-02,8.743555e-02,1.267468e-02
2.414443e-02,3.433849e-03,1.299966e-02,9.275943e-02,1.344554e-02
2.570865e-02,3.565286e-03,1.348899e-02,9.626691e-02,1.395221e-02
2.737421e-02,3.673602e-03,1.407428e-02,1.002399e-01,1.454581e-02
2.914768e-02,3.736063e-03,1.444724e-02,1.026173e-01,1.492250e-02
3.103604e-02,4.420228e-03,1.704331e-02,1.185630e-01,1.760718e-02
3.304674e-02,4.897159e-03,1.909961e-02,1.324217e-01,1.971744e-02
3.518770e-02,4.988582e-03,1.971748e-02,1.359737e-01,2.033875e-02
3.746737e-02,4.709797e-03,1.894865e-02,1.296051e-01,1.952521e-02
3.989473e-02,4.741752e-03,1.692948e-02,1.220424e-01,1.758099e-02
4.247935e-02,6.143165e-03,1.975920e-02,1.448477e-01,2.069214e-02
4.523142e-02,6.630793e-03,2.276318e-02,1.664065e-01,2.370927e-02
4.816178e-02,7.158791e-03,2.557941e-02,1.866166e-01,2.656228e-02
5.128199e-02,7.979459e-03,2.820117e-02,2.054300e-01,2.930832e-02
5.460434e-02,8.514425e-03,3.062753e-02,2.228406e-01,3.178901e-02
5.814194e-02,9.842390e-03,3.286193e-02,2.388731e-01,3.430421e-02
6.190872e-02,1.197155e-02,3.491088e-02,2.535747e-01,3.690647e-02
6.591954e-02,1.531736e-02,3.678306e-02,2.670077e-01,3.984489e-02
7.019020e-02,1.828084e-02,3.848853e-02,2.792443e-01,4.260934e-02
7.473754e-02,2.265603e-02,4.003812e-02,2.903624e-01,4.600377e-02
7.957948e-02,2.089008e-02,4.144300e-02,3.004421e-01,4.641032e-02
8.473512e-02,1.904794e-02,4.271432e-02,3.095636e-01,4.676897e-02
9.022476e-02,1.824472e-02,4.479449e-02,3.348904e-01,4.836752e-02
9.607006e-02,2.325146e-02,4.862977e-02,3.626389e-01,5.390255e-02
1.022941e-01,3.083060e-02,5.216860e-02,3.882372e-01,6.059776e-02
1.089213e-01,3.831811e-02,5.541962e-02,4.117495e-01,6.737664e-02
1.159778e-01,4.162481e-02,5.839509e-02,4.332659e-01,7.171200e-02
1.234916e-01,4.492219e-02,6.110964e-02,4.598913e-01,7.584452e-02
1.314921e-01,3.971739e-02,6.565324e-02,4.998958e-01,7.673212e-02
1.400110e-01,4.679531e-02,7.072636e-02,5.369306e-01,8.480577e-02
1.490817e-01,5.433485e-02,7.540184e-02,5.710512e-01,9.293930e-02
1.587401e-01,4.988631e-02,7.969285e-02,6.023573e-01,9.401912e-02
1.690242e-01,5.318457e-02,8.361692e-02,6.324609e-01,9.909787e-02
1.799746e-01,5.992445e-02,8.803165e-02,6.801808e-01,1.064918e-01
1.916345e-01,6.418393e-02,9.400740e-02,7.241725e-01,1.138287e-01
2.040497e-01,8.234514e-02,9.949525e-02,7.658681e-01,1.291512e-01
2.172693e-01,9.827596e-02,1.056607e-01,8.251262e-01,1.442995e-01
2.313453e-01,1.197897e-01,1.130298e-01,8.798219e-01,1.646977e-01
