frequency,NS,EW,UD
0.000000e+00,1.095490e+03,8.244939e+02,5.382276e+02
8.000000e-03,3.266137e-01,2.285055e-01,1.241167e-01
1.600000e-02,6.930035e-01,5.273548e-01,2.859751e-02
2.400000e-02,3.264393e-01,7.819985e-01,1.264401e+00
3.200000e-02,1.185400e+00,2.828657e+00,3.860255e+00
4.000000e-02,1.567807e+00,6.084193e+00,4.395237e+00
4.800000e-02,2.336047e+00,6.234149e+00,3.768139e+00
5.600000e-02,4.110572e-01,4.526789e+00,2.588981e+00
6.400000e-02,2.122764e+00,1.948803e+00,2.745156e+00
7.200000e-02,1.402999e+00,1.662140e+00,2.570922e+00
8.000000e-02,1.158836e+00,2.302668e+00,1.988377e+00
8.800000e-02,8.163376e-01,1.106992e+00,1.214681e+00
9.600000e-02,2.492399e-01,1.639102e+00,1.282611e+00
1.040000e-01,1.803032e+00,2.577564e+00,1.452887e+00
1.120000e-01,3.567139e+00,4.889954e+00,4.248232e+00
1.200000e-01,3.494727e+00,3.186826e+00,4.318734e+00
1.280000e-01,1.899665e+00,6.315575e-01,9.341923e-01
1.360000e-01,1.256638e+00,1.933968e+00,3.279999e-01
1.440000e-01,4.437394e-01,2.839142e+00,2.001426e+00
1.520000e-01,6.198326e-01,2.932328e+00,1.074459e+00
1.600000e-01,2.416670e+00,3.832590e+00,1.580751e+00
1.680000e-01,3.378231e+00,4.016882e+00,2.990831e+00
1.760000e-01,2.207373e+00,2.054304e+00,1.928782e+00
1.840000e-01,1.560719e+00,1.617657e+00,2.327303e+00
1.920000e-01,9.965090e-01,2.672601e+00,2.570582e+00
2.000000e-01,3.112540e+00,3.895963e+00,2.704760e+00
2.080000e-01,2.357549e+00,8.538955e-01,9.131278e-01
2.160000e-01,3.949092e+00,3.491997e+00,2.469994e+00
2.240000e-01,3.452991e+00,3.058040e+00,1.631284e+00
2.320000e-01,1.010442e+00,6.066036e+00,2.059881e+00
2.400000e-01,2.166068e+00,1.206512e+01,4.286706e+00
2.480000e-01,5.579631e+00,7.953053e+00,3.284554e+00
2.560000e-01,5.071847e+00,6.330150e+00,4.399508e+00
2.640000e-01,5.118481e+00,3.817158e+00,3.042973e+00
2.720000e-01,2.780189e+00,3.860498e+00,3.778259e+00
2.800000e-01,6.356205e+00,2.691510e+00,2.551967e+00
2.880000e-01,8.079697e+00,9.297607e+00,3.752339e+00
2.960000e-01,5.518846e+00,4.787425e+00,2.561978e+00
3.040000e-01,2.416824e+00,3.500517e+00,6.238720e-01
