period,NS,EW,UD,H
2.000000e-02,5.003454e-02,6.811930e-02,3.505354e-02,8.452037e-02
2.129572e-02,5.693892e-02,7.759696e-02,4.809325e-02,9.624619e-02
2.267538e-02,6.477940e-02,8.852972e-02,5.423266e-02,1.096991e-01
2.414443e-02,7.352333e-02,1.012337e-01,5.753530e-02,1.251157e-01
2.570865e-02,8.353744e-02,1.161294e-01,6.285240e-02,1.430543e-01
2.737421e-02,9.622843e-02,1.329830e-01,7.717196e-02,1.641474e-01
2.914768e-02,1.140551e-01,1.537403e-01,9.272509e-02,1.914279e-01
3.103604e-02,1.292691e-01,1.744151e-01,1.032882e-01,2.170970e-01
3.304674e-02,1.368919e-01,1.969169e-01,1.273885e-01,2.398242e-01
3.518770e-02,1.698493e-01,2.335480e-01,1.396128e-01,2.887792e-01
3.746737e-02,1.991214e-01,2.668146e-01,1.876336e-01,3.329254e-01
3.989473e-02,2.299168e-01,3.040809e-01,2.596629e-01,3.812178e-01
4.247935e-02,2.772163e-01,3.602732e-01,2.900266e-01,4.545829e-01
4.523142e-02,3.274003e-01,4.524971e-01,3.451024e-01,5.585200e-01
4.816178e-02,3.591365e-01,5.445895e-01,4.679137e-01,6.523471e-01
5.128199e-02,4.188061e-01,6.077747e-01,6.742851e-01,7.380980e-01
5.460434e-02,6.296652e-01,6.649508e-01,9.191891e-01,9.157718e-01
5.814194e-02,8.803064e-01,7.799458e-01,9.885809e-01,1.176119e+00
6.190872e-02,9.886522e-01,1.084748e+00,1.365920e+00,1.467689e+00
6.591954e-02,1.224898e+00,1.333881e+00,1.410577e+00,1.810970e+00
7.019020e-02,1.223765e+00,1.400780e+00,1.618678e+00,1.860050e+00
7.473754e-02,1.238605e+00,2.074471e+00,2.124423e+00,2.416107e+00
7.957948e-02,1.588443e+00,3.156914e+00,2.008722e+00,3.534014e+00
8.473512e-02,2.103097e+00,4.413469e+00,2.107916e+00,4.888939e+00
9.022476e-02,2.579914e+00,4.051123e+00,2.253933e+00,4.802870e+00
9.607006e-02,3.163767e+00,3.845349e+00,1.859377e+00,4.979572e+00
1.022941e-01,3.368941e+00,3.739073e+00,1.972332e+00,5.032935e+00
1.089213e-01,4.157164e+00,3.870024e+00,1.971129e+00,5.679709e+00
1.159778e-01,4.995602e+00,5.223578e+00,2.302954e+00,7.227849e+00
1.234916e-01,4.724559e+00,6.125094e+00,2.229026e+00,7.735518e+00
1.314921e-01,5.421302e+00,5.671210e+00,2.201148e+00,7.845580e+00
1.400110e-01,7.357629e+00,7.355924e+00,1.814418e+00,1.040405e+01
1.490817e-01,7.792303e+00,6.760225e+00,1.661697e+00,1.031604e+01
1.587401e-01,8.962113e+00,8.273142e+00,1.946607e+00,1.219690e+01
1.690242e-01,1.124947e+01,1.075043e+01,1.927866e+00,1.556028e+01
1.799746e-01,1.570326e+01,1.246030e+01,2.064881e+00,2.004623e+01
1.916345e-01,2.144507e+01,1.661958e+01,2.203374e+00,2.713119e+01
2.040497e-01,3.331851e+01,2.055968e+01,2.375219e+00,3.915129e+01
2.172693e-01,3.279985e+01,2.160751e+01,2.833569e+00,3.927740e+01
2.313453e-01,2.485323e+01,1.827913e+01,3.597687e+00,3.085141e+01
2.463332e-01,2.151199e+01,1.719070e+01,3.559223e+00,2.753699e+01
2.622921e-01,1.845116e+01,1.901333e+01,2.765730e+00,2.649438e+01
2.792850e-01,1.709040e+01,1.727823e+01,2.504756e+00,2.430266e+01
