frequency,NS,EW,UD
0.000000e+00,2.023000e-02,7.585000e-02,3.191000e-02
3.333333e-03,1.747151e-01,1.601759e-01,1.175424e-01
6.666667e-03,1.627386e-01,1.324340e-01,8.175891e-02
1.000000e-02,1.362497e-01,1.734936e-01,6.172486e-02
1.333333e-02,5.016518e-02,1.584573e-01,1.138328e-01
1.666667e-02,8.476242e-02,1.646567e-01,7.377968e-02
2.000000e-02,1.617542e-01,1.263768e-01,2.086499e-01
2.333333e-02,2.330487e-01,1.964528e-01,2.250333e-01
2.666667e-02,2.635030e-01,1.747674e-01,2.891810e-01
3.000000e-02,4.588284e-01,2.036941e-01,4.155909e-01
3.333333e-02,6.115961e-01,5.832317e-01,4.956858e-01
3.666667e-02,7.606458e-01,6.767163e-01,6.466613e-01
4.000000e-02,6.527043e-01,4.777945e-01,5.118753e-01
4.333333e-02,4.393464e-01,5.612667e-01,3.015098e-01
4.666667e-02,4.888659e-01,5.881185e-01,4.606177e-01
5.000000e-02,5.855498e-01,2.359426e-01,7.752779e-01
5.333333e-02,1.517618e-01,1.155711e+00,9.913498e-01
5.666667e-02,1.609487e+00,2.248359e+00,2.924550e+00
6.000000e-02,1.061598e+00,1.339948e+00,1.125026e+00
6.333333e-02,6.727894e-01,1.463493e+00,8.291863e-01
6.666667e-02,7.971802e-01,1.570501e-01,6.574349e-01
7.000000e-02,6.990999e-01,9.535426e-01,7.731368e-01
7.333333e-02,1.673531e+00,1.671282e+00,1.128401e+00
7.666667e-02,5.802217e-01,1.075670e+00,1.347245e+00
8.000000e-02,4.441411e-01,4.235803e-01,7.991450e-01
8.333333e-02,9.255591e-01,5.405456e-01,1.176577e+00
8.666667e-02,5.835770e-01,2.206095e+00,4.174508e-01
9.000000e-02,9.411996e-01,2.633609e+00,1.115914e+00
9.333333e-02,1.261012e+00,1.907772e+00,6.558818e-01
9.666667e-02,1.287843e+00,8.307740e-01,9.072599e-01
1.000000e-01,1.450577e+00,8.384475e-01,1.414965e+00
1.033333e-01,1.153529e+00,8.431027e-02,1.238454e+00
1.066667e-01,1.504114e+00,1.328247e+00,1.186779e+00
1.100000e-01,9.275572e-01,1.354478e+00,1.629192e+00
1.133333e-01,2.371803e-02,3.751108e-01,9.192920e-01
1.166667e-01,1.647494e+00,1.166414e+00,1.138898e+00
1.200000e-01,9.781017e-01,9.106309e-01,2.511309e+00
1.233333e-01,1.288737e+00,6.202014e-01,2.092109e+00
1.266667e-01,1.158973e+00,8.355465e-01,3.655953e-01
1.300000e-01,1.571487e+00,2.119433e+00,1.543075e+00
1.333333e-01,1.536872e+00,2.436252e+00,1.194006e+00
1.366667e-01,1.442741e+00,1.013857e+00,6.632156e-01
1.400000e-01,3.093254e+00,1.829521e+00,6.553385e-01
1.433333e-01,2.533727e+00,1.576958e+00,6.104607e-01
1.466667e-01,1.045344e+00,2.345948e+00,1.823861e-01
1.500000e-01,4.909143e-01,1.949833e+00,7.023630e-01
1.533333e-01,2.910330e+00,1.392691e+00,1.924718e+00
1.566667e-01,1.291607e+00,2.955276e+00,1.312267e+00
1.600000e-01,2.562529e+00,2.992126e+00,2.135378e+00
1.633333e-01,2.522925e+00,1.636430e+00,9.634669e-01
1.666667e-01,1.694307e+00,2.491747e+00,1.446788e+00
1.700000e-01,1.076025e+00,2.453656e+00,1.919128e+00
1.733333e-01,1.900513e+00,6.538385e-01,1.207124e+00
1.766667e-01,4.049666e-01,7.268275e-01,1.777345e+00
1.800000e-01,2.407973e+00,1.526254e+00,1.908518e+00
1.833333e-01,1.040696e+00,6.733513e-01,1.571490e+00
1.866667e-01,8.760801e-01,8.057952e-01,3.903368e+00
1.900000e-01,1.158583e+00,2.873330e+00,1.893163e+00
1.933333e-01,1.465898e+00,6.152729e-01,2.129475e-01
1.966667e-01,1.693272e+00,2.549722e-01,6.197031e-01
2.000000e-01,5.087110e-01,4.242857e+00,1.233091e+00
2.033333e-01,2.084181e+00,4.312963e+00,1.791922e+00
2.066667e-01,2.672358e+00,2.772475e+00,1.821776e+00
2.100000e-01,1.618793e+00,4.781767e+00,1.596849e+00
2.133333e-01,1.160126e+00,3.337078e+00,1.362308e+00
2.166667e-01,1.453709e+00,3.550688e+00,1.951856e+00
2.200000e-01,1.397471e+00,2.609220e+00,1.645862e+00
2.233333e-01,1.110409e+00,6.449818e+00,2.251668e+00
2.266667e-01,1.161303e+00,4.663484e+00,1.405518e+00
2.300000e-01,1.993678e+00,4.356959e+00,7.016216e-01
2.333333e-01,2.124037e+00,3.309255e+00,8.314826e-01
2.366667e-01,2.991045e+00,3.245349e+00,1.467759e+00
2.400000e-01,3.931196e+00,2.854249e+00,1.281450e+00
