period,NS,EW,UD,H
2.000000e-02,3.426131e-02,2.903649e-02,1.967869e-02,4.491053e-02
2.129572e-02,4.904651e-02,4.156858e-02,2.816798e-02,6.429235e-02
2.267538e-02,5.530786e-02,4.687576e-02,3.176405e-02,7.250032e-02
2.414443e-02,5.867595e-02,4.973031e-02,3.369874e-02,7.691535e-02
2.570865e-02,6.089557e-02,5.161137e-02,3.497382e-02,7.982483e-02
2.737421e-02,6.331131e-02,5.364870e-02,3.635103e-02,8.298497e-02
2.914768e-02,6.478682e-02,5.490296e-02,3.719219e-02,8.492154e-02
3.103604e-02,7.485330e-02,6.342983e-02,4.300170e-02,9.811401e-02
3.304674e-02,8.357339e-02,7.082182e-02,4.800771e-02,1.095456e-01
3.518770e-02,8.577118e-02,7.268623e-02,4.926741e-02,1.124277e-01
3.746737e-02,8.169198e-02,6.923093e-02,4.692176e-02,1.070817e-01
3.989473e-02,7.741843e-02,6.560150e-02,4.448090e-02,1.014750e-01
4.247935e-02,9.185206e-02,7.783387e-02,5.277136e-02,1.203948e-01
4.523142e-02,1.054967e-01,8.939760e-02,6.060865e-02,1.382805e-01
4.816178e-02,1.182877e-01,1.002378e-01,6.795556e-02,1.550471e-01
5.128199e-02,1.301946e-01,1.103288e-01,7.479472e-02,1.706549e-01
5.460434e-02,1.412137e-01,1.196673e-01,8.112389e-02,1.850988e-01
5.814194e-02,1.513605e-01,1.282667e-01,8.695208e-02,1.983995e-01
6.190872e-02,1.606650e-01,1.361522e-01,9.229642e-02,2.105959e-01
6.591954e-02,1.951606e-01,1.786519e-01,9.717959e-02,2.645830e-01
7.019020e-02,2.328676e-01,2.121940e-01,1.016279e-01,3.150454e-01
7.473754e-02,3.475280e-01,2.770427e-01,1.056695e-01,4.444416e-01
7.957948e-02,3.835306e-01,2.805281e-01,1.093337e-01,4.751755e-01
8.473512e-02,3.584232e-01,3.173927e-01,1.126495e-01,4.787539e-01
9.022476e-02,4.651134e-01,5.023165e-01,1.221897e-01,6.845818e-01
9.607006e-02,6.016922e-01,5.785423e-01,1.322852e-01,8.347124e-01
1.022941e-01,6.359515e-01,5.334109e-01,1.415982e-01,8.300370e-01
1.089213e-01,6.753342e-01,4.761958e-01,1.501522e-01,8.263405e-01
1.159778e-01,7.857821e-01,5.368960e-01,1.579799e-01,9.516884e-01
