period,NS,EW,UD,H
2.000000e-02,2.024215e-02,4.364806e-03,1.486018e-02,2.070739e-02
2.129572e-02,2.897841e-02,6.236389e-03,2.123193e-02,2.964187e-02
2.267538e-02,3.267804e-02,7.031946e-03,2.393764e-02,3.342608e-02
2.414443e-02,3.466784e-02,7.461206e-03,2.539693e-02,3.546165e-02
2.570865e-02,3.597901e-02,7.744610e-03,2.636039e-02,3.680310e-02
2.737421e-02,3.756759e-02,7.951453e-03,2.719992e-02,3.839987e-02
2.914768e-02,3.848089e-02,8.111192e-03,2.775513e-02,3.932646e-02
3.103604e-02,4.398630e-02,9.650200e-03,3.206778e-02,4.503245e-02
3.304674e-02,4.911585e-02,1.075351e-02,3.572188e-02,5.027927e-02
3.518770e-02,5.039237e-02,1.102520e-02,3.654541e-02,5.158436e-02
3.746737e-02,4.796106e-02,1.049679e-02,3.464722e-02,4.909630e-02
3.989473e-02,4.579402e-02,9.924636e-03,3.409385e-02,4.685713e-02
4.247935e-02,5.432261e-02,1.176437e-02,4.036278e-02,5.558189e-02
4.523142e-02,6.238498e-02,1.350353e-02,4.628876e-02,6.382970e-02
4.816178e-02,6.994285e-02,1.513387e-02,5.184373e-02,7.156141e-02
5.128199e-02,7.697835e-02,1.665152e-02,5.701464e-02,7.875875e-02
5.460434e-02,8.348921e-02,1.805600e-02,6.179986e-02,8.541936e-02
5.814194e-02,8.948469e-02,1.934931e-02,6.620623e-02,9.155275e-02
6.190872e-02,9.498243e-02,2.053525e-02,7.024673e-02,9.717694e-02
6.591954e-02,1.000057e-01,2.161886e-02,7.393853e-02,1.023158e-01
7.019020e-02,1.045817e-01,2.260596e-02,7.730151e-02,1.069970e-01
7.473754e-02,1.087393e-01,2.350283e-02,8.035707e-02,1.112503e-01
7.957948e-02,1.125087e-01,2.431593e-02,8.312725e-02,1.151063e-01
8.473512e-02,1.159196e-01,2.505174e-02,8.598578e-02,1.185958e-01
9.022476e-02,1.261497e-01,2.710288e-02,9.425528e-02,1.290283e-01
9.607006e-02,1.365395e-01,2.934560e-02,1.019217e-01,1.396574e-01
1.022941e-01,1.461239e-01,3.141444e-02,1.089931e-01,1.494626e-01
1.089213e-01,1.549271e-01,3.331461e-02,1.154876e-01,1.584685e-01
1.159778e-01,1.629828e-01,3.505342e-02,1.214302e-01,1.667097e-01
1.234916e-01,1.743159e-01,4.133392e-02,1.304420e-01,1.791495e-01
1.314921e-01,1.893224e-01,4.819772e-02,1.415521e-01,1.953612e-01
1.400110e-01,2.032139e-01,4.982110e-02,1.518352e-01,2.092320e-01
1.490817e-01,2.160115e-01,5.768891e-02,1.613073e-01,2.235822e-01
1.587401e-01,2.277530e-01,6.141343e-02,1.699967e-01,2.358877e-01
1.690242e-01,2.408099e-01,6.232274e-02,1.798961e-01,2.487439e-01
1.799746e-01,2.587464e-01,7.405575e-02,1.932013e-01,2.691356e-01
1.916345e-01,2.752800e-01,8.912601e-02,2.054642e-01,2.893485e-01
2.040497e-01,2.926380e-01,9.099002e-02,2.180939e-01,3.064575e-01
2.172693e-01,3.149586e-01,1.012926e-01,2.346716e-01,3.308460e-01
2.313453e-01,3.355579e-01,1.298409e-01,2.499690e-01,3.598024e-01
2.463332e-01,3.544862e-01,1.805851e-01,2.640237e-01,3.978335e-01
2.622921e-01,3.795228e-01,2.355704e-01,2.821258e-01,4.466889e-01
2.792850e-01,4.032504e-01,2.915324e-01,2.997559e-01,4.975962e-01
2.973787e-01,4.317941e-01,2.514314e-01,3.200960e-01,4.996638e-01
3.166447e-01,4.604101e-01,3.575850e-01,3.409631e-01,5.829618e-01
3.371588e-01,5.593554e-01,4.922598e-01,3.612907e-01,7.451162e-01
3.590020e-01,7.329479e-01,4.842159e-01,3.849658e-01,8.784519e-01
3.822603e-01,7.699138e-01,4.246181e-01,4.100485e-01,8.792428e-01
4.070254e-01,7.625674e-01,6.102155e-01,4.360408e-01,9.766637e-01
4.333949e-01,7.046887e-01,5.731903e-01,4.631387e-01,9.083685e-01
