period,NS,EW,UD,H
2.000000e-02,5.385627e-03,1.972534e-02,2.804126e-02,2.044735e-02
2.129572e-02,7.709635e-03,2.823881e-02,4.014069e-02,2.927233e-02
2.267538e-02,8.693905e-03,3.184373e-02,4.526566e-02,3.300920e-02
2.414443e-02,9.223378e-03,3.378278e-02,4.802256e-02,3.501924e-02
2.570865e-02,9.572308e-03,3.506062e-02,4.983938e-02,3.634386e-02
2.737421e-02,9.953575e-03,3.644970e-02,5.181017e-02,3.778431e-02
2.914768e-02,1.018636e-02,3.729973e-02,5.301807e-02,3.866564e-02
3.103604e-02,1.176326e-02,4.310299e-02,6.125592e-02,4.467932e-02
3.304674e-02,1.313392e-02,4.812538e-02,6.839182e-02,4.988539e-02
3.518770e-02,1.347933e-02,4.939268e-02,7.018954e-02,5.119892e-02
3.746737e-02,1.283806e-02,4.704610e-02,6.684989e-02,4.876629e-02
3.989473e-02,1.216933e-02,4.456458e-02,6.336651e-02,4.619626e-02
4.247935e-02,1.443818e-02,5.287437e-02,7.517979e-02,5.481022e-02
4.523142e-02,1.658302e-02,6.072994e-02,8.634734e-02,6.295333e-02
4.816178e-02,1.859365e-02,6.809399e-02,9.681615e-02,7.058694e-02
5.128199e-02,2.046533e-02,7.494911e-02,1.065614e-01,7.769298e-02
5.460434e-02,2.219744e-02,8.129305e-02,1.155800e-01,8.426913e-02
5.814194e-02,2.379244e-02,8.713484e-02,1.238848e-01,9.032475e-02
6.190872e-02,2.525503e-02,9.249166e-02,1.315001e-01,9.587765e-02
6.591954e-02,2.659142e-02,9.738623e-02,1.384582e-01,1.009514e-01
7.019020e-02,2.780878e-02,1.018449e-01,1.447967e-01,1.055732e-01
7.473754e-02,2.891486e-02,1.058960e-01,1.505557e-01,1.097726e-01
7.957948e-02,2.991764e-02,1.095687e-01,1.557769e-01,1.135798e-01
8.473512e-02,3.462717e-02,1.128923e-01,1.605017e-01,1.180835e-01
9.022476e-02,5.500422e-02,1.224212e-01,1.740972e-01,1.342103e-01
9.607006e-02,7.446090e-02,1.325390e-01,1.884817e-01,1.520230e-01
1.022941e-01,7.865304e-02,1.418726e-01,2.017514e-01,1.622163e-01
1.089213e-01,6.516301e-02,1.504455e-01,2.139395e-01,1.639514e-01
1.159778e-01,8.153697e-02,1.582906e-01,2.250928e-01,1.780567e-01
1.234916e-01,9.206243e-02,1.682894e-01,2.393734e-01,1.918250e-01
1.314921e-01,1.193578e-01,1.828864e-01,2.601278e-01,2.183889e-01
1.400110e-01,1.445863e-01,1.963995e-01,2.793409e-01,2.438810e-01
1.490817e-01,1.901900e-01,2.088488e-01,2.970416e-01,2.824713e-01
1.587401e-01,3.302522e-01,2.730563e-01,3.132819e-01,4.285163e-01
1.690242e-01,3.790879e-01,2.918749e-01,3.291779e-01,4.784335e-01
1.799746e-01,3.273746e-01,2.792293e-01,3.539498e-01,4.302827e-01
1.916345e-01,3.600913e-01,3.288283e-01,3.767854e-01,4.876410e-01
2.040497e-01,3.194807e-01,2.835410e-01,3.983485e-01,4.271574e-01
2.172693e-01,3.760512e-01,3.276434e-01,4.291233e-01,4.987631e-01
2.313453e-01,3.415170e-01,3.658982e-01,4.575276e-01,5.005151e-01
2.463332e-01,2.789172e-01,4.793226e-01,4.836296e-01,5.545674e-01
2.622921e-01,3.417396e-01,5.102681e-01,5.158319e-01,6.141332e-01
2.792850e-01,4.868270e-01,5.310061e-01,5.484963e-01,7.203943e-01
2.973787e-01,5.027389e-01,7.697497e-01,5.858047e-01,9.193808e-01
3.166447e-01,4.283734e-01,8.348901e-01,6.243978e-01,9.383738e-01
3.371588e-01,4.268763e-01,7.974957e-01,6.621200e-01,9.045566e-01
3.590020e-01,4.174740e-01,1.146658e+00,7.058513e-01,1.220290e+00
3.822603e-01,4.756869e-01,1.201329e+00,7.529302e-01,1.292079e+00
4.070254e-01,5.335840e-01,1.029371e+00,8.009011e-01,1.159447e+00
4.333949e-01,8.031145e-01,9.671040e-01,8.526418e-01,1.257093e+00
4.614729e-01,1.102375e+00,1.058587e+00,9.081986e-01,1.528344e+00
4.913698e-01,1.178523e+00,1.314125e+00,9.664967e-01,1.765174e+00
5.232037e-01,1.053180e+00,1.044599e+00,1.029003e+00,1.483367e+00
5.571000e-01,7.504107e-01,9.439472e-01,1.096908e+00,1.205882e+00
5.931922e-01,7.191584e-01,1.061780e+00,1.166803e+00,1.282406e+00
6.316228e-01,8.529502e-01,1.165924e+00,1.243128e+00,1.444612e+00
6.725431e-01,9.480241e-01,1.466884e+00,1.322718e+00,1.746568e+00
7.161144e-01,1.079643e+00,1.702437e+00,1.409301e+00,2.015917e+00
7.625086e-01,1.241208e+00,1.563421e+00,1.499907e+00,1.996217e+00
8.119085e-01,1.505015e+00,1.452785e+00,1.597640e+00,2.091807e+00
8.645087e-01,1.699255e+00,1.675911e+00,1.699875e+00,2.386660e+00
9.205168e-01,1.432958e+00,1.642698e+00,1.810601e+00,2.179868e+00
9.801534e-01,1.347535e+00,1.659183e+00,1.928368e+00,2.137461e+00
1.043654e+00,1.626995e+00,2.095982e+00,2.053322e+00,2.653348e+00
1.111268e+00,1.545849e+00,1.698262e+00,2.185306e+00,2.296463e+00
1.183262e+00,1.568501e+00,1.728548e+00,2.327431e+00,2.334111e+00
1.259921e+00,1.612860e+00,1.743011e+00,2.478321e+00,2.374743e+00
1.341546e+00,1.997582e+00,1.855865e+00,2.638873e+00,2.726640e+00
1.428460e+00,1.974310e+00,2.522023e+00,2.809789e+00,3.202889e+00
1.521004e+00,2.044782e+00,2.863089e+00,2.991543e+00,3.518297e+00
1.619544e+00,2.531598e+00,3.071238e+00,3.185960e+00,3.980138e+00
1.724467e+00,2.614164e+00,2.997546e+00,3.392288e+00,3.977328e+00
1.836189e+00,2.190248e+00,2.818694e+00,3.611933e+00,3.569625e+00
1.955148e+00,2.468212e+00,2.791425e+00,3.846184e+00,3.726141e+00
2.081814e+00,2.200523e+00,2.879972e+00,4.095119e+00,3.624436e+00
2.216686e+00,1.726148e+00,3.066629e+00,4.360569e+00,3.519062e+00
2.360297e+00,1.820166e+00,3.265222e+00,4.642963e+00,3.738272e+00
2.513211e+00,2.368849e+00,3.476546e+00,4.943462e+00,4.206877e+00
2.676031e+00,3.197408e+00,3.701862e+00,5.263843e+00,4.891544e+00
2.849401e+00,3.749830e+00,3.941697e+00,5.605008e+00,5.440423e+00
3.034002e+00,3.404224e+00,4.197275e+00,5.968412e+00,5.404244e+00
