period,NS,EW,UD,H
2.000000e-02,9.230648e-03,8.986877e-03,4.078126e-03,1.288289e-02
2.129572e-02,1.321212e-02,1.022667e-02,4.651164e-03,1.670763e-02
2.267538e-02,1.489913e-02,1.164995e-02,5.313549e-03,1.891310e-02
2.414443e-02,1.580679e-02,1.327793e-02,6.075518e-03,2.064360e-02
2.570865e-02,1.640498e-02,1.500951e-02,6.976210e-03,2.223531e-02
2.737421e-02,1.705211e-02,1.666520e-02,8.007951e-03,2.384331e-02
2.914768e-02,1.880323e-02,1.872371e-02,9.266248e-03,2.653562e-02
3.103604e-02,2.155326e-02,2.162221e-02,1.077696e-02,3.052971e-02
3.304674e-02,2.415483e-02,2.540531e-02,1.266883e-02,3.505547e-02
3.518770e-02,2.864799e-02,2.959430e-02,1.490706e-02,4.118895e-02
3.746737e-02,3.362731e-02,3.209623e-02,1.722404e-02,4.648617e-02
3.989473e-02,4.231933e-02,3.724573e-02,1.947999e-02,5.637526e-02
4.247935e-02,4.671848e-02,4.530355e-02,2.249745e-02,6.507709e-02
4.523142e-02,5.098064e-02,5.129918e-02,2.840456e-02,7.232311e-02
4.816178e-02,5.773066e-02,5.751978e-02,3.966503e-02,8.149450e-02
5.128199e-02,6.984332e-02,7.031395e-02,5.032352e-02,9.910671e-02
5.460434e-02,8.231500e-02,8.385489e-02,5.271251e-02,1.175049e-01
5.814194e-02,1.034796e-01,9.236331e-02,5.412975e-02,1.387048e-01
6.190872e-02,1.197235e-01,1.069844e-01,6.286212e-02,1.605596e-01
6.591954e-02,1.489340e-01,1.214340e-01,6.990981e-02,1.921655e-01
7.019020e-02,1.786997e-01,1.525994e-01,9.105764e-02,2.349897e-01
7.473754e-02,2.191456e-01,1.878976e-01,1.143030e-01,2.886699e-01
7.957948e-02,2.164623e-01,2.190113e-01,1.269893e-01,3.079316e-01
8.473512e-02,2.657607e-01,2.663015e-01,1.616994e-01,3.762250e-01
9.022476e-02,3.669636e-01,3.025104e-01,2.112521e-01,4.755784e-01
9.607006e-02,4.189243e-01,3.727120e-01,3.153103e-01,5.607244e-01
1.022941e-01,4.757366e-01,4.956931e-01,3.620796e-01,6.870495e-01
1.089213e-01,7.046310e-01,6.204108e-01,3.609258e-01,9.388367e-01
1.159778e-01,8.273274e-01,8.435319e-01,4.072041e-01,1.181532e+00
1.234916e-01,1.243763e+00,9.765884e-01,3.853655e-01,1.581351e+00
1.314921e-01,1.561604e+00,1.104227e+00,4.399677e-01,1.912570e+00
1.400110e-01,1.664528e+00,1.233014e+00,5.722302e-01,2.071467e+00
1.490817e-01,1.488029e+00,1.429402e+00,5.653220e-01,2.063352e+00
1.587401e-01,1.669762e+00,1.503504e+00,6.454829e-01,2.246916e+00
1.690242e-01,1.796770e+00,1.717944e+00,8.956805e-01,2.485903e+00
1.799746e-01,2.176203e+00,2.152326e+00,9.629086e-01,3.060779e+00
1.916345e-01,2.763949e+00,2.281375e+00,9.352945e-01,3.583865e+00
2.040497e-01,3.271523e+00,2.619348e+00,1.139665e+00,4.190924e+00
2.172693e-01,3.607359e+00,3.009703e+00,1.155839e+00,4.698016e+00
2.313453e-01,3.365155e+00,2.897274e+00,1.122435e+00,4.440548e+00
2.463332e-01,2.704221e+00,2.881015e+00,1.142804e+00,3.951336e+00
2.622921e-01,3.364410e+00,3.277703e+00,1.512125e+00,4.697083e+00
2.792850e-01,3.828538e+00,3.972113e+00,1.680430e+00,5.516828e+00
2.973787e-01,4.435459e+00,4.671261e+00,1.715794e+00,6.441582e+00
3.166447e-01,5.319927e+00,4.199386e+00,1.895411e+00,6.777645e+00
3.371588e-01,5.182134e+00,4.269873e+00,2.512433e+00,6.714636e+00
3.590020e-01,4.587743e+00,3.635871e+00,2.315207e+00,5.853797e+00
3.822603e-01,5.080346e+00,4.279962e+00,2.468158e+00,6.642891e+00
4.070254e-01,4.692189e+00,5.101481e+00,2.460284e+00,6.931216e+00
4.333949e-01,4.515451e+00,5.420897e+00,2.551437e+00,7.055170e+00
4.614729e-01,4.982875e+00,6.225264e+00,3.158352e+00,7.973893e+00
4.913698e-01,5.861420e+00,5.212335e+00,2.957457e+00,7.843767e+00
5.232037e-01,4.429053e+00,6.883843e+00,3.268667e+00,8.185585e+00
5.571000e-01,5.108887e+00,5.623267e+00,2.823627e+00,7.597491e+00
5.931922e-01,5.285893e+00,5.579419e+00,3.401664e+00,7.685739e+00
6.316228e-01,5.192508e+00,6.042771e+00,4.828243e+00,7.967259e+00
6.725431e-01,5.717639e+00,6.274445e+00,5.610942e+00,8.488820e+00
7.161144e-01,6.007377e+00,6.345118e+00,4.944642e+00,8.737797e+00
7.625086e-01,6.389520e+00,6.970587e+00,4.190970e+00,9.455953e+00
8.119085e-01,5.675515e+00,6.706826e+00,3.456571e+00,8.785954e+00
8.645087e-01,5.198413e+00,6.748984e+00,2.910506e+00,8.518937e+00
9.205168e-01,5.516453e+00,5.861003e+00,3.022484e+00,8.048764e+00
9.801534e-01,6.820442e+00,5.723146e+00,3.281994e+00,8.903529e+00
1.043654e+00,7.099313e+00,7.005204e+00,3.226981e+00,9.973622e+00
1.111268e+00,8.640078e+00,6.676126e+00,3.630582e+00,1.091886e+01
1.183262e+00,8.531217e+00,7.073094e+00,3.743933e+00,1.108198e+01
1.259921e+00,9.404645e+00,6.726612e+00,3.927375e+00,1.156264e+01
1.341546e+00,8.406676e+00,6.551608e+00,5.196709e+00,1.065813e+01
1.428460e+00,8.787942e+00,6.349664e+00,5.983969e+00,1.084187e+01
1.521004e+00,8.548339e+00,6.305480e+00,4.422556e+00,1.062230e+01
1.619544e+00,8.545793e+00,8.042732e+00,4.191971e+00,1.173525e+01
1.724467e+00,8.891743e+00,1.006656e+01,3.605646e+00,1.343126e+01
1.836189e+00,8.355287e+00,8.960058e+00,4.253034e+00,1.225126e+01
1.955148e+00,8.917231e+00,6.451085e+00,5.240517e+00,1.100607e+01
2.081814e+00,8.576767e+00,6.903366e+00,5.341096e+00,1.100988e+01
