frequency,NS,EW,UD
0.000000e+00,1.198200e-01,3.596000e-02,8.350000e-03
3.333333e-03,5.498079e-02,6.581364e-02,1.926433e-02
6.666667e-03,1.318349e-02,4.501561e-02,1.849342e-02
1.000000e-02,6.611647e-02,9.199421e-02,1.859817e-02
1.333333e-02,6.256320e-02,1.943781e-01,8.955821e-02
1.666667e-02,5.779874e-02,3.505171e-01,2.273705e-01
2.000000e-02,1.068845e-01,5.854390e-01,3.266657e-01
2.333333e-02,3.230038e-01,9.687039e-01,5.544239e-01
2.666667e-02,5.297780e-01,1.399595e+00,8.255260e-01
3.000000e-02,1.046269e+00,1.669838e+00,1.132962e+00
3.333333e-02,1.563757e+00,1.729548e+00,1.645472e+00
3.666667e-02,1.334464e+00,1.732655e+00,2.027005e+00
4.000000e-02,1.592793e+00,1.788346e+00,2.755161e+00
4.333333e-02,3.362215e+00,1.513851e+00,3.229695e+00
4.666667e-02,3.290610e+00,1.566239e+00,2.368208e+00
5.000000e-02,1.746569e+00,2.480570e+00,1.230988e+00
5.333333e-02,1.532968e+00,2.566379e+00,1.495698e+00
5.666667e-02,1.956120e+00,1.100077e+00,2.738480e+00
6.000000e-02,2.360726e+00,1.463204e+00,3.057001e+00
6.333333e-02,1.872994e+00,3.736771e+00,1.706831e+00
6.666667e-02,9.379913e-01,2.392240e+00,1.663271e+00
7.000000e-02,3.197134e+00,2.180029e+00,3.011256e+00
7.333333e-02,3.707668e+00,1.024934e+00,2.151108e+00
7.666667e-02,1.150003e+00,2.467097e+00,1.299386e+00
8.000000e-02,1.514848e-01,6.213826e+00,3.378962e+00
8.333333e-02,2.119764e+00,6.566393e+00,3.196072e+00
8.666667e-02,1.442420e+00,6.898482e+00,1.646780e+00
9.000000e-02,3.416842e+00,7.594629e+00,3.043664e+00
9.333333e-02,2.353495e+00,6.531222e+00,9.708550e-01
9.666667e-02,1.949258e+00,7.532286e+00,1.021277e+00
1.000000e-01,1.753548e+00,5.047176e+00,1.777889e+00
1.033333e-01,1.207550e+00,4.526918e+00,4.335777e+00
1.066667e-01,1.956690e+00,4.489087e+00,1.522861e+00
1.100000e-01,2.980797e+00,3.868717e+00,8.358785e-01
1.133333e-01,2.275373e+00,1.166116e+00,2.037331e+00
1.166667e-01,9.102776e-01,5.531106e+00,4.109749e+00
1.200000e-01,1.278976e+00,6.377371e+00,2.537479e+00
1.233333e-01,2.174238e+00,6.610199e+00,9.617641e-01
1.266667e-01,2.286487e+00,4.658315e+00,1.584118e+00
1.300000e-01,1.252757e+00,1.836165e+00,2.044379e+00
1.333333e-01,2.599779e+00,3.671927e+00,4.377130e+00
1.366667e-01,3.891442e+00,3.213079e+00,3.127699e+00
1.400000e-01,3.104364e+00,1.896444e+00,1.273201e+00
1.433333e-01,2.163728e+00,4.327030e+00,2.324753e-01
1.466667e-01,2.635611e+00,8.438719e-01,9.378800e-01
1.500000e-01,1.144780e+00,4.742440e+00,2.164420e+00
1.533333e-01,2.595304e+00,5.493278e+00,2.589227e+00
1.566667e-01,3.759593e+00,6.676011e+00,6.312007e-01
1.600000e-01,2.241105e+00,9.333601e+00,8.139731e-01
1.633333e-01,1.364644e+00,3.415178e+00,1.978255e+00
1.666667e-01,2.877533e+00,3.168980e-01,1.538821e+00
1.700000e-01,5.188537e+00,6.821706e-01,1.318867e+00
1.733333e-01,3.739894e+00,1.181146e+00,3.676268e+00
1.766667e-01,3.383379e+00,1.712958e+00,4.782750e+00
1.800000e-01,3.610215e+00,3.617562e+00,4.702542e+00
1.833333e-01,2.608259e+00,2.665856e+00,4.355457e+00
1.866667e-01,1.376825e+00,2.875054e+00,3.775621e+00
