period,NS,EW,UD,H
2.000000e-02,4.188498e-03,7.359295e-03,6.960394e-02,8.467747e-03
2.129572e-02,5.998303e-03,1.053553e-02,9.963960e-02,1.212340e-02
2.267538e-02,6.763976e-03,1.188051e-02,1.123606e-01,1.367106e-02
2.414443e-02,7.175627e-03,1.260391e-02,1.192035e-01,1.450339e-02
2.570865e-02,7.446846e-03,1.308063e-02,1.237130e-01,1.505185e-02
2.737421e-02,7.757593e-03,1.358402e-02,1.286091e-01,1.564308e-02
2.914768e-02,8.986031e-03,1.389951e-02,1.316081e-01,1.655129e-02
3.103604e-02,1.179058e-02,1.607533e-02,1.520648e-01,1.993574e-02
3.304674e-02,1.304196e-02,1.794752e-02,1.697809e-01,2.218572e-02
3.518770e-02,1.288447e-02,1.841872e-02,1.742467e-01,2.247796e-02
3.746737e-02,1.470104e-02,1.754163e-02,1.659604e-01,2.288732e-02
3.989473e-02,1.654704e-02,1.663234e-02,1.572753e-01,2.346144e-02
4.247935e-02,1.942040e-02,1.973274e-02,1.865980e-01,2.768633e-02
4.523142e-02,2.277055e-02,2.266366e-02,2.143179e-01,3.212692e-02
4.816178e-02,2.504575e-02,2.541119e-02,2.403034e-01,3.567938e-02
5.128199e-02,2.888627e-02,2.796883e-02,2.644929e-01,4.020786e-02
5.460434e-02,3.596669e-02,3.213567e-02,2.868787e-01,4.823178e-02
5.814194e-02,4.186810e-02,4.340983e-02,3.074926e-01,6.031046e-02
6.190872e-02,5.398997e-02,5.320893e-02,3.263952e-01,7.580308e-02
6.591954e-02,6.077854e-02,6.847690e-02,3.436666e-01,9.155937e-02
7.019020e-02,7.395639e-02,9.180883e-02,3.593998e-01,1.178915e-01
7.473754e-02,9.733066e-02,9.739005e-02,3.736948e-01,1.376883e-01
7.957948e-02,1.164967e-01,1.100857e-01,3.866548e-01,1.602820e-01
8.473512e-02,1.342205e-01,1.306657e-01,3.983827e-01,1.873197e-01
9.022476e-02,1.521782e-01,1.418442e-01,4.320864e-01,2.080336e-01
9.607006e-02,2.038507e-01,1.985002e-01,4.677905e-01,2.845302e-01
1.022941e-01,2.943829e-01,2.690120e-01,5.007273e-01,3.987840e-01
1.089213e-01,3.088430e-01,3.113790e-01,5.309798e-01,4.385669e-01
1.159778e-01,3.780675e-01,3.964979e-01,5.586637e-01,5.478555e-01
1.234916e-01,4.771955e-01,4.273096e-01,5.940553e-01,6.405537e-01
1.314921e-01,5.862840e-01,4.838488e-01,6.455687e-01,7.601569e-01
1.400110e-01,7.427187e-01,7.432894e-01,6.932566e-01,1.050767e+00
1.490817e-01,9.061586e-01,1.099309e+00,7.371907e-01,1.424642e+00
1.587401e-01,1.178701e+00,1.342401e+00,7.774999e-01,1.786443e+00
1.690242e-01,1.146152e+00,1.342452e+00,8.169438e-01,1.765174e+00
1.799746e-01,1.113069e+00,1.124146e+00,8.784272e-01,1.581969e+00
1.916345e-01,1.155015e+00,9.909338e-01,9.351052e-01,1.521844e+00
2.040497e-01,1.170289e+00,9.571011e-01,9.886883e-01,1.511826e+00
2.172693e-01,1.129401e+00,9.931816e-01,1.065070e+00,1.503980e+00
2.313453e-01,1.447925e+00,1.169648e+00,1.135568e+00,1.861334e+00
2.463332e-01,1.854800e+00,1.296880e+00,1.200352e+00,2.263223e+00
2.622921e-01,1.838002e+00,1.168814e+00,1.280341e+00,2.178159e+00
2.792850e-01,1.764251e+00,1.336528e+00,1.361412e+00,2.213344e+00
2.973787e-01,1.340512e+00,1.134088e+00,1.454029e+00,1.755884e+00
3.166447e-01,1.281063e+00,1.062186e+00,1.549816e+00,1.664140e+00
3.371588e-01,1.217020e+00,1.297228e+00,1.643412e+00,1.778746e+00
3.590020e-01,1.244407e+00,1.538468e+00,1.751952e+00,1.978745e+00
3.822603e-01,1.228005e+00,1.392490e+00,1.868751e+00,1.856617e+00
4.070254e-01,1.184992e+00,1.316677e+00,1.987814e+00,1.771396e+00
4.333949e-01,1.458578e+00,1.163744e+00,2.116208e+00,1.865944e+00
4.614729e-01,1.660337e+00,1.433720e+00,2.254140e+00,2.193689e+00
4.913698e-01,1.575085e+00,1.580835e+00,2.398835e+00,2.231576e+00
5.232037e-01,1.709460e+00,1.897476e+00,2.554041e+00,2.553952e+00
5.571000e-01,2.295498e+00,2.100600e+00,2.722600e+00,3.111564e+00
5.931922e-01,2.604761e+00,2.146782e+00,2.896062e+00,3.375419e+00
6.316228e-01,3.187510e+00,2.754376e+00,3.085517e+00,4.212697e+00
6.725431e-01,3.789220e+00,2.627821e+00,3.283126e+00,4.611251e+00
7.161144e-01,3.815065e+00,2.269050e+00,3.498079e+00,4.438841e+00
7.625086e-01,3.943051e+00,2.813173e+00,3.722933e+00,4.843717e+00
8.119085e-01,4.756033e+00,3.278189e+00,3.965460e+00,5.776364e+00
8.645087e-01,4.817277e+00,3.691552e+00,4.219118e+00,6.069078e+00
9.205168e-01,4.308560e+00,3.630062e+00,4.493965e+00,5.633918e+00
9.801534e-01,3.752355e+00,2.946635e+00,4.786298e+00,4.771040e+00
1.043654e+00,4.357373e+00,2.826203e+00,5.096440e+00,5.193662e+00
1.111268e+00,4.965148e+00,3.161098e+00,5.424023e+00,5.886021e+00
1.183262e+00,4.293315e+00,3.904650e+00,5.776839e+00,5.803347e+00
1.259921e+00,3.921897e+00,3.896565e+00,6.151385e+00,5.528516e+00
1.341546e+00,3.965455e+00,4.071316e+00,6.549905e+00,5.683349e+00
1.428460e+00,4.352354e+00,3.636559e+00,6.974128e+00,5.671644e+00
1.521004e+00,4.308821e+00,2.720513e+00,7.425203e+00,5.095795e+00
1.619544e+00,4.103004e+00,3.373292e+00,7.907630e+00,5.311661e+00
1.724467e+00,3.174003e+00,3.200491e+00,8.419747e+00,4.507486e+00
1.836189e+00,2.386213e+00,3.387497e+00,8.964865e+00,4.143567e+00
1.955148e+00,2.193043e+00,3.137281e+00,9.546302e+00,3.827789e+00
2.081814e+00,2.130243e+00,3.244906e+00,1.016407e+01,3.881669e+00
2.216686e+00,2.632221e+00,2.334863e+00,1.082297e+01,3.518547e+00
2.360297e+00,3.054669e+00,2.215614e+00,1.152395e+01,3.773585e+00
2.513211e+00,3.082952e+00,2.140808e+00,1.226964e+01,3.753352e+00
2.676031e+00,3.383264e+00,2.697945e+00,1.306474e+01,4.327283e+00
2.849401e+00,3.663912e+00,3.507315e+00,1.391146e+01,5.072032e+00
3.034002e+00,4.030472e+00,3.894808e+00,1.481344e+01,5.604840e+00
3.230563e+00,3.813901e+00,4.039280e+00,1.577252e+01,5.555324e+00
3.439858e+00,3.980505e+00,3.948798e+00,1.679483e+01,5.606909e+00
3.662712e+00,3.942789e+00,3.237900e+00,1.788233e+01,5.101919e+00
3.900005e+00,3.546160e+00,2.635981e+00,1.904104e+01,4.418557e+00
4.152671e+00,2.877488e+00,2.403452e+00,2.027462e+01,3.749202e+00
4.421705e+00,3.004194e+00,2.526206e+00,2.158827e+01,3.925162e+00
