frequency,NS,EW,UD
0.000000e+00,6.531141e+02,5.107720e+02,4.695689e+03
7.299270e-03,6.451764e-02,6.876345e-02,1.391311e-01
1.459854e-02,1.032535e-01,1.090783e-01,1.460654e-01
2.189781e-02,7.677438e-02,2.629670e-01,1.011707e-01
2.919708e-02,5.668934e-01,3.563678e-01,4.217090e-01
3.649635e-02,1.089215e+00,6.180239e-01,7.692995e-01
4.379562e-02,1.053809e+00,7.860555e-01,1.486621e-01
5.109489e-02,9.563473e-01,1.127321e-01,9.944720e-01
5.839416e-02,8.103385e-01,6.275778e-01,7.067664e-01
6.569343e-02,7.062449e-01,4.284822e-01,2.622418e-01
7.299270e-02,4.078802e-01,8.474440e-01,1.076864e+00
8.029197e-02,5.199631e-01,3.884775e-01,3.932583e-01
8.759124e-02,1.797212e+00,1.391426e+00,1.994859e+00
9.489051e-02,1.635969e+00,1.878603e+00,1.546808e+00
1.021898e-01,8.586619e-01,6.944915e-01,6.128362e-01
1.094891e-01,1.379654e+00,8.175842e-01,2.193285e+00
1.167883e-01,1.063562e+00,1.168043e+00,1.530588e+00
1.240876e-01,2.255359e+00,1.178052e+00,1.233721e+00
1.313869e-01,2.515988e+00,2.198540e+00,2.023503e+00
1.386861e-01,1.541886e+00,8.224770e-01,9.952325e-01
1.459854e-01,3.662735e+00,1.072505e+00,2.810445e+00
1.532847e-01,1.479621e+00,3.942169e+00,4.081276e+00
1.605839e-01,3.475694e+00,1.370911e+00,3.839976e+00
1.678832e-01,2.148017e+00,3.381029e+00,3.229200e+00
1.751825e-01,4.064776e+00,7.078939e+00,1.376927e+00
1.824818e-01,1.198339e+00,2.441880e+00,4.104554e+00
1.897810e-01,1.618165e+00,3.401226e+00,2.330858e+00
1.970803e-01,4.035179e+00,2.924775e+00,1.994200e+00
2.043796e-01,3.468826e+00,8.117840e+00,8.044922e-01
2.116788e-01,4.033926e+00,3.555576e+00,1.473540e+00
2.189781e-01,2.921219e+00,5.523092e+00,4.962321e-01
2.262774e-01,2.572662e+00,3.586881e+00,1.162305e+00
2.335766e-01,3.612320e+00,4.074735e+00,1.244888e+00
2.408759e-01,3.486780e+00,4.281041e+00,1.471759e+00
2.481752e-01,4.780934e+00,3.540064e+00,8.618821e-01
2.554745e-01,2.039280e+00,3.837475e+00,1.713197e+00
2.627737e-01,1.287712e+00,4.930471e+00,2.112993e+00
2.700730e-01,3.159409e+00,4.160762e+00,7.473819e-01
2.773723e-01,1.295631e+00,8.988349e-01,4.077569e-01
2.846715e-01,5.002787e+00,1.463693e+00,3.618340e+00
2.919708e-01,9.772189e+00,3.251046e+00,3.341292e+00
2.992701e-01,7.546347e+00,3.907649e+00,1.222544e+00
3.065693e-01,2.291543e+00,3.730524e+00,2.463567e+00
3.138686e-01,7.611339e+00,1.329447e+00,1.717141e+00
3.211679e-01,1.086293e+01,1.718088e+00,2.759733e+00
3.284672e-01,9.216641e+00,6.818539e-01,4.825079e+00
3.357664e-01,8.255842e+00,6.030274e+00,3.710626e-01
3.430657e-01,1.025045e+01,1.142428e+01,1.213666e+00
3.503650e-01,4.519280e+00,1.648582e+01,2.207418e+00
3.576642e-01,5.564733e+00,1.228069e+01,1.307436e+00
3.649635e-01,6.218538e+00,1.078465e+01,1.969274e+00
3.722628e-01,4.793867e+00,1.160031e+01,3.696152e+00
3.795620e-01,2.293830e+00,1.400503e+01,9.186772e+00
3.868613e-01,6.412680e+00,1.068079e+01,4.705674e+00
