datetime,NS,EW,UD
2025-12-08T23:15:40.000,0.05141536304094442,-0.18071324762390067,0.08298581276672613
2025-12-08T23:15:40.010,0.05142146094164987,-0.18072497468878457,0.0829869858721196
2025-12-08T23:15:40.020,0.05142744285826445,-0.18073639987034984,0.08298811254630047
2025-12-08T23:15:40.030,0.051433150508415654,-0.18074726014845988,0.08298919661880617
2025-12-08T23:15:40.040,0.05143867046416882,-0.18075763845645387,0.08299022440993847
2025-12-08T23:15:40.050,0.05144429015090929,-0.18076779781716068,0.08299112001931434
2025-12-08T23:15:40.060,0.05145027088752427,-0.1807778354452158,0.08299186835494633
2025-12-08T23:15:40.070,0.05145652316756555,-0.18078755126709395,0.08299248484495014
2025-12-08T23:15:40.080,0.05146269182867906,-0.18079663131677692,0.08299304663931813
2025-12-08T23:15:40.090,0.05146859608680805,-0.1808052184447536,0.08299355850131163
2025-12-08T23:15:40.100,0.05147440620024914,-0.18081360496317422,0.08299391627945336
2025-12-08T23:15:40.110,0.05148040980187066,-0.18082196104723408,0.08299394252253744
2025-12-08T23:15:40.120,0.05148677643262688,-0.18083010344423478,0.0829935311352267
2025-12-08T23:15:40.130,0.051493335291152756,-0.18083770135813027,0.08299270756043375
2025-12-08T23:15:40.140,0.051499815975676086,-0.18084483185703903,0.08299173060565818
2025-12-08T23:15:40.150,0.05150609395648244,-0.18085186411883875,0.0829907942559856
2025-12-08T23:15:40.160,0.05151209405884648,-0.18085906907584137,0.08298990958395353
2025-12-08T23:15:40.170,0.05151790305697544,-0.180866370293291,0.08298897114137956
2025-12-08T23:15:40.180,0.05152371773596831,-0.18087348034549894,0.08298782187405661
2025-12-08T23:15:40.190,0.05152970650197053,-0.18088013383802554,0.08298653018678791
2025-12-08T23:15:40.200,0.051535791835391004,-0.1808862957129051,0.08298517897910933
2025-12-08T23:15:40.210,0.05154178969062724,-0.1808919839241327,0.0829836882260865
2025-12-08T23:15:40.220,0.05154760241437564,-0.18089728375632297,0.08298196570331498
2025-12-08T23:15:40.230,0.051553209022647206,-0.18090231185626965,0.08298001204890633
2025-12-08T23:15:40.240,0.05155852221834782,-0.18090724460142082,0.08297791881744633
2025-12-08T23:15:40.250,0.051563447796621156,-0.18091219804598224,0.08297576940360618
2025-12-08T23:15:40.260,0.05156800778841154,-0.18091725933739583,0.08297345893357565
2025-12-08T23:15:40.270,0.05157247512623832,-0.18092243439180727,0.08297074907383027
2025-12-08T23:15:40.280,0.051577111922530686,-0.1809276011386614,0.08296770823264132
2025-12-08T23:15:40.290,0.05158184829593487,-0.1809323877905124,0.08296450788470797
2025-12-08T23:15:40.300,0.051586511387917214,-0.18093644214626653,0.08296117421228018
2025-12-08T23:15:40.310,0.05159109122056668,-0.1809398440736084,0.08295767866989374
2025-12-08T23:15:40.320,0.051595671362938786,-0.18094296927707554,0.08295387633753269
2025-12-08T23:15:40.330,0.0516002416581272,-0.18094619418952118,0.08294984371795146
2025-12-08T23:15:40.340,0.05160463014642032,-0.18094960572671814,0.08294575532463902
2025-12-08T23:15:40.350,0.051608756859322466,-0.1809529575336714,0.08294162030084665
2025-12-08T23:15:40.360,0.05161279252144445,-0.180956032103537,0.08293735887869585
2025-12-08T23:15:40.370,0.051616922257023246,-0.18095865419282092,0.08293295934877984
2025-12-08T23:15:40.380,0.05162114404989823,-0.18096081198174585,0.08292842345320373
2025-12-08T23:15:40.390,0.05162528836558798,-0.18096260660436136,0.08292375139507764
2025-12-08T23:15:40.400,0.05162925280827778,-0.18096424431588787,0.08291894188882212
2025-12-08T23:15:40.410,0.0516330299184755,-0.1809659737792318,0.08291400729220272
2025-12-08T23:15:40.420,0.051636617823933806,-0.18096772070586187,0.08290902674612496
2025-12-08T23:15:40.430,0.0516400388475024,-0.18096919736938277,0.08290400251999262
2025-12-08T23:15:40.440,0.051643472701521476,-0.18097014495016545,0.08289884208855898
2025-12-08T23:15:40.450,0.051647104123680426,-0.18097064464619744,0.08289346433171331
2025-12-08T23:15:40.460,0.051650923152280995,-0.18097095183576134,0.08288797001586964
2025-12-08T23:15:40.470,0.05165465527154983,-0.18097106840637106,0.08288263214161506
2025-12-08T23:15:40.480,0.05165804944319574,-0.18097072218502447,0.08287763347167167
2025-12-08T23:15:40.490,0.051661276403791576,-0.18096964500649876,0.0828728830654651
2025-12-08T23:15:40.500,0.05166469252985398,-0.1809679733987421,0.08286810734387791
2025-12-08T23:15:40.510,0.051668396691350815,-0.18096641922608964,0.08286312513533524
2025-12-08T23:15:40.520,0.0516722391994268,-0.1809655484502397,0.08285801772658012
2025-12-08T23:15:40.530,0.0516761995661216,-0.18096522775185042,0.08285296708170416
2025-12-08T23:15:40.540,0.05168024882451448,-0.1809644459770849,0.08284807678513521
2025-12-08T23:15:40.550,0.05168411717067231,-0.1809622255506681,0.08284333384222078
2025-12-08T23:15:40.560,0.05168753632613855,-0.18095873043940303,0.08283856823111004
2025-12-08T23:15:40.570,0.05169063238917075,-0.18095509522575148,0.08283368842865162
2025-12-08T23:15:40.580,0.05169401896120365,-0.180952474415164,0.08282877558902298
2025-12-08T23:15:40.590,0.05169805590009856,-0.18095081644566074,0.08282392229444685
2025-12-08T23:15:40.600,0.051702374918617164,-0.1809491097006647,0.08281912830445859
2025-12-08T23:15:40.610,0.05170627152055167,-0.18094646165700562,0.08281430263335134
2025-12-08T23:15:40.620,0.051709540249695554,-0.18094301047004124,0.08280936220492517
2025-12-08T23:15:40.630,0.051712538613664705,-0.18093948228209972,0.08280441231433723
