period,NS,EW,UD,H
2.000000e-02,1.107733e-02,1.429705e-02,9.888730e-03,1.808626e-02
2.129572e-02,1.365005e-02,1.718471e-02,1.320146e-02,2.194625e-02
2.267538e-02,1.752462e-02,2.060284e-02,2.058336e-02,2.704791e-02
2.414443e-02,2.361811e-02,2.841174e-02,2.812693e-02,3.694648e-02
2.570865e-02,3.288263e-02,3.377610e-02,3.814444e-02,4.713908e-02
2.737421e-02,4.010828e-02,6.614056e-02,4.063604e-02,7.735145e-02
2.914768e-02,6.034868e-02,8.179687e-02,5.253833e-02,1.016498e-01
3.103604e-02,6.467454e-02,6.816883e-02,5.945179e-02,9.396694e-02
3.304674e-02,6.864367e-02,9.103598e-02,5.192325e-02,1.140154e-01
3.518770e-02,8.323831e-02,8.985953e-02,7.185466e-02,1.224882e-01
3.746737e-02,1.024788e-01,9.463955e-02,8.586754e-02,1.394939e-01
3.989473e-02,1.338774e-01,1.330932e-01,6.663960e-02,1.887776e-01
4.247935e-02,1.128370e-01,1.467799e-01,8.740178e-02,1.851392e-01
4.523142e-02,1.425857e-01,1.617490e-01,9.795314e-02,2.156234e-01
4.816178e-02,1.833030e-01,1.795545e-01,1.087459e-01,2.565927e-01
5.128199e-02,2.114584e-01,1.801551e-01,1.225158e-01,2.777958e-01
5.460434e-02,2.584097e-01,1.749810e-01,1.381393e-01,3.120800e-01
5.814194e-02,2.813718e-01,1.716380e-01,1.331049e-01,3.295902e-01
6.190872e-02,3.007071e-01,1.831912e-01,1.638388e-01,3.521134e-01
6.591954e-02,2.925560e-01,2.404874e-01,1.882243e-01,3.787126e-01
7.019020e-02,2.648901e-01,3.227032e-01,2.207598e-01,4.174974e-01
7.473754e-02,2.682325e-01,4.299779e-01,2.327882e-01,5.067836e-01
7.957948e-02,3.092969e-01,5.658044e-01,2.890767e-01,6.448249e-01
8.473512e-02,3.455254e-01,5.889117e-01,2.920238e-01,6.827919e-01
9.022476e-02,4.494300e-01,6.082595e-01,2.892326e-01,7.562850e-01
9.607006e-02,4.804096e-01,5.200578e-01,3.451582e-01,7.079926e-01
1.022941e-01,5.166514e-01,6.481501e-01,3.781891e-01,8.288711e-01
1.089213e-01,5.965955e-01,7.395232e-01,5.742264e-01,9.501688e-01
1.159778e-01,7.211362e-01,5.864867e-01,6.599826e-01,9.295182e-01
1.234916e-01,7.715766e-01,7.591817e-01,7.620982e-01,1.082445e+00
1.314921e-01,8.942944e-01,1.001040e+00,7.467065e-01,1.342328e+00
1.400110e-01,7.812767e-01,1.058075e+00,5.893124e-01,1.315263e+00
1.490817e-01,1.002958e+00,1.236750e+00,7.574435e-01,1.592318e+00
1.587401e-01,1.325676e+00,1.231518e+00,8.052897e-01,1.809434e+00
1.690242e-01,1.627274e+00,1.240324e+00,8.273977e-01,2.046075e+00
1.799746e-01,1.555001e+00,1.461723e+00,1.364127e+00,2.134166e+00
1.916345e-01,1.745210e+00,1.817060e+00,1.181329e+00,2.519418e+00
2.040497e-01,1.653032e+00,1.599289e+00,9.961609e-01,2.300052e+00
2.172693e-01,1.664547e+00,1.905320e+00,1.010247e+00,2.530012e+00
2.313453e-01,2.249833e+00,2.271463e+00,1.035694e+00,3.197076e+00
2.463332e-01,3.160230e+00,1.998499e+00,1.255107e+00,3.739125e+00
2.622921e-01,3.424201e+00,2.270885e+00,1.091218e+00,4.108780e+00
2.792850e-01,2.906789e+00,2.878557e+00,1.164816e+00,4.090906e+00
2.973787e-01,3.062233e+00,3.814016e+00,1.169489e+00,4.891215e+00
3.166447e-01,3.261670e+00,3.881598e+00,1.358397e+00,5.070039e+00
3.371588e-01,3.224365e+00,3.289152e+00,1.215875e+00,4.605980e+00
3.590020e-01,3.525408e+00,2.733427e+00,1.301177e+00,4.460955e+00
3.822603e-01,3.177303e+00,2.595749e+00,1.474085e+00,4.102824e+00
4.070254e-01,3.703995e+00,3.561458e+00,1.609301e+00,5.138439e+00
4.333949e-01,3.483668e+00,3.406328e+00,1.292563e+00,4.872270e+00
4.614729e-01,3.423253e+00,4.028997e+00,1.455936e+00,5.286915e+00
4.913698e-01,2.684277e+00,4.119716e+00,1.469227e+00,4.917052e+00
5.232037e-01,2.759140e+00,4.542391e+00,1.694538e+00,5.314712e+00
5.571000e-01,2.762525e+00,4.417776e+00,1.481790e+00,5.210402e+00
