frequency,NS,EW,UD
0.000000e+00,6.888751e+02,1.693881e+03,3.939172e+03
8.264463e-03,3.279046e-01,3.406966e-01,5.278417e-02
1.652893e-02,2.515450e-01,6.515056e-01,1.484226e-01
2.479339e-02,4.446998e-01,1.353822e+00,7.907713e-01
3.305785e-02,2.936110e-01,1.348693e+00,1.964386e+00
4.132231e-02,2.137249e+00,2.462494e+00,3.085202e+00
4.958678e-02,3.760759e+00,2.928033e+00,9.550017e-01
5.785124e-02,1.009938e+00,3.657491e+00,3.286828e+00
6.611570e-02,4.205050e+00,5.847621e+00,1.089795e-01
7.438017e-02,2.423900e+00,6.405544e+00,3.026342e+00
8.264463e-02,2.158174e+00,9.019309e+00,3.218995e+00
9.090909e-02,1.990884e+00,6.118264e+00,4.100722e+00
9.917355e-02,2.521967e+00,3.467743e+00,2.235463e+00
1.074380e-01,1.541513e+00,3.949496e+00,1.487488e+00
1.157025e-01,3.199667e+00,5.679304e+00,7.084159e+00
1.239669e-01,3.274026e+00,8.121440e+00,5.822790e+00
1.322314e-01,5.415771e+00,9.947852e+00,5.224682e+00
1.404959e-01,4.552783e+00,9.450431e+00,5.453977e+00
1.487603e-01,6.824539e+00,8.881445e+00,3.133474e+00
1.570248e-01,7.851371e+00,6.692324e+00,4.766208e+00
1.652893e-01,1.013309e+01,2.665970e+00,3.372819e+00
1.735537e-01,3.958176e+00,5.815430e+00,5.873448e+00
1.818182e-01,2.029962e+00,6.814641e+00,2.947114e+00
1.900826e-01,6.752301e+00,5.247485e+00,7.948211e+00
1.983471e-01,2.631828e+00,4.834164e+00,3.050816e+00
2.066116e-01,2.884590e+00,4.623694e+00,2.931401e+00
2.148760e-01,3.337733e+00,5.227840e+00,5.875451e+00
2.231405e-01,3.287974e+00,6.089550e+00,5.262747e-01
2.314050e-01,2.832455e+00,3.927866e+00,6.133912e+00
2.396694e-01,5.446724e+00,1.228076e+01,5.874976e+00
2.479339e-01,3.343196e+00,1.160043e+01,7.256604e+00
2.561983e-01,1.139205e+01,8.480484e+00,1.151040e+01
2.644628e-01,1.073929e+01,1.598554e+01,5.267689e+00
2.727273e-01,8.950085e+00,6.345061e+00,5.541479e+00
2.809917e-01,7.967659e+00,1.051396e+01,5.912585e+00
2.892562e-01,3.748882e+00,5.868704e+00,9.641075e+00
2.975207e-01,3.842569e+00,3.661397e+00,7.260371e+00
3.057851e-01,3.087760e+00,3.978897e+00,6.278748e+00
3.140496e-01,3.798089e+00,1.904987e+00,7.892010e+00
3.223140e-01,2.634466e+00,2.451501e+00,4.243961e+00
3.305785e-01,5.655349e+00,3.025988e+00,4.450471e+00
