frequency,NS,EW,UD
0.000000e+00,4.499218e+02,1.971724e+03,2.423904e+03
6.172840e-03,1.669373e-01,4.479077e-01,2.161175e-01
1.234568e-02,4.046895e-01,1.163477e+00,2.208118e-01
1.851852e-02,6.618914e-01,2.157512e+00,2.745846e-01
2.469136e-02,8.368013e-01,3.765610e+00,1.151971e+00
3.086420e-02,8.176308e-01,6.362205e+00,2.414188e+00
3.703704e-02,9.308901e-01,7.095444e+00,3.540500e+00
4.320988e-02,1.617394e+00,5.872489e+00,4.368810e+00
4.938272e-02,2.023212e+00,6.025722e+00,6.231225e+00
5.555556e-02,3.193391e-01,3.872435e+00,8.924944e+00
6.172840e-02,1.286309e+00,1.306600e+00,7.813404e+00
6.790123e-02,1.126187e+00,1.142931e+00,3.308908e+00
7.407407e-02,6.372501e-01,2.674342e+00,4.029183e+00
8.024691e-02,6.126545e-01,2.201587e+00,3.179062e+00
8.641975e-02,2.031656e+00,3.425580e+00,4.250825e-01
9.259259e-02,1.956793e+00,8.073700e-01,1.190438e+00
9.876543e-02,4.405223e-01,4.068247e+00,2.264811e+00
1.049383e-01,2.067595e+00,7.202881e-01,2.944555e+00
1.111111e-01,4.238539e-01,1.941798e+00,1.924491e+00
1.172840e-01,7.439509e-01,3.336726e+00,9.284625e-01
1.234568e-01,2.407445e+00,2.995386e+00,7.844773e-01
1.296296e-01,3.356259e+00,3.517812e-01,2.812690e+00
1.358025e-01,4.092927e-01,6.426649e+00,1.236443e+00
1.419753e-01,2.209971e+00,7.160981e+00,2.765413e+00
1.481481e-01,2.707795e+00,3.775086e+00,4.568851e+00
1.543210e-01,6.624360e+00,5.799955e+00,5.738256e+00
1.604938e-01,4.445347e+00,5.932519e+00,1.915849e+00
1.666667e-01,1.279128e+00,8.482417e+00,4.546066e+00
1.728395e-01,7.422487e+00,1.139787e+01,5.854880e+00
1.790123e-01,6.238057e+00,1.051236e+01,4.470924e+00
1.851852e-01,3.242956e+00,1.438176e+01,2.352203e+00
1.913580e-01,4.151516e+00,1.318269e+01,1.690374e+00
1.975309e-01,7.566848e+00,9.576089e+00,1.356543e+01
2.037037e-01,2.052969e+00,3.898553e+00,1.072726e+01
2.098765e-01,1.400570e+00,3.333584e+00,9.423821e+00
2.160494e-01,4.996429e+00,3.458441e+00,8.154070e+00
2.222222e-01,1.081856e+01,1.367525e+00,7.969670e+00
2.283951e-01,1.247483e+01,1.138980e+01,6.910314e+00
2.345679e-01,6.735819e+00,1.885901e+01,5.584929e+00
2.407407e-01,8.504813e+00,1.085462e+01,1.932563e+00
2.469136e-01,1.143110e+01,1.354552e+01,6.355715e+00
2.530864e-01,4.797682e+00,6.783828e+00,1.304910e+01
2.592593e-01,6.498497e+00,1.151217e+01,1.631015e+01
2.654321e-01,1.470552e+00,2.245209e+01,1.712601e+01
2.716049e-01,6.243638e-01,9.097888e+00,2.150064e+01
2.777778e-01,1.096586e+01,2.244193e+00,2.804389e+01
2.839506e-01,9.543766e+00,1.098949e+01,1.125899e+01
2.901235e-01,3.482105e+00,5.676219e+00,5.914823e+00
2.962963e-01,5.101110e+00,8.988578e+00,7.597235e+00
3.024691e-01,7.805366e-01,6.356457e+00,8.135841e+00
3.086420e-01,8.451009e+00,5.395044e+00,1.194751e+01
3.148148e-01,1.353139e+00,1.871812e+00,4.696564e+00
3.209877e-01,7.550239e+00,4.092715e+00,5.221083e+00
3.271605e-01,1.395067e+00,1.027871e+01,2.531216e+00
3.333333e-01,7.071738e-01,3.772629e+00,4.526378e+00
3.395062e-01,4.424574e+00,6.210618e+00,5.809950e+00
3.456790e-01,6.595999e+00,8.190466e+00,3.998133e+00
3.518519e-01,7.879293e+00,6.961159e+00,1.327978e+01
3.580247e-01,9.351288e+00,5.804257e+00,5.128411e+00
3.641975e-01,7.490914e+00,8.104168e+00,3.916097e+00
3.703704e-01,2.872945e+00,4.524464e+00,2.912527e+00
3.765432e-01,7.504251e+00,7.054529e+00,4.286967e+00
3.827160e-01,3.180751e+00,6.029082e+00,9.139412e+00
3.888889e-01,2.912044e+00,6.568843e+00,2.001270e+00
3.950617e-01,8.879899e+00,1.154149e+01,1.573556e+01
4.012346e-01,5.340780e+00,4.286560e+00,1.566523e+01
4.074074e-01,7.179634e+00,6.156419e+00,1.059778e+01
4.135802e-01,1.395660e+01,5.403649e+00,1.693992e+01
4.197531e-01,7.997096e+00,8.745285e+00,2.063427e+01
4.259259e-01,1.543037e+01,8.050788e+00,6.866005e+00
4.320988e-01,1.506180e+01,6.734592e+00,1.067258e+01
4.382716e-01,1.448760e+01,1.007699e+01,1.006052e+00
4.444444e-01,1.954210e+01,1.268558e+01,4.206480e+00
4.506173e-01,8.775139e+00,7.155317e+00,7.705908e+00
4.567901e-01,8.648821e+00,9.378912e+00,6.531957e+00
4.629630e-01,7.519909e+00,7.265401e+00,3.729172e+00
4.691358e-01,6.177152e+00,5.084970e+00,5.007333e+00
4.753086e-01,1.162228e+01,6.316293e+00,5.300095e+00
4.814815e-01,5.351881e+00,1.124919e+01,2.426179e+00
4.876543e-01,4.617769e+00,1.604528e+01,1.076162e+01
4.938272e-01,3.414159e+00,1.427056e+01,4.985002e+00
5.000000e-01,8.164242e+00,9.414233e+00,5.404310e+00
5.061728e-01,8.428457e+00,6.876427e+00,4.929224e+00
5.123457e-01,8.474220e+00,1.270626e+01,3.194884e+00
5.185185e-01,8.539888e+00,1.033239e+01,2.071080e+00
5.246914e-01,5.604829e+00,1.444059e+01,6.289373e+00
5.308642e-01,1.780746e+00,5.872218e+00,5.615113e+00
5.370370e-01,5.374485e+00,5.259733e+00,5.428678e+00
5.432099e-01,6.423882e+00,6.170371e+00,8.834462e+00
5.493827e-01,5.058589e+00,1.075373e+01,7.748381e+00
5.555556e-01,7.302941e+00,8.045955e+00,6.091187e-01
5.617284e-01,6.699912e+00,4.310273e+00,7.401935e+00
5.679012e-01,1.182706e+01,8.750922e+00,6.533548e+00
5.740741e-01,1.308703e+01,8.339871e+00,3.446364e+00
5.802469e-01,4.920416e+00,4.232795e+00,4.454437e+00
5.864198e-01,3.236889e+00,3.001377e+00,4.130895e+00
5.925926e-01,9.597915e-01,5.130267e+00,9.758613e+00
5.987654e-01,4.541507e+00,6.401657e+00,8.652019e+00
6.049383e-01,5.929516e+00,5.652145e+00,1.042252e+01
6.111111e-01,5.173181e+00,9.813234e+00,1.068463e+01
6.172840e-01,2.475564e+00,1.095355e+01,4.387984e+00
6.234568e-01,2.764351e+00,6.340136e+00,4.828920e+00
6.296296e-01,3.550249e+00,7.053837e+00,3.897938e+00
6.358025e-01,2.737621e+00,6.932952e+00,4.631900e+00
6.419753e-01,8.589742e+00,1.088496e+01,7.473405e+00
6.481481e-01,9.308377e+00,9.661215e+00,6.743362e+00
6.543210e-01,3.961589e+00,8.853655e+00,1.252049e+01
6.604938e-01,5.640374e+00,1.103909e+01,1.328979e+01
6.666667e-01,1.930384e+00,1.069524e+01,1.252550e+01
6.728395e-01,5.727004e+00,1.517493e+01,9.634020e+00
6.790123e-01,5.386515e+00,1.187364e+01,3.658266e+00
6.851852e-01,2.054639e+00,1.134034e+01,7.003805e+00
6.913580e-01,3.208603e+00,9.163203e+00,3.494313e+00
6.975309e-01,1.927310e+00,6.114442e+00,6.442427e+00
7.037037e-01,7.169997e+00,1.309879e+01,4.468565e+00
7.098765e-01,1.009209e+01,1.083836e+01,5.982329e+00
7.160494e-01,8.707485e+00,1.539399e+01,8.188035e+00
7.222222e-01,7.114198e+00,1.398384e+01,1.394815e+01
