period,NS,EW,UD,H
2.000000e-02,1.476595e-02,8.665027e-03,8.770808e-02,1.712063e-02
2.129572e-02,1.718435e-02,9.981152e-03,1.255534e-01,1.987273e-02
2.267538e-02,2.015761e-02,1.159802e-02,1.415832e-01,2.325603e-02
2.414443e-02,2.381438e-02,1.363523e-02,1.502062e-01,2.744165e-02
2.570865e-02,3.006789e-02,1.574795e-02,1.558888e-01,3.394224e-02
2.737421e-02,3.614363e-02,1.880036e-02,1.620393e-01,4.074083e-02
2.914768e-02,4.008669e-02,2.223434e-02,1.658120e-01,4.584004e-02
3.103604e-02,5.377256e-02,2.840905e-02,1.916165e-01,6.081581e-02
3.304674e-02,6.565928e-02,3.291617e-02,2.139370e-01,7.344804e-02
3.518770e-02,6.941927e-02,4.852517e-02,2.195604e-01,8.469786e-02
3.746737e-02,8.195507e-02,6.270721e-02,2.091150e-01,1.031932e-01
3.989473e-02,8.873480e-02,6.404695e-02,1.982003e-01,1.094343e-01
4.247935e-02,1.135934e-01,8.214792e-02,2.351501e-01,1.401847e-01
4.523142e-02,1.361231e-01,9.120879e-02,2.700803e-01,1.638552e-01
4.816178e-02,1.459761e-01,1.070381e-01,3.028249e-01,1.810144e-01
5.128199e-02,1.379420e-01,1.288105e-01,3.333065e-01,1.887330e-01
5.460434e-02,1.568931e-01,1.403848e-01,3.615150e-01,2.105310e-01
5.814194e-02,1.787510e-01,1.859799e-01,3.874908e-01,2.579544e-01
6.190872e-02,2.308444e-01,2.233560e-01,4.113101e-01,3.212119e-01
6.591954e-02,2.532435e-01,2.695318e-01,4.330740e-01,3.698373e-01
7.019020e-02,3.261088e-01,2.814357e-01,4.528996e-01,4.307586e-01
7.473754e-02,3.949932e-01,3.193873e-01,4.709129e-01,5.079644e-01
7.957948e-02,4.668108e-01,4.087451e-01,5.303584e-01,6.204715e-01
8.473512e-02,6.276830e-01,4.707421e-01,6.472063e-01,7.845916e-01
9.022476e-02,8.031173e-01,4.817486e-01,8.884385e-01,9.365250e-01
9.607006e-02,7.069445e-01,4.602600e-01,1.153504e+00,8.435697e-01
1.022941e-01,6.481162e-01,5.480435e-01,1.362581e+00,8.487675e-01
1.089213e-01,8.464298e-01,6.641569e-01,1.615547e+00,1.075894e+00
1.159778e-01,1.070522e+00,7.254970e-01,2.125815e+00,1.293199e+00
1.234916e-01,1.391283e+00,8.018839e-01,2.400453e+00,1.605829e+00
1.314921e-01,1.562968e+00,7.727084e-01,2.383581e+00,1.743544e+00
1.400110e-01,1.323389e+00,8.200266e-01,2.534766e+00,1.556857e+00
1.490817e-01,1.251693e+00,9.849777e-01,3.061927e+00,1.592770e+00
1.587401e-01,1.472073e+00,1.173877e+00,3.661034e+00,1.882814e+00
1.690242e-01,1.591713e+00,1.170045e+00,3.743910e+00,1.975488e+00
1.799746e-01,2.330582e+00,1.357787e+00,3.106510e+00,2.697258e+00
1.916345e-01,3.272178e+00,1.806897e+00,4.129743e+00,3.737917e+00
2.040497e-01,3.487379e+00,2.147379e+00,5.754638e+00,4.095491e+00
2.172693e-01,4.051597e+00,2.191536e+00,6.589424e+00,4.606329e+00
2.313453e-01,4.836109e+00,2.640604e+00,8.389152e+00,5.510058e+00
2.463332e-01,7.224261e+00,3.076046e+00,9.030191e+00,7.851879e+00
2.622921e-01,9.467609e+00,3.020060e+00,1.013291e+01,9.937625e+00
2.792850e-01,9.662865e+00,3.518304e+00,1.094666e+01,1.028345e+01
2.973787e-01,7.206144e+00,3.488584e+00,7.167787e+00,8.006168e+00
3.166447e-01,5.495029e+00,2.658058e+00,7.714599e+00,6.104147e+00
3.371588e-01,4.084621e+00,2.583575e+00,7.362191e+00,4.833113e+00
3.590020e-01,3.979939e+00,2.996077e+00,5.921604e+00,4.981605e+00
3.822603e-01,3.881422e+00,3.357030e+00,4.714830e+00,5.131772e+00
4.070254e-01,4.749949e+00,3.567861e+00,4.813920e+00,5.940677e+00
4.333949e-01,4.534500e+00,3.995152e+00,4.357931e+00,6.043421e+00
4.614729e-01,5.190822e+00,4.504389e+00,4.159188e+00,6.872710e+00
4.913698e-01,4.255797e+00,4.158257e+00,4.008529e+00,5.950034e+00
5.232037e-01,4.607651e+00,4.212174e+00,4.055955e+00,6.242824e+00
5.571000e-01,5.872614e+00,4.755782e+00,5.221620e+00,7.556789e+00
5.931922e-01,6.057942e+00,6.185231e+00,4.888410e+00,8.657698e+00
6.316228e-01,4.823688e+00,6.106816e+00,4.098892e+00,7.782106e+00
6.725431e-01,4.459439e+00,6.963063e+00,4.137469e+00,8.268667e+00
7.161144e-01,4.907770e+00,6.974707e+00,4.408310e+00,8.528349e+00
7.625086e-01,6.080483e+00,6.270605e+00,4.691667e+00,8.734573e+00
8.119085e-01,7.113319e+00,5.707174e+00,4.997295e+00,9.119821e+00
8.645087e-01,6.258388e+00,6.306515e+00,5.316978e+00,8.884793e+00
9.205168e-01,5.244125e+00,5.255957e+00,5.663335e+00,7.424684e+00
9.801534e-01,6.868530e+00,5.992009e+00,6.031719e+00,9.114871e+00
1.043654e+00,6.445754e+00,6.380168e+00,6.422516e+00,9.069415e+00
1.111268e+00,6.669651e+00,5.826161e+00,6.835392e+00,8.855981e+00
1.183262e+00,6.664629e+00,6.255313e+00,7.280004e+00,9.140362e+00
1.259921e+00,5.726777e+00,5.382844e+00,7.751971e+00,7.859452e+00
1.341546e+00,4.727387e+00,4.607697e+00,8.254197e+00,6.601443e+00
1.428460e+00,3.580381e+00,4.142291e+00,8.788791e+00,5.475190e+00
1.521004e+00,3.041255e+00,3.684841e+00,9.357260e+00,4.777791e+00
1.619544e+00,2.902841e+00,3.132150e+00,9.965201e+00,4.270462e+00
1.724467e+00,2.569291e+00,3.097413e+00,1.061057e+01,4.024329e+00
1.836189e+00,2.684852e+00,3.206229e+00,1.129750e+01,4.181906e+00
1.955148e+00,2.741019e+00,3.343627e+00,1.203021e+01,4.323543e+00
2.081814e+00,2.926301e+00,3.075847e+00,1.280876e+01,4.245477e+00
2.216686e+00,3.455645e+00,3.369849e+00,1.363913e+01,4.826734e+00
2.360297e+00,3.819252e+00,3.671911e+00,1.452243e+01,5.298077e+00
2.513211e+00,3.728157e+00,4.041080e+00,1.546217e+01,5.498134e+00
2.676031e+00,3.404303e+00,5.031405e+00,1.646426e+01,6.074892e+00
2.849401e+00,3.081728e+00,5.286825e+00,1.753132e+01,6.119442e+00
3.034002e+00,3.488796e+00,5.299689e+00,1.866791e+01,6.344950e+00
3.230563e+00,3.640121e+00,4.481064e+00,1.987657e+01,5.773251e+00
3.439858e+00,3.529250e+00,3.705292e+00,2.116493e+01,5.117108e+00
3.662712e+00,3.316246e+00,3.834997e+00,2.253547e+01,5.069979e+00
3.900005e+00,2.948598e+00,3.693197e+00,2.399570e+01,4.725880e+00
4.152671e+00,2.726214e+00,3.579229e+00,2.555016e+01,4.499235e+00
4.421705e+00,2.749979e+00,3.277218e+00,2.720561e+01,4.278147e+00
4.708170e+00,2.571711e+00,3.928996e+00,2.896768e+01,4.695818e+00
5.013193e+00,2.360178e+00,3.763519e+00,3.084522e+01,4.442355e+00
5.337978e+00,2.568237e+00,4.239569e+00,3.284351e+01,4.956792e+00
5.683804e+00,2.568083e+00,4.172528e+00,3.497117e+01,4.899494e+00
6.052035e+00,2.517002e+00,3.536208e+00,3.723665e+01,4.340514e+00
6.444122e+00,2.494948e+00,4.102872e+00,3.964888e+01,4.801909e+00
6.861610e+00,2.753507e+00,4.235817e+00,4.221757e+01,5.052123e+00
7.306147e+00,2.824964e+00,3.278060e+00,4.495262e+01,4.327366e+00
7.779482e+00,2.871287e+00,3.720374e+00,4.786508e+01,4.699518e+00
8.283484e+00,3.018185e+00,4.072156e+00,5.096600e+01,5.068717e+00
8.820137e+00,2.974791e+00,3.485503e+00,5.426818e+01,4.582370e+00
9.391559e+00,2.772335e+00,3.164233e+00,5.778394e+01,4.206924e+00
1.000000e+01,2.762319e+00,3.369176e+00,6.152715e+01,4.356806e+00
