period,NS,EW,UD,H
2.000000e-02,2.304051e-02,2.515276e-02,1.575690e-02,3.411050e-02
2.129572e-02,2.776673e-02,2.872530e-02,1.820983e-02,3.995165e-02
2.267538e-02,3.131122e-02,3.284803e-02,2.124923e-02,4.538045e-02
2.414443e-02,3.408578e-02,3.761808e-02,2.538874e-02,5.076377e-02
2.570865e-02,3.901379e-02,4.332875e-02,3.122834e-02,5.830486e-02
2.737421e-02,4.424419e-02,4.969196e-02,3.843507e-02,6.653449e-02
2.914768e-02,5.405979e-02,5.571184e-02,5.393125e-02,7.762905e-02
3.103604e-02,7.079913e-02,6.486061e-02,6.214802e-02,9.601779e-02
3.304674e-02,8.251850e-02,7.780136e-02,9.220579e-02,1.134123e-01
3.518770e-02,8.918688e-02,9.580443e-02,1.136739e-01,1.308923e-01
3.746737e-02,1.056625e-01,1.137316e-01,1.421999e-01,1.552400e-01
3.989473e-02,1.281485e-01,1.211767e-01,1.862828e-01,1.763684e-01
4.247935e-02,1.415686e-01,1.411722e-01,2.082719e-01,1.999281e-01
4.523142e-02,1.989414e-01,1.989419e-01,2.531969e-01,2.813460e-01
4.816178e-02,2.661435e-01,2.905416e-01,2.947223e-01,3.940137e-01
5.128199e-02,3.184042e-01,2.668788e-01,2.953966e-01,4.154582e-01
5.460434e-02,3.614119e-01,3.191229e-01,3.155183e-01,4.821389e-01
5.814194e-02,4.045655e-01,3.573811e-01,3.794706e-01,5.398097e-01
6.190872e-02,5.362248e-01,4.346709e-01,4.306829e-01,6.902722e-01
6.591954e-02,6.236602e-01,5.765396e-01,4.340897e-01,8.493232e-01
7.019020e-02,6.732453e-01,6.867620e-01,4.166766e-01,9.617179e-01
7.473754e-02,8.812997e-01,7.597467e-01,5.496543e-01,1.163574e+00
7.957948e-02,9.106732e-01,8.632998e-01,5.284646e-01,1.254836e+00
8.473512e-02,1.016013e+00,1.127606e+00,6.323895e-01,1.517820e+00
9.022476e-02,1.340792e+00,1.493383e+00,7.257743e-01,2.006967e+00
9.607006e-02,1.919410e+00,1.573721e+00,9.967532e-01,2.482082e+00
1.022941e-01,2.940519e+00,1.905516e+00,1.183819e+00,3.503947e+00
1.089213e-01,3.565905e+00,2.446615e+00,1.518957e+00,4.324535e+00
1.159778e-01,3.038700e+00,3.047811e+00,1.686856e+00,4.303819e+00
1.234916e-01,2.590630e+00,2.641773e+00,1.280308e+00,3.700044e+00
1.314921e-01,2.302584e+00,2.726126e+00,1.270895e+00,3.568425e+00
1.400110e-01,2.422119e+00,2.374197e+00,1.237606e+00,3.391677e+00
1.490817e-01,2.717739e+00,3.015411e+00,1.257792e+00,4.059410e+00
1.587401e-01,3.379472e+00,3.002296e+00,1.090500e+00,4.520466e+00
1.690242e-01,4.703965e+00,3.715268e+00,1.096081e+00,5.994206e+00
1.799746e-01,6.108700e+00,4.448451e+00,1.630752e+00,7.556780e+00
1.916345e-01,6.056261e+00,5.241025e+00,1.713222e+00,8.009160e+00
2.040497e-01,7.259276e+00,6.400885e+00,2.254621e+00,9.678245e+00
2.172693e-01,8.175994e+00,6.048446e+00,2.177170e+00,1.017008e+01
2.313453e-01,1.079743e+01,4.916644e+00,2.919311e+00,1.186414e+01
2.463332e-01,8.654392e+00,4.891747e+00,2.392687e+00,9.941212e+00
2.622921e-01,9.083246e+00,6.391046e+00,2.505721e+00,1.110634e+01
2.792850e-01,8.662018e+00,8.042336e+00,2.108132e+00,1.181989e+01
2.973787e-01,1.011649e+01,6.893891e+00,1.918720e+00,1.224210e+01
3.166447e-01,8.114705e+00,6.617114e+00,2.065300e+00,1.047066e+01
3.371588e-01,7.064041e+00,6.675332e+00,1.788614e+00,9.719091e+00
3.590020e-01,6.928697e+00,6.428392e+00,1.753876e+00,9.451511e+00
3.822603e-01,6.748222e+00,6.810126e+00,2.038971e+00,9.587299e+00
4.070254e-01,7.040539e+00,6.109913e+00,1.973187e+00,9.322029e+00
4.333949e-01,8.106099e+00,5.953315e+00,1.683231e+00,1.005738e+01
4.614729e-01,6.917127e+00,4.401969e+00,1.479095e+00,8.199023e+00
4.913698e-01,5.476778e+00,3.822897e+00,1.631532e+00,6.679044e+00
5.232037e-01,5.238706e+00,3.395178e+00,2.175837e+00,6.242698e+00
5.571000e-01,5.609049e+00,2.999572e+00,1.771966e+00,6.360728e+00
5.931922e-01,4.456901e+00,3.131367e+00,1.859139e+00,5.446965e+00
6.316228e-01,4.026989e+00,3.572980e+00,1.954189e+00,5.383570e+00
6.725431e-01,4.696867e+00,3.731936e+00,2.194584e+00,5.998992e+00
7.161144e-01,4.410440e+00,3.915589e+00,2.034516e+00,5.897781e+00
7.625086e-01,3.842096e+00,4.148133e+00,2.028446e+00,5.654087e+00
8.119085e-01,3.767288e+00,4.264250e+00,2.080697e+00,5.690016e+00
8.645087e-01,4.018844e+00,4.511611e+00,2.023235e+00,6.041998e+00
9.205168e-01,5.223885e+00,4.042460e+00,1.527846e+00,6.605335e+00
9.801534e-01,5.526620e+00,4.054436e+00,1.735514e+00,6.854340e+00
1.043654e+00,5.648089e+00,4.286745e+00,2.099371e+00,7.090634e+00
1.111268e+00,5.208825e+00,4.147590e+00,2.611944e+00,6.658405e+00
1.183262e+00,5.325261e+00,3.988031e+00,2.526026e+00,6.653029e+00
1.259921e+00,5.182566e+00,4.611003e+00,2.325485e+00,6.936883e+00
1.341546e+00,4.581983e+00,4.944577e+00,1.980442e+00,6.741172e+00
1.428460e+00,4.756856e+00,4.551783e+00,1.502276e+00,6.583799e+00
1.521004e+00,5.226155e+00,4.869045e+00,1.813785e+00,7.142849e+00
1.619544e+00,5.353718e+00,4.552675e+00,2.188308e+00,7.027742e+00
1.724467e+00,4.847940e+00,3.960392e+00,1.841256e+00,6.259970e+00
1.836189e+00,4.186968e+00,3.748275e+00,1.807036e+00,5.619633e+00
1.955148e+00,4.136677e+00,3.673947e+00,1.660552e+00,5.532629e+00
2.081814e+00,4.255562e+00,4.141298e+00,1.449575e+00,5.938026e+00
2.216686e+00,3.979580e+00,3.407203e+00,1.452751e+00,5.238901e+00
2.360297e+00,3.688670e+00,3.510641e+00,1.584576e+00,5.092238e+00
2.513211e+00,4.178994e+00,3.564736e+00,1.535581e+00,5.492844e+00
2.676031e+00,4.554853e+00,3.796038e+00,1.635014e+00,5.929299e+00
2.849401e+00,4.813180e+00,4.129558e+00,1.741019e+00,6.341920e+00
3.034002e+00,4.801323e+00,4.238916e+00,1.853933e+00,6.404773e+00
3.230563e+00,4.602757e+00,4.275883e+00,1.973949e+00,6.282400e+00
3.439858e+00,4.680269e+00,4.090509e+00,2.101847e+00,6.215881e+00
3.662712e+00,4.983324e+00,3.919882e+00,2.237975e+00,6.340268e+00
3.900005e+00,5.306190e+00,4.619714e+00,2.383012e+00,7.035439e+00
4.152671e+00,5.649970e+00,5.249933e+00,2.537393e+00,7.712585e+00
4.421705e+00,6.015976e+00,5.338622e+00,2.701780e+00,8.043187e+00
4.708170e+00,6.405648e+00,5.609277e+00,2.876869e+00,8.514477e+00
5.013193e+00,6.820713e+00,5.242094e+00,3.063301e+00,8.602423e+00
5.337978e+00,7.262456e+00,5.210580e+00,3.261663e+00,8.938312e+00
