datetime,NS,EW,UD
2025-12-08T23:15:38.000,-9.224597174781943,-1.6684405851803121,-4.142006301230941
2025-12-08T23:15:38.010,-9.225551114510463,-1.6655787659947543,-4.140098421773902
2025-12-08T23:15:38.020,-9.226505054238983,-1.6646248262662349,-4.141052361502422
2025-12-08T23:15:38.030,-9.226505054238983,-1.6655787659947543,-4.142006301230941
2025-12-08T23:15:38.040,-9.222689295324905,-1.667486645451793,-4.142006301230941
2025-12-08T23:15:38.050,-9.221735355596385,-1.6646248262662349,-4.14391418068798
2025-12-08T23:15:38.060,-9.222689295324905,-1.667486645451793,-4.142006301230941
2025-12-08T23:15:38.070,-9.224597174781943,-1.667486645451793,-4.14391418068798
2025-12-08T23:15:38.080,-9.226505054238983,-1.667486645451793,-4.14391418068798
2025-12-08T23:15:38.090,-9.226505054238983,-1.6636708865377157,-4.142006301230941
2025-12-08T23:15:38.100,-9.22841293369602,-1.6598551276236382,-4.142006301230941
2025-12-08T23:15:38.110,-9.224597174781943,-1.6684405851803121,-4.142006301230941
2025-12-08T23:15:38.120,-9.220781415867867,-1.6693945249088316,-4.141052361502422
2025-12-08T23:15:38.130,-9.224597174781943,-1.6646248262662349,-4.142006301230941
2025-12-08T23:15:38.140,-9.224597174781943,-1.6684405851803121,-4.144868120416499
2025-12-08T23:15:38.150,-9.225551114510463,-1.6636708865377157,-4.146775999873538
2025-12-08T23:15:38.160,-9.22841293369602,-1.6655787659947543,-4.142006301230941
2025-12-08T23:15:38.170,-9.225551114510463,-1.667486645451793,-4.142006301230941
2025-12-08T23:15:38.180,-9.225551114510463,-1.6617630070806768,-4.144868120416499
2025-12-08T23:15:38.190,-9.222689295324905,-1.667486645451793,-4.14391418068798
2025-12-08T23:15:38.200,-9.221735355596385,-1.6722563440943896,-4.142006301230941
2025-12-08T23:15:38.210,-9.22841293369602,-1.6713024043658702,-4.14391418068798
2025-12-08T23:15:38.220,-9.22936687342454,-1.6655787659947543,-4.14391418068798
2025-12-08T23:15:38.230,-9.225551114510463,-1.6617630070806768,-4.142006301230941
2025-12-08T23:15:38.240,-9.224597174781943,-1.6646248262662349,-4.141052361502422
2025-12-08T23:15:38.250,-9.224597174781943,-1.6646248262662349,-4.142006301230941
2025-12-08T23:15:38.260,-9.224597174781943,-1.6684405851803121,-4.142006301230941
2025-12-08T23:15:38.270,-9.226505054238983,-1.6693945249088316,-4.142006301230941
2025-12-08T23:15:38.280,-9.22841293369602,-1.6608090673521576,-4.144868120416499
2025-12-08T23:15:38.290,-9.224597174781943,-1.6636708865377157,-4.141052361502422
