frequency,NS,EW,UD
0.000000e+00,1.217284e+00,5.857588e+02,5.208517e+03
7.812500e-03,9.165139e-02,9.552909e-02,1.610478e-01
1.562500e-02,2.484630e-01,3.171595e-01,2.469671e-01
2.343750e-02,5.169522e-01,4.636022e-01,1.018798e-01
3.125000e-02,1.161603e+00,7.475437e-01,7.357131e-01
3.906250e-02,9.086098e-01,1.394418e+00,2.556615e-01
4.687500e-02,8.380857e-01,7.257579e-01,6.584983e-01
5.468750e-02,9.435367e-01,1.071232e+00,1.647881e+00
6.250000e-02,6.165366e-01,7.180285e-01,1.557273e+00
7.031250e-02,9.018146e-01,2.395479e+00,1.905181e+00
7.812500e-02,8.193224e-01,3.388267e+00,9.362382e-01
8.593750e-02,3.344388e+00,2.570684e+00,3.987390e+00
9.375000e-02,4.052836e+00,2.818471e+00,1.720397e+00
1.015625e-01,2.264054e+00,1.676923e+00,2.198425e+00
1.093750e-01,2.257735e+00,3.147054e+00,2.028284e+00
1.171875e-01,3.055123e+00,3.762130e+00,5.305290e+00
1.250000e-01,2.248681e+00,2.293346e+00,1.678407e+00
1.328125e-01,1.390899e+00,1.359882e+00,3.345900e+00
1.406250e-01,7.288402e+00,5.137467e+00,2.992383e+00
1.484375e-01,8.823669e+00,8.650719e+00,3.907318e+00
1.562500e-01,9.614847e+00,5.374505e+00,3.773623e+00
1.640625e-01,3.780327e+00,4.777055e+00,5.249520e+00
1.718750e-01,5.699295e+00,4.772986e+00,6.953112e+00
1.796875e-01,4.143557e+00,7.176531e+00,3.762251e+00
1.875000e-01,5.377484e+00,6.595109e+00,7.979248e-01
1.953125e-01,2.521956e+00,7.258851e+00,5.929550e+00
2.031250e-01,9.033514e+00,9.257635e+00,4.114207e+00
2.109375e-01,3.850333e+00,7.165710e+00,5.262128e+00
2.187500e-01,7.019224e+00,1.222775e+01,2.803473e+00
2.265625e-01,4.344340e+00,6.229589e+00,2.694084e+00
2.343750e-01,6.773839e+00,9.124683e+00,2.063932e+00
2.421875e-01,7.130847e+00,1.451974e+01,3.970531e+00
2.500000e-01,4.794659e+00,9.014626e+00,2.430482e+00
2.578125e-01,3.040762e+00,9.734050e-01,3.601359e+00
2.656250e-01,5.118671e+00,5.567097e+00,4.356039e+00
2.734375e-01,3.328335e+00,4.851915e+00,1.087729e+00
2.812500e-01,3.719261e+00,6.060289e+00,3.401288e+00
2.890625e-01,4.797839e+00,7.880862e+00,5.328343e+00
2.968750e-01,2.805519e+00,1.457298e+01,2.359807e+00
3.046875e-01,1.213383e+00,1.338432e+01,4.909699e+00
3.125000e-01,4.740243e+00,1.914815e+00,5.366192e+00
3.203125e-01,1.637074e+00,8.981247e+00,4.351658e+00
3.281250e-01,5.048059e+00,1.129684e+01,2.231862e+00
3.359375e-01,5.274709e+00,5.898604e+00,7.535552e-01
3.437500e-01,3.657785e+00,1.747704e+00,3.084000e+00
3.515625e-01,1.079855e+01,1.344747e+01,4.995112e+00
3.593750e-01,1.078266e+01,1.109156e+01,5.158480e+00
3.671875e-01,5.336512e+00,8.727730e+00,2.342421e+00
3.750000e-01,5.740032e+00,1.215151e+01,5.609263e+00
3.828125e-01,3.324256e+00,1.052945e+01,2.238559e+00
3.906250e-01,5.625764e+00,5.739486e+00,5.541347e+00
3.984375e-01,1.440045e+00,7.736876e+00,4.127489e+00
4.062500e-01,8.641139e+00,1.721093e+01,8.645837e+00
4.140625e-01,2.090328e+00,6.472197e+00,6.486495e+00
4.218750e-01,6.082096e+00,5.327391e+00,5.804202e+00
