period,NS,EW,UD,H
2.000000e-02,1.429542e-02,1.481315e-02,2.744759e-02,2.058612e-02
2.129572e-02,1.630903e-02,2.120601e-02,3.929283e-02,2.675218e-02
2.267538e-02,1.861359e-02,2.391342e-02,4.430916e-02,3.030375e-02
2.414443e-02,2.127085e-02,2.536976e-02,4.700743e-02,3.310701e-02
2.570865e-02,2.437374e-02,2.632948e-02,4.878558e-02,3.587925e-02
2.737421e-02,2.858660e-02,2.738635e-02,5.070970e-02,3.958795e-02
2.914768e-02,3.314182e-02,3.224184e-02,5.188993e-02,4.623761e-02
3.103604e-02,4.090712e-02,3.657026e-02,5.997100e-02,5.487054e-02
3.304674e-02,4.602539e-02,4.585263e-02,6.695707e-02,6.496769e-02
3.518770e-02,4.779117e-02,5.399996e-02,6.871793e-02,7.211097e-02
3.746737e-02,6.419245e-02,6.152888e-02,6.545013e-02,8.891835e-02
3.989473e-02,7.683506e-02,8.173822e-02,6.202135e-02,1.121818e-01
4.247935e-02,8.653226e-02,8.652798e-02,7.358450e-02,1.223721e-01
4.523142e-02,1.321798e-01,9.987383e-02,8.451560e-02,1.656692e-01
4.816178e-02,1.803241e-01,1.302039e-01,9.476275e-02,2.224181e-01
5.128199e-02,2.034239e-01,1.847962e-01,1.043017e-01,2.748289e-01
5.460434e-02,2.332568e-01,2.089071e-01,1.131293e-01,3.131308e-01
5.814194e-02,2.935380e-01,2.427180e-01,1.212582e-01,3.808892e-01
6.190872e-02,3.375104e-01,3.265388e-01,1.287123e-01,4.696178e-01
6.591954e-02,3.432886e-01,4.734650e-01,1.355231e-01,5.848215e-01
7.019020e-02,4.856715e-01,5.912411e-01,1.417274e-01,7.651423e-01
7.473754e-02,5.520787e-01,6.676111e-01,1.473645e-01,8.663114e-01
7.957948e-02,5.888297e-01,5.203247e-01,1.639896e-01,7.857851e-01
8.473512e-02,8.168666e-01,5.389325e-01,2.189017e-01,9.786313e-01
