frequency,NS,EW,UD
0.000000e+00,9.361351e+01,2.431561e+02,5.937221e+02
7.633588e-03,9.082634e-02,2.851305e-02,2.389630e-01
1.526718e-02,2.002433e-01,1.973945e-01,1.387409e-01
2.290076e-02,4.643967e-01,1.187120e+00,5.132585e-01
3.053435e-02,7.887936e-02,2.252739e+00,1.355770e+00
3.816794e-02,6.049383e-01,2.342543e+00,1.229430e+00
4.580153e-02,1.408658e+00,1.395396e-01,1.716959e+00
5.343511e-02,1.677934e+00,1.953831e+00,1.186233e+00
6.106870e-02,5.084419e-01,1.394994e+00,1.395146e+00
6.870229e-02,1.279600e+00,1.661945e+00,9.382046e-01
7.633588e-02,1.191138e+00,1.423558e+00,8.597000e-01
8.396947e-02,3.648427e+00,5.678653e+00,2.090928e+00
9.160305e-02,4.353305e+00,5.667989e+00,2.868263e+00
9.923664e-02,3.497860e+00,2.699786e+00,3.789282e-01
1.068702e-01,2.377111e+00,4.278540e+00,1.892700e+00
1.145038e-01,1.122860e+00,3.169360e+00,1.471332e+00
1.221374e-01,3.342049e+00,1.973551e+00,9.095029e-01
1.297710e-01,5.116791e-01,3.055033e+00,1.794240e+00
1.374046e-01,2.129434e+00,1.503204e+00,2.575729e+00
1.450382e-01,5.060843e+00,2.501847e+00,4.981028e+00
1.526718e-01,1.963390e+00,1.411867e+00,4.918204e+00
1.603053e-01,2.577557e+00,2.804172e+00,1.781313e+00
1.679389e-01,2.542410e+00,1.216917e+00,1.369403e+00
1.755725e-01,5.140177e+00,3.159490e+00,1.086582e+00
1.832061e-01,2.705605e+00,3.590256e+00,2.662594e+00
1.908397e-01,2.082521e+00,2.893677e+00,1.324119e+00
1.984733e-01,1.935684e+00,3.727985e+00,2.373307e-01
2.061069e-01,1.182066e+00,2.030518e+00,1.032901e+00
2.137405e-01,1.532672e+00,5.336281e+00,5.473466e-01
2.213740e-01,2.183782e+00,5.819919e+00,6.883166e-01
2.290076e-01,1.766349e+00,3.691409e+00,3.616236e+00
2.366412e-01,4.498011e+00,5.255247e+00,7.459527e+00
2.442748e-01,4.097297e+00,5.557914e+00,5.131186e+00
2.519084e-01,2.347212e+00,2.620281e+00,8.768792e-01
2.595420e-01,5.813674e+00,5.741298e+00,4.773081e+00
2.671756e-01,1.203305e+01,4.187970e+00,1.306115e+00
2.748092e-01,9.988625e+00,2.329649e+00,4.671324e-01
2.824427e-01,2.251895e+00,7.222738e+00,3.778019e+00
2.900763e-01,1.743034e+00,6.488942e+00,9.690716e-01
2.977099e-01,2.569339e+00,3.665481e+00,5.583052e+00
3.053435e-01,4.617123e+00,1.993897e+00,3.455842e+00
3.129771e-01,1.392519e+00,2.250043e+00,7.341164e+00
3.206107e-01,5.545210e+00,7.280604e+00,4.803283e+00
3.282443e-01,5.873905e+00,4.483457e+00,4.858676e+00
3.358779e-01,3.180830e+00,7.938646e+00,1.740184e+00
3.435115e-01,3.838560e+00,9.054428e+00,3.965227e+00
3.511450e-01,3.472749e+00,6.562634e+00,3.315520e+00
3.587786e-01,1.231055e+00,6.626589e+00,1.375954e+00
3.664122e-01,3.645472e-01,8.884825e+00,4.680405e+00
3.740458e-01,2.546448e+00,6.713123e+00,2.917195e+00
3.816794e-01,6.550243e+00,3.043754e+00,3.368892e+00
3.893130e-01,8.033924e+00,3.353813e+00,5.266264e+00
3.969466e-01,4.711274e+00,1.834476e+00,6.696518e+00
4.045802e-01,3.089320e-01,8.336632e+00,1.164627e+00
4.122137e-01,7.070175e+00,9.436120e+00,3.349322e+00
4.198473e-01,3.330457e+00,6.369145e+00,2.839838e+00
4.274809e-01,4.332839e+00,5.040451e+00,2.574909e+00
4.351145e-01,7.715699e+00,8.800142e+00,2.902116e+00
4.427481e-01,5.955668e+00,9.634469e+00,1.954175e+00
4.503817e-01,9.405721e+00,5.967652e+00,1.824507e+00
4.580153e-01,8.198543e+00,9.761182e+00,4.280836e+00
4.656489e-01,9.022879e+00,1.330031e+01,4.652751e+00
4.732824e-01,7.462363e+00,1.197726e+01,3.644893e+00
4.809160e-01,6.350174e+00,3.213100e+00,2.644806e+00
4.885496e-01,2.723187e+00,3.920913e+00,1.114254e+00
4.961832e-01,8.109106e+00,6.361860e+00,6.630473e+00
5.038168e-01,9.175088e+00,4.770067e+00,9.720206e+00
5.114504e-01,8.124221e+00,1.289339e+00,8.590398e+00
5.190840e-01,2.247812e+00,1.360005e+00,3.635762e+00
5.267176e-01,4.881997e+00,5.335210e+00,5.032173e+00
5.343511e-01,1.299553e+01,6.080775e+00,3.755336e+00
5.419847e-01,8.400660e+00,5.950506e+00,3.152833e+00
5.496183e-01,3.540800e+00,3.589042e+00,8.307929e+00
5.572519e-01,5.722258e+00,1.157123e+00,1.191171e+01
5.648855e-01,1.236726e+01,2.687873e+00,8.330642e+00
5.725191e-01,1.252857e+01,7.220717e+00,7.462302e+00
5.801527e-01,1.087363e+01,4.119185e+00,4.004494e+00
5.877863e-01,7.945103e+00,8.349782e+00,5.595017e+00
5.954198e-01,4.858820e+00,6.496852e+00,6.214889e+00
6.030534e-01,5.183335e+00,9.839892e+00,8.720494e+00
6.106870e-01,8.045463e+00,1.676520e+01,8.230884e+00
6.183206e-01,4.767146e+00,6.926946e+00,4.772204e+00
6.259542e-01,7.700059e+00,1.182187e+01,2.821500e+00
6.335878e-01,6.444405e+00,1.690901e+01,5.566026e+00
6.412214e-01,1.698623e+00,1.496430e+01,1.196367e+00
6.488550e-01,3.424857e+00,9.961746e+00,2.116897e+00
6.564885e-01,3.067171e+00,6.415312e+00,1.636248e+00
6.641221e-01,4.533831e+00,1.225162e+01,5.652769e+00
6.717557e-01,6.745902e+00,1.031564e+01,9.468117e+00
6.793893e-01,7.452682e+00,6.622791e+00,1.371583e+01
6.870229e-01,1.622872e+01,1.135164e+01,1.462116e+01
6.946565e-01,1.107787e+01,1.113313e+01,1.533882e+01
7.022901e-01,7.901421e+00,1.713426e+01,1.143421e+01
7.099237e-01,1.411209e+01,2.616836e+01,7.746541e+00
7.175573e-01,2.021250e+01,2.991312e+01,5.998527e+00
7.251908e-01,2.889784e+01,2.767869e+01,6.375153e-01
7.328244e-01,3.004581e+01,2.919259e+01,8.565948e+00
7.404580e-01,2.810586e+01,2.059672e+01,8.606882e+00
7.480916e-01,3.064314e+01,2.291991e+01,1.055092e+01
7.557252e-01,2.378601e+01,2.393055e+01,5.306150e+00
7.633588e-01,1.485421e+01,1.788852e+01,6.708846e+00
7.709924e-01,1.623299e+01,1.133791e+01,7.189245e+00
7.786260e-01,1.306970e+01,7.099355e+00,1.198981e+01
7.862595e-01,1.986982e+01,1.024183e+01,9.993143e+00
7.938931e-01,1.948591e+01,1.452913e+01,7.089250e+00
8.015267e-01,1.003911e+01,1.471626e+01,6.773670e+00
8.091603e-01,2.763896e+00,1.231629e+01,8.711051e+00
8.167939e-01,9.804761e+00,1.339536e+01,9.346008e+00
8.244275e-01,1.247366e+01,1.731355e+01,5.895865e+00
8.320611e-01,8.607370e+00,1.105233e+01,5.006150e+00
8.396947e-01,7.837182e+00,4.992692e+00,4.197455e+00
8.473282e-01,6.049710e+00,1.149869e+01,7.124206e+00
8.549618e-01,5.277368e+00,1.598110e+01,7.808970e+00
8.625954e-01,4.220364e+00,1.434458e+01,9.853606e-01
8.702290e-01,1.533865e-01,7.652720e+00,4.486668e+00
8.778626e-01,2.451503e+00,8.655655e+00,4.478151e+00
8.854962e-01,5.321212e+00,7.831989e+00,5.067736e+00
8.931298e-01,3.600525e+00,1.023060e+01,3.933308e+00
9.007634e-01,3.673267e+00,9.060208e+00,4.014218e+00
9.083969e-01,4.476484e+00,7.295766e+00,4.971426e+00
9.160305e-01,8.058251e-01,1.356285e+00,3.743734e+00
9.236641e-01,6.958828e+00,5.372530e+00,4.398345e+00
9.312977e-01,1.172782e+01,8.066137e+00,5.634040e+00
9.389313e-01,1.471014e+01,5.291159e+00,3.005913e+00
9.465649e-01,8.996781e+00,1.121894e+01,3.090254e+00
