frequency,NS,EW,UD
0.000000e+00,8.227017e+02,9.805155e+01,2.072387e+03
5.882353e-03,1.977471e-01,2.868416e-02,7.080448e-02
1.176471e-02,2.162622e-01,6.322831e-02,1.217260e-01
1.764706e-02,1.446819e-01,3.028186e-01,3.399079e-02
2.352941e-02,1.072657e-01,3.493270e-01,2.375034e-01
2.941176e-02,6.056199e-01,4.303571e-01,6.850801e-01
3.529412e-02,5.206984e-01,7.016852e-01,5.689890e-01
4.117647e-02,7.723622e-01,8.958094e-01,8.767767e-01
4.705882e-02,7.145358e-01,9.212298e-01,8.854835e-01
5.294118e-02,1.001194e+00,5.993929e-01,1.253223e+00
5.882353e-02,1.427713e+00,4.660407e-01,1.545708e+00
6.470588e-02,8.405410e-01,1.581383e+00,5.688313e-01
7.058824e-02,1.251318e+00,1.347266e+00,9.692745e-01
7.647059e-02,3.933405e-01,6.811265e-01,9.030033e-01
8.235294e-02,2.126228e+00,1.336104e+00,6.839418e-01
8.823529e-02,1.328832e+00,1.916483e+00,2.441955e-01
9.411765e-02,7.474568e-01,2.671558e+00,7.366126e-01
1.000000e-01,1.954833e+00,2.840288e+00,1.788455e+00
1.058824e-01,9.027783e-01,1.863297e+00,1.677491e+00
1.117647e-01,1.942716e+00,1.525184e+00,1.568848e+00
1.176471e-01,1.252551e+00,3.530483e+00,3.208733e+00
1.235294e-01,4.763154e-01,1.410539e+00,1.456172e+00
1.294118e-01,2.916923e+00,4.402808e+00,2.096201e+00
1.352941e-01,3.061906e+00,3.359773e+00,1.663727e+00
1.411765e-01,4.507238e+00,6.025725e+00,2.177481e+00
1.470588e-01,2.531750e+00,3.250879e+00,1.766848e+00
1.529412e-01,3.867674e+00,3.341648e+00,1.102985e+00
1.588235e-01,5.251613e+00,4.610030e+00,4.401552e+00
1.647059e-01,7.913437e-01,3.854790e+00,1.769365e+00
1.705882e-01,3.334508e+00,2.279887e+00,3.967550e+00
1.764706e-01,2.138262e+00,5.335319e+00,4.449715e+00
1.823529e-01,3.262436e+00,6.981771e+00,3.788637e+00
