frequency,NS,EW,UD
0.000000e+00,6.870765e+02,1.090882e+03,5.510215e+03
6.451613e-03,8.271158e-01,4.779112e-01,3.745990e-01
1.290323e-02,8.382856e-01,2.621676e-01,2.934014e-01
1.935484e-02,7.065110e-01,1.382419e-01,3.204579e-01
2.580645e-02,4.436196e-01,4.340254e-01,3.545749e-01
3.225806e-02,1.984376e+00,1.113419e+00,1.621374e+00
3.870968e-02,1.349567e+00,8.796975e-01,2.222241e+00
4.516129e-02,1.335242e+00,5.015931e-01,1.654342e+00
5.161290e-02,1.062876e+00,2.762136e+00,2.068254e+00
5.806452e-02,2.266329e+00,1.332952e+00,8.850850e-01
6.451613e-02,1.302257e+00,1.954308e+00,1.014105e+00
7.096774e-02,2.416577e+00,2.782358e+00,1.662730e+00
7.741935e-02,8.713830e-01,1.152820e+00,3.042464e-01
8.387097e-02,2.373987e+00,1.171068e+00,6.506410e-01
9.032258e-02,2.296672e+00,2.512410e+00,3.100830e+00
9.677419e-02,4.515354e+00,2.701414e+00,1.774568e+00
1.032258e-01,7.601367e+00,6.468256e+00,2.551066e+00
1.096774e-01,4.909918e+00,6.866060e+00,2.494641e+00
1.161290e-01,9.033818e+00,8.658592e+00,3.479459e+00
1.225806e-01,1.084498e+01,1.786356e+01,3.023303e+00
1.290323e-01,1.849714e+01,5.776673e+00,3.278407e+00
1.354839e-01,1.720944e+01,4.573576e+00,6.227644e+00
1.419355e-01,9.765993e+00,1.096148e+01,8.176882e-01
1.483871e-01,1.644060e+01,1.460161e+01,3.328816e+00
1.548387e-01,2.515623e+01,2.276371e+01,8.642035e+00
1.612903e-01,1.521783e+01,1.676483e+01,7.208133e+00
1.677419e-01,1.011347e+01,1.915906e+01,6.015731e+00
1.741935e-01,8.191223e+00,2.069013e+01,4.054591e+00
1.806452e-01,7.248040e+00,2.611134e+01,2.180281e+00
1.870968e-01,1.733206e+01,4.107087e+01,5.587736e+00
1.935484e-01,2.031117e+01,2.622695e+01,1.084088e+01
2.000000e-01,4.994426e+01,4.766080e+01,3.304126e+00
2.064516e-01,2.581813e+01,4.518110e+01,7.913317e+00
2.129032e-01,5.232056e+01,1.603207e+01,2.874517e+00
2.193548e-01,3.864762e+01,3.876517e+01,6.612070e+00
2.258065e-01,4.505238e+01,2.673772e+01,5.711272e+00
2.322581e-01,6.110092e+01,2.281780e+01,9.560475e+00
2.387097e-01,6.987276e+01,5.598140e+00,8.339594e+00
2.451613e-01,2.315124e+01,9.819306e+00,9.120328e+00
2.516129e-01,1.003840e+01,2.759769e+00,9.457867e+00
2.580645e-01,2.414105e+01,1.410066e+01,3.379730e+00
2.645161e-01,1.544478e+01,2.181492e+01,2.712224e+00
2.709677e-01,1.220321e+01,1.838844e+01,8.138089e+00
2.774194e-01,1.879392e+01,3.223082e+01,4.517373e+00
2.838710e-01,2.910947e+00,2.643893e+01,5.127201e+00
2.903226e-01,4.650706e+01,3.604467e+01,1.492743e+01
2.967742e-01,8.741811e+01,8.577869e+00,1.736312e+01
3.032258e-01,1.311786e+01,5.127118e+01,2.664965e+01
3.096774e-01,2.085513e+01,6.011833e+01,1.762682e+01
3.161290e-01,4.604351e+01,6.351581e+01,1.809553e+01
3.225806e-01,3.841021e+01,4.223107e+01,1.397565e+01
3.290323e-01,2.908324e+01,4.303547e+01,1.861267e+01
3.354839e-01,2.298849e+01,3.084792e+01,7.611837e+00
3.419355e-01,6.253878e+01,4.257840e+01,1.121310e+01
3.483871e-01,4.892007e+01,3.007313e+01,1.496150e+01
3.548387e-01,6.452887e+01,4.196373e+01,2.434162e+01
3.612903e-01,3.329214e+01,3.072570e+01,1.959225e+01
3.677419e-01,4.383448e+01,3.017296e+01,2.850276e+01
3.741935e-01,5.298923e+01,5.009274e+01,2.206606e+01
3.806452e-01,3.057399e+01,2.508039e+01,1.045131e+01
3.870968e-01,2.408003e+01,2.605303e+01,5.905314e+00
3.935484e-01,1.419844e+01,7.073585e+00,8.004300e+00
4.000000e-01,2.990876e+01,1.817094e+01,1.295145e+01
4.064516e-01,2.922914e+01,4.311669e+01,7.696325e+00
4.129032e-01,7.299899e+00,3.559332e+01,1.053948e+01
4.193548e-01,1.206705e+01,2.747170e+01,3.964313e+00
4.258065e-01,2.115023e+01,2.772055e+01,1.023613e+01
4.322581e-01,5.979807e+01,3.577335e+01,8.216106e+00
4.387097e-01,1.553632e+01,2.085645e+01,1.255077e+01
4.451613e-01,3.306286e+01,5.037219e+01,1.391764e+01
4.516129e-01,6.269370e+01,5.929706e+01,2.520095e+01
