period,NS,EW,UD,H
2.000000e-02,2.208199e-02,6.775817e-03,8.473124e-03,2.309818e-02
2.129572e-02,3.161025e-02,9.706894e-03,1.212993e-02,3.306708e-02
2.267538e-02,3.564650e-02,1.094709e-02,1.367926e-02,3.728957e-02
2.414443e-02,3.781764e-02,1.161358e-02,1.451262e-02,3.956070e-02
2.570865e-02,3.924835e-02,1.205250e-02,1.506172e-02,4.105723e-02
2.737421e-02,4.082010e-02,1.254583e-02,1.573655e-02,4.270455e-02
2.914768e-02,4.178201e-02,1.284355e-02,1.611535e-02,4.371148e-02
3.103604e-02,4.817625e-02,1.494262e-02,1.850343e-02,5.044039e-02
3.304674e-02,5.379070e-02,1.669732e-02,2.066496e-02,5.632264e-02
3.518770e-02,5.520158e-02,1.716229e-02,2.121365e-02,5.780795e-02
3.746737e-02,5.256708e-02,1.638553e-02,2.021005e-02,5.506163e-02
3.989473e-02,4.990941e-02,1.519982e-02,1.912221e-02,5.217263e-02
4.247935e-02,5.921233e-02,1.805246e-02,2.269133e-02,6.190308e-02
4.523142e-02,6.800672e-02,2.074924e-02,2.606538e-02,7.110165e-02
4.816178e-02,7.625085e-02,2.327733e-02,2.922833e-02,7.972469e-02
5.128199e-02,8.392521e-02,2.563074e-02,3.217269e-02,8.775179e-02
5.460434e-02,9.102729e-02,2.780869e-02,3.489750e-02,9.518031e-02
5.814194e-02,9.756722e-02,2.981426e-02,3.740664e-02,1.020208e-01
6.190872e-02,1.035642e-01,3.165335e-02,3.970747e-02,1.082935e-01
6.591954e-02,1.090437e-01,3.333374e-02,4.180977e-02,1.140249e-01
7.019020e-02,1.140352e-01,3.486449e-02,4.372483e-02,1.192458e-01
7.473754e-02,1.185704e-01,3.625532e-02,4.546484e-02,1.239895e-01
7.957948e-02,1.226820e-01,3.751625e-02,4.704234e-02,1.282901e-01
8.473512e-02,1.264028e-01,3.865731e-02,4.846987e-02,1.321819e-01
9.022476e-02,1.372131e-01,4.155503e-02,5.254172e-02,1.433676e-01
9.607006e-02,1.485419e-01,4.502091e-02,5.688626e-02,1.552147e-01
1.022941e-01,1.589927e-01,4.821834e-02,6.089411e-02,1.661436e-01
1.089213e-01,1.685917e-01,5.115532e-02,6.457533e-02,1.761818e-01
1.159778e-01,1.773757e-01,5.384305e-02,6.794403e-02,1.853677e-01
1.234916e-01,1.888504e-01,5.676827e-02,7.237481e-02,1.971981e-01
1.314921e-01,2.051998e-01,6.175531e-02,7.864248e-02,2.142911e-01
1.400110e-01,2.203349e-01,6.637251e-02,8.444473e-02,2.301147e-01
1.490817e-01,2.342785e-01,7.062667e-02,8.979028e-02,2.446928e-01
1.587401e-01,2.470716e-01,7.453014e-02,9.469483e-02,2.580680e-01
1.690242e-01,2.598684e-01,7.809915e-02,9.977818e-02,2.713504e-01
1.799746e-01,2.793881e-01,8.371672e-02,1.072612e-01,2.916611e-01
1.916345e-01,2.973820e-01,8.919108e-02,1.141592e-01,3.104691e-01
2.040497e-01,3.146733e-01,9.421698e-02,1.208428e-01,3.284754e-01
2.172693e-01,3.389306e-01,1.012078e-01,1.301439e-01,3.537188e-01
2.313453e-01,3.613191e-01,1.080013e-01,1.387283e-01,3.771151e-01
2.463332e-01,3.818926e-01,1.142450e-01,1.466169e-01,3.986150e-01
2.622921e-01,4.076481e-01,1.215073e-01,1.561045e-01,4.253716e-01
2.792850e-01,4.334017e-01,1.293046e-01,1.659807e-01,4.522795e-01
2.973787e-01,4.632408e-01,1.377942e-01,1.765209e-01,4.833004e-01
3.166447e-01,4.936777e-01,1.469908e-01,1.881915e-01,5.150961e-01
3.371588e-01,5.237162e-01,1.554436e-01,1.989160e-01,5.462979e-01
3.590020e-01,5.582149e-01,1.657447e-01,2.115032e-01,5.823016e-01
3.822603e-01,5.953928e-01,1.761870e-01,2.238852e-01,6.209142e-01
4.070254e-01,6.332451e-01,1.875869e-01,2.383783e-01,6.604454e-01
4.333949e-01,6.739952e-01,1.992956e-01,2.519906e-01,7.028430e-01
4.614729e-01,7.178103e-01,2.121297e-01,2.674584e-01,7.484990e-01
4.913698e-01,7.638278e-01,2.259496e-01,2.845378e-01,7.965464e-01
5.232037e-01,8.132458e-01,2.403545e-01,3.018980e-01,8.480206e-01
5.571000e-01,8.670100e-01,2.560236e-01,3.211173e-01,9.040213e-01
5.931922e-01,9.224294e-01,2.724098e-01,3.409956e-01,9.618124e-01
6.316228e-01,9.829449e-01,2.908133e-01,3.628284e-01,1.025062e+00
6.725431e-01,1.045959e+00,3.109852e-01,3.858982e-01,1.091211e+00
7.161144e-01,1.114326e+00,3.318707e-01,4.104647e-01,1.162695e+00
7.625086e-01,1.185803e+00,3.552004e-01,4.362970e-01,1.237859e+00
