frequency,NS,EW,UD
0.000000e+00,3.203513e+02,1.081329e+03,4.014087e+02
1.123596e-02,2.959255e-01,5.366762e-01,1.863875e-01
2.247191e-02,6.813549e-01,1.162257e+00,1.138372e+00
3.370787e-02,4.089455e-01,2.565291e+00,4.525564e+00
4.494382e-02,1.557593e+00,5.168835e+00,5.835530e+00
5.617978e-02,3.163541e-01,4.787932e+00,2.281181e+00
6.741573e-02,2.181755e+00,1.436740e+00,2.423665e+00
7.865169e-02,1.812335e+00,1.453748e+00,3.205210e+00
8.988764e-02,8.195614e-01,8.234889e-01,1.825662e+00
1.011236e-01,1.151582e+00,4.797717e-01,4.744507e-02
1.123596e-01,1.525344e+00,3.029418e+00,4.372943e+00
1.235955e-01,1.220996e+00,3.005377e+00,5.512131e+00
1.348315e-01,1.546004e+00,7.112779e-01,1.500630e+00
1.460674e-01,6.806698e-01,2.312741e+00,1.656207e+00
1.573034e-01,1.320767e+00,1.100846e+00,1.752406e+00
1.685393e-01,2.620043e+00,2.847067e+00,3.016661e+00
1.797753e-01,3.500861e+00,2.646920e+00,2.202798e+00
1.910112e-01,3.850018e+00,2.405640e+00,1.001644e+00
2.022472e-01,3.397215e+00,2.791669e+00,3.493715e+00
2.134831e-01,4.098042e+00,1.903408e+00,5.198197e+00
2.247191e-01,2.856633e+00,6.552553e-01,4.744184e+00
2.359551e-01,2.418638e+00,4.150424e+00,3.308713e+00
2.471910e-01,1.487670e+00,3.318803e+00,6.538182e+00
2.584270e-01,4.451185e+00,9.178303e+00,5.494585e+00
2.696629e-01,7.161031e+00,3.116255e+00,2.725637e+00
2.808989e-01,4.656913e+00,6.484893e+00,1.877865e+00
2.921348e-01,7.653099e+00,2.332021e+00,3.728297e+00
3.033708e-01,3.420295e+00,4.991412e+00,4.768899e+00
3.146067e-01,3.194674e+00,2.499432e+00,8.261515e+00
3.258427e-01,4.898515e+00,4.834309e+00,3.863768e+00
3.370787e-01,4.330224e+00,8.211712e+00,5.375703e+00
3.483146e-01,3.236986e+00,4.445919e+00,4.512224e+00
3.595506e-01,5.333995e+00,2.915249e+00,2.513545e+00
3.707865e-01,3.828189e+00,6.330662e+00,4.103535e+00
3.820225e-01,1.604117e+00,3.666877e+00,2.498768e+00
3.932584e-01,2.257071e+00,3.817967e+00,2.743230e+00
4.044944e-01,3.399356e+00,2.970009e+00,2.903745e+00
4.157303e-01,3.102195e+00,3.006826e+00,5.229866e+00
4.269663e-01,3.113644e+00,1.718654e+00,3.901230e+00
4.382022e-01,2.339205e+00,1.661968e+00,5.316463e+00
4.494382e-01,3.144236e+00,4.147888e+00,5.083855e-01
4.606742e-01,1.581583e+00,1.875791e+00,1.365292e+00
4.719101e-01,1.983193e+00,2.966299e+00,1.559991e+00
4.831461e-01,3.533924e+00,4.251992e-01,2.533509e+00
4.943820e-01,2.521265e+00,1.497237e-01,5.480030e-01
5.056180e-01,3.484575e+00,5.656147e+00,1.794123e+00
5.168539e-01,1.605028e+00,5.476107e+00,5.965588e-01
5.280899e-01,2.937243e+00,4.053103e+00,2.589459e+00
5.393258e-01,1.900328e+00,1.260259e+00,3.402062e+00
5.505618e-01,2.904542e+00,3.454420e+00,2.368466e+00
5.617978e-01,1.856067e+00,2.522760e+00,1.621110e+00
5.730337e-01,1.365358e+00,4.009002e+00,2.967219e+00
5.842697e-01,2.474035e+00,7.019047e+00,2.288694e+00
5.955056e-01,2.811987e+00,2.913983e+00,7.222174e-01
6.067416e-01,4.867454e+00,8.139733e-01,2.527009e-01
6.179775e-01,3.390694e+00,3.735889e+00,1.311467e+00
6.292135e-01,8.007159e-01,2.605211e+00,2.399788e+00
6.404494e-01,2.598690e-01,3.043846e+00,3.283708e+00
6.516854e-01,1.616437e+00,1.187637e+00,5.510448e-01
6.629213e-01,1.105987e+00,1.685333e+00,2.651077e+00
6.741573e-01,2.071930e+00,5.194087e+00,7.821300e-01
6.853933e-01,6.637762e+00,2.455882e+00,3.810859e+00
6.966292e-01,1.025042e+00,4.878782e+00,3.876742e+00
7.078652e-01,2.318992e+00,2.536475e+00,1.056737e+00
7.191011e-01,2.189699e+00,3.392363e+00,3.141980e+00
7.303371e-01,3.502227e+00,1.201205e+00,3.874625e+00
7.415730e-01,1.263907e+00,1.440903e+00,2.597892e+00
7.528090e-01,5.880821e+00,2.908205e+00,9.974210e-01
7.640449e-01,3.128260e+00,6.722482e+00,3.031583e+00
7.752809e-01,4.939012e+00,2.413932e+00,2.564293e+00
7.865169e-01,2.272718e+00,7.629775e-01,1.300500e+00
7.977528e-01,9.099111e-01,2.095096e+00,3.985625e+00
8.089888e-01,2.883796e+00,2.445592e+00,2.835335e+00
8.202247e-01,1.624209e+00,3.764158e+00,2.585705e+00
8.314607e-01,1.363128e+00,1.061316e+00,2.777941e+00
8.426966e-01,5.200181e-01,4.334082e+00,3.316157e+00
8.539326e-01,3.061766e+00,3.043546e+00,2.019434e+00
8.651685e-01,2.898978e+00,2.054211e+00,1.748996e+00
8.764045e-01,1.841231e+00,3.451134e+00,1.239224e+00
8.876404e-01,1.370268e+00,2.537939e+00,9.279038e-01
8.988764e-01,1.221385e+00,1.512687e-01,8.552499e-01
9.101124e-01,3.212025e+00,2.511222e+00,1.970335e+00
9.213483e-01,1.445470e+00,9.900034e-01,2.256428e+00
9.325843e-01,8.243703e-01,2.604478e+00,1.966588e+00
9.438202e-01,1.072939e+00,2.010312e+00,1.719100e+00
9.550562e-01,2.898743e+00,2.960543e+00,3.479279e-01
9.662921e-01,3.087045e+00,2.406799e+00,1.258949e+00
9.775281e-01,3.091134e+00,2.412841e+00,2.755836e+00
9.887640e-01,2.632842e+00,3.211940e+00,2.609512e+00
1.000000e+00,2.245072e+00,2.361152e+00,3.215213e+00
1.011236e+00,1.893604e+00,1.826612e+00,2.006235e+00
1.022472e+00,1.705187e+00,1.322498e+00,9.309891e-01
1.033708e+00,1.790385e+00,2.953794e+00,1.986176e+00
1.044944e+00,5.404709e+00,2.936510e+00,1.684573e+00
1.056180e+00,3.260663e+00,5.884988e-01,9.647284e-01
1.067416e+00,7.601464e-01,3.117327e+00,1.825497e+00
1.078652e+00,9.889079e-01,7.960544e-01,1.869588e+00
1.089888e+00,4.612863e+00,2.068547e+00,2.992593e+00
1.101124e+00,4.542392e+00,5.591387e+00,2.492698e+00
1.112360e+00,1.760794e+00,1.610342e+00,3.516452e+00
1.123596e+00,5.609783e-01,2.732482e+00,4.426355e+00
1.134831e+00,2.493021e+00,6.329863e+00,1.595159e+00
1.146067e+00,3.529123e+00,5.040455e+00,1.981492e+00
1.157303e+00,1.045376e+00,3.441718e+00,2.278256e+00
1.168539e+00,1.000355e+00,2.053643e+00,9.877420e-01
1.179775e+00,2.211579e+00,4.130552e+00,1.864359e+00
1.191011e+00,3.130389e+00,8.623716e-01,1.469558e+00
1.202247e+00,1.996420e+00,5.002429e-01,1.452063e+00
