period,NS,EW,UD,H
2.000000e-02,2.303222e-02,4.986878e-03,2.013215e-02,2.356591e-02
2.129572e-02,3.296885e-02,7.140956e-03,2.881810e-02,3.373334e-02
2.267538e-02,3.717755e-02,8.052693e-03,3.249715e-02,3.803967e-02
2.414443e-02,3.944176e-02,8.542953e-03,3.447637e-02,4.035634e-02
2.570865e-02,4.093400e-02,8.865963e-03,3.578076e-02,4.188315e-02
2.737421e-02,4.253432e-02,9.223352e-03,3.719860e-02,4.352286e-02
2.914768e-02,4.351578e-02,9.809106e-03,3.806018e-02,4.460764e-02
3.103604e-02,5.033163e-02,1.126292e-02,4.400081e-02,5.157641e-02
3.304674e-02,5.618956e-02,1.305005e-02,4.912420e-02,5.768510e-02
3.518770e-02,5.766269e-02,1.587934e-02,5.041496e-02,5.980919e-02
3.746737e-02,5.491605e-02,1.859019e-02,4.801727e-02,5.797730e-02
3.989473e-02,5.206667e-02,2.062184e-02,4.549816e-02,5.600178e-02
4.247935e-02,6.177007e-02,2.354496e-02,5.397954e-02,6.610527e-02
4.523142e-02,7.094305e-02,2.661217e-02,6.199732e-02,7.577021e-02
4.816178e-02,7.954208e-02,2.962186e-02,6.951342e-02,8.487872e-02
5.128199e-02,8.754681e-02,3.956770e-02,7.651009e-02,9.607314e-02
5.460434e-02,9.495464e-02,5.248417e-02,8.298501e-02,1.084941e-01
5.814194e-02,1.017761e-01,6.058774e-02,8.894743e-02,1.184451e-01
6.190872e-02,1.080313e-01,7.204954e-02,9.441485e-02,1.298533e-01
6.591954e-02,1.137467e-01,8.116903e-02,9.941048e-02,1.397380e-01
7.019020e-02,1.189530e-01,1.158951e-01,1.039612e-01,1.660768e-01
7.473754e-02,1.236835e-01,1.126932e-01,1.080959e-01,1.673241e-01
7.957948e-02,1.586910e-01,1.354793e-01,1.118445e-01,2.086564e-01
8.473512e-02,2.158628e-01,1.817345e-01,1.152367e-01,2.821776e-01
9.022476e-02,2.171063e-01,1.962711e-01,1.249723e-01,2.926731e-01
9.607006e-02,2.546490e-01,2.290099e-01,1.352998e-01,3.424787e-01
1.022941e-01,3.085904e-01,3.064201e-01,1.448268e-01,4.348808e-01
1.089213e-01,3.687861e-01,3.933804e-01,1.535774e-01,5.392136e-01
1.159778e-01,4.082651e-01,3.722069e-01,1.661347e-01,5.524657e-01
1.234916e-01,4.115189e-01,4.082682e-01,1.739818e-01,5.796815e-01
1.314921e-01,4.835169e-01,4.849448e-01,2.007680e-01,6.848065e-01
1.400110e-01,4.767145e-01,5.689803e-01,2.185757e-01,7.422906e-01
1.490817e-01,6.308780e-01,6.695865e-01,2.477200e-01,9.199745e-01
1.587401e-01,7.812815e-01,1.044237e+00,2.529494e-01,1.304160e+00
1.690242e-01,9.246666e-01,9.960009e-01,2.855945e-01,1.359053e+00
1.799746e-01,1.099356e+00,1.191757e+00,3.997539e-01,1.621379e+00
1.916345e-01,1.123106e+00,1.389424e+00,4.647813e-01,1.786579e+00
2.040497e-01,1.187380e+00,1.446355e+00,5.133575e-01,1.871313e+00
2.172693e-01,1.483021e+00,1.803091e+00,5.425108e-01,2.334628e+00
2.313453e-01,1.771667e+00,2.011153e+00,6.260155e-01,2.680213e+00
2.463332e-01,1.651952e+00,2.116057e+00,6.430836e-01,2.684519e+00
2.622921e-01,1.484777e+00,1.627653e+00,7.279910e-01,2.203138e+00
2.792850e-01,1.817369e+00,1.373200e+00,8.064142e-01,2.277830e+00
2.973787e-01,2.800012e+00,1.409119e+00,7.815275e-01,3.134595e+00
3.166447e-01,2.694044e+00,1.419561e+00,6.808420e-01,3.045164e+00
3.371588e-01,2.199740e+00,1.529689e+00,6.212064e-01,2.679329e+00
3.590020e-01,2.270167e+00,2.062603e+00,6.352337e-01,3.067244e+00
3.822603e-01,3.231711e+00,1.641573e+00,8.217343e-01,3.624737e+00
4.070254e-01,3.182252e+00,1.879134e+00,7.256031e-01,3.695656e+00
4.333949e-01,2.144152e+00,1.812327e+00,7.880417e-01,2.807476e+00
4.614729e-01,2.005329e+00,1.889857e+00,7.574550e-01,2.755522e+00
4.913698e-01,2.288540e+00,1.793334e+00,8.500803e-01,2.907484e+00
5.232037e-01,2.474316e+00,1.793381e+00,8.214132e-01,3.055889e+00
5.571000e-01,2.362041e+00,1.490537e+00,9.254789e-01,2.793016e+00
5.931922e-01,3.071610e+00,1.625616e+00,1.263392e+00,3.475258e+00
6.316228e-01,2.919321e+00,1.750675e+00,1.506422e+00,3.404013e+00
6.725431e-01,3.210437e+00,1.567443e+00,1.221605e+00,3.572644e+00
7.161144e-01,2.830498e+00,1.805989e+00,1.080579e+00,3.357575e+00
7.625086e-01,3.210218e+00,1.916471e+00,1.261574e+00,3.738765e+00
8.119085e-01,2.804439e+00,1.864422e+00,1.290558e+00,3.367632e+00
8.645087e-01,3.342218e+00,2.142588e+00,1.514442e+00,3.970026e+00
9.205168e-01,3.062041e+00,2.545111e+00,1.299650e+00,3.981669e+00
9.801534e-01,2.374528e+00,2.576942e+00,1.384193e+00,3.504142e+00
1.043654e+00,2.410964e+00,2.012647e+00,1.473888e+00,3.140620e+00
