period,NS,EW,UD,H
2.000000e-02,3.083551e-02,3.554294e-02,3.112223e-02,4.705454e-02
2.129572e-02,4.414315e-02,5.088039e-02,4.455241e-02,6.736047e-02
2.267538e-02,4.977868e-02,5.737596e-02,5.024017e-02,7.595997e-02
2.414443e-02,5.281001e-02,6.087012e-02,5.329976e-02,8.058578e-02
2.570865e-02,5.480764e-02,6.317284e-02,5.531607e-02,8.363423e-02
2.737421e-02,5.728088e-02,6.566748e-02,5.750767e-02,8.713964e-02
2.914768e-02,6.465560e-02,6.719584e-02,5.884786e-02,9.325035e-02
3.103604e-02,7.596667e-02,7.765485e-02,6.799465e-02,1.086334e-01
3.304674e-02,8.835591e-02,8.708646e-02,7.591578e-02,1.240597e-01
3.518770e-02,1.116044e-01,1.029675e-01,7.791219e-02,1.518481e-01
3.746737e-02,1.306500e-01,1.220248e-01,9.122891e-02,1.787722e-01
3.989473e-02,1.683149e-01,1.488148e-01,1.021013e-01,2.246681e-01
4.247935e-02,2.276275e-01,1.787016e-01,1.433935e-01,2.893934e-01
4.523142e-02,2.479389e-01,2.130675e-01,1.708320e-01,3.269120e-01
4.816178e-02,2.644546e-01,2.774666e-01,1.816562e-01,3.833066e-01
5.128199e-02,3.619797e-01,3.531280e-01,1.967604e-01,5.056962e-01
5.460434e-02,4.332099e-01,4.931031e-01,1.951402e-01,6.563699e-01
5.814194e-02,4.997973e-01,5.983835e-01,2.328883e-01,7.796538e-01
6.190872e-02,6.752275e-01,6.787862e-01,2.763108e-01,9.574355e-01
6.591954e-02,8.935445e-01,8.392296e-01,2.508790e-01,1.225858e+00
7.019020e-02,1.008199e+00,1.106172e+00,2.565518e-01,1.496690e+00
7.473754e-02,1.418707e+00,1.428291e+00,3.269886e-01,2.013143e+00
7.957948e-02,1.829541e+00,1.793163e+00,4.155045e-01,2.561768e+00
8.473512e-02,2.238357e+00,2.162829e+00,4.511308e-01,3.112566e+00
9.022476e-02,2.730161e+00,2.168168e+00,5.302551e-01,3.486364e+00
9.607006e-02,2.598063e+00,2.384008e+00,5.613680e-01,3.526106e+00
1.022941e-01,2.284971e+00,2.423395e+00,4.788000e-01,3.330755e+00
1.089213e-01,2.208637e+00,2.780155e+00,4.846955e-01,3.550682e+00
1.159778e-01,2.225509e+00,2.713379e+00,5.835180e-01,3.509319e+00
1.234916e-01,2.363606e+00,2.480856e+00,7.089352e-01,3.426555e+00
1.314921e-01,3.030497e+00,3.050303e+00,7.094500e-01,4.299798e+00
1.400110e-01,3.100339e+00,3.642606e+00,8.061125e-01,4.783376e+00
1.490817e-01,3.267343e+00,4.518452e+00,9.549698e-01,5.576015e+00
