period,NS,EW,UD,H
2.000000e-02,1.127269e-02,1.400862e-02,4.494609e-02,1.798096e-02
2.129572e-02,1.613732e-02,2.005324e-02,6.434206e-02,2.573996e-02
2.267538e-02,1.819748e-02,2.261353e-02,7.255606e-02,2.902620e-02
2.414443e-02,1.930566e-02,2.399080e-02,7.697447e-02,3.079395e-02
2.570865e-02,2.003597e-02,2.489844e-02,7.988625e-02,3.195892e-02
2.737421e-02,2.278045e-02,2.587996e-02,8.302333e-02,3.447784e-02
2.914768e-02,3.191304e-02,2.832353e-02,8.495405e-02,4.266924e-02
3.103604e-02,4.318936e-02,3.149193e-02,9.819365e-02,5.345150e-02
3.304674e-02,6.176656e-02,3.417062e-02,1.096306e-01,7.058852e-02
3.518770e-02,8.057276e-02,4.843656e-02,1.125111e-01,9.401101e-02
3.746737e-02,9.924191e-02,4.969798e-02,1.071571e-01,1.109903e-01
3.989473e-02,9.786420e-02,6.040810e-02,1.015728e-01,1.150067e-01
4.247935e-02,1.207482e-01,8.275493e-02,1.205079e-01,1.463848e-01
4.523142e-02,1.371044e-01,7.869962e-02,1.384080e-01,1.580862e-01
4.816178e-02,1.289669e-01,8.630845e-02,1.551881e-01,1.551825e-01
5.128199e-02,1.274684e-01,1.041381e-01,1.708085e-01,1.645993e-01
5.460434e-02,1.497281e-01,1.166361e-01,1.852641e-01,1.897959e-01
5.814194e-02,1.728618e-01,1.228824e-01,1.985755e-01,2.120879e-01
6.190872e-02,2.067459e-01,1.673184e-01,2.107818e-01,2.659686e-01
6.591954e-02,2.505424e-01,1.696910e-01,2.219348e-01,3.025996e-01
7.019020e-02,3.217567e-01,1.922579e-01,2.320945e-01,3.748205e-01
7.473754e-02,4.299807e-01,2.690489e-01,2.413254e-01,5.072186e-01
7.957948e-02,5.198774e-01,3.467751e-01,2.496943e-01,6.249203e-01
8.473512e-02,6.925423e-01,4.085414e-01,2.572676e-01,8.040652e-01
9.022476e-02,7.520369e-01,4.377144e-01,2.790574e-01,8.701456e-01
9.607006e-02,7.279293e-01,4.261339e-01,3.021141e-01,8.434875e-01
1.022941e-01,7.125688e-01,5.378478e-01,3.233838e-01,8.927679e-01
1.089213e-01,8.340679e-01,7.297629e-01,3.429200e-01,1.108252e+00
1.159778e-01,1.104702e+00,8.117050e-01,3.607975e-01,1.370851e+00
1.234916e-01,1.394666e+00,7.847292e-01,3.836287e-01,1.600279e+00
1.314921e-01,1.411520e+00,8.365126e-01,4.168954e-01,1.640775e+00
1.400110e-01,1.250914e+00,1.139415e+00,4.476915e-01,1.692056e+00
1.490817e-01,1.213938e+00,1.094639e+00,4.760635e-01,1.634589e+00
1.587401e-01,1.110416e+00,8.900595e-01,5.020946e-01,1.423106e+00
1.690242e-01,1.095466e+00,9.407024e-01,5.275451e-01,1.443942e+00
1.799746e-01,1.448063e+00,9.951797e-01,5.672502e-01,1.757062e+00
1.916345e-01,1.507580e+00,1.119093e+00,6.038520e-01,1.877543e+00
2.040497e-01,1.273487e+00,1.080668e+00,6.384543e-01,1.670214e+00
2.172693e-01,9.114291e-01,9.885738e-01,6.877801e-01,1.344612e+00
2.313453e-01,1.129035e+00,1.108345e+00,8.520901e-01,1.582134e+00
2.463332e-01,1.064590e+00,1.012129e+00,9.089875e-01,1.468930e+00
2.622921e-01,1.029722e+00,9.317984e-01,8.693444e-01,1.388732e+00
2.792850e-01,1.155469e+00,1.053262e+00,8.791440e-01,1.563480e+00
2.973787e-01,1.615174e+00,1.306637e+00,9.389408e-01,2.077520e+00
3.166447e-01,1.575508e+00,1.598239e+00,1.000797e+00,2.244235e+00
3.371588e-01,1.203881e+00,1.869156e+00,1.061232e+00,2.223303e+00
3.590020e-01,1.319743e+00,1.546117e+00,1.131324e+00,2.032781e+00
3.822603e-01,1.542568e+00,1.590303e+00,1.306637e+00,2.215531e+00
4.070254e-01,1.717081e+00,1.503532e+00,1.363015e+00,2.282318e+00
4.333949e-01,1.652076e+00,1.435317e+00,1.366523e+00,2.188490e+00
4.614729e-01,1.539261e+00,1.430647e+00,1.455586e+00,2.101446e+00
4.913698e-01,2.019558e+00,1.428357e+00,1.549025e+00,2.473624e+00
5.232037e-01,2.170791e+00,1.479899e+00,1.649269e+00,2.627249e+00
5.571000e-01,2.140023e+00,1.733168e+00,1.758133e+00,2.753828e+00
5.931922e-01,1.993026e+00,1.517591e+00,1.870146e+00,2.505042e+00
6.316228e-01,1.650733e+00,1.497508e+00,1.992501e+00,2.228778e+00
6.725431e-01,1.745780e+00,1.365121e+00,2.120108e+00,2.216146e+00
7.161144e-01,2.047968e+00,1.464647e+00,2.258887e+00,2.517809e+00
7.625086e-01,2.017887e+00,1.610884e+00,2.404098e+00,2.582018e+00
8.119085e-01,1.840663e+00,1.410166e+00,2.560711e+00,2.318752e+00
8.645087e-01,1.852258e+00,1.529563e+00,2.724494e+00,2.402171e+00
9.205168e-01,1.843536e+00,1.486482e+00,2.901958e+00,2.368175e+00
9.801534e-01,1.777962e+00,1.561502e+00,3.090686e+00,2.366313e+00
1.043654e+00,1.844373e+00,1.535339e+00,3.290943e+00,2.399786e+00
1.111268e+00,1.857199e+00,1.791744e+00,3.502496e+00,2.580608e+00
1.183262e+00,1.810634e+00,1.725770e+00,3.730346e+00,2.501335e+00
1.259921e+00,1.953267e+00,2.120263e+00,3.972184e+00,2.882840e+00
1.341546e+00,1.939480e+00,2.106365e+00,4.229516e+00,2.863277e+00
1.428460e+00,1.867589e+00,1.884432e+00,4.503420e+00,2.653106e+00
1.521004e+00,1.522615e+00,2.048987e+00,4.794690e+00,2.552784e+00
1.619544e+00,1.437374e+00,1.716889e+00,5.106176e+00,2.239141e+00
1.724467e+00,1.364127e+00,1.770003e+00,5.436862e+00,2.234671e+00
1.836189e+00,1.452420e+00,1.804221e+00,5.788844e+00,2.316190e+00
1.955148e+00,1.546605e+00,1.921294e+00,6.164341e+00,2.466446e+00
2.081814e+00,1.646718e+00,2.045610e+00,6.563286e+00,2.626061e+00
2.216686e+00,1.753508e+00,2.178189e+00,6.988789e+00,2.796301e+00
2.360297e+00,1.867026e+00,2.319284e+00,7.441381e+00,2.977393e+00
2.513211e+00,1.987811e+00,2.469337e+00,7.922921e+00,3.170019e+00
2.676031e+00,2.116666e+00,2.629327e+00,8.436418e+00,3.375446e+00
