frequency,NS,EW,UD
0.000000e+00,7.347662e+02,9.125869e+02,2.928561e+03
7.299270e-03,7.296171e-02,2.536915e-01,2.579025e-01
1.459854e-02,1.007500e-01,4.325467e-01,2.261158e-01
2.189781e-02,1.837694e-01,2.093766e-01,2.638248e-01
2.919708e-02,3.613851e-01,2.719816e-01,6.913698e-01
3.649635e-02,7.177121e-01,1.107375e+00,4.866582e-01
4.379562e-02,6.743619e-01,7.058518e-01,7.357835e-01
5.109489e-02,9.000035e-01,9.013518e-01,1.200258e+00
5.839416e-02,1.297417e+00,9.214452e-01,1.134615e+00
6.569343e-02,3.730342e-01,7.880910e-01,8.129308e-01
7.299270e-02,4.354761e-01,1.204316e+00,3.680391e-01
8.029197e-02,1.086067e+00,1.316892e+00,9.149579e-01
8.759124e-02,7.553368e-01,1.431512e+00,3.145325e-01
9.489051e-02,1.159120e+00,3.124124e+00,1.531832e+00
1.021898e-01,2.154679e+00,1.319071e+00,1.576154e+00
1.094891e-01,7.341510e-01,1.340548e+00,4.341193e-01
1.167883e-01,1.416781e+00,3.599802e+00,9.399509e-01
1.240876e-01,8.543210e-01,1.095803e+00,5.752873e-01
1.313869e-01,2.754518e+00,2.798801e+00,1.234736e+00
1.386861e-01,1.424928e+00,4.576670e+00,3.323213e-01
1.459854e-01,4.260600e+00,1.355767e+00,3.550798e+00
1.532847e-01,3.992583e+00,5.587606e+00,1.666904e+00
1.605839e-01,3.902596e+00,4.862547e+00,3.447464e+00
1.678832e-01,4.648164e+00,2.437983e+00,2.154917e+00
1.751825e-01,3.101310e+00,4.600778e+00,3.417819e+00
1.824818e-01,3.861916e+00,6.435080e+00,5.860510e+00
1.897810e-01,2.447758e+00,2.198264e+00,5.226327e+00
1.970803e-01,1.931413e+00,2.087656e+00,5.626462e+00
2.043796e-01,1.987484e+00,1.298410e+00,3.063338e+00
2.116788e-01,3.517928e+00,6.887673e+00,1.054621e+00
2.189781e-01,2.154835e+00,6.458449e+00,2.961713e+00
2.262774e-01,1.231605e+00,4.399971e+00,1.897801e+00
2.335766e-01,4.470305e+00,4.315674e+00,2.718595e+00
2.408759e-01,6.295431e+00,8.574469e+00,5.039492e-01
2.481752e-01,5.729678e+00,6.006199e+00,3.973069e+00
2.554745e-01,3.937147e+00,1.969700e+00,3.720312e+00
2.627737e-01,4.677783e+00,3.102804e+00,3.047796e+00
2.700730e-01,2.951248e+00,1.305652e+00,3.526516e+00
2.773723e-01,7.240126e-01,1.895711e+00,1.832469e+00
2.846715e-01,2.508828e+00,4.097917e+00,3.496113e+00
2.919708e-01,4.261268e+00,4.697852e+00,5.576851e+00
2.992701e-01,2.584876e+00,3.294171e+00,1.724175e+00
3.065693e-01,3.405217e+00,3.022965e+00,2.535310e+00
3.138686e-01,3.344201e+00,2.954234e+00,3.758598e+00
3.211679e-01,1.636836e+00,2.599092e+00,4.882009e+00
3.284672e-01,4.650857e+00,5.216617e+00,4.532297e+00
3.357664e-01,2.507989e+00,2.954313e+00,3.120656e+00
3.430657e-01,2.449973e+00,6.427727e+00,4.399804e+00
3.503650e-01,6.746206e+00,1.164491e+01,2.070586e+00
3.576642e-01,5.248289e+00,9.179902e+00,5.557478e+00
3.649635e-01,6.339678e+00,7.851180e+00,3.569914e+00
3.722628e-01,2.884089e+00,4.211129e+00,7.321183e+00
3.795620e-01,9.598165e-01,2.102572e+00,1.034326e+00
3.868613e-01,3.685438e+00,8.845329e+00,3.192120e+00
3.941606e-01,2.612032e+00,3.718652e+00,2.244519e+00
4.014599e-01,3.637294e+00,8.520488e-01,1.416618e+00
4.087591e-01,4.369915e+00,1.015938e+00,2.577425e+00
4.160584e-01,2.434372e+00,5.974436e+00,2.225953e+00
4.233577e-01,5.334676e+00,3.274121e+00,3.404293e+00
4.306569e-01,3.737361e+00,7.588656e+00,4.714392e+00
4.379562e-01,4.393156e+00,3.298266e+00,3.524956e+00
4.452555e-01,1.909318e+00,2.186230e+00,2.822658e+00
4.525547e-01,4.973452e+00,7.458770e+00,6.870449e+00
4.598540e-01,1.933104e+00,3.356912e+00,5.301912e+00
4.671533e-01,1.907813e+00,3.310111e+00,6.191463e+00
4.744526e-01,6.438647e-01,6.569709e+00,3.841269e+00
4.817518e-01,9.248871e-01,4.668525e+00,7.345090e+00
4.890511e-01,3.715939e+00,3.894618e+00,3.657391e+00
4.963504e-01,2.182755e+00,3.434531e+00,4.097208e+00
5.036496e-01,1.463701e+00,8.047146e+00,7.982120e+00
5.109489e-01,3.548100e+00,9.217203e+00,4.238479e+00
5.182482e-01,3.582251e+00,8.732247e+00,4.892884e+00
5.255474e-01,4.251390e+00,2.599687e+00,7.674431e+00
5.328467e-01,3.509500e+00,6.408366e+00,3.595829e+00
5.401460e-01,2.111656e+00,2.171208e+00,6.114016e-01
5.474453e-01,2.127059e+00,6.168261e+00,9.089431e+00
5.547445e-01,3.489988e+00,7.086938e+00,6.857166e+00
5.620438e-01,1.460317e+00,9.697777e+00,5.045413e+00
5.693431e-01,4.805702e+00,3.762653e+00,3.707943e+00
5.766423e-01,4.903720e+00,3.110983e+00,5.509233e+00
5.839416e-01,3.312036e+00,5.354742e+00,9.052864e+00
5.912409e-01,5.735245e-01,4.164152e+00,1.078059e+01
5.985401e-01,2.858957e+00,2.568434e+00,8.687393e+00
6.058394e-01,4.105807e+00,4.930234e+00,4.942150e+00
6.131387e-01,1.093946e+00,9.042882e+00,2.167205e+00
6.204380e-01,6.091599e+00,8.028256e+00,1.582320e+00
6.277372e-01,1.108578e+01,3.513845e+00,5.575481e+00
6.350365e-01,6.670202e+00,3.419622e+00,6.124556e+00
6.423358e-01,2.531681e+00,1.106763e+01,5.065970e+00
6.496350e-01,2.495905e+00,1.217019e+01,5.983080e+00
6.569343e-01,1.694194e+00,1.328384e+01,9.184701e+00
6.642336e-01,4.780305e+00,1.056706e+01,9.486038e+00
6.715328e-01,6.561599e+00,7.259391e+00,8.183504e+00
6.788321e-01,3.901482e+00,8.012335e+00,6.607496e+00
6.861314e-01,3.936711e+00,3.927697e+00,6.856882e+00
6.934307e-01,7.914876e+00,3.391016e+00,4.472673e+00
7.007299e-01,1.035700e+01,2.101472e+00,1.852285e+00
7.080292e-01,8.005916e+00,2.231035e+00,5.328859e+00
7.153285e-01,8.779033e+00,7.359821e+00,8.494264e+00
7.226277e-01,8.710937e+00,1.418632e+01,4.642866e+00
7.299270e-01,4.481893e+00,1.266266e+01,6.554453e+00
7.372263e-01,6.988213e+00,1.871907e+00,3.883538e+00
7.445255e-01,5.564157e+00,5.108886e+00,3.080789e+00
7.518248e-01,8.447413e+00,7.618598e+00,6.493990e+00
7.591241e-01,1.521213e+00,9.517363e+00,3.066361e+00
7.664234e-01,6.144204e+00,1.248744e+01,7.669909e+00
7.737226e-01,7.414463e+00,1.864683e+01,6.787553e+00
7.810219e-01,9.086087e+00,2.267243e+01,7.450954e+00
7.883212e-01,1.456244e+01,1.474995e+01,2.338608e+00
7.956204e-01,1.269040e+01,6.915220e+00,5.370291e+00
8.029197e-01,1.321613e+01,1.124699e+01,7.961813e+00
8.102190e-01,8.913925e+00,7.566850e+00,3.955738e+00
8.175182e-01,6.565365e+00,7.219382e+00,2.330617e+00
8.248175e-01,4.470861e+00,7.506955e+00,4.150539e+00
8.321168e-01,4.134039e+00,2.204163e+00,5.529428e+00
8.394161e-01,3.665761e+00,9.870170e+00,8.922735e+00
8.467153e-01,8.927055e+00,5.987565e+00,1.098542e+01
8.540146e-01,8.695799e+00,3.768278e+00,1.241074e+01
8.613139e-01,7.981837e+00,5.358780e+00,1.501819e+01
8.686131e-01,1.141075e+01,1.211941e+01,1.420837e+01
8.759124e-01,1.165320e+01,1.390360e+01,1.405851e+01
8.832117e-01,4.797349e+00,8.855120e+00,6.394899e+00
8.905109e-01,3.068512e+00,5.120045e+00,2.739797e+00
8.978102e-01,2.315858e+00,6.467476e+00,4.197521e+00
9.051095e-01,3.668332e-01,5.303957e+00,1.032051e+00
9.124088e-01,4.052267e+00,6.601790e+00,9.366158e+00
9.197080e-01,1.150987e+01,1.034701e+01,5.599669e+00
9.270073e-01,9.261922e+00,9.581570e+00,2.563977e+00
9.343066e-01,4.329201e+00,5.965772e+00,5.485197e+00
9.416058e-01,1.201154e+01,5.415075e+00,6.216075e+00
9.489051e-01,8.567027e+00,1.357632e+01,3.799510e+00
9.562044e-01,1.097534e+01,1.103950e+01,5.339842e+00
9.635036e-01,3.212749e+00,1.245675e+01,4.636961e+00
9.708029e-01,6.883442e+00,8.764657e+00,6.615372e+00
9.781022e-01,1.417055e+01,5.583432e+00,8.051126e+00
9.854015e-01,1.394279e+01,2.388521e+00,7.852523e+00
9.927007e-01,1.043546e+01,5.824106e+00,1.723598e+00
1.000000e+00,1.249877e+01,2.551058e+00,8.697427e+00
1.007299e+00,1.279803e+01,2.778153e+00,1.177794e+01
1.014599e+00,1.193675e+01,3.896648e+00,5.832557e+00
1.021898e+00,1.034223e+01,1.214962e+00,1.261944e+01
1.029197e+00,5.493444e+00,4.978278e+00,1.042938e+01
1.036496e+00,1.502382e+00,8.504011e+00,7.947859e+00
1.043796e+00,7.462817e+00,1.116777e+01,3.784653e+00
1.051095e+00,8.998817e+00,6.419390e+00,3.280368e+00
