frequency,NS,EW,UD
0.000000e+00,1.446400e-01,2.011000e-01,1.099900e-01
2.777778e-03,4.651190e-02,2.878864e-01,7.679336e-02
5.555556e-03,6.282309e-02,3.685077e-01,4.226686e-02
8.333333e-03,9.669696e-02,5.284543e-01,5.143941e-02
1.111111e-02,1.795104e-01,7.100371e-01,6.930550e-02
1.388889e-02,3.011280e-01,9.446507e-01,3.223104e-02
1.666667e-02,4.547711e-01,1.147725e+00,5.934070e-02
1.944444e-02,6.221228e-01,1.303867e+00,2.161095e-01
2.222222e-02,8.981602e-01,1.500133e+00,4.740925e-01
2.500000e-02,1.233537e+00,1.717835e+00,8.575320e-01
2.777778e-02,1.744077e+00,1.825685e+00,1.371379e+00
3.055556e-02,2.266429e+00,1.759498e+00,2.069830e+00
3.333333e-02,2.503292e+00,1.612548e+00,2.828992e+00
3.611111e-02,2.066669e+00,1.851249e+00,3.473810e+00
3.888889e-02,1.678812e+00,2.056017e+00,3.760458e+00
4.166667e-02,1.345356e+00,1.824837e+00,3.619315e+00
4.444444e-02,1.050752e+00,1.637317e+00,3.354273e+00
4.722222e-02,8.194166e-01,2.449263e+00,2.994682e+00
5.000000e-02,2.883016e+00,2.657972e+00,4.259313e+00
5.277778e-02,1.736906e+00,3.881611e+00,4.224918e+00
5.555556e-02,2.153163e+00,2.330133e+00,2.529297e+00
5.833333e-02,1.296244e+00,6.710824e+00,5.495892e+00
6.111111e-02,1.990828e-01,3.730662e+00,3.830844e+00
6.388889e-02,2.451142e+00,2.672915e+00,1.326298e+00
6.666667e-02,1.552002e+00,3.383618e+00,1.830480e+00
6.944444e-02,4.358539e+00,2.858659e+00,1.673351e+00
7.222222e-02,2.497499e+00,3.829129e+00,4.678783e+00
7.500000e-02,3.488033e+00,2.609332e+00,3.098788e+00
7.777778e-02,1.705937e+00,2.843867e+00,6.165926e-01
8.055556e-02,3.216791e+00,3.545132e+00,2.070388e+00
8.333333e-02,5.270088e-01,2.871344e+00,1.491618e+00
8.611111e-02,1.467202e+00,3.646628e+00,2.333866e+00
8.888889e-02,3.847616e+00,2.341056e+00,2.606481e+00
9.166667e-02,1.346798e+00,1.333926e+00,1.653428e+00
9.444444e-02,5.416492e+00,1.534593e+00,2.828768e-01
9.722222e-02,7.633036e+00,4.123402e+00,3.607528e+00
1.000000e-01,7.256201e+00,2.208765e+00,5.115785e-01
1.027778e-01,3.290177e+00,1.797934e+00,3.472596e+00
1.055556e-01,3.732723e+00,4.445512e+00,2.061189e+00
1.083333e-01,4.476528e+00,2.728576e+00,5.027195e+00
1.111111e-01,3.201866e+00,4.463526e+00,5.078007e+00
1.138889e-01,5.199887e+00,8.119332e-01,2.644355e+00
1.166667e-01,5.852286e+00,4.456092e+00,5.630649e+00
1.194444e-01,1.032816e+01,3.251028e+00,5.834419e+00
1.222222e-01,1.631997e+01,7.476380e+00,8.005304e+00
1.250000e-01,8.221521e+00,5.581570e+00,3.418449e+00
1.277778e-01,8.380351e-01,6.014201e+00,2.272083e+00
1.305556e-01,2.258426e+01,6.963046e+00,4.549895e+00
1.333333e-01,1.846925e+01,2.355263e+00,4.545751e+00
1.361111e-01,1.458441e+01,6.610153e+00,7.183361e+00
1.388889e-01,2.405114e+01,1.539683e+00,4.820700e+00
1.416667e-01,2.272283e+01,2.153608e+00,3.527305e+00
1.444444e-01,2.297655e+01,1.166528e+01,4.755236e+00
1.472222e-01,3.349731e+01,8.166272e+00,8.803281e+00
1.500000e-01,3.258332e+01,8.712577e+00,5.877788e+00
1.527778e-01,6.184600e+01,2.386346e+01,9.810145e+00
1.555556e-01,6.565560e+01,1.447924e+01,8.533679e+00
1.583333e-01,5.110593e+01,5.907566e+00,1.238150e+01
1.611111e-01,7.134969e+01,1.198913e+01,9.581044e+00
1.638889e-01,7.566779e+01,9.906332e+00,2.232424e+01
1.666667e-01,9.042367e+01,1.640216e+01,2.487637e+01
1.694444e-01,8.780700e+01,3.873760e+01,2.594813e+01
1.722222e-01,1.619651e+02,3.606157e+01,3.060464e+01
1.750000e-01,1.508672e+02,3.448801e+01,2.225690e+01
1.777778e-01,1.049007e+02,1.958648e+01,2.271794e+01
1.805556e-01,1.119853e+02,4.793507e+01,1.411761e+01
1.833333e-01,1.301407e+02,6.003285e+01,6.708616e+00
1.861111e-01,1.355082e+02,2.921436e+01,2.093340e+01
1.888889e-01,1.375038e+02,4.175933e+01,1.432102e+01
1.916667e-01,1.240510e+02,4.846342e+01,1.688379e+01
1.944444e-01,1.743618e+02,3.406572e+01,1.163736e+01
1.972222e-01,8.564726e+01,3.050360e+01,7.741218e+00
2.000000e-01,3.610961e+01,5.155956e+01,2.520379e+01
2.027778e-01,7.681552e+01,7.524046e+01,3.349242e+01
2.055556e-01,4.229262e+01,5.657655e+01,2.338539e+01
2.083333e-01,1.658786e+01,3.968394e+01,3.092031e+01
