frequency,NS,EW,UD
0.000000e+00,1.664201e+03,7.599033e+02,1.551127e+03
6.410256e-03,1.322328e-02,2.130938e-01,1.126502e-01
1.282051e-02,1.619131e-01,2.175054e-01,9.999044e-02
1.923077e-02,4.319425e-01,2.642025e-02,3.931991e-02
2.564103e-02,7.746560e-01,4.103922e-01,3.896407e-01
3.205128e-02,1.106964e+00,1.344092e+00,1.067375e+00
3.846154e-02,1.646035e+00,1.159918e+00,6.995652e-01
4.487179e-02,1.157703e+00,4.140788e-01,9.604806e-01
5.128205e-02,1.393878e+00,1.057633e+00,1.399780e+00
5.769231e-02,1.277744e+00,1.399808e+00,1.190141e+00
6.410256e-02,7.281024e-01,1.231330e+00,1.339095e+00
7.051282e-02,9.366525e-01,5.592288e-01,6.559357e-01
7.692308e-02,1.146984e+00,1.485172e+00,8.634318e-01
8.333333e-02,1.848305e+00,5.881628e-01,2.588658e+00
8.974359e-02,2.365470e+00,3.971742e+00,3.376302e-01
9.615385e-02,2.781431e+00,3.203868e+00,1.042714e+00
1.025641e-01,4.567744e+00,6.277740e+00,1.524975e+00
1.089744e-01,2.643673e+00,3.233255e+00,2.664925e+00
1.153846e-01,2.056069e+00,2.614085e+00,1.164784e+00
1.217949e-01,2.593815e+00,7.543916e+00,2.199257e+00
1.282051e-01,3.120640e+00,4.698459e+00,2.832831e+00
1.346154e-01,4.346826e+00,1.501932e+00,2.288616e+00
1.410256e-01,5.072847e+00,7.288152e+00,4.417179e+00
1.474359e-01,6.328871e+00,2.348315e+00,9.004296e-01
1.538462e-01,5.944093e+00,3.426159e+00,1.772706e+00
1.602564e-01,3.627918e+00,3.644043e+00,3.764156e+00
1.666667e-01,7.206446e+00,5.440943e-01,1.417508e+00
1.730769e-01,1.214492e+01,6.621227e-01,1.085708e+00
1.794872e-01,4.082417e+00,6.233542e+00,3.591778e+00
1.858974e-01,1.607388e+00,2.530748e+00,3.673309e+00
1.923077e-01,5.248911e+00,7.895832e+00,2.962933e+00
1.987179e-01,7.466422e+00,9.815633e+00,2.540328e+00
2.051282e-01,8.126598e+00,1.110477e+01,1.845706e+00
2.115385e-01,1.003884e+01,1.482631e+01,2.303425e+00
2.179487e-01,1.393255e+01,2.163037e+01,5.542246e+00
2.243590e-01,1.566954e+01,2.229448e+01,4.116430e+00
2.307692e-01,1.248039e+01,2.552922e+01,4.352013e+00
2.371795e-01,1.915335e+01,2.704312e+01,5.297155e+00
2.435897e-01,9.818952e+00,1.418925e+01,3.189046e+00
2.500000e-01,1.969884e+01,6.535189e+00,6.058718e+00
2.564103e-01,1.428552e+01,2.165634e+01,3.773175e+00
2.628205e-01,8.818282e+00,2.066492e+01,1.818898e+00
2.692308e-01,8.048121e+00,1.166790e+01,2.629214e+00
2.756410e-01,5.952869e+00,7.548251e+00,4.096069e+00
2.820513e-01,9.188956e+00,7.553266e+00,7.201460e+00
2.884615e-01,1.825232e+01,4.682962e+00,5.169965e+00
2.948718e-01,2.045615e+01,6.226134e+00,3.550790e+00
3.012821e-01,8.453165e+00,1.446038e+01,5.014553e+00
3.076923e-01,8.097612e+00,8.861758e+00,6.680733e+00
3.141026e-01,1.440783e+01,8.353603e+00,3.381255e+00
3.205128e-01,3.203698e+01,1.337923e+01,4.454254e+00
3.269231e-01,1.949745e+01,1.506145e+01,7.461675e+00
3.333333e-01,2.183700e+01,1.330997e+01,3.795035e+00
3.397436e-01,2.562965e+01,1.238935e+01,9.122340e+00
3.461538e-01,1.498808e+01,2.590647e+01,8.057129e+00
3.525641e-01,2.499521e+01,3.569028e+01,6.014606e+00
3.589744e-01,1.144895e+01,3.587608e+01,9.409425e+00
3.653846e-01,1.622558e+01,5.398503e+01,1.543136e+01
3.717949e-01,2.727274e+01,3.634085e+01,1.971039e+01
3.782051e-01,2.674537e+01,2.219664e+01,8.330173e+00
3.846154e-01,1.962201e+01,2.485581e+01,7.908436e+00
3.910256e-01,1.364274e+01,1.065189e+01,6.297139e+00
3.974359e-01,9.246881e+00,8.470015e+00,8.094835e+00
4.038462e-01,7.552806e+00,1.573708e+01,1.174941e+01
4.102564e-01,5.294179e+00,2.556475e+01,7.348900e+00
4.166667e-01,1.342006e+01,2.682186e+01,4.508757e+00
4.230769e-01,6.397965e+00,7.531241e+00,1.685216e+00
4.294872e-01,5.701896e+00,1.085013e+01,4.232787e+00
4.358974e-01,2.581785e+01,1.994585e+01,6.683846e+00
4.423077e-01,2.398106e+01,3.133460e+01,4.279395e+00
4.487179e-01,1.536641e+01,2.543478e+01,9.269685e+00
4.551282e-01,6.924550e+00,5.156043e+01,2.919430e+00
4.615385e-01,1.683230e+01,3.503998e+01,1.055149e+01
