period,NS,EW,UD,H
2.000000e-02,7.272631e-03,7.582885e-03,7.202429e-02,1.050673e-02
2.129572e-02,9.642260e-03,1.061655e-02,1.030325e-01,1.434170e-02
2.267538e-02,1.085906e-02,1.194521e-02,1.161900e-01,1.614333e-02
2.414443e-02,1.360506e-02,1.268474e-02,1.232774e-01,1.860108e-02
2.570865e-02,2.046914e-02,1.400761e-02,1.279514e-01,2.480320e-02
2.737421e-02,3.004859e-02,2.207822e-02,1.345160e-01,3.728760e-02
2.914768e-02,4.126256e-02,2.814860e-02,1.374565e-01,4.994940e-02
3.103604e-02,4.336576e-02,3.304924e-02,1.592838e-01,5.452377e-02
3.304674e-02,4.579690e-02,3.794554e-02,1.778044e-01,5.947453e-02
3.518770e-02,5.244414e-02,4.124600e-02,1.826102e-01,6.672047e-02
3.746737e-02,6.077704e-02,4.744068e-02,1.742145e-01,7.710037e-02
3.989473e-02,6.553238e-02,4.642699e-02,1.623371e-01,8.031164e-02
4.247935e-02,8.297776e-02,5.508986e-02,1.926707e-01,9.960020e-02
4.523142e-02,9.519035e-02,6.094343e-02,2.213469e-01,1.130279e-01
4.816178e-02,1.189667e-01,6.047961e-02,2.482292e-01,1.334573e-01
5.128199e-02,1.030713e-01,5.962142e-02,2.732539e-01,1.190731e-01
5.460434e-02,1.442145e-01,6.614352e-02,2.964129e-01,1.586594e-01
5.814194e-02,1.263134e-01,1.048521e-01,3.177389e-01,1.641616e-01
6.190872e-02,1.494696e-01,1.015364e-01,3.372946e-01,1.806953e-01
6.591954e-02,1.382779e-01,1.190279e-01,3.551629e-01,1.824512e-01
7.019020e-02,1.288734e-01,1.234238e-01,3.714400e-01,1.784427e-01
7.473754e-02,1.539039e-01,1.427188e-01,3.862292e-01,2.098930e-01
7.957948e-02,1.826592e-01,1.673644e-01,3.996372e-01,2.477402e-01
8.473512e-02,2.497869e-01,1.790672e-01,4.117706e-01,3.073411e-01
9.022476e-02,2.649023e-01,1.811578e-01,4.430814e-01,3.209227e-01
9.607006e-02,2.589622e-01,1.943848e-01,4.799750e-01,3.238007e-01
1.022941e-01,2.821412e-01,2.098403e-01,5.140101e-01,3.516200e-01
1.089213e-01,2.580423e-01,2.302065e-01,5.452722e-01,3.458047e-01
1.159778e-01,2.599511e-01,2.249784e-01,5.738806e-01,3.437875e-01
1.234916e-01,3.106794e-01,3.479222e-01,6.065017e-01,4.664456e-01
1.314921e-01,3.181196e-01,3.666789e-01,6.596140e-01,4.854415e-01
1.400110e-01,3.196224e-01,4.438685e-01,7.087861e-01,5.469714e-01
1.490817e-01,3.614055e-01,4.187439e-01,7.540908e-01,5.531369e-01
1.587401e-01,4.586107e-01,4.311715e-01,7.956599e-01,6.294702e-01
1.690242e-01,4.395667e-01,4.773352e-01,8.376160e-01,6.488974e-01
1.799746e-01,5.152931e-01,4.439007e-01,9.009043e-01,6.801286e-01
1.916345e-01,4.839885e-01,4.153052e-01,9.592516e-01,6.377486e-01
2.040497e-01,5.379468e-01,6.026149e-01,1.017875e+00,8.077942e-01
2.172693e-01,7.116465e-01,6.155166e-01,1.096442e+00,9.409046e-01
2.313453e-01,8.591042e-01,5.548855e-01,1.168963e+00,1.022721e+00
2.463332e-01,7.164346e-01,6.140725e-01,1.235612e+00,9.435907e-01
2.622921e-01,5.734980e-01,7.109405e-01,1.320244e+00,9.134202e-01
2.792850e-01,8.428376e-01,7.872389e-01,1.403638e+00,1.153308e+00
2.973787e-01,9.598381e-01,6.938596e-01,1.503797e+00,1.184369e+00
3.166447e-01,1.239735e+00,9.276359e-01,1.602349e+00,1.548370e+00
3.371588e-01,1.206808e+00,8.978458e-01,1.707741e+00,1.504165e+00
3.590020e-01,1.006284e+00,9.628659e-01,1.819468e+00,1.392738e+00
3.822603e-01,1.067680e+00,1.130962e+00,1.948213e+00,1.555319e+00
4.070254e-01,1.242163e+00,1.507061e+00,2.070862e+00,1.952998e+00
4.333949e-01,1.447225e+00,1.562669e+00,2.207912e+00,2.129881e+00
4.614729e-01,1.370367e+00,1.332783e+00,2.355129e+00,1.911600e+00
4.913698e-01,1.393344e+00,1.511700e+00,2.506841e+00,2.055880e+00
5.232037e-01,1.349442e+00,1.155164e+00,2.673753e+00,1.776344e+00
5.571000e-01,1.677942e+00,1.408061e+00,2.857343e+00,2.190462e+00
5.931922e-01,1.438497e+00,1.458941e+00,3.042055e+00,2.048849e+00
6.316228e-01,1.215512e+00,1.392491e+00,3.241759e+00,1.848378e+00
6.725431e-01,1.122541e+00,1.586493e+00,3.452480e+00,1.943466e+00
7.161144e-01,1.018394e+00,1.782945e+00,3.681666e+00,2.053294e+00
7.625086e-01,9.704203e-01,1.461807e+00,3.917522e+00,1.754593e+00
8.119085e-01,8.739905e-01,1.445569e+00,4.167927e+00,1.689239e+00
8.645087e-01,8.481303e-01,1.496955e+00,4.427706e+00,1.720523e+00
9.205168e-01,9.018190e-01,1.182814e+00,4.711746e+00,1.487389e+00
9.801534e-01,8.997653e-01,1.065235e+00,5.017625e+00,1.394382e+00
1.043654e+00,1.067908e+00,1.229974e+00,5.338737e+00,1.628884e+00
1.111268e+00,1.027279e+00,1.422092e+00,5.674343e+00,1.754322e+00
1.183262e+00,1.224572e+00,1.377959e+00,6.033662e+00,1.843460e+00
1.259921e+00,1.310085e+00,1.232147e+00,6.423137e+00,1.798474e+00
1.341546e+00,9.076965e-01,1.057036e+00,6.832470e+00,1.393283e+00
1.428460e+00,9.098988e-01,1.283851e+00,7.265425e+00,1.573592e+00
1.521004e+00,9.184019e-01,1.299266e+00,7.746879e+00,1.591086e+00
1.619544e+00,1.102236e+00,1.244874e+00,8.265283e+00,1.662719e+00
1.724467e+00,1.115794e+00,1.457377e+00,8.813330e+00,1.835468e+00
