period,NS,EW,UD,H
2.000000e-02,1.396243e-02,2.177487e-02,4.412795e-03,2.586686e-02
2.129572e-02,1.998901e-02,3.116976e-02,6.316096e-03,3.702857e-02
2.267538e-02,2.254058e-02,3.514899e-02,7.122545e-03,4.175559e-02
2.414443e-02,2.391298e-02,3.728969e-02,7.556474e-03,4.429844e-02
2.570865e-02,2.481739e-02,3.870050e-02,7.842469e-03,4.597425e-02
2.737421e-02,2.578654e-02,4.022748e-02,8.164144e-03,4.778280e-02
2.914768e-02,2.638870e-02,4.116017e-02,8.353773e-03,4.889297e-02
3.103604e-02,3.048726e-02,4.758151e-02,9.650485e-03,5.651082e-02
3.304674e-02,3.403891e-02,5.312196e-02,1.077461e-02,6.309192e-02
3.518770e-02,3.493255e-02,5.451707e-02,1.105867e-02,6.474870e-02
3.746737e-02,3.326820e-02,5.192280e-02,1.053424e-02,6.166644e-02
3.989473e-02,3.155525e-02,4.921303e-02,9.969232e-03,5.846072e-02
4.247935e-02,3.743747e-02,5.838651e-02,1.182820e-02,6.935811e-02
4.523142e-02,4.299815e-02,6.705855e-02,1.358556e-02,7.965984e-02
4.816178e-02,4.821089e-02,7.518799e-02,1.523296e-02,8.931698e-02
5.128199e-02,5.306338e-02,8.275559e-02,1.676651e-02,9.830671e-02
5.460434e-02,5.755401e-02,8.975888e-02,1.818571e-02,1.066261e-01
5.814194e-02,6.168920e-02,9.620784e-02,1.949258e-02,1.142869e-01
6.190872e-02,6.548108e-02,1.021214e-01,2.069095e-02,1.213118e-01
6.591954e-02,6.894576e-02,1.075247e-01,2.178592e-02,1.277305e-01
7.019020e-02,7.210187e-02,1.124467e-01,2.278336e-02,1.335775e-01
7.473754e-02,7.496948e-02,1.169189e-01,2.368963e-02,1.388901e-01
7.957948e-02,7.756926e-02,1.209733e-01,2.451126e-02,1.437064e-01
8.473512e-02,7.992189e-02,1.246423e-01,2.525478e-02,1.480649e-01
9.022476e-02,8.671825e-02,1.351905e-01,2.737324e-02,1.606130e-01
9.607006e-02,9.388111e-02,1.463609e-01,2.963657e-02,1.738827e-01
1.022941e-01,1.004888e-01,1.566656e-01,3.172448e-02,1.861239e-01
1.089213e-01,1.065579e-01,1.661304e-01,3.364223e-02,1.973674e-01
1.159778e-01,1.121118e-01,1.747916e-01,3.772651e-02,2.076563e-01
1.234916e-01,1.192487e-01,1.858382e-01,5.383402e-02,2.208078e-01
1.314921e-01,1.295843e-01,2.019549e-01,6.553817e-02,2.399539e-01
1.400110e-01,1.391523e-01,2.168746e-01,8.312980e-02,2.576780e-01
1.490817e-01,1.520544e-01,2.306200e-01,9.224663e-02,2.762356e-01
1.587401e-01,1.921308e-01,2.432312e-01,9.610588e-02,3.099608e-01
1.690242e-01,2.098212e-01,2.555732e-01,8.886517e-02,3.306699e-01
1.799746e-01,2.483799e-01,2.748088e-01,8.437523e-02,3.704220e-01
1.916345e-01,2.938141e-01,3.321187e-01,9.430488e-02,4.434293e-01
2.040497e-01,3.733309e-01,4.474038e-01,1.232762e-01,5.827058e-01
2.172693e-01,5.124193e-01,5.066023e-01,1.202836e-01,7.205688e-01
2.313453e-01,6.701889e-01,6.037662e-01,1.467250e-01,9.020459e-01
2.463332e-01,7.733465e-01,7.706494e-01,1.377792e-01,1.091772e+00
2.622921e-01,1.372469e+00,1.019045e+00,1.717307e-01,1.709422e+00
2.792850e-01,1.566197e+00,1.289734e+00,2.428142e-01,2.028888e+00
