frequency,NS,EW,UD
0.000000e+00,1.807074e+03,1.052723e+03,5.537157e+03
6.993007e-03,1.596959e-01,6.193236e-02,4.438313e-02
1.398601e-02,3.960407e-02,2.313864e-01,5.394930e-02
2.097902e-02,2.802709e-01,3.773936e-01,1.981711e-01
2.797203e-02,6.917369e-01,3.012708e-01,4.155361e-01
3.496503e-02,3.817960e-01,6.427783e-01,6.667754e-01
4.195804e-02,6.003915e-01,9.931797e-01,7.441540e-01
4.895105e-02,4.352193e-01,9.289751e-01,9.772866e-01
5.594406e-02,1.128420e+00,3.108089e-01,1.536310e+00
6.293706e-02,1.098775e+00,1.590869e+00,1.071177e+00
6.993007e-02,1.459440e+00,8.538275e-01,1.420721e+00
7.692308e-02,5.318111e-01,1.023096e+00,8.373588e-01
8.391608e-02,2.213034e+00,8.674657e-01,1.289318e+00
9.090909e-02,5.913408e-01,2.017125e+00,1.105330e+00
9.790210e-02,9.656157e-01,2.635935e+00,7.925192e-01
1.048951e-01,1.404089e+00,2.050872e+00,1.686741e+00
1.118881e-01,9.448740e-01,2.158120e+00,2.380210e+00
1.188811e-01,1.954257e+00,2.960360e+00,4.032182e-01
1.258741e-01,2.870062e+00,1.825502e+00,1.770345e+00
1.328671e-01,2.594879e+00,5.948629e+00,2.422010e+00
1.398601e-01,3.002513e+00,4.830069e+00,1.250618e+00
1.468531e-01,4.150677e-01,4.957160e+00,1.603367e+00
1.538462e-01,1.159096e+00,2.377036e+00,3.718484e+00
1.608392e-01,1.113508e+00,7.056541e+00,1.506381e+00
1.678322e-01,6.920821e-01,4.287532e+00,2.990517e+00
1.748252e-01,1.490208e+00,3.637395e+00,2.103044e+00
1.818182e-01,5.419849e+00,5.388139e+00,5.863704e-01
1.888112e-01,4.076322e+00,5.754722e+00,2.101212e+00
1.958042e-01,5.857330e+00,5.664466e+00,3.986140e+00
2.027972e-01,2.657617e+00,6.667639e+00,2.582115e+00
2.097902e-01,3.614378e+00,4.519174e+00,2.748541e+00
2.167832e-01,6.146267e+00,7.396010e+00,3.318467e+00
2.237762e-01,9.285767e+00,8.618576e+00,4.122272e+00
2.307692e-01,1.230874e+00,2.739336e+00,1.412147e+00
2.377622e-01,5.434272e+00,7.811337e+00,1.533040e+00
2.447552e-01,2.737245e+00,5.743823e+00,3.608895e+00
2.517483e-01,3.719829e+00,3.151458e+00,2.583728e+00
2.587413e-01,4.005127e+00,2.500878e+00,2.045460e+00
2.657343e-01,1.419789e+00,2.234900e+00,3.309136e+00
2.727273e-01,2.679147e+00,8.909492e+00,2.480696e+00
2.797203e-01,2.547159e+00,6.516352e+00,7.433596e-01
2.867133e-01,4.355784e+00,1.449445e+01,2.319723e+00
2.937063e-01,5.148980e+00,1.299594e+01,2.610994e+00
3.006993e-01,2.034415e+00,1.299549e+01,1.585482e+00
3.076923e-01,6.491217e+00,1.230796e+01,1.715491e+00
3.146853e-01,4.418304e+00,9.202685e+00,4.268633e+00
3.216783e-01,6.348033e+00,9.128986e+00,1.922204e+00
3.286713e-01,5.192235e+00,9.928156e+00,3.101845e+00
3.356643e-01,5.214152e+00,1.157761e+01,7.630739e+00
3.426573e-01,6.715834e+00,1.178962e+01,3.009898e+00
3.496503e-01,7.400812e+00,1.441487e+01,6.133192e+00
3.566434e-01,7.329976e+00,2.155214e+01,4.492428e+00
3.636364e-01,5.598548e+00,2.216866e+01,9.534120e+00
3.706294e-01,7.354147e+00,1.723014e+01,5.905545e+00
3.776224e-01,5.510358e+00,1.864854e+01,5.518666e+00
3.846154e-01,3.304817e+00,1.386488e+01,4.909324e+00
3.916084e-01,5.135750e+00,1.495134e+01,4.173664e+00
3.986014e-01,7.163859e+00,5.598212e+00,3.845914e+00
4.055944e-01,4.319680e+00,1.061646e+01,3.870834e+00
4.125874e-01,2.006276e+00,8.813985e+00,4.998271e+00
4.195804e-01,4.374645e+00,1.212988e+01,4.539986e+00
4.265734e-01,4.735355e+00,1.262393e+01,2.488457e+00
4.335664e-01,3.460001e+00,1.265130e+01,2.574557e+00
4.405594e-01,4.837521e+00,1.413913e+01,3.071682e+00
4.475524e-01,4.960718e+00,1.614939e+01,3.342155e+00
4.545455e-01,6.988283e+00,1.360418e+01,3.947484e+00
4.615385e-01,3.167627e+00,1.496820e+01,6.512336e+00
4.685315e-01,9.592853e+00,7.319778e+00,2.152345e+00
4.755245e-01,1.392698e+00,1.219325e+01,3.623331e+00
4.825175e-01,7.235441e+00,1.081558e+01,1.819119e+00
4.895105e-01,4.162753e+00,9.454308e+00,4.646168e+00
4.965035e-01,1.138082e+00,3.738811e+00,2.077075e+00
5.034965e-01,4.057084e+00,4.568675e+00,2.323002e+00
5.104895e-01,7.041450e+00,8.198119e+00,5.534312e+00
5.174825e-01,9.136489e+00,1.946666e+00,3.247217e+00
5.244755e-01,3.995761e+00,2.116763e+00,7.586861e+00
5.314685e-01,8.585525e+00,3.532487e+00,8.678512e+00
5.384615e-01,5.451904e+00,5.378849e+00,1.790410e+00
5.454545e-01,3.167314e+00,5.989394e+00,9.490371e-01
5.524476e-01,6.621694e+00,7.199838e+00,3.995637e+00
5.594406e-01,5.596645e+00,6.977346e+00,7.151792e+00
5.664336e-01,7.849154e+00,7.152518e+00,5.938864e+00
5.734266e-01,5.015361e+00,8.545325e+00,6.323908e+00
5.804196e-01,7.962164e+00,9.894908e+00,7.045485e+00
5.874126e-01,4.190885e+00,4.282290e+00,6.618952e+00
5.944056e-01,7.115281e-01,2.902093e+00,5.907637e+00
6.013986e-01,4.550274e+00,1.671258e+00,3.443353e+00
6.083916e-01,4.811173e+00,2.078908e+00,3.149057e+00
6.153846e-01,3.984874e+00,5.007287e+00,6.569577e+00
6.223776e-01,6.711499e+00,5.497126e+00,9.389356e+00
6.293706e-01,9.371775e+00,2.387058e+00,1.125338e+01
6.363636e-01,6.713275e+00,6.082147e+00,6.906087e+00
6.433566e-01,1.931556e+00,7.683025e+00,2.961830e+00
6.503497e-01,2.957646e+00,6.417276e+00,9.175320e+00
6.573427e-01,3.814729e+00,7.015374e+00,7.326550e+00
6.643357e-01,7.902364e+00,7.917756e+00,8.478304e-01
6.713287e-01,4.208262e+00,9.980635e+00,1.276988e+00
6.783217e-01,1.243107e+00,6.165448e+00,7.191664e-01
6.853147e-01,4.830480e+00,1.166736e+01,2.597392e+00
6.923077e-01,3.528662e+00,8.711242e+00,2.425105e+00
6.993007e-01,9.202188e+00,7.126855e+00,2.102731e+00
7.062937e-01,1.028894e+01,4.631846e+00,4.626763e+00
7.132867e-01,6.488130e+00,5.936704e+00,6.131037e+00
7.202797e-01,4.957414e+00,8.905945e+00,6.311194e+00
