period,NS,EW,UD,H
2.000000e-02,2.657317e-02,1.547889e-02,8.141809e-02,3.075271e-02
2.129572e-02,3.804135e-02,2.215827e-02,1.165523e-01,4.402423e-02
2.267538e-02,4.289794e-02,2.498722e-02,1.314321e-01,4.964468e-02
2.414443e-02,4.551028e-02,2.650899e-02,1.394364e-01,5.266794e-02
2.570865e-02,4.723180e-02,2.751185e-02,1.447112e-01,5.466026e-02
2.737421e-02,4.909788e-02,2.859873e-02,1.504252e-01,5.681979e-02
2.914768e-02,5.024324e-02,3.366226e-02,1.539299e-01,6.047753e-02
3.103604e-02,5.805544e-02,4.002423e-02,1.778802e-01,7.051505e-02
3.304674e-02,6.481969e-02,4.737135e-02,1.986025e-01,8.028472e-02
3.518770e-02,6.652524e-02,4.981380e-02,2.038253e-01,8.310849e-02
3.746737e-02,6.336236e-02,6.431126e-02,1.941316e-01,9.028138e-02
3.989473e-02,7.743980e-02,6.666696e-02,1.839751e-01,1.021832e-01
4.247935e-02,9.528041e-02,9.359434e-02,2.182750e-01,1.335599e-01
4.523142e-02,9.795265e-02,9.207731e-02,2.507000e-01,1.344357e-01
4.816178e-02,1.178231e-01,9.371903e-02,2.810962e-01,1.505508e-01
5.128199e-02,1.120100e-01,1.148453e-01,3.093916e-01,1.604235e-01
5.460434e-02,1.219576e-01,1.526843e-01,3.355771e-01,1.954128e-01
5.814194e-02,1.548451e-01,1.922010e-01,3.596899e-01,2.468162e-01
6.190872e-02,2.224502e-01,2.248155e-01,3.818009e-01,3.162690e-01
6.591954e-02,3.065057e-01,2.673043e-01,4.020039e-01,4.066907e-01
7.019020e-02,4.797979e-01,3.374285e-01,4.204076e-01,5.865697e-01
7.473754e-02,5.304515e-01,4.484921e-01,4.371291e-01,6.946395e-01
7.957948e-02,7.958046e-01,6.210177e-01,4.522888e-01,1.009439e+00
8.473512e-02,7.851007e-01,7.226016e-01,4.660073e-01,1.067022e+00
9.022476e-02,7.404265e-01,8.423814e-01,5.054338e-01,1.121534e+00
9.607006e-02,7.384163e-01,1.060721e+00,5.471985e-01,1.292435e+00
1.022941e-01,7.603871e-01,1.354504e+00,5.857262e-01,1.553341e+00
1.089213e-01,9.268960e-01,1.143927e+00,6.211139e-01,1.472313e+00
1.159778e-01,1.070631e+00,1.458042e+00,6.534970e-01,1.808905e+00
1.234916e-01,9.806004e-01,1.355242e+00,6.948654e-01,1.672799e+00
1.314921e-01,9.460400e-01,1.222079e+00,7.551229e-01,1.545467e+00
1.400110e-01,1.168801e+00,1.266657e+00,8.109055e-01,1.723519e+00
1.490817e-01,1.138086e+00,1.345962e+00,8.622971e-01,1.762627e+00
1.587401e-01,1.391728e+00,1.651066e+00,9.094485e-01,2.159381e+00
1.690242e-01,1.153610e+00,1.834611e+00,9.555479e-01,2.167167e+00
1.799746e-01,1.077037e+00,1.465008e+00,1.027467e+00,1.818312e+00
1.916345e-01,1.321703e+00,1.716759e+00,1.093765e+00,2.166601e+00
2.040497e-01,1.515626e+00,1.615418e+00,1.156418e+00,2.215106e+00
2.172693e-01,1.862862e+00,1.742811e+00,1.245763e+00,2.551009e+00
2.313453e-01,1.640385e+00,2.166985e+00,1.328227e+00,2.717846e+00
2.463332e-01,1.607402e+00,2.059797e+00,1.404006e+00,2.612758e+00
2.622921e-01,1.666392e+00,1.885630e+00,1.509318e+00,2.516439e+00
2.792850e-01,2.285130e+00,1.856310e+00,1.592405e+00,2.944096e+00
2.973787e-01,1.905482e+00,1.915930e+00,1.700752e+00,2.702157e+00
3.166447e-01,1.858039e+00,1.655368e+00,1.812794e+00,2.488483e+00
3.371588e-01,2.354167e+00,2.225200e+00,1.922276e+00,3.239385e+00
3.590020e-01,2.813979e+00,2.002974e+00,2.049236e+00,3.454038e+00
3.822603e-01,2.756347e+00,2.315382e+00,2.185866e+00,3.599784e+00
4.070254e-01,2.435425e+00,2.778076e+00,2.325135e+00,3.694456e+00
4.333949e-01,2.517585e+00,2.485572e+00,2.475324e+00,3.537839e+00
4.614729e-01,3.213866e+00,2.559817e+00,2.636641e+00,4.108722e+00
4.913698e-01,2.910587e+00,2.505671e+00,2.805891e+00,3.840560e+00
