period,NS,EW,UD,H
2.000000e-02,6.709518e-03,1.367112e-02,3.000301e-02,1.522883e-02
2.129572e-02,9.605717e-03,1.956886e-02,4.294968e-02,2.179931e-02
2.267538e-02,1.083199e-02,2.206691e-02,4.843317e-02,2.458212e-02
2.414443e-02,1.149154e-02,2.341080e-02,5.138286e-02,2.607913e-02
2.570865e-02,1.192616e-02,2.429651e-02,5.332672e-02,2.706573e-02
2.737421e-02,1.238367e-02,2.522916e-02,5.544615e-02,2.810456e-02
2.914768e-02,1.267304e-02,2.581040e-02,5.674000e-02,2.875383e-02
3.103604e-02,1.465332e-02,2.986105e-02,6.554357e-02,3.326262e-02
3.304674e-02,1.800366e-02,3.333519e-02,7.317970e-02,3.788623e-02
3.518770e-02,1.828207e-02,3.420665e-02,7.510419e-02,3.878568e-02
3.746737e-02,2.211804e-02,3.257344e-02,7.153190e-02,3.937304e-02
3.989473e-02,2.645751e-02,3.091526e-02,6.779560e-02,4.069095e-02
4.247935e-02,3.325805e-02,3.667504e-02,8.043527e-02,4.950915e-02
4.523142e-02,3.968547e-02,4.211997e-02,9.238405e-02,5.787079e-02
4.816178e-02,4.946206e-02,4.722420e-02,1.035852e-01,6.838582e-02
5.128199e-02,6.252583e-02,5.197566e-02,1.140122e-01,8.130775e-02
5.460434e-02,5.590539e-02,5.637281e-02,1.236617e-01,7.939337e-02
5.814194e-02,5.446857e-02,6.218174e-02,1.325474e-01,8.266435e-02
6.190872e-02,5.380707e-02,6.852784e-02,1.406954e-01,8.712787e-02
6.591954e-02,5.943533e-02,8.263685e-02,1.481403e-01,1.017910e-01
7.019020e-02,8.776974e-02,1.109504e-01,1.549222e-01,1.414691e-01
7.473754e-02,1.002646e-01,1.175713e-01,1.610841e-01,1.545186e-01
7.957948e-02,1.265024e-01,1.333473e-01,1.666706e-01,1.838052e-01
8.473512e-02,1.808642e-01,1.862170e-01,1.717259e-01,2.595932e-01
9.022476e-02,2.080670e-01,1.795594e-01,1.862624e-01,2.748335e-01
9.607006e-02,2.788307e-01,1.764764e-01,2.016530e-01,3.299856e-01
1.022941e-01,3.239039e-01,2.200389e-01,2.158506e-01,3.915748e-01
1.089213e-01,3.210197e-01,2.751130e-01,2.288912e-01,4.227775e-01
1.159778e-01,4.235422e-01,2.712592e-01,2.408246e-01,5.029608e-01
1.234916e-01,3.985769e-01,3.482114e-01,2.561103e-01,5.292586e-01
1.314921e-01,3.711903e-01,3.567824e-01,2.783159e-01,5.148553e-01
1.400110e-01,3.236194e-01,3.634985e-01,2.988725e-01,4.866833e-01
1.490817e-01,4.106474e-01,3.226477e-01,3.178109e-01,5.222382e-01
1.587401e-01,4.216026e-01,3.138523e-01,3.351867e-01,5.255968e-01
1.690242e-01,4.094531e-01,4.143502e-01,3.522242e-01,5.825272e-01
1.799746e-01,4.426445e-01,3.941693e-01,3.787282e-01,5.927087e-01
1.916345e-01,4.897415e-01,3.408691e-01,4.031607e-01,5.966896e-01
2.040497e-01,4.837342e-01,4.052602e-01,4.262519e-01,6.310583e-01
2.172693e-01,4.741109e-01,4.693247e-01,4.591790e-01,6.671183e-01
2.313453e-01,4.529073e-01,5.053125e-01,4.895698e-01,6.785763e-01
2.463332e-01,5.557709e-01,7.459369e-01,5.174973e-01,9.302167e-01
2.622921e-01,5.950594e-01,6.284538e-01,5.519476e-01,8.654767e-01
2.792850e-01,6.392948e-01,5.937899e-01,5.868969e-01,8.725160e-01
2.973787e-01,5.170758e-01,5.550512e-01,6.267811e-01,7.585837e-01
3.166447e-01,5.535151e-01,5.479842e-01,6.680741e-01,7.788875e-01
3.371588e-01,5.026975e-01,5.368561e-01,7.084002e-01,7.354721e-01
3.590020e-01,5.198893e-01,5.636868e-01,7.551909e-01,7.668296e-01
3.822603e-01,6.092272e-01,6.502164e-01,8.055329e-01,8.910326e-01
4.070254e-01,5.116716e-01,5.871121e-01,8.568597e-01,7.787865e-01
4.333949e-01,6.475391e-01,5.801685e-01,9.122022e-01,8.694265e-01
4.614729e-01,8.051408e-01,5.138336e-01,9.716416e-01,9.551317e-01
4.913698e-01,6.761340e-01,4.932522e-01,1.034017e+00,8.369318e-01
5.232037e-01,7.491585e-01,6.277856e-01,1.100889e+00,9.774217e-01
5.571000e-01,7.862663e-01,7.471846e-01,1.173508e+00,1.084666e+00
5.931922e-01,6.717916e-01,6.028717e-01,1.248234e+00,9.026396e-01
6.316228e-01,6.085635e-01,6.554804e-01,1.329912e+00,8.944295e-01
6.725431e-01,6.465575e-01,6.704232e-01,1.415141e+00,9.313989e-01
7.161144e-01,6.523829e-01,7.648340e-01,1.507831e+00,1.005273e+00
7.625086e-01,6.018571e-01,1.119894e+00,1.604739e+00,1.271375e+00
8.119085e-01,5.954759e-01,1.252659e+00,1.709202e+00,1.386991e+00
8.645087e-01,7.276484e-01,1.001251e+00,1.818486e+00,1.237730e+00
9.205168e-01,9.091738e-01,8.828831e-01,1.936969e+00,1.267312e+00
9.801534e-01,8.064823e-01,9.401919e-01,2.062954e+00,1.238699e+00
1.043654e+00,7.192596e-01,1.001080e+00,2.196534e+00,1.232678e+00
1.111268e+00,8.624462e-01,1.065594e+00,2.337851e+00,1.370877e+00
1.183262e+00,9.376399e-01,1.134912e+00,2.489952e+00,1.472139e+00
1.259921e+00,9.408606e-01,1.208582e+00,2.651204e+00,1.531630e+00
1.341546e+00,9.656167e-01,1.287037e+00,2.822996e+00,1.609000e+00
1.428460e+00,8.096236e-01,1.370146e+00,3.006028e+00,1.591474e+00
1.521004e+00,8.450005e-01,1.458678e+00,3.200507e+00,1.685754e+00
1.619544e+00,8.819328e-01,1.553626e+00,3.408338e+00,1.786493e+00
