period,NS,EW,UD,H
2.000000e-02,2.826251e-03,2.334134e-03,9.693513e-04,3.665498e-03
2.129572e-02,3.216977e-03,2.651408e-03,1.106306e-03,4.168801e-03
2.267538e-02,3.654355e-03,3.016367e-03,1.269738e-03,4.738436e-03
2.414443e-02,4.161080e-03,3.433508e-03,1.458386e-03,5.394772e-03
2.570865e-02,4.735124e-03,3.899068e-03,1.680713e-03,6.133851e-03
2.737421e-02,5.392322e-03,4.426179e-03,1.939039e-03,6.976260e-03
2.914768e-02,6.151071e-03,5.032159e-03,2.249891e-03,7.947220e-03
3.103604e-02,7.019956e-03,5.727360e-03,2.620878e-03,9.059936e-03
3.304674e-02,8.030348e-03,6.522596e-03,3.067144e-03,1.034557e-02
3.518770e-02,9.194089e-03,7.428413e-03,3.621380e-03,1.182001e-02
3.746737e-02,1.056105e-02,8.476496e-03,4.309344e-03,1.354204e-02
3.989473e-02,1.216961e-02,9.689577e-03,5.175391e-03,1.555594e-02
4.247935e-02,1.410812e-02,1.107916e-02,6.325143e-03,1.793842e-02
4.523142e-02,1.649799e-02,1.268957e-02,8.194346e-03,2.081367e-02
4.816178e-02,1.967196e-02,1.455444e-02,1.232395e-02,2.447075e-02
5.128199e-02,2.260704e-02,1.852152e-02,1.648607e-02,2.922541e-02
5.460434e-02,2.871702e-02,2.321090e-02,2.139875e-02,3.692443e-02
5.814194e-02,3.315030e-02,2.650644e-02,2.268346e-02,4.244448e-02
6.190872e-02,4.030746e-02,3.303684e-02,2.720133e-02,5.211644e-02
6.591954e-02,4.465793e-02,4.032406e-02,3.375931e-02,6.016943e-02
7.019020e-02,5.384871e-02,5.294841e-02,3.474184e-02,7.551965e-02
7.473754e-02,6.201337e-02,7.585687e-02,3.598025e-02,9.797920e-02
7.957948e-02,5.928182e-02,8.169736e-02,4.299568e-02,1.009396e-01
8.473512e-02,7.183417e-02,9.119640e-02,5.290591e-02,1.160902e-01
9.022476e-02,8.638355e-02,8.760781e-02,4.854650e-02,1.230335e-01
9.607006e-02,9.953131e-02,1.056050e-01,5.657493e-02,1.451168e-01
