frequency,NS,EW,UD
0.000000e+00,8.923712e+01,5.076785e+02,5.500989e+02
7.407407e-03,2.736847e-01,5.186077e-01,2.129426e-01
1.481481e-02,6.795683e-01,5.131915e-01,1.399948e-01
2.222222e-02,1.157032e+00,1.204940e+00,5.345007e-01
2.962963e-02,2.573627e+00,2.448753e+00,4.312877e-01
3.703704e-02,4.873818e+00,4.433553e+00,2.402947e+00
4.444444e-02,5.431589e+00,5.125675e+00,3.064647e+00
5.185185e-02,3.937534e+00,3.266605e+00,3.753768e+00
5.925926e-02,1.737092e+00,2.282141e+00,1.594444e+00
6.666667e-02,3.483134e+00,5.832787e+00,2.556471e+00
7.407407e-02,3.325947e+00,3.017970e+00,5.245157e+00
8.148148e-02,4.650024e+00,1.325747e+01,3.883893e+00
8.888889e-02,9.437719e+00,1.400540e+01,5.562118e+00
9.629630e-02,3.555330e+00,3.885020e+00,4.547191e+00
1.037037e-01,3.223237e+00,7.079440e-01,3.890270e+00
1.111111e-01,3.104988e+00,1.095329e+01,2.096525e+00
1.185185e-01,5.104910e+00,9.381205e+00,4.084676e+00
1.259259e-01,5.307951e+00,6.386719e+00,3.515667e+00
1.333333e-01,7.425733e+00,8.066692e+00,6.440522e+00
1.407407e-01,3.442016e+00,7.932023e+00,1.957695e+00
1.481481e-01,6.749831e+00,6.633931e+00,3.212842e+00
1.555556e-01,4.821886e+00,5.574227e+00,6.298697e+00
1.629630e-01,4.246659e+00,7.367237e+00,1.032189e+00
1.703704e-01,6.307032e+00,7.131025e+00,3.057577e+00
1.777778e-01,1.967370e+00,2.411218e+00,3.662831e-01
1.851852e-01,2.013279e+00,6.708963e+00,2.731728e+00
1.925926e-01,5.802847e+00,5.713264e+00,5.120660e+00
2.000000e-01,8.008298e+00,1.185734e+01,5.617174e+00
2.074074e-01,4.201875e+00,3.027783e+00,2.449130e+00
2.148148e-01,6.990458e+00,5.338178e+00,1.624524e+00
2.222222e-01,4.878541e+00,5.118449e+00,5.524858e+00
2.296296e-01,4.496296e+00,8.477485e+00,6.683647e+00
2.370370e-01,1.557994e+00,1.275537e+01,3.889023e+00
2.444444e-01,3.506670e+00,3.939224e+00,1.001429e+01
2.518519e-01,2.327832e+00,1.593800e+01,4.402622e+00
2.592593e-01,3.139353e+00,1.422949e+00,6.439984e+00
2.666667e-01,7.452094e+00,1.699787e+01,6.339733e+00
2.740741e-01,7.725557e+00,2.124044e+01,7.989409e+00
2.814815e-01,4.744741e+00,1.466682e+01,1.257815e+01
2.888889e-01,1.202093e+01,1.114405e+01,1.445204e+01
2.962963e-01,1.628591e+01,1.282747e+01,1.050315e+00
3.037037e-01,9.859160e+00,9.635959e+00,4.113634e+00
3.111111e-01,9.644218e+00,1.350325e+01,5.641177e+00
3.185185e-01,1.054438e+01,9.217017e+00,5.805272e+00
3.259259e-01,6.122451e+00,1.477972e+01,9.011792e+00
3.333333e-01,6.004593e+00,1.890582e+01,1.075012e+01
3.407407e-01,9.367571e+00,5.904105e+00,1.372233e+01
3.481481e-01,4.655386e+00,4.863903e+00,1.891499e+01
3.555556e-01,7.350380e+00,1.148449e+01,6.385951e+00
3.629630e-01,5.767235e+00,4.910272e+00,1.004886e+01
3.703704e-01,4.784648e+00,1.631305e+00,9.447064e+00
3.777778e-01,7.824943e+00,1.164172e+01,6.591343e+00
3.851852e-01,1.603941e+01,1.627488e+01,6.634150e+00
3.925926e-01,1.211057e+01,1.906600e+01,1.358346e+01
4.000000e-01,1.834091e+01,2.354581e+01,7.038846e+00
4.074074e-01,1.415682e+01,2.544226e+01,2.458504e+00
4.148148e-01,8.672885e+00,1.829945e+01,1.903919e+00
4.222222e-01,8.732555e+00,1.416641e+01,3.123049e+00
4.296296e-01,9.413924e+00,1.180810e+01,3.839655e+00
4.370370e-01,1.490504e+01,1.463759e+01,7.044306e+00
4.444444e-01,3.103614e+00,1.604393e+01,8.902165e+00
4.518519e-01,4.406930e+00,2.362449e+01,1.842399e+01
4.592593e-01,7.846284e+00,2.191550e+01,1.427141e+01
4.666667e-01,5.192894e+00,1.870034e+01,1.361446e+01
4.740741e-01,1.002802e+01,1.171029e+01,1.818005e+01
4.814815e-01,1.850523e+01,2.513753e+01,1.691843e+01
4.888889e-01,1.061207e+01,2.412525e+01,1.624789e+01
4.962963e-01,1.046007e+01,2.851894e+01,5.288405e+00
5.037037e-01,1.561953e+01,2.769641e+00,8.194253e+00
5.111111e-01,2.575845e+01,7.856180e+00,6.175890e+00
5.185185e-01,2.056736e+01,1.431105e+01,5.958145e+00
5.259259e-01,8.293340e+00,1.337192e+01,3.100469e+00
5.333333e-01,1.334743e+01,1.329468e+01,4.555800e+00
5.407407e-01,2.920759e+01,1.819836e+01,8.012475e+00
5.481481e-01,3.308012e+01,1.083685e+01,8.752160e+00
5.555556e-01,3.959167e+01,8.498366e+00,4.432164e+00
5.629630e-01,2.710320e+01,4.930649e+00,1.847089e+00
5.703704e-01,1.095198e+01,8.897356e+00,5.667239e-01
5.777778e-01,1.899889e+01,4.666754e+00,8.930546e+00
5.851852e-01,3.241937e+01,7.984851e+00,1.074359e+01
5.925926e-01,3.203356e+01,1.300408e+01,1.990948e+01
6.000000e-01,2.804736e+01,3.105902e+00,1.209641e+01
6.074074e-01,2.099129e+01,1.553836e+01,1.035783e+01
6.148148e-01,2.439018e+01,9.456183e+00,9.266019e+00
6.222222e-01,4.469706e+00,1.317650e+01,1.237715e+01
6.296296e-01,9.744205e+00,3.326184e+01,6.880840e+00
6.370370e-01,2.208884e+01,3.730932e+01,4.242599e+00
6.444444e-01,1.986793e+01,2.372241e+01,1.347500e+01
6.518519e-01,1.959391e+01,1.137122e+01,6.706757e+00
