frequency,NS,EW,UD
0.000000e+00,1.102595e+02,3.938490e+02,2.139009e+03
6.896552e-03,9.140531e-02,2.565173e-01,6.115223e-02
1.379310e-02,3.378325e-01,1.915676e-01,7.955256e-02
2.068966e-02,8.208444e-01,4.148689e-01,4.234640e-02
2.758621e-02,1.691550e+00,5.619354e-01,9.929857e-01
3.448276e-02,1.917255e+00,5.932771e-01,1.993872e+00
4.137931e-02,2.790341e-01,1.003829e+00,1.800187e+00
4.827586e-02,1.036466e+00,1.033018e+00,2.202456e+00
5.517241e-02,1.073926e+00,1.058620e+00,2.011816e+00
6.206897e-02,1.923480e+00,5.417125e-01,6.597366e-01
6.896552e-02,2.225532e+00,2.687658e+00,1.655560e+00
7.586207e-02,4.743274e-01,1.712491e+00,1.345957e+00
8.275862e-02,8.593612e-01,7.723433e-01,4.932253e-01
8.965517e-02,1.615402e+00,1.297480e+00,8.415889e-01
9.655172e-02,1.159124e+00,1.036621e+00,1.394553e+00
1.034483e-01,3.460604e+00,4.869547e+00,2.344973e+00
1.103448e-01,3.201914e+00,3.053962e+00,4.587412e-01
1.172414e-01,3.511830e+00,4.996506e+00,2.724637e+00
1.241379e-01,3.302259e+00,6.682995e+00,4.433194e+00
1.310345e-01,2.091840e+00,8.218445e+00,2.427892e+00
1.379310e-01,6.505925e-01,8.420460e+00,1.121445e+00
1.448276e-01,4.341357e+00,3.955929e+00,4.082263e+00
1.517241e-01,1.750531e+00,6.157344e+00,1.076319e+00
1.586207e-01,5.937779e+00,9.136181e+00,3.150598e+00
1.655172e-01,7.000688e+00,7.012855e+00,1.406559e-01
1.724138e-01,3.861892e+00,6.655983e+00,7.261707e-01
1.793103e-01,1.252361e+01,1.215567e+01,4.725659e+00
1.862069e-01,1.048208e+01,8.621409e+00,2.858010e+00
1.931034e-01,1.106366e+01,1.308735e+01,2.573498e+00
2.000000e-01,1.161774e+01,1.118174e+01,5.681992e+00
2.068966e-01,8.611399e+00,8.791141e+00,7.674343e+00
2.137931e-01,5.010894e+00,1.087492e+01,5.459228e+00
2.206897e-01,2.655316e+00,9.013556e+00,3.543167e+00
2.275862e-01,6.814863e+00,5.457036e+00,6.044051e+00
2.344828e-01,5.307439e+00,6.019942e+00,1.225069e+00
2.413793e-01,9.368343e+00,7.146666e+00,4.850792e+00
2.482759e-01,5.603027e+00,2.919526e+00,4.131903e+00
2.551724e-01,4.894896e+00,4.657471e+00,5.151359e+00
2.620690e-01,6.852812e+00,9.385647e+00,3.532712e+00
2.689655e-01,1.541142e+00,8.325038e+00,5.898246e+00
2.758621e-01,1.156562e+01,1.318784e+01,3.689101e+00
2.827586e-01,1.648321e+01,1.641647e+01,2.531726e+00
2.896552e-01,1.943881e+01,1.536102e+01,4.915635e+00
2.965517e-01,2.239904e+01,1.249804e+01,5.521851e+00
3.034483e-01,1.850367e+01,1.722144e+01,4.858088e+00
3.103448e-01,7.555008e+00,9.975440e+00,2.110170e+00
3.172414e-01,7.664249e+00,8.355185e-01,2.539166e+00
3.241379e-01,1.000189e+01,1.549247e+01,3.804510e+00
3.310345e-01,1.173064e+00,1.461696e+01,5.322727e+00
3.379310e-01,5.818749e+00,1.220220e+00,2.094962e+00
3.448276e-01,1.084959e+01,5.270641e+00,6.842489e+00
3.517241e-01,1.411905e+01,3.040841e+00,5.443421e+00
3.586207e-01,5.645192e+00,3.148682e+00,1.076171e+01
3.655172e-01,1.023871e+01,7.096955e+00,9.118306e+00
3.724138e-01,1.056837e+01,1.318447e+01,3.305576e+00
3.793103e-01,7.492224e+00,3.539521e+00,2.619211e+00
3.862069e-01,1.199759e+01,4.790511e+00,2.419797e+00
3.931034e-01,1.103926e+01,6.125587e+00,4.136748e+00
4.000000e-01,3.614601e+00,3.366307e+00,2.405395e+00
4.068966e-01,3.636094e+00,8.389879e+00,2.722790e+00
4.137931e-01,4.557856e+00,8.879868e+00,5.105266e+00
4.206897e-01,4.483348e+00,8.092893e+00,4.873689e+00
4.275862e-01,5.236236e+00,8.231166e+00,5.485379e+00
4.344828e-01,6.450908e+00,3.973394e+00,5.142869e+00
4.413793e-01,1.020722e+01,9.881431e+00,3.607176e+00
4.482759e-01,2.281557e+00,8.037556e+00,5.935192e+00
4.551724e-01,1.471819e+00,3.092293e+00,2.241724e+00
4.620690e-01,3.973907e+00,5.001037e+00,6.775211e+00
4.689655e-01,7.274790e+00,3.240635e+00,4.144712e+00
4.758621e-01,1.034051e+01,6.989085e+00,6.086463e-01
4.827586e-01,1.415635e+01,6.677420e+00,4.671617e+00
4.896552e-01,7.784295e+00,6.946657e+00,4.978326e+00
4.965517e-01,4.106664e+00,6.510310e+00,5.035049e+00
5.034483e-01,4.109306e+00,8.741787e+00,6.333643e+00
5.103448e-01,4.331571e+00,1.309598e+01,9.507650e+00
5.172414e-01,9.481410e+00,9.120046e+00,1.127058e+01
5.241379e-01,4.695171e+00,2.440553e+00,1.039788e+01
5.310345e-01,2.724821e+00,1.852064e+00,1.987273e+00
5.379310e-01,7.273077e+00,2.956911e+00,3.850863e+00
5.448276e-01,5.466757e+00,7.294237e+00,4.137562e+00
5.517241e-01,5.780410e+00,4.257127e+00,2.864912e+00
5.586207e-01,4.531530e+00,4.957269e+00,5.058658e+00
5.655172e-01,5.871090e+00,6.193888e+00,3.418443e+00
5.724138e-01,5.973935e+00,4.277601e+00,3.367652e+00
5.793103e-01,2.371789e+00,5.854001e+00,3.144546e+00
5.862069e-01,9.136787e+00,1.925403e+01,1.083768e+01
5.931034e-01,1.450245e+01,2.320640e+01,8.492956e+00
6.000000e-01,1.832747e+01,1.910789e+01,1.269163e+01
6.068966e-01,1.651465e+01,2.049744e+01,5.214696e+00
6.137931e-01,1.323350e+01,1.221294e+01,4.697793e+00
6.206897e-01,4.002860e+00,3.435087e+00,1.007364e+01
6.275862e-01,6.601596e+00,1.675596e+01,1.836006e+01
6.344828e-01,1.056629e+01,1.911633e+01,1.763036e+01
6.413793e-01,4.625433e+00,1.879483e+01,5.794083e+00
6.482759e-01,1.608908e+01,1.825312e+01,9.888316e+00
6.551724e-01,1.211593e+01,2.268487e+01,1.433702e+01
6.620690e-01,5.561314e+00,1.905406e+01,7.022488e+00
6.689655e-01,1.007379e+01,1.678025e+01,9.764770e+00
6.758621e-01,1.548082e+01,1.872966e+01,8.684729e+00
6.827586e-01,2.102561e+01,1.514249e+01,3.737438e+00
6.896552e-01,1.127316e+01,1.652118e+01,3.712528e+00
6.965517e-01,1.387531e+01,4.058944e+00,5.388636e+00
7.034483e-01,2.952652e+01,1.214916e+01,6.369690e+00
7.103448e-01,2.486630e+01,1.068334e+01,1.500811e+00
