frequency,NS,EW,UD
0.000000e+00,3.928943e+02,7.997349e+02,1.755307e+03
8.130081e-03,4.478563e-02,3.727322e-02,1.396147e-02
1.626016e-02,5.572635e-02,2.114823e-01,6.327759e-02
2.439024e-02,1.289002e-01,2.372911e-01,2.300862e-01
3.252033e-02,5.728953e-01,3.969802e-01,5.870794e-01
4.065041e-02,5.322540e-01,7.218871e-01,4.414112e-01
4.878049e-02,4.336192e-01,2.911658e-01,5.131243e-01
5.691057e-02,5.626251e-01,4.044393e-01,9.270146e-01
6.504065e-02,7.464573e-01,4.070184e-01,8.749952e-01
7.317073e-02,3.176746e-01,2.450373e-01,2.054299e-01
8.130081e-02,1.956351e-01,3.080305e-01,3.051038e-01
8.943089e-02,4.537981e-01,8.152408e-01,1.118499e+00
9.756098e-02,4.436659e-01,1.462752e+00,1.021478e+00
1.056911e-01,4.172822e-01,2.112514e-01,3.108691e-01
1.138211e-01,7.453380e-01,7.006472e-01,4.779706e-01
1.219512e-01,5.716660e-01,9.047731e-01,2.058855e-01
1.300813e-01,1.483375e+00,1.447628e+00,8.297602e-01
1.382114e-01,1.341159e+00,1.505943e+00,8.180228e-01
1.463415e-01,1.923441e+00,1.902133e+00,1.052840e+00
1.544715e-01,1.848567e+00,3.620119e+00,1.965721e+00
1.626016e-01,1.317212e+00,3.307492e+00,2.147338e+00
1.707317e-01,1.797760e+00,1.654790e+00,2.102421e+00
1.788618e-01,9.877264e-01,1.499994e+00,4.640007e-01
1.869919e-01,3.347624e+00,9.921117e-01,1.221182e+00
1.951220e-01,2.495712e+00,3.018529e+00,1.727216e+00
2.032520e-01,8.884104e-01,3.686731e+00,1.742043e+00
2.113821e-01,1.157324e+00,7.913605e-02,8.155826e-01
2.195122e-01,1.397358e+00,5.019415e+00,1.268929e+00
2.276423e-01,1.800116e+00,5.973050e+00,5.814862e-01
2.357724e-01,7.259684e-01,1.730941e+00,1.016244e+00
2.439024e-01,1.085324e+00,3.647450e+00,8.074061e-01
2.520325e-01,8.552845e-01,2.107522e+00,8.735533e-01
2.601626e-01,6.495441e-01,1.139870e+00,1.986885e+00
2.682927e-01,1.390048e+00,7.919910e-01,1.248658e+00
