frequency,NS,EW,UD
0.000000e+00,9.045615e+02,6.866334e+02,1.414509e+03
1.470588e-02,4.933620e-01,4.069129e-01,2.191187e-01
2.941176e-02,4.920280e-01,8.176765e-01,4.124087e-01
4.411765e-02,6.316655e-01,4.070536e-01,5.890750e-01
5.882353e-02,6.942161e-01,7.685409e-01,2.305926e-01
7.352941e-02,7.524022e-01,3.900336e-01,5.669981e-01
8.823529e-02,8.956103e-01,1.458989e+00,2.484387e-01
1.029412e-01,4.729293e-01,4.436450e-01,7.994307e-01
1.176471e-01,6.817450e-01,1.814070e+00,9.122985e-01
1.323529e-01,5.455079e-01,7.274930e-01,6.727507e-01
1.470588e-01,1.227170e+00,1.559615e+00,4.154493e-01
1.617647e-01,3.906422e+00,7.868485e-01,3.613310e+00
1.764706e-01,2.464068e+00,3.782520e+00,1.077296e+00
1.911765e-01,5.749605e+00,5.269843e+00,2.298369e+00
2.058824e-01,1.084088e+00,1.383376e+00,1.790404e+00
2.205882e-01,1.923859e+00,2.201118e+00,4.922476e-01
2.352941e-01,1.144227e+00,6.550793e+00,1.182996e+00
2.500000e-01,1.927975e+00,1.214630e+00,7.047125e-01
2.647059e-01,2.428192e+00,2.006871e+00,2.698362e+00
2.794118e-01,1.382994e+00,3.180928e+00,2.133317e+00
2.941176e-01,3.259647e+00,2.178860e+00,3.062138e+00
3.088235e-01,3.528255e+00,1.415941e+00,1.483456e+00
3.235294e-01,2.726807e+00,2.620577e+00,1.618485e+00
3.382353e-01,5.253484e+00,4.983332e+00,6.696814e-01
3.529412e-01,6.721418e+00,2.828875e+00,1.629392e+00
3.676471e-01,3.000177e+00,4.662359e+00,1.313186e+00
3.823529e-01,2.404298e+00,4.157454e+00,2.412181e+00
3.970588e-01,2.749855e+00,1.842776e+00,1.817394e+00
4.117647e-01,3.667071e+00,1.517200e+00,6.497798e-01
4.264706e-01,5.977322e+00,5.279718e+00,2.887132e+00
4.411765e-01,1.517846e+00,7.948588e+00,4.726673e+00
4.558824e-01,3.870796e+00,2.733594e+00,3.207869e+00
4.705882e-01,8.453511e-01,9.174455e-01,2.066397e+00
4.852941e-01,2.278188e+00,6.739750e+00,2.484156e+00
5.000000e-01,3.612921e+00,2.005713e+00,2.469292e+00
5.147059e-01,7.300066e+00,1.615412e+00,8.434269e-01
5.294118e-01,1.641082e+00,7.023564e-01,1.183832e+00
5.441176e-01,2.616350e+00,7.981170e-01,1.872209e+00
5.588235e-01,4.007990e+00,3.138066e+00,1.256757e+00
5.735294e-01,4.086003e+00,2.667865e+00,2.970653e+00
5.882353e-01,4.593147e+00,2.994939e+00,2.550469e+00
6.029412e-01,7.807229e-01,8.472734e+00,4.993447e+00
6.176471e-01,2.525403e+00,3.684556e+00,2.986938e+00
6.323529e-01,5.548485e+00,3.268079e+00,9.060056e-01
6.470588e-01,5.686364e+00,2.602279e+00,4.179837e+00
6.617647e-01,6.057906e-02,3.309789e+00,4.429144e+00
6.764706e-01,7.193867e-01,1.712190e+00,2.016092e+00
6.911765e-01,1.060621e+00,2.617637e+00,3.278323e+00
7.058824e-01,1.420877e+00,1.409012e+00,5.108479e-01
7.205882e-01,7.684679e-01,1.417956e+00,3.305073e+00
7.352941e-01,3.272871e+00,2.867807e+00,4.459805e+00
7.500000e-01,2.051851e+00,2.243805e+00,2.908680e+00
7.647059e-01,2.600313e+00,2.934053e+00,3.278159e+00
7.794118e-01,3.813186e+00,2.155921e+00,2.003989e+00
7.941176e-01,4.541392e+00,2.721081e+00,2.032137e+00
8.088235e-01,1.632588e+00,4.026133e+00,1.508110e+00
8.235294e-01,2.469044e+00,2.624934e+00,1.852564e+00
8.382353e-01,4.011958e+00,4.117015e+00,2.235830e-01
8.529412e-01,5.991019e+00,5.453314e+00,2.121752e+00
8.676471e-01,2.868908e+00,3.100154e+00,1.054617e+00
8.823529e-01,1.329566e+00,4.250583e+00,5.064373e-01
8.970588e-01,5.458807e+00,3.013827e+00,1.287437e+00
9.117647e-01,2.534525e+00,1.375204e+00,6.816311e-01
9.264706e-01,2.209395e+00,1.783827e+00,1.970945e+00
9.411765e-01,3.978536e+00,1.799199e+00,2.177162e+00
9.558824e-01,2.205333e+00,3.035046e+00,1.083229e+00
9.705882e-01,8.872071e-01,2.757201e+00,3.871131e-01
9.852941e-01,1.708975e+00,8.062772e-01,2.129372e+00
1.000000e+00,6.866196e-01,1.153202e+00,1.215265e+00
1.014706e+00,5.826943e-01,2.013965e+00,2.006631e+00
1.029412e+00,3.429584e+00,3.231036e+00,1.463185e+00
1.044118e+00,3.577510e+00,2.094824e+00,1.532654e+00
1.058824e+00,2.511102e+00,3.116176e+00,1.179191e+00
1.073529e+00,2.413520e+00,1.319774e+00,2.776557e+00
1.088235e+00,1.750445e+00,2.354055e+00,6.628980e-01
1.102941e+00,4.134404e-01,3.211821e+00,2.023489e+00
1.117647e+00,1.830044e+00,2.378880e+00,2.171159e+00
1.132353e+00,1.724279e+00,3.203148e+00,6.126992e-01
1.147059e+00,8.311549e-01,2.072468e+00,5.635283e-01
