period,NS,EW,UD,H
2.000000e-02,4.222773e-02,2.609446e-02,9.499343e-02,4.963973e-02
2.129572e-02,4.817498e-02,2.989745e-02,1.359814e-01,5.669820e-02
2.267538e-02,5.505881e-02,3.438305e-02,1.533433e-01,6.491277e-02
2.414443e-02,6.294200e-02,3.979989e-02,1.626828e-01,7.446963e-02
2.570865e-02,7.164777e-02,4.627397e-02,1.688376e-01,8.529175e-02
2.737421e-02,8.254105e-02,5.397433e-02,1.755126e-01,9.862177e-02
2.914768e-02,9.558447e-02,6.639494e-02,1.796017e-01,1.163816e-01
3.103604e-02,1.079753e-01,7.861739e-02,2.075408e-01,1.335640e-01
3.304674e-02,1.319638e-01,9.464810e-02,2.317182e-01,1.623968e-01
3.518770e-02,1.546743e-01,1.137321e-01,2.378117e-01,1.919873e-01
3.746737e-02,1.878801e-01,1.514381e-01,2.265017e-01,2.413140e-01
3.989473e-02,2.187508e-01,1.650925e-01,2.146518e-01,2.740574e-01
4.247935e-02,2.537802e-01,2.271940e-01,2.546707e-01,3.406193e-01
4.523142e-02,3.174066e-01,2.619673e-01,2.925021e-01,4.115505e-01
4.816178e-02,4.067805e-01,3.242049e-01,3.279663e-01,5.201722e-01
5.128199e-02,4.429372e-01,3.653086e-01,3.609797e-01,5.741461e-01
5.460434e-02,4.709635e-01,4.329527e-01,3.915312e-01,6.397302e-01
5.814194e-02,5.763511e-01,4.910192e-01,4.562834e-01,7.571529e-01
6.190872e-02,8.430979e-01,5.604606e-01,5.875412e-01,1.012388e+00
6.591954e-02,1.160797e+00,5.526638e-01,9.182502e-01,1.285647e+00
7.019020e-02,1.329238e+00,6.754295e-01,1.216255e+00,1.490999e+00
7.473754e-02,1.542390e+00,8.687752e-01,1.176018e+00,1.770236e+00
7.957948e-02,1.611061e+00,1.091032e+00,1.183517e+00,1.945731e+00
8.473512e-02,1.914276e+00,1.308040e+00,1.408638e+00,2.318496e+00
9.022476e-02,2.157326e+00,1.500303e+00,1.729014e+00,2.627730e+00
9.607006e-02,2.440614e+00,1.875295e+00,1.501913e+00,3.077877e+00
1.022941e-01,2.833575e+00,2.113967e+00,1.419785e+00,3.535252e+00
1.089213e-01,3.504262e+00,2.407519e+00,2.116836e+00,4.251588e+00
1.159778e-01,5.231256e+00,3.002253e+00,1.985425e+00,6.031547e+00
1.234916e-01,6.182681e+00,4.451437e+00,1.355632e+00,7.618454e+00
1.314921e-01,6.353689e+00,4.400201e+00,1.327837e+00,7.728592e+00
1.400110e-01,5.965326e+00,4.002629e+00,1.093261e+00,7.183743e+00
1.490817e-01,5.122911e+00,4.535905e+00,1.260101e+00,6.842416e+00
1.587401e-01,7.105448e+00,5.356854e+00,1.162502e+00,8.898499e+00
1.690242e-01,1.134366e+01,5.528039e+00,1.114884e+00,1.261894e+01
1.799746e-01,1.241131e+01,5.807568e+00,1.198795e+00,1.370286e+01
1.916345e-01,1.128532e+01,6.905086e+00,1.386133e+00,1.323022e+01
2.040497e-01,1.199125e+01,7.265980e+00,1.704288e+00,1.402087e+01
2.172693e-01,9.390151e+00,6.524910e+00,1.453469e+00,1.143457e+01
2.313453e-01,8.240337e+00,6.443778e+00,1.587991e+00,1.046066e+01
2.463332e-01,6.715890e+00,6.436934e+00,1.734145e+00,9.302543e+00
2.622921e-01,5.895365e+00,5.836742e+00,1.762597e+00,8.295956e+00
2.792850e-01,5.887380e+00,5.147332e+00,1.857891e+00,7.820247e+00
2.973787e-01,6.244425e+00,5.009823e+00,1.984321e+00,8.005696e+00
3.166447e-01,5.632353e+00,3.807954e+00,2.115045e+00,6.798817e+00
3.371588e-01,5.194557e+00,3.573128e+00,2.242800e+00,6.304813e+00
3.590020e-01,4.864041e+00,3.887572e+00,2.390929e+00,6.226726e+00
3.822603e-01,4.980467e+00,4.340586e+00,2.550334e+00,6.606492e+00
4.070254e-01,6.417884e+00,4.209215e+00,2.712824e+00,7.675072e+00
4.333949e-01,7.172957e+00,3.839374e+00,2.888016e+00,8.135853e+00
4.614729e-01,5.804245e+00,4.086766e+00,3.076211e+00,7.098656e+00
4.913698e-01,4.595894e+00,4.896542e+00,3.273680e+00,6.715531e+00
5.232037e-01,5.093230e+00,5.883428e+00,3.485463e+00,7.781755e+00
5.571000e-01,6.776017e+00,5.195427e+00,3.715503e+00,8.538552e+00
5.931922e-01,6.838646e+00,4.342124e+00,3.952230e+00,8.100686e+00
6.316228e-01,6.482684e+00,5.204953e+00,4.210802e+00,8.313648e+00
6.725431e-01,5.570663e+00,4.690344e+00,4.480481e+00,7.282281e+00
7.161144e-01,4.767930e+00,5.716996e+00,4.773788e+00,7.444273e+00
7.625086e-01,3.834790e+00,6.140215e+00,5.080633e+00,7.239327e+00
8.119085e-01,3.741102e+00,6.356033e+00,5.411616e+00,7.375297e+00
8.645087e-01,4.065788e+00,4.933169e+00,5.757802e+00,6.392713e+00
9.205168e-01,4.415906e+00,4.947887e+00,6.132882e+00,6.631878e+00
9.801534e-01,4.595748e+00,5.604963e+00,6.531807e+00,7.248208e+00
1.043654e+00,4.443359e+00,5.786344e+00,6.955034e+00,7.295562e+00
1.111268e+00,4.702515e+00,5.131489e+00,7.402065e+00,6.960304e+00
1.183262e+00,5.758780e+00,4.136494e+00,7.883551e+00,7.090425e+00
1.259921e+00,6.028835e+00,4.586680e+00,8.394617e+00,7.575254e+00
1.341546e+00,5.223693e+00,4.622170e+00,8.938464e+00,6.975057e+00
1.428460e+00,4.111491e+00,4.470235e+00,9.517427e+00,6.073497e+00
1.521004e+00,3.476039e+00,4.534084e+00,1.013298e+01,5.713210e+00
1.619544e+00,3.284010e+00,5.130082e+00,1.079130e+01,6.091179e+00
1.724467e+00,3.297402e+00,4.749723e+00,1.149016e+01,5.782104e+00
1.836189e+00,3.274667e+00,4.005115e+00,1.223406e+01,5.173431e+00
1.955148e+00,3.381760e+00,4.077315e+00,1.302754e+01,5.297244e+00
2.081814e+00,3.892914e+00,4.283876e+00,1.387059e+01,5.788469e+00
2.216686e+00,4.244065e+00,4.188878e+00,1.476977e+01,5.963119e+00
2.360297e+00,4.469457e+00,4.609523e+00,1.572632e+01,6.420572e+00
2.513211e+00,4.420940e+00,3.642686e+00,1.674398e+01,5.728340e+00
2.676031e+00,4.352218e+00,4.504044e+00,1.782905e+01,6.263243e+00
