period,NS,EW,UD,H
2.000000e-02,2.216485e-01,1.331828e-01,8.852553e-02,2.585840e-01
2.129572e-02,2.542217e-01,1.546527e-01,1.038482e-01,2.975670e-01
2.267538e-02,2.925201e-01,1.799832e-01,1.226874e-01,3.434559e-01
2.414443e-02,3.362741e-01,2.074380e-01,1.463444e-01,3.951086e-01
2.570865e-02,3.830611e-01,2.279433e-01,1.753208e-01,4.457510e-01
2.737421e-02,4.437003e-01,2.741494e-01,2.122698e-01,5.215629e-01
2.914768e-02,5.182727e-01,3.904887e-01,2.583524e-01,6.489129e-01
3.103604e-02,6.281224e-01,4.570501e-01,3.380634e-01,7.768092e-01
3.304674e-02,7.888583e-01,5.031607e-01,4.571572e-01,9.356646e-01
3.518770e-02,9.652133e-01,5.947445e-01,6.466855e-01,1.133736e+00
3.746737e-02,1.066528e+00,1.060378e+00,8.526403e-01,1.503956e+00
3.989473e-02,1.216665e+00,1.056748e+00,1.308527e+00,1.611518e+00
4.247935e-02,1.591435e+00,1.267715e+00,1.777701e+00,2.034641e+00
4.523142e-02,2.207636e+00,1.444031e+00,1.718457e+00,2.637969e+00
4.816178e-02,2.848636e+00,2.000092e+00,1.881319e+00,3.480674e+00
5.128199e-02,3.079286e+00,2.626056e+00,2.115230e+00,4.046996e+00
5.460434e-02,3.718501e+00,2.984357e+00,1.827432e+00,4.767981e+00
5.814194e-02,5.378643e+00,4.316284e+00,1.860267e+00,6.896384e+00
6.190872e-02,8.959249e+00,4.632863e+00,2.121791e+00,1.008621e+01
6.591954e-02,1.196485e+01,3.880267e+00,2.325772e+00,1.257832e+01
7.019020e-02,1.368030e+01,4.168501e+00,2.055798e+00,1.430129e+01
7.473754e-02,1.501182e+01,6.184652e+00,1.636587e+00,1.623591e+01
7.957948e-02,1.494923e+01,6.452655e+00,1.679061e+00,1.628239e+01
8.473512e-02,1.556536e+01,6.556334e+00,1.921265e+00,1.688982e+01
9.022476e-02,1.267291e+01,6.673093e+00,1.930888e+00,1.432245e+01
9.607006e-02,9.895358e+00,7.112719e+00,1.855588e+00,1.218642e+01
1.022941e-01,1.076390e+01,8.419257e+00,1.997321e+00,1.366548e+01
1.089213e-01,1.089807e+01,8.841108e+00,2.474257e+00,1.403329e+01
1.159778e-01,1.072273e+01,9.193083e+00,2.748114e+00,1.412409e+01
1.234916e-01,1.551780e+01,9.992236e+00,3.465887e+00,1.845662e+01
1.314921e-01,1.918430e+01,9.313581e+00,3.163221e+00,2.132557e+01
1.400110e-01,1.765788e+01,9.990142e+00,2.563957e+00,2.028802e+01
1.490817e-01,1.716728e+01,8.097924e+00,3.072654e+00,1.898136e+01
1.587401e-01,2.001707e+01,8.579517e+00,2.875216e+00,2.177823e+01
1.690242e-01,2.211119e+01,8.029183e+00,2.959693e+00,2.352387e+01
1.799746e-01,2.014983e+01,8.547400e+00,3.296071e+00,2.188775e+01
1.916345e-01,1.625043e+01,9.682669e+00,4.060399e+00,1.891641e+01
2.040497e-01,1.517118e+01,1.259063e+01,4.572642e+00,1.971519e+01
2.172693e-01,1.592637e+01,1.509490e+01,4.807969e+00,2.194323e+01
2.313453e-01,1.699863e+01,1.804218e+01,4.553005e+00,2.478858e+01
