period,NS,EW,UD,H
2.000000e-02,6.529536e-04,4.979822e-04,5.303579e-04,8.211788e-04
2.129572e-02,9.323669e-04,5.885811e-04,7.528955e-04,1.102604e-03
2.267538e-02,1.050953e-03,6.621735e-04,8.498604e-04,1.242166e-03
2.414443e-02,1.114905e-03,7.353879e-04,9.009080e-04,1.335593e-03
2.570865e-02,1.157147e-03,8.418823e-04,9.340915e-04,1.430998e-03
2.737421e-02,1.203013e-03,9.553530e-04,9.664830e-04,1.536210e-03
2.914768e-02,1.233378e-03,1.081920e-03,1.002894e-03,1.640662e-03
3.103604e-02,1.336487e-03,1.246122e-03,1.244986e-03,1.827298e-03
3.304674e-02,1.487025e-03,1.430037e-03,1.408828e-03,2.063068e-03
3.518770e-02,1.648559e-03,1.640876e-03,1.474428e-03,2.325988e-03
3.746737e-02,1.880062e-03,1.897265e-03,1.444903e-03,2.671001e-03
3.989473e-02,2.180014e-03,2.235633e-03,1.329246e-03,3.122581e-03
4.247935e-02,2.565728e-03,2.655616e-03,1.340451e-03,3.692595e-03
4.523142e-02,3.028148e-03,3.240014e-03,1.631746e-03,4.434791e-03
4.816178e-02,3.817022e-03,4.100778e-03,1.922170e-03,5.602325e-03
5.128199e-02,4.981439e-03,5.390698e-03,2.381352e-03,7.339916e-03
5.460434e-02,5.743800e-03,6.591149e-03,2.565555e-03,8.742682e-03
5.814194e-02,6.409638e-03,7.368817e-03,2.924099e-03,9.766418e-03
6.190872e-02,8.108892e-03,7.992262e-03,4.132703e-03,1.138553e-02
6.591954e-02,9.700074e-03,1.234416e-02,4.806147e-03,1.569935e-02
7.019020e-02,1.297718e-02,1.487363e-02,5.702322e-03,1.973910e-02
7.473754e-02,1.594870e-02,1.885498e-02,6.633374e-03,2.469557e-02
7.957948e-02,1.611544e-02,1.798319e-02,8.314471e-03,2.414752e-02
8.473512e-02,2.095486e-02,1.902586e-02,9.646669e-03,2.830352e-02
9.022476e-02,2.772247e-02,2.273175e-02,1.089845e-02,3.585063e-02
9.607006e-02,2.852934e-02,2.557360e-02,1.338598e-02,3.831360e-02
1.022941e-01,3.301954e-02,2.677598e-02,1.399004e-02,4.251168e-02
1.089213e-01,3.692757e-02,3.351186e-02,1.807209e-02,4.986672e-02
1.159778e-01,4.454480e-02,3.573871e-02,2.142897e-02,5.710950e-02
1.234916e-01,4.699275e-02,4.520346e-02,2.895791e-02,6.520484e-02
1.314921e-01,6.672589e-02,5.674475e-02,3.404051e-02,8.759173e-02
1.400110e-01,8.174872e-02,6.908977e-02,4.626869e-02,1.070339e-01
1.490817e-01,7.705061e-02,8.455330e-02,5.479597e-02,1.143943e-01
1.587401e-01,8.931859e-02,1.069491e-01,8.328283e-02,1.393410e-01
1.690242e-01,1.019566e-01,1.267884e-01,7.763578e-02,1.626974e-01
1.799746e-01,1.264325e-01,1.531356e-01,7.320814e-02,1.985842e-01
1.916345e-01,1.336399e-01,1.674910e-01,8.501780e-02,2.142728e-01
2.040497e-01,1.478673e-01,1.974468e-01,1.134907e-01,2.466779e-01
2.172693e-01,1.529092e-01,2.038482e-01,1.287761e-01,2.548241e-01
2.313453e-01,1.878513e-01,2.413206e-01,1.026102e-01,3.058166e-01
2.463332e-01,2.345262e-01,2.342212e-01,1.141514e-01,3.314545e-01
2.622921e-01,2.351989e-01,2.242632e-01,1.418898e-01,3.249808e-01
2.792850e-01,2.614364e-01,2.526110e-01,1.256871e-01,3.635400e-01
2.973787e-01,2.668584e-01,2.844239e-01,1.354249e-01,3.900133e-01
3.166447e-01,2.729173e-01,2.487959e-01,1.470468e-01,3.693010e-01
3.371588e-01,2.936254e-01,2.656573e-01,1.851704e-01,3.959668e-01
3.590020e-01,2.872028e-01,3.030302e-01,2.130584e-01,4.175078e-01
3.822603e-01,4.004294e-01,3.205600e-01,2.253808e-01,5.129351e-01
4.070254e-01,4.240046e-01,3.566004e-01,1.962827e-01,5.540250e-01
4.333949e-01,4.332885e-01,3.830086e-01,1.884512e-01,5.783031e-01
4.614729e-01,5.156390e-01,4.863546e-01,2.369112e-01,7.088190e-01
4.913698e-01,5.929727e-01,5.155733e-01,2.401912e-01,7.857687e-01
5.232037e-01,6.903020e-01,5.073300e-01,2.593337e-01,8.566800e-01
5.571000e-01,7.211898e-01,5.421245e-01,2.640466e-01,9.022270e-01
5.931922e-01,9.045995e-01,4.987781e-01,3.345961e-01,1.032996e+00
6.316228e-01,9.432937e-01,5.636115e-01,3.956336e-01,1.098845e+00
6.725431e-01,8.521402e-01,7.961090e-01,4.097498e-01,1.166161e+00
7.161144e-01,1.022156e+00,8.704287e-01,4.792455e-01,1.342553e+00
7.625086e-01,9.106912e-01,1.108187e+00,5.022049e-01,1.434377e+00
8.119085e-01,8.370915e-01,1.009982e+00,4.248801e-01,1.311788e+00
8.645087e-01,8.179531e-01,1.527921e+00,4.445144e-01,1.733086e+00
9.205168e-01,8.780305e-01,1.893307e+00,5.606803e-01,2.086995e+00
9.801534e-01,1.254010e+00,2.446970e+00,6.013121e-01,2.749582e+00
1.043654e+00,1.580894e+00,2.165938e+00,6.832064e-01,2.681513e+00
1.111268e+00,1.489620e+00,1.830982e+00,6.341486e-01,2.360395e+00
1.183262e+00,1.198369e+00,1.673861e+00,6.727471e-01,2.058616e+00
1.259921e+00,1.293211e+00,1.486610e+00,6.494712e-01,1.970381e+00
1.341546e+00,1.878394e+00,1.740236e+00,5.259003e-01,2.560623e+00
1.428460e+00,2.189485e+00,1.848924e+00,5.075718e-01,2.865722e+00
1.521004e+00,2.519960e+00,1.686036e+00,4.937579e-01,3.031983e+00
1.619544e+00,3.615641e+00,2.126668e+00,5.550998e-01,4.194709e+00
1.724467e+00,4.904093e+00,2.868146e+00,7.293417e-01,5.681231e+00
1.836189e+00,3.801271e+00,2.600618e+00,8.140499e-01,4.605744e+00
1.955148e+00,2.827594e+00,2.251757e+00,8.378744e-01,3.614650e+00
2.081814e+00,2.316103e+00,2.135869e+00,7.614935e-01,3.150599e+00
2.216686e+00,2.342882e+00,1.984712e+00,9.057540e-01,3.070534e+00
2.360297e+00,2.598364e+00,2.052001e+00,1.233011e+00,3.310922e+00
2.513211e+00,2.488120e+00,1.846909e+00,1.367896e+00,3.098680e+00
2.676031e+00,2.755926e+00,2.418602e+00,1.364703e+00,3.666710e+00
2.849401e+00,3.282530e+00,2.825006e+00,1.253531e+00,4.330781e+00
3.034002e+00,2.753354e+00,2.767616e+00,1.196656e+00,3.903929e+00
3.230563e+00,2.191165e+00,2.188797e+00,1.188489e+00,3.097101e+00
3.439858e+00,2.170061e+00,2.096451e+00,1.305855e+00,3.017328e+00
3.662712e+00,1.977647e+00,1.986557e+00,1.694976e+00,2.803123e+00
3.900005e+00,2.016274e+00,1.554085e+00,2.077552e+00,2.545691e+00
4.152671e+00,1.738392e+00,2.178426e+00,2.224303e+00,2.787031e+00
4.421705e+00,1.584588e+00,2.190917e+00,1.694603e+00,2.703893e+00
4.708170e+00,2.292766e+00,2.418016e+00,1.542968e+00,3.332203e+00
5.013193e+00,2.851123e+00,2.886380e+00,1.952841e+00,4.057104e+00
5.337978e+00,3.196928e+00,3.355111e+00,1.755245e+00,4.634341e+00
5.683804e+00,2.897020e+00,3.206654e+00,1.825881e+00,4.321500e+00
6.052035e+00,2.501213e+00,3.098552e+00,1.588854e+00,3.982096e+00
6.444122e+00,2.968258e+00,3.750969e+00,1.271298e+00,4.783338e+00
6.861610e+00,2.469793e+00,4.100374e+00,1.074138e+00,4.786747e+00
7.306147e+00,2.062250e+00,3.448636e+00,8.596050e-01,4.018204e+00
7.779482e+00,1.900713e+00,2.792328e+00,7.566727e-01,3.377841e+00
8.283484e+00,1.639985e+00,2.573256e+00,8.609154e-01,3.051426e+00
8.820137e+00,1.556283e+00,2.053370e+00,8.001203e-01,2.576499e+00
9.391559e+00,1.561881e+00,1.448221e+00,7.194243e-01,2.129980e+00
1.000000e+01,1.442951e+00,1.305013e+00,7.047247e-01,1.945550e+00
