period,NS,EW,UD,H
2.000000e-02,3.425818e-02,2.438771e-02,2.280682e-02,4.205215e-02
2.129572e-02,3.908312e-02,2.778186e-02,2.617201e-02,4.795124e-02
2.267538e-02,4.464406e-02,3.168878e-02,3.012130e-02,5.474733e-02
2.414443e-02,5.103566e-02,3.617865e-02,3.475650e-02,6.255824e-02
2.570865e-02,5.839611e-02,4.118420e-02,4.033835e-02,7.145799e-02
2.737421e-02,6.698697e-02,4.663250e-02,4.875738e-02,8.162012e-02
2.914768e-02,7.652052e-02,5.375408e-02,5.870400e-02,9.351412e-02
3.103604e-02,8.979327e-02,6.321859e-02,6.447483e-02,1.098154e-01
3.304674e-02,1.044537e-01,7.204995e-02,7.267370e-02,1.268928e-01
3.518770e-02,1.217299e-01,8.403567e-02,9.521295e-02,1.479195e-01
3.746737e-02,1.375240e-01,1.023039e-01,9.781412e-02,1.714028e-01
3.989473e-02,1.570775e-01,1.176701e-01,1.313916e-01,1.962641e-01
4.247935e-02,1.871546e-01,1.511705e-01,1.543981e-01,2.405813e-01
4.523142e-02,2.291877e-01,1.970352e-01,1.879960e-01,3.022414e-01
4.816178e-02,2.540478e-01,2.057752e-01,2.088332e-01,3.269307e-01
5.128199e-02,2.843988e-01,2.883622e-01,2.718135e-01,4.050129e-01
5.460434e-02,3.569189e-01,3.097067e-01,3.203400e-01,4.725562e-01
5.814194e-02,4.637052e-01,3.325196e-01,3.668139e-01,5.706065e-01
6.190872e-02,5.103435e-01,4.486733e-01,5.057540e-01,6.795279e-01
6.591954e-02,4.654214e-01,5.586756e-01,6.173052e-01,7.271421e-01
7.019020e-02,6.211009e-01,7.207916e-01,6.004528e-01,9.514762e-01
7.473754e-02,8.912197e-01,9.222519e-01,7.972333e-01,1.282506e+00
7.957948e-02,1.325139e+00,8.983117e-01,9.712519e-01,1.600924e+00
8.473512e-02,1.512390e+00,1.074216e+00,1.312798e+00,1.855064e+00
9.022476e-02,1.375659e+00,1.215380e+00,1.712314e+00,1.835643e+00
9.607006e-02,1.933597e+00,1.693704e+00,2.260809e+00,2.570492e+00
1.022941e-01,2.291135e+00,1.891972e+00,2.519902e+00,2.971339e+00
1.089213e-01,2.148852e+00,2.407919e+00,2.190423e+00,3.227326e+00
1.159778e-01,2.724333e+00,2.421360e+00,2.529379e+00,3.644856e+00
1.234916e-01,3.034181e+00,2.860059e+00,2.594095e+00,4.169675e+00
1.314921e-01,2.526697e+00,2.783791e+00,2.444412e+00,3.759481e+00
1.400110e-01,2.515419e+00,2.638836e+00,2.175970e+00,3.645654e+00
1.490817e-01,2.918007e+00,2.786595e+00,1.706807e+00,4.034833e+00
1.587401e-01,2.858941e+00,3.853210e+00,1.975051e+00,4.797996e+00
1.690242e-01,3.438251e+00,4.497408e+00,2.528907e+00,5.661118e+00
1.799746e-01,4.946227e+00,4.561845e+00,3.025057e+00,6.728714e+00
1.916345e-01,5.790002e+00,5.246758e+00,3.247289e+00,7.813616e+00
2.040497e-01,7.264259e+00,6.763485e+00,3.614856e+00,9.925431e+00
2.172693e-01,1.000506e+01,7.843937e+00,6.616033e+00,1.271332e+01
2.313453e-01,9.996979e+00,7.982892e+00,7.504573e+00,1.279321e+01
2.463332e-01,8.989037e+00,8.720792e+00,6.676553e+00,1.252418e+01
2.622921e-01,9.422869e+00,9.255728e+00,7.697386e+00,1.320829e+01
2.792850e-01,1.023987e+01,1.062639e+01,9.996924e+00,1.475720e+01
2.973787e-01,8.753767e+00,9.594738e+00,8.230339e+00,1.298797e+01
3.166447e-01,8.163007e+00,8.166833e+00,5.985317e+00,1.154694e+01
3.371588e-01,9.213255e+00,7.790045e+00,6.416975e+00,1.206519e+01
3.590020e-01,8.318326e+00,9.101062e+00,6.658015e+00,1.232980e+01
3.822603e-01,8.273002e+00,1.087812e+01,5.331247e+00,1.366660e+01
4.070254e-01,9.192338e+00,1.073149e+01,5.013175e+00,1.413025e+01
4.333949e-01,1.034969e+01,1.217290e+01,4.439972e+00,1.597797e+01
4.614729e-01,1.039736e+01,1.735553e+01,5.843299e+00,2.023165e+01
4.913698e-01,1.206651e+01,2.172046e+01,6.246253e+00,2.484711e+01
5.232037e-01,1.154450e+01,2.077825e+01,5.399528e+00,2.376997e+01
5.571000e-01,1.132731e+01,1.674257e+01,5.032445e+00,2.021440e+01
5.931922e-01,1.122217e+01,1.617656e+01,4.180090e+00,1.968802e+01
6.316228e-01,1.240661e+01,1.970109e+01,4.051857e+00,2.328212e+01
6.725431e-01,1.410088e+01,2.009807e+01,4.066198e+00,2.455132e+01
7.161144e-01,1.263324e+01,1.344424e+01,3.264305e+00,1.844848e+01
7.625086e-01,9.952551e+00,1.255903e+01,4.344213e+00,1.602443e+01
8.119085e-01,1.131437e+01,1.324551e+01,4.344703e+00,1.742006e+01
8.645087e-01,1.113148e+01,1.272900e+01,4.418801e+00,1.690968e+01
9.205168e-01,1.184498e+01,1.313151e+01,5.407258e+00,1.768446e+01
9.801534e-01,1.106091e+01,1.274289e+01,4.747833e+00,1.687380e+01
1.043654e+00,8.576919e+00,1.034363e+01,4.578420e+00,1.343705e+01
1.111268e+00,7.318631e+00,8.449786e+00,3.949022e+00,1.117861e+01
